date,transactionType,shares,value
2025-07-01,Conversion of Exercise of derivative security at price 5.93 per share.,194290,1037750.0
2025-07-01,,2264,
2025-07-03,Sale at price 93.88 per share.,25000,2346982.0
2025-07-07,Sale at price 93.51 per share.,5864,548353.0
2025-07-11,,114515,
2025-07-14,Sale at price 101.50 - 101.65 per share.,114515,11640364.0
2025-07-16,Sale at price 101.90 per share.,385485,39279380.0
2025-07-16,,385485,
2025-07-24,Sale at price 101.88 per share.,418338,42621656.0
2025-07-24,,418338,
2025-07-25,Sale at price 104.73 per share.,5864,614141.0
2025-08-01,,43403,
2025-08-01,Sale at price 99.98 - 100.10 per share.,1578939,157858440.0
2025-08-01,Sale at price 99.97 per share.,225000,22493925.0
2025-08-01,,1568421,
2025-08-04,Sale at price 104.23 per share.,25000,2605848.0
2025-08-05,Sale at price 104.71 per share.,40131,4202041.0
2025-08-11,,951792,
2025-08-11,Stock Gift at price 0.00 per share.,951792,0.0
2025-08-14,Sale at price 109.39 per share.,418338,45763123.0
2025-08-14,,418338,
2025-08-15,Sale at price 110.93 per share.,100000,11092900.0
2025-08-28,Sale at price 103.42 - 104.33 per share.,1173808,121937352.0
2025-08-29,,53844,
2025-08-29,,112332,
2025-08-29,Conversion of Exercise of derivative security at price 104.03 per share.,27995,2912320.0
2025-08-29,,133586,
2025-08-29,Stock Award(Grant) at price 0.00 per share.,61329,0.0
2025-09-03,Sale at price 100.92 per share.,25000,2522880.0
2025-09-03,Sale at price 100.91 per share.,60113,6066033.0
2025-09-05,Sale at price 99.83 per share.,5865,585514.0
2025-09-08,Stock Gift at price 0.00 per share.,20000,0.0
2025-09-10,,418338,
2025-09-10,Sale at price 119.42 per share.,418338,49959890.0
2025-09-12,,6915914,
2025-09-15,Sale at price 113.10 - 116.48 per share.,3525932,403973892.0
2025-09-22,Sale at price 123.24 - 125.93 per share.,5864,727872.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,102,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,87,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,137,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,204,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,116,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,102,0.0
2025-10-01,,800,
2025-10-01,,800,
2025-10-01,,800,
2025-10-01,,800,
2025-10-01,,800,
2025-10-01,,750000,
2025-10-01,Sale at price 138.47 - 143.03 per share.,750000,104799314.0
2025-10-01,,800,
2025-10-01,,19290,
2025-10-03,Sale at price 146.04 - 149.74 per share.,25000,3708539.0
2025-10-06,Sale at price 144.41 - 153.10 per share.,5864,865118.0
2025-10-21,Sale at price 131.96 - 134.52 per share.,418338,55683454.0
2025-10-21,,418338,
2025-10-27,Sale at price 144.44 - 148.85 per share.,5864,861460.0
2025-10-31,,43403,
2025-11-03,Sale at price 143.24 - 148.94 per share.,25000,3648718.0
2025-11-04,Sale at price 137.04 - 144.01 per share.,48350,6798677.0
2025-11-07,Sale at price 127.97 - 130.54 per share.,1330000,170863387.0
2025-11-07,,1330000,
2025-11-11,Sale at price 131.69 - 134.25 per share.,300000,39842135.0
2025-11-11,Conversion of Exercise of derivative security at price 5.93 per share.,175000,1037750.0
2025-11-11,Sale at price 131.76 - 134.37 per share.,42430,5611795.0
2025-11-17,,418338,
2025-11-17,Sale at price 113.08 - 120.70 per share.,418338,48762400.0
2025-11-19,Stock Gift at price 0.00 per share.,15000,0.0
2025-11-24,Sale at price 109.82 - 115.00 per share.,10000,1129807.0
2025-11-26,Sale at price 121.33 per share.,50000,6066500.0
2025-12-01,,112333,
2025-12-01,,53845,
2025-12-01,,61331,
2025-12-01,,133586,
2025-12-03,Sale at price 125.44 - 134.08 per share.,120000,15855436.0
2025-12-03,Sale at price 125.22 - 134.14 per share.,49942,6550008.0
2025-12-03,Stock Gift at price 0.00 per share.,16400,0.0
2025-12-05,Sale at price 130.49 - 134.78 per share.,5865,775711.0
2025-12-10,,87770,
2025-12-10,Stock Gift at price 0.00 per share.,87770,0.0
2025-12-22,Sale at price 122.16 - 124.04 per share.,5864,717689.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,129,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,173,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,258,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,176,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,110,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,129,0.0
2025-12-31,,801,
2025-12-31,,801,
2025-12-31,,801,
2025-12-31,,801,
2025-12-31,,801,
2025-12-31,,19290,
2025-12-31,,801,
2026-01-05,Sale at price 118.38 - 123.11 per share.,375000,45609760.0
2026-01-05,Sale at price 118.26 - 122.82 per share.,10000,1215799.0
2026-01-05,Sale at price 118.48 - 122.91 per share.,5864,712984.0
2026-01-05,,375000,
2026-01-26,Sale at price 105.28 - 108.07 per share.,5864,630284.0
2026-01-30,,43403,
2026-02-03,Sale at price 85.55 - 90.33 per share.,10000,870665.0
2026-02-03,Sale at price 85.54 - 90.06 per share.,52540,4613285.0
2026-02-09,Sale at price 85.09 per share.,125000,10636025.0
2026-02-17,Sale at price 73.44 - 76.36 per share.,5474,411274.0
