date,transactionType,shares,value
2025-02-21,Stock Award(Grant) at price 0.00 per share.,80356,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,73818,0
2025-02-28,Stock Award(Grant) at price 81.77 per share.,397,32500
2025-02-28,Stock Award(Grant) at price 81.77 per share.,99,8125
2025-02-28,Stock Award(Grant) at price 81.77 per share.,397,32500
2025-02-28,Stock Award(Grant) at price 81.77 per share.,473,38750
2025-02-28,Stock Award(Grant) at price 81.77 per share.,611,50000
2025-03-13,Stock Gift at price 0.00 per share.,146593,0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,1368,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2794,0
2025-05-30,Stock Award(Grant) at price 66.80 per share.,748,50000
2025-05-30,Stock Award(Grant) at price 66.80 per share.,121,8125
2025-05-30,Stock Award(Grant) at price 66.80 per share.,486,32500
2025-05-30,Stock Award(Grant) at price 66.80 per share.,580,38750
2025-08-20,Stock Gift at price 0.00 per share.,28111,0
2025-08-29,Stock Award(Grant) at price 76.92 per share.,503,38750
2025-08-29,Stock Award(Grant) at price 76.92 per share.,650,50000
2025-08-29,Stock Award(Grant) at price 76.92 per share.,105,8125
2025-08-29,Stock Award(Grant) at price 76.92 per share.,422,32500
2025-09-04,Conversion of Exercise of derivative security at price 66.06 per share.,25000,1651500
2025-09-05,Sale at price 76.50 - 78.00 per share.,31000,2380500
2025-09-15,Sale at price 76.98 - 77.19 per share.,43208,3334386
2025-09-15,Conversion of Exercise of derivative security at price 53.50 - 66.06 per share.,39208,2419578
2025-10-31,Stock Award(Grant) at price 0.00 per share.,19232,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,20755,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,98613,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,13078,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,192332,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,23079,0
2025-11-26,Stock Award(Grant) at price 39.44 per share.,1267,50000
2025-11-26,Stock Award(Grant) at price 39.44 per share.,206,8125
2025-11-26,Stock Award(Grant) at price 39.44 per share.,982,38750
2025-11-28,Sale at price 39.79 per share.,6005,238939
2025-11-28,Sale at price 39.46 per share.,9011,355574
2025-11-28,Conversion of Exercise of derivative security at price 28.00 per share.,9011,252308
2025-11-28,Conversion of Exercise of derivative security at price 28.00 per share.,6005,168140
2026-02-20,Stock Award(Grant) at price 0.00 per share.,11903,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,5158,0
