date,transactionType,shares,value
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,2348,0
2025-06-16,Sale at price 94.77 per share.,1760,166795
2025-06-20,Sale at price 95.24 per share.,4000,380960
2025-06-20,Sale at price 95.85 per share.,13125,1257980
2025-06-25,Sale at price 98.12 - 99.03 per share.,3356619,329638636
2025-06-26,Sale at price 97.19 per share.,19416,1887012
2025-06-27,Sale at price 97.52 per share.,378639,36923285
2025-06-30,Stock Award(Grant) at price 0.00 per share.,554,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,267,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,161,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,347,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,321,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,267,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,321,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,267,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,267,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,321,0
2025-07-01,Sale at price 98.30 - 98.82 per share.,2200,216565
2025-07-15,Sale at price 95.60 per share.,1744,166726
2025-07-17,Sale at price 95.14 per share.,13125,1248655
2025-07-21,Sale at price 95.14 per share.,4000,380560
2025-07-24,Sale at price 95.58 per share.,19416,1855840
2025-08-01,Sale at price 98.28 - 98.78 per share.,2200,216258
2025-08-15,Sale at price 100.38 per share.,1655,166124
2025-08-18,Stock Award(Grant) at price 0.00 per share.,226828,0
2025-08-19,Sale at price 100.96 per share.,4000,403840
2025-08-21,Sale at price 98.55 per share.,13125,1293508
2025-08-26,Sale at price 96.05 - 98.06 per share.,1571500,151913306
2025-08-28,Sale at price 95.97 per share.,19416,1863447
2025-08-29,Sale at price 96.09 - 97.01 per share.,2537500,244667140
2025-09-02,Sale at price 97.25 - 97.65 per share.,2200,214221
2025-09-12,Sale at price 103.47 per share.,30000,3103968
2025-09-15,Sale at price 103.71 per share.,1610,166973
2025-09-16,Sale at price 103.45 per share.,2389000,247148739
2025-09-18,Sale at price 103.74 per share.,13125,1361624
2025-09-19,Sale at price 103.83 per share.,4000,415320
2025-09-24,Stock Gift at price 0.00 per share.,65178,0
2025-09-25,Sale at price 103.21 per share.,19416,2003987
2025-09-30,Stock Award(Grant) at price 103.06 per share.,279,28754
2025-09-30,Stock Award(Grant) at price 103.06 per share.,170,17520
2025-09-30,Stock Award(Grant) at price 103.06 per share.,340,35040
2025-09-30,Stock Award(Grant) at price 103.06 per share.,364,37514
2025-09-30,Stock Award(Grant) at price 103.06 per share.,279,28754
2025-09-30,Stock Award(Grant) at price 103.06 per share.,461,47511
2025-09-30,Stock Award(Grant) at price 103.06 per share.,279,28754
2025-09-30,Stock Award(Grant) at price 103.06 per share.,340,35040
2025-09-30,Stock Award(Grant) at price 103.06 per share.,279,28754
2025-09-30,Stock Award(Grant) at price 103.06 per share.,552,56889
2025-10-01,Sale at price 101.10 - 101.90 per share.,2200,222933
2025-10-15,Sale at price 107.46 per share.,1550,166563
2025-10-16,Sale at price 106.78 - 109.49 per share.,13125,1414592
2025-10-20,Sale at price 107.75 per share.,4000,431000
2025-10-23,Sale at price 107.18 per share.,19416,2080951
2025-11-03,Sale at price 100.89 - 101.63 per share.,2200,222602
2025-11-17,Sale at price 102.58 per share.,1630,167205
2025-11-19,Sale at price 101.63 per share.,4000,406520
2025-11-20,Sale at price 103.31 - 106.32 per share.,13125,1374908
2025-11-21,Sale at price 105.45 - 108.00 per share.,4145744,439271765
2025-11-21,Stock Gift at price 0.00 per share.,5000,0
2025-11-21,Stock Gift at price 0.00 per share.,132850,0
2025-11-25,Sale at price 106.65 per share.,7000,746550
2025-11-28,Sale at price 109.57 per share.,19416,2127330
2025-12-01,Sale at price 111.04 - 111.54 per share.,2200,244706
2025-12-15,Stock Gift at price 0.00 per share.,239000,0
2025-12-15,Sale at price 117.00 per share.,1425,166725
2025-12-16,Sale at price 115.29 - 116.09 per share.,261000,30095086
2025-12-18,Sale at price 114.91 per share.,13125,1508202
2025-12-19,Sale at price 114.26 - 114.58 per share.,872000,99638227
2025-12-19,Sale at price 115.21 per share.,4000,460840
2025-12-26,Sale at price 111.83 per share.,19416,2171217
2025-12-31,Stock Award(Grant) at price 111.41 per share.,258,28744
2025-12-31,Stock Award(Grant) at price 111.41 per share.,157,17491
2025-12-31,Stock Award(Grant) at price 111.41 per share.,337,37545
2025-12-31,Stock Award(Grant) at price 111.41 per share.,314,34983
2025-12-31,Stock Award(Grant) at price 111.41 per share.,426,47461
2025-12-31,Stock Award(Grant) at price 111.41 per share.,258,28744
2025-12-31,Stock Award(Grant) at price 111.41 per share.,258,28744
2025-12-31,Stock Award(Grant) at price 111.41 per share.,511,56931
2025-12-31,Stock Award(Grant) at price 111.41 per share.,258,28744
2025-12-31,Stock Award(Grant) at price 111.41 per share.,314,34983
2026-01-08,Stock Award(Grant) at price 113.07 per share.,825,93283
2026-01-14,Stock Award(Grant) at price 0.00 per share.,23750,0
2026-01-14,Stock Award(Grant) at price 0.00 per share.,18627,0
2026-01-14,Sale at price 120.19 per share.,4365,524629
2026-01-14,Stock Award(Grant) at price 0.00 per share.,20956,0
2026-01-14,Sale at price 120.19 per share.,9384,1127863
2026-01-14,Stock Award(Grant) at price 0.00 per share.,25612,0
2026-01-14,Stock Award(Grant) at price 0.00 per share.,13970,0
2026-01-14,Stock Award(Grant) at price 0.00 per share.,15135,0
2026-01-14,Stock Award(Grant) at price 0.00 per share.,27941,0
2026-01-15,Sale at price 120.00 per share.,1388,166560
2026-01-15,Sale at price 119.99 per share.,13125,1574866
2026-01-22,Sale at price 119.17 per share.,19416,2313875
2026-02-02,Sale at price 119.45 - 123.60 per share.,20000,2445353
2026-02-03,Sale at price 123.79 per share.,76181,9430446
2026-02-17,Sale at price 133.21 per share.,1255,167179
2026-02-19,Sale at price 128.96 - 129.68 per share.,13125,1694479
2026-02-20,Sale at price 122.00 per share.,34082,4158004
2026-02-20,Sale at price 121.46 per share.,10000,1214630
