date,transactionType,shares,value
2024-11-25,Sale at price 83.70 - 84.14 per share.,180734,15131970
2024-12-02,Stock Award(Grant) at price 0.00 per share.,6776,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,4780,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,5079,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,1493,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,2987,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,9860,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,35855,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,6573,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,6050,0
2024-12-02,Stock Award(Grant) at price 0.00 per share.,8216,0
2024-12-03,Sale at price 83.64 per share.,186,15557
2024-12-06,Stock Award(Grant) at price 0.00 per share.,12517,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,62586,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,639,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,2502,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,1250,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,9102,0
2024-12-06,Stock Award(Grant) at price 0.00 per share.,10241,0
2024-12-10,Conversion of Exercise of derivative security at price 41.73 per share.,124497,5195260
2024-12-10,Sale at price 82.67 per share.,124497,10292167
2024-12-10,Stock Gift at price 0.00 per share.,44276,0
2024-12-11,Sale at price 83.35 per share.,7230,602605
2024-12-11,Conversion of Exercise of derivative security at price 41.37 per share.,124497,5150441
2024-12-11,Sale at price 83.18 - 83.64 per share.,124497,10363892
2024-12-20,Sale at price 78.60 per share.,186,14620
2025-02-03,Sale at price 76.44 per share.,1421,108621
2025-02-06,Conversion of Exercise of derivative security at price 33.39 per share.,49928,1667096
2025-02-06,Sale at price 87.15 per share.,69746,6078364
2025-02-06,Sale at price 87.73 per share.,1950,171074
2025-02-07,Conversion of Exercise of derivative security at price 33.39 - 37.36 per share.,410336,15038529
2025-02-07,Sale at price 85.99 - 88.57 per share.,410336,35741858
2025-02-11,Conversion of Exercise of derivative security at price 33.39 per share.,353701,11810076
2025-02-11,Sale at price 89.06 - 89.83 per share.,410335,36561546
2025-02-14,Sale at price 88.35 - 89.55 per share.,325788,28950428
2025-02-14,Conversion of Exercise of derivative security at price 41.75 per share.,325788,13601649
2025-02-26,Conversion of Exercise of derivative security at price 45.69 per share.,253739,11593335
2025-02-26,Sale at price 83.03 - 85.96 per share.,253739,21345027
2025-03-03,Sale at price 86.23 per share.,1422,122619
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 78.68 per share.,63548,4999957
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,2287,0
2025-03-12,Stock Award(Grant) at price 78.68 per share.,31774,2499978
2025-03-14,Sale at price 77.49 - 79.52 per share.,200000,15867192
2025-04-01,Sale at price 79.72 per share.,1422,113362
2025-05-01,Sale at price 85.16 - 88.09 per share.,1422,123593
2025-05-08,Sale at price 90.77 - 90.96 per share.,28289,2572168
2025-05-08,Conversion of Exercise of derivative security at price 41.75 - 45.69 per share.,23028,1003510
2025-05-09,Stock Gift at price 0.00 per share.,2585,0
2025-05-09,Sale at price 91.70 per share.,100000,9170000
2025-05-23,Stock Gift at price 0.00 per share.,360,0
2025-06-02,Sale at price 100.90 per share.,1422,143480
2025-06-06,Sale at price 103.13 per share.,15000,1546950
2025-07-01,Sale at price 104.56 - 105.48 per share.,1422,149052
2025-07-14,Stock Award(Grant) at price 106.26 per share.,23526,2499873
2025-07-14,Stock Award(Grant) at price 106.26 per share.,23526,2499873
2025-08-01,Sale at price 103.69 per share.,1422,147447
2025-09-02,Sale at price 105.06 per share.,1422,149395
2025-09-03,Sale at price 105.73 per share.,5917,625604
2025-09-03,Conversion of Exercise of derivative security at price 79.54 per share.,5917,470638
2025-11-06,Sale at price 122.03 per share.,10500,1281315
2025-11-13,Stock Gift at price 0.00 per share.,4890,0
2025-11-21,Sale at price 113.20 per share.,32031,3625909
2025-12-01,Stock Award(Grant) at price 0.00 per share.,7177,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,3697,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,1087,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,4404,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,2175,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,5981,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,4132,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,4785,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,26100,0
2025-12-01,Stock Award(Grant) at price 0.00 per share.,3751,0
2025-12-05,Stock Award(Grant) at price 114.23 per share.,16828,1922361
2025-12-05,Stock Award(Grant) at price 114.23 per share.,4949,565383
2025-12-05,Stock Award(Grant) at price 114.23 per share.,4850,554057
2025-12-05,Stock Award(Grant) at price 114.23 per share.,1731,197824
2025-12-05,Stock Award(Grant) at price 114.23 per share.,27223,3109754
2025-12-05,Stock Award(Grant) at price 114.23 per share.,21778,2487742
2025-12-05,Stock Award(Grant) at price 114.23 per share.,1237,141346
2025-12-10,Sale at price 116.00 per share.,21595,2505020
2026-01-26,Stock Award(Grant) at price 0.00 per share.,23190,0
2026-02-05,Stock Gift at price 0.00 per share.,7665,0
2026-02-05,Purchase at price 131.94 per share.,7665,1011320
2026-02-06,Sale at price 134.75 - 135.59 per share.,6050,816120
2026-02-23,Sale at price 142.56 per share.,3600,513216
