date,transactionType,shares,value
2024-07-15,Conversion of Exercise of derivative security at price 52.56 per share.,3289,172870
2024-07-15,Conversion of Exercise of derivative security at price 52.56 per share.,3289,172870
2024-07-25,Sale at price 275.16 per share.,9600,2641536
2024-07-25,Sale at price 270.51 per share.,14507,3924352
2024-07-31,Sale at price 280.00 per share.,9007,2521960
2024-08-01,Stock Gift at price 0.00 per share.,30765,0
2024-08-01,Sale at price 279.84 per share.,16172,4525555
2024-08-01,Conversion of Exercise of derivative security at price 59.34 per share.,3928,233088
2024-08-01,Sale at price 279.50 per share.,3928,1097876
2024-08-01,Conversion of Exercise of derivative security at price 62.85 per share.,16172,1016410
2024-08-26,Sale at price 268.36 per share.,952,255483
2024-11-15,Stock Award(Grant) at price 0.00 per share.,13016,0
2024-11-21,Stock Gift at price 0.00 per share.,616,0
2024-11-26,Conversion of Exercise of derivative security at price 58.59 per share.,26318,1541972
2024-11-26,Sale at price 236.59 - 238.00 per share.,34688,8218557
2025-01-30,Conversion of Exercise of derivative security at price 58.59 per share.,5700,333963
2025-01-30,Sale at price 224.13 per share.,5700,1277541
2025-02-07,Conversion of Exercise of derivative security at price 59.34 per share.,3928,233088
2025-02-07,Sale at price 206.46 per share.,550,113553
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1264,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,102,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12034,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12034,0
2025-04-30,Conversion of Exercise of derivative security at price 76.47 per share.,7801,596542
2025-04-30,Sale at price 197.95 - 198.05 per share.,15805,3129424
2025-05-12,Sale at price 194.08 - 200.83 per share.,1250000,245919391
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Gift at price 0.00 per share.,27490,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,577,0
2025-07-02,Conversion of Exercise of derivative security at price 59.34 per share.,3928,233088
2025-07-15,Conversion of Exercise of derivative security at price 59.34 per share.,3928,233088
2025-07-15,Conversion of Exercise of derivative security at price 59.34 per share.,3928,233088
2025-08-22,Sale at price 211.06 per share.,2778,586319
2025-10-31,Sale at price 215.67 - 217.17 per share.,600000,129636027
2025-11-10,Sale at price 210.31 - 210.44 per share.,5174,1088704
2025-11-10,Conversion of Exercise of derivative security at price 88.24 per share.,4176,368490
2025-11-11,Conversion of Exercise of derivative security at price 62.85 per share.,16172,1016410
2025-11-11,Sale at price 214.62 per share.,16172,3470831
2025-11-12,Conversion of Exercise of derivative security at price 58.59 per share.,21776,1275856
2025-11-12,Sale at price 219.21 - 219.23 per share.,21776,4773863
2025-11-12,Sale at price 217.64 - 220.15 per share.,437000,95566167
2025-11-14,Stock Award(Grant) at price 0.00 per share.,10172,0
2025-11-18,Conversion of Exercise of derivative security at price 71.88 per share.,3298,237060
2025-11-18,Sale at price 226.50 per share.,3298,746997
2025-11-25,Stock Gift at price 0.00 per share.,22029,0
2025-11-25,Sale at price 230.27 - 231.19 per share.,40625,9359067
2026-02-04,Stock Award(Grant) at price 0.00 per share.,679,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,848,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,1046,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,1413,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,2684,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,1695,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,8474,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,1695,0
2026-02-19,Conversion of Exercise of derivative security at price 58.59 per share.,1320,77339
2026-02-19,Sale at price 208.01 per share.,1320,274575
