date,transactionType,shares,value
2025-01-28,Stock Award(Grant) at price 0.00 per share.,9445,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,3580,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,5980,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,4405,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2875,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,4405,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,35890,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,3935,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,3840,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2755,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,6295,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2693,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,648,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,4590,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5690,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5467,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5028,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,3017,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2072,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5251,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,36747,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,10496,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2166,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2362,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,9625,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2187,0
2025-05-01,Sale at price 54.63 - 54.94 per share.,19941,1089471
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-07-29,Stock Award(Grant) at price 0.00 per share.,1875,0
2025-08-08,Sale at price 67.04 per share.,2100,140774
2025-08-08,Sale at price 67.28 per share.,4000,269140
2025-08-11,Stock Gift at price 0.00 per share.,1500,0
2025-08-13,Sale at price 68.09 per share.,2510,170906
2025-08-13,Conversion of Exercise of derivative security at price 32.97 per share.,2510,82755
2025-08-21,Conversion of Exercise of derivative security at price 32.97 per share.,1845,60830
2025-08-21,Sale at price 66.69 per share.,1845,123043
2025-10-28,Conversion of Exercise of derivative security at price 32.97 per share.,584,19254
2025-10-29,Conversion of Exercise of derivative security at price 32.97 per share.,5648,186215
2025-10-29,Stock Gift at price 0.00 per share.,6430,0
2025-10-30,Conversion of Exercise of derivative security at price 32.97 per share.,2450,80776
2025-11-07,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,18271,1122210
2025-11-12,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,6353,402106
2025-11-17,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,9302,587536
2025-11-25,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,4787,302427
2025-12-01,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,5874,378969
2025-12-29,Stock Award(Grant) at price 0.00 per share.,4479,0
2025-12-29,Stock Award(Grant) at price 0.00 per share.,1853,0
2026-01-09,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,10768,674538
2026-01-15,Stock Award(Grant) at price 0.00 per share.,11364,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,2683,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,2633,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,3037,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,47345,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,7574,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,3032,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,12308,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,3256,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,5777,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,1439,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,8046,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,5918,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,595,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,4733,0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,4261,0
2026-01-22,Conversion of Exercise of derivative security at price 53.96 - 92.58 per share.,7712,539437
2026-01-22,Conversion of Exercise of derivative security at price 80.17 - 92.58 per share.,2947,255894
2026-01-22,Conversion of Exercise of derivative security at price 53.96 - 80.17 per share.,8798,581102
2026-01-22,Sale at price 98.06 per share.,10000,980600
2026-01-22,Stock Gift at price 0.00 per share.,1023,0
2026-01-22,Sale at price 98.04 per share.,8798,862556
2026-01-27,Stock Award(Grant) at price 0.00 per share.,14005,0
2026-01-27,Sale at price 94.47 per share.,8864,837382
2026-01-27,Stock Award(Grant) at price 0.00 per share.,47565,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,12010,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,10245,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,10660,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,172380,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,28450,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,14780,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,30005,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,6450,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,10170,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,18985,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,45565,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,19455,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,21230,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,9600,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,21980,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,12600,0
2026-01-27,Conversion of Exercise of derivative security at price 53.96 - 71.16 per share.,2988,189544
