date,transactionType,shares,value
2025-01-29,Purchase at price 158.04 per share.,72,11379
2025-01-29,Purchase at price 158.02 per share.,4,632
2025-01-29,Purchase at price 158.03 per share.,12,1896
2025-01-29,Purchase at price 158.04 per share.,35,5531
2025-02-05,Sale at price 164.57 per share.,1250,205710
2025-02-05,Sale at price 164.30 per share.,403,66214
2025-02-12,Stock Award(Grant) at price 0.00 per share.,1815,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,2345,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,18149,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,18149,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,3479,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,2042,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,2269,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,454,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,4538,0
2025-02-19,Sale at price 169.71 per share.,320,54307
2025-02-20,Sale at price 169.71 - 170.99 per share.,1434,244515
2025-02-20,Sale at price 170.99 per share.,604,103278
2025-02-27,Sale at price 172.61 per share.,824,142231
2025-02-27,Sale at price 172.61 per share.,528,91138
2025-03-04,Stock Award(Grant) at price 173.74 per share.,13884,2412206
2025-03-04,Sale at price 175.79 per share.,716,125866
2025-03-04,Sale at price 175.79 per share.,592,104068
2025-03-04,Stock Award(Grant) at price 173.74 per share.,5317,923776
2025-03-04,Stock Award(Grant) at price 173.74 per share.,8549,1485303
2025-03-04,Stock Award(Grant) at price 173.74 per share.,61917,10757460
2025-03-04,Stock Award(Grant) at price 173.74 per share.,61917,10757460
2025-03-04,Stock Award(Grant) at price 173.74 per share.,10380,1803421
2025-03-04,Stock Award(Grant) at price 173.74 per share.,5674,985801
2025-03-04,Stock Award(Grant) at price 173.74 per share.,4434,770363
2025-03-04,Stock Award(Grant) at price 173.74 per share.,1711,297269
2025-03-05,Sale at price 174.13 per share.,5370,935078
2025-03-17,Sale at price 170.00 per share.,4643,789310
2025-04-02,Sale at price 167.86 - 169.63 per share.,39191,6602074
2025-04-02,Sale at price 170.00 per share.,2555,434350
2025-04-21,Purchase at price 164.42 per share.,25,4111
2025-04-21,Purchase at price 164.42 per share.,27,4439
2025-04-21,Purchase at price 164.42 per share.,74,12167
2025-04-21,Purchase at price 164.42 per share.,81,13318
2025-04-21,Stock Award(Grant) at price 164.42 per share.,68,11181
2025-05-13,Sale at price 175.31 - 175.72 per share.,1748,306800
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1203,0
2025-07-21,Purchase at price 167.50 per share.,79,13232
2025-07-21,Purchase at price 167.50 per share.,72,12060
2025-07-21,Purchase at price 167.49 per share.,17,2847
2025-07-21,Purchase at price 167.50 per share.,27,4522
2025-07-21,Purchase at price 167.50 per share.,7,1173
2025-07-30,Conversion of Exercise of derivative security at price 86.63 - 112.17 per share.,8269,849764
2025-07-31,Sale at price 167.40 - 170.00 per share.,10479,1759931
2025-08-06,Conversion of Exercise of derivative security at price 86.63 per share.,3560,308403
2025-08-06,Sale at price 175.00 per share.,5535,968625
2025-08-15,Sale at price 180.00 per share.,1975,355500
2025-08-19,Conversion of Exercise of derivative security at price 112.17 per share.,4532,508354
2025-08-19,Sale at price 183.00 per share.,4532,829356
2025-08-21,Sale at price 185.00 per share.,1975,365375
2025-09-24,Sale at price 187.02 - 187.12 per share.,28463,5326042
2025-09-24,Conversion of Exercise of derivative security at price 103.57 per share.,28463,2947913
2025-09-26,Sale at price 187.22 - 188.66 per share.,227,42706
2025-09-26,Conversion of Exercise of derivative security at price 103.57 per share.,227,23510
2025-10-21,Stock Award(Grant) at price 189.09 per share.,6,1135
2025-10-21,Stock Award(Grant) at price 189.08 per share.,46,8698
2025-10-21,Stock Award(Grant) at price 189.08 per share.,15,2836
2025-10-21,Stock Award(Grant) at price 189.08 per share.,15,2836
2025-10-21,Stock Award(Grant) at price 189.08 per share.,68,12858
2025-10-21,Stock Award(Grant) at price 189.08 per share.,70,13236
2025-10-22,Sale at price 182.40 per share.,1482,270317
2025-11-18,Conversion of Exercise of derivative security at price 143.33 - 144.47 per share.,7946,1147845
2025-11-18,Sale at price 187.35 per share.,7946,1488683
2025-11-25,Conversion of Exercise of derivative security at price 95.80 per share.,55093,5277634
2025-11-25,Sale at price 191.76 per share.,1250,239700
2025-11-25,Sale at price 191.59 - 192.97 per share.,55093,10589760
2026-01-28,Stock Award(Grant) at price 183.51 per share.,48,8809
2026-01-28,Purchase at price 183.51 per share.,67,12295
2026-01-28,Purchase at price 183.51 per share.,6,1101
2026-01-28,Purchase at price 183.52 per share.,16,2936
2026-01-28,Purchase at price 183.51 per share.,15,2753
2026-01-28,Purchase at price 183.51 per share.,7,1285
2026-02-10,Conversion of Exercise of derivative security at price 121.80 per share.,5662,689660
2026-02-10,Sale at price 204.00 per share.,5662,1155048
2026-02-13,Conversion of Exercise of derivative security at price 112.17 per share.,26165,2934928
2026-02-13,Sale at price 205.21 - 209.10 per share.,26165,5393815
2026-02-18,Stock Award(Grant) at price 0.00 - 183.51 per share.,4034,12662
2026-02-18,Stock Award(Grant) at price 0.00 per share.,366,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2135,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,15857,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2928,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2013,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1586,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1952,0
2026-02-19,Sale at price 204.83 per share.,958,196227
2026-02-19,Sale at price 204.83 per share.,1433,293521
2026-02-19,Sale at price 204.83 per share.,1111,227566
