date,transactionType,shares,value
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1227,0
2024-05-17,Sale at price 269.70 per share.,716,193105
2024-06-06,Sale at price 260.98 per share.,2400,626352
2024-06-20,Sale at price 263.92 - 267.29 per share.,8200,2181668
2024-08-19,Sale at price 274.46 per share.,750,205845
2024-08-20,Conversion of Exercise of derivative security at price 114.78 per share.,3921,450052
2024-08-20,Sale at price 273.06 per share.,3921,1070668
2024-09-03,Sale at price 284.74 - 286.49 per share.,15000,4282368
2024-09-03,Sale at price 287.49 per share.,261,75035
2024-09-05,Sale at price 287.06 per share.,6599,1894342
2024-09-09,Sale at price 287.25 - 289.60 per share.,60855,17551846
2024-12-16,Stock Gift at price 0.00 per share.,2103,0
2024-12-20,Conversion of Exercise of derivative security at price 114.78 per share.,871,99973
2025-02-11,Conversion of Exercise of derivative security at price 114.78 per share.,2091,240005
2025-02-11,Sale at price 267.63 per share.,1007,269503
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1133,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,58562,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,15102,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1269,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1193,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,3884,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,4632,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,2901,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,4072,0
2025-03-04,Sale at price 286.96 per share.,10000,2869600
2025-03-14,Sale at price 290.41 per share.,763,221583
2025-03-18,Conversion of Exercise of derivative security at price 139.01 per share.,14748,2050119
2025-03-18,Sale at price 295.36 - 297.16 per share.,14748,4367248
2025-03-20,Conversion of Exercise of derivative security at price 139.01 per share.,12950,1800180
2025-03-20,Sale at price 294.82 per share.,12231,3605943
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1284,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1284,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,771,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,1421,0
2025-05-20,Sale at price 292.13 per share.,6504,1900014
2025-05-20,Conversion of Exercise of derivative security at price 118.39 per share.,6504,770009
2025-05-21,Conversion of Exercise of derivative security at price 118.39 - 139.01 per share.,65923,8449927
2025-05-21,Sale at price 290.23 - 290.24 per share.,85083,24694152
2025-06-04,Sale at price 293.16 per share.,5261,1542315
2025-06-06,Sale at price 292.99 per share.,9793,2869447
2025-06-06,Purchase at price 292.99 per share.,9809,2874135
2025-06-16,Sale at price 287.56 per share.,538,154707
2025-06-20,Stock Gift at price 0.00 per share.,1069,0
2025-07-01,Conversion of Exercise of derivative security at price 118.39 per share.,2907,344160
2025-07-01,Sale at price 290.04 - 290.07 per share.,5513,1599078
2025-07-25,Purchase at price 269.80 per share.,425,114665
2025-10-27,Conversion of Exercise of derivative security at price 118.39 per share.,23698,2805606
2025-10-27,Sale at price 281.00 per share.,23698,6659138
2025-11-13,Sale at price 297.08 per share.,5830,1731976
2025-11-14,Sale at price 296.45 per share.,16375,4854369
2025-11-18,Stock Gift at price 0.00 per share.,3323,0
2025-11-24,Stock Gift at price 0.00 per share.,850,0
2025-11-24,Sale at price 295.19 - 296.17 per share.,11430,3384390
2025-12-02,Sale at price 293.60 per share.,864,253666
2025-12-02,Sale at price 295.04 per share.,4357,1285489
2025-12-15,Conversion of Exercise of derivative security at price 118.39 per share.,844,99921
2026-02-05,Sale at price 331.47 per share.,15060,4991867
2026-02-06,Conversion of Exercise of derivative security at price 133.90 - 143.07 per share.,27817,3845566
2026-02-06,Sale at price 331.98 per share.,27817,9234688
2026-02-12,Sale at price 335.09 per share.,14925,5001273
2026-02-12,Conversion of Exercise of derivative security at price 118.39 per share.,2112,250040
2026-02-13,Sale at price 324.30 - 328.97 per share.,5140,1672698
