date,transactionType,shares,value
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6674,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1183,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1183,0
2025-03-04,Sale at price 124.82 per share.,1610,200952
2025-03-19,Conversion of Exercise of derivative security at price 103.23 per share.,2750,283882
2025-03-19,Sale at price 126.41 per share.,2750,347641
2025-05-12,Conversion of Exercise of derivative security at price 100.74 per share.,10000,1007400
2025-05-12,Sale at price 120.84 - 122.55 per share.,10000,1210857
2025-05-20,Conversion of Exercise of derivative security at price 82.56 per share.,7500,619200
2025-05-20,Sale at price 122.51 per share.,6019,737385
2025-06-04,Conversion of Exercise of derivative security at price 82.56 per share.,7500,619200
2025-06-04,Sale at price 121.19 - 121.75 per share.,6051,733617
2025-06-16,Stock Gift at price 0.00 per share.,10000,0
2025-07-25,Conversion of Exercise of derivative security at price 82.56 per share.,33270,2746771
2025-07-25,Conversion of Exercise of derivative security at price 100.74 per share.,15000,1511100
2025-07-25,Sale at price 134.56 - 137.52 per share.,33270,4511096
2025-07-25,Sale at price 134.55 - 137.37 per share.,15000,2033681
2025-07-25,Stock Gift at price 0.00 per share.,1604,0
2025-07-29,Conversion of Exercise of derivative security at price 103.23 per share.,3250,335498
2025-07-29,Conversion of Exercise of derivative security at price 103.23 per share.,3250,335498
2025-07-29,Conversion of Exercise of derivative security at price 100.74 per share.,35000,3525900
2025-07-29,Sale at price 139.75 per share.,3250,454196
2025-07-29,Sale at price 139.75 per share.,3250,454196
2025-07-29,Sale at price 139.79 - 142.67 per share.,28952,4081485
2025-07-31,Sale at price 141.30 - 142.02 per share.,25000,3539583
2025-07-31,Conversion of Exercise of derivative security at price 82.56 per share.,25000,2064000
2025-08-01,Conversion of Exercise of derivative security at price 100.74 per share.,10000,1007400
2025-08-01,Sale at price 137.41 - 137.79 per share.,10000,1374129
2025-09-10,Conversion of Exercise of derivative security at price 103.23 per share.,6200,640026
2025-09-10,Sale at price 139.68 - 140.16 per share.,4974,695537
2025-09-12,Conversion of Exercise of derivative security at price 82.56 - 98.32 per share.,4500,409344
2025-09-12,Sale at price 142.52 per share.,4500,641340
2025-10-24,Conversion of Exercise of derivative security at price 98.32 - 103.23 per share.,91000,9112730
2025-10-24,Sale at price 133.87 - 134.60 per share.,91000,12219026
2025-11-13,Stock Gift at price 0.00 per share.,2091,0
2025-12-12,Sale at price 139.10 per share.,3065,426341
2025-12-12,Conversion of Exercise of derivative security at price 120.49 per share.,3065,369302
2025-12-16,Conversion of Exercise of derivative security at price 82.56 per share.,12500,1032000
2025-12-16,Sale at price 140.27 - 140.79 per share.,9379,1317072
2025-12-19,Stock Gift at price 0.00 per share.,26425,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,723,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,458,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,1373,0
2026-02-06,Conversion of Exercise of derivative security at price 98.32 - 100.74 per share.,30000,3014940
2026-02-06,Sale at price 147.91 per share.,1750,258842
2026-02-06,Sale at price 146.04 - 148.63 per share.,30000,4406824
2026-02-12,Conversion of Exercise of derivative security at price 50.64 per share.,10000,506400
2026-02-12,Sale at price 142.21 - 143.72 per share.,10000,1431355
2026-02-17,Conversion of Exercise of derivative security at price 82.56 per share.,12500,1032000
2026-02-17,Sale at price 143.95 - 145.52 per share.,12500,1809702
