date,transactionType,shares,value
2025-03-04,Conversion of Exercise of derivative security at price 33.08 per share.,718449,23768736
2025-03-05,Sale at price 180.70 - 183.12 per share.,69947,12699392
2025-03-05,Conversion of Exercise of derivative security at price 33.08 per share.,69947,2314085
2025-03-11,Stock Award(Grant) at price 0.00 per share.,5171,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,5171,0
2025-03-20,Sale at price 185.50 per share.,700,129850
2025-04-01,Sale at price 168.52 per share.,900,151668
2025-04-03,Conversion of Exercise of derivative security at price 33.08 per share.,788396,26082820
2025-04-03,Sale at price 163.65 - 174.42 per share.,788396,133328070
2025-04-07,Sale at price 150.00 per share.,5000,750000
2025-04-07,Sale at price 144.84 - 158.81 per share.,120774,18253119
2025-04-07,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-04-11,Sale at price 162.12 - 168.56 per share.,649828,107489823
2025-05-01,Sale at price 187.24 - 188.86 per share.,100000,18780392
2025-05-01,Sale at price 188.91 per share.,400,75564
2025-05-05,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-05-05,Sale at price 186.33 - 190.90 per share.,120774,22859094
2025-05-23,Sale at price 184.24 - 187.20 per share.,2687,500198
2025-05-30,Sale at price 190.00 per share.,526,99940
2025-06-02,Sale at price 192.62 - 194.33 per share.,100000,19336477
2025-06-04,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-06-04,Sale at price 193.94 - 196.72 per share.,120774,23568096
2025-06-20,Sale at price 201.05 per share.,800,160840
2025-06-23,Sale at price 197.89 - 203.76 per share.,5000,1009244
2025-07-01,Sale at price 195.66 - 203.85 per share.,100000,19866061
2025-07-01,Sale at price 204.00 per share.,600,122400
2025-07-07,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-07-07,Sale at price 200.33 - 201.84 per share.,120774,24258176
2025-08-01,Sale at price 169.11 - 175.63 per share.,100000,17280450
2025-08-04,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-08-04,Sale at price 170.80 - 174.15 per share.,120774,20722617
2025-08-19,Stock Award(Grant) at price 0.00 per share.,14393,0
2025-08-21,Sale at price 184.20 per share.,700,128940
2025-09-02,Sale at price 187.62 per share.,700,131334
2025-09-03,Sale at price 188.60 - 192.22 per share.,120774,23081151
2025-09-03,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-09-18,Stock Gift at price 0.00 per share.,50000,0
2025-09-23,Conversion of Exercise of derivative security at price 33.08 per share.,846408,28002054
2025-09-23,Sale at price 203.10 - 208.35 per share.,846408,172721695
2025-09-23,Sale at price 203.01 - 206.81 per share.,5000,1020942
2025-10-01,Sale at price 202.16 per share.,700,141512
2025-10-06,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-10-06,Sale at price 209.70 - 213.36 per share.,120774,25594749
2025-10-31,Stock Award(Grant) at price 0.00 per share.,280820,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,468038,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,312025,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,1185721,0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,31201,0
2025-11-03,Sale at price 219.97 per share.,700,153979
2025-11-03,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-11-03,Sale at price 215.88 - 220.40 per share.,120774,26321980
2025-11-26,Stock Gift at price 0.00 per share.,2500,0
2025-12-01,Sale at price 189.39 per share.,700,132573
2025-12-03,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-12-03,Sale at price 187.38 - 193.46 per share.,120774,23177226
2025-12-09,Stock Award(Grant) at price 0.00 per share.,2135,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,1983,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,2033,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,1881,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,2288,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,2516,0
2025-12-09,Sale at price 194.70 - 196.42 per share.,25000,4880043
2025-12-09,Stock Award(Grant) at price 0.00 per share.,2160,0
2025-12-10,Stock Gift at price 0.00 per share.,50000,0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,4944,0
2025-12-23,Sale at price 188.18 per share.,5000,940910
2025-12-26,Sale at price 187.92 - 188.45 per share.,6218,1169423
2026-01-02,Sale at price 184.81 per share.,904,167068
2026-01-02,Sale at price 184.81 per share.,800,147848
2026-01-08,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2026-01-08,Sale at price 189.60 - 193.16 per share.,120768,23070681
2026-02-12,Stock Award(Grant) at price 0.00 per share.,70,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,165,0
