date,transactionType,shares,value
2025-03-13,Stock Award(Grant) at price 0.00 per share.,29998,0
2025-03-14,Sale at price 65.76 per share.,10510,691190
2025-03-17,Conversion of Exercise of derivative security at price 37.48 per share.,3462,129756
2025-03-17,Sale at price 65.88 per share.,1441,94933
2025-03-17,Sale at price 66.19 per share.,17685,1170632
2025-03-17,Sale at price 66.53 per share.,4492,298857
2025-03-19,Sale at price 65.63 per share.,15959,1047421
2025-03-21,Conversion of Exercise of derivative security at price 24.75 per share.,11000,272250
2025-03-21,Sale at price 65.37 per share.,11000,719081
2025-04-03,Sale at price 70.79 per share.,5541,392258
2025-04-03,Conversion of Exercise of derivative security at price 22.92 per share.,5541,127000
2025-04-04,Sale at price 69.44 per share.,30000,2083200
2025-04-04,Stock Gift at price 0.00 per share.,727,0
2025-04-16,Sale at price 69.08 per share.,31271,2160282
2025-04-16,Conversion of Exercise of derivative security at price 24.75 - 34.94 per share.,31271,975400
2025-04-17,Conversion of Exercise of derivative security at price 34.94 per share.,9016,315019
2025-04-17,Sale at price 70.67 per share.,14001,989442
2025-04-21,Sale at price 71.82 per share.,13867,995866
2025-04-21,Sale at price 72.03 per share.,1000,72030
2025-04-22,Sale at price 73.00 per share.,22565,1647245
2025-04-22,Sale at price 73.00 per share.,30000,2190000
2025-04-22,Conversion of Exercise of derivative security at price 24.75 - 29.12 per share.,30000,801128
2025-04-22,Conversion of Exercise of derivative security at price 22.92 per share.,22565,517190
2025-04-23,Sale at price 72.07 per share.,30000,2162058
2025-06-23,Sale at price 74.00 per share.,8415,622710
2025-06-23,Sale at price 73.49 per share.,71224,5234038
2025-06-23,Sale at price 73.75 - 73.84 per share.,16475,1215663
2025-06-23,Conversion of Exercise of derivative security at price 29.12 per share.,71224,2074043
2025-06-23,Conversion of Exercise of derivative security at price 22.92 - 37.48 per share.,16475,424927
2025-06-25,Sale at price 72.44 per share.,37960,2749633
2025-06-25,Conversion of Exercise of derivative security at price 34.94 per share.,37960,1326322
2025-06-27,Sale at price 71.16 per share.,34250,2437230
2025-07-11,Sale at price 70.50 per share.,26814,1890387
2025-07-11,Stock Gift at price 0.00 per share.,12250,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,3131,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-15,Stock Award(Grant) at price 0.00 per share.,2767,0
2025-07-16,Sale at price 71.61 per share.,3810,272834
2025-09-26,Stock Award(Grant) at price 0.00 per share.,11458,0
2025-09-26,Stock Award(Grant) at price 0.00 per share.,2445,0
2025-12-19,Stock Award(Grant) at price 0.00 per share.,96139,0
