date,transactionType,shares,value
2025-08-28,Sale at price 82.41 per share.,609,50188.0
2025-09-09,Sale at price 81.31 per share.,7500,609825.0
2025-09-09,Sale at price 81.31 per share.,2250,182948.0
2025-09-11,Stock Gift at price 0.00 per share.,87589,0.0
2025-09-18,Sale at price 81.74 per share.,7365,602015.0
2025-09-19,Stock Gift at price 0.00 per share.,4928,0.0
2025-10-14,Sale at price 75.65 per share.,7500,567375.0
2025-11-04,,1120,
2025-11-06,Sale at price 81.00 per share.,1718,139158.0
2025-11-11,Stock Gift at price 0.00 per share.,36409,0.0
2025-11-11,Sale at price 79.50 per share.,7500,596250.0
2025-11-17,Sale at price 76.83 per share.,1672,128460.0
2025-11-26,Sale at price 80.87 per share.,2500,202175.0
2025-11-28,Sale at price 81.99 per share.,616,50506.0
2025-12-01,Stock Gift at price 0.00 per share.,35482,0.0
2025-12-09,Sale at price 81.39 per share.,7500,610425.0
2025-12-10,,469,
2025-12-16,Sale at price 80.45 per share.,2250,181012.0
2026-01-13,Sale at price 80.88 per share.,7500,606600.0
2026-01-15,Conversion of Exercise of derivative security at price 79.76 per share.,7085,565100.0
2026-02-10,Sale at price 65.14 per share.,7500,488550.0
