date,transactionType,shares,value
2024-12-04,Stock Award(Grant) at price 0.00 per share.,8944,0
2024-12-04,Stock Award(Grant) at price 0.00 - 114.06 per share.,8495,41547
2024-12-04,Stock Award(Grant) at price 0.00 - 113.06 per share.,6896,21336
2024-12-04,Stock Award(Grant) at price 0.00 per share.,8944,0
2024-12-04,Stock Award(Grant) at price 0.00 - 123.81 per share.,38302,1167
2024-12-04,Stock Award(Grant) at price 0.00 - 113.18 per share.,15661,24128
2024-12-10,Sale at price 123.35 per share.,4047,499184
2024-12-11,Stock Gift at price 0.00 per share.,500,0
2024-12-13,Stock Gift at price 0.00 per share.,785,0
2024-12-23,Stock Gift at price 0.00 per share.,2288,0
2024-12-27,Stock Award(Grant) at price 115.67 per share.,95,10999
2024-12-27,Stock Award(Grant) at price 115.67 per share.,19,2274
2024-12-30,Stock Award(Grant) at price 0.00 - 115.67 per share.,925,39338
2024-12-30,Stock Award(Grant) at price 0.00 - 115.67 per share.,706,14109
2024-12-30,Stock Award(Grant) at price 0.00 - 115.67 per share.,604,7341
2024-12-30,Stock Award(Grant) at price 0.00 - 115.67 per share.,633,12871
2024-12-30,Stock Award(Grant) at price 0.00 - 115.67 per share.,702,21211
2025-01-15,Conversion of Exercise of derivative security at price 79.71 per share.,1254,99961
2025-01-15,Stock Award(Grant) at price 115.40 per share.,110,12747
2025-02-10,Stock Award(Grant) at price 115.64 per share.,26,3118
2025-02-10,Stock Award(Grant) at price 0.00 per share.,6366,0
2025-02-10,Conversion of Exercise of derivative security at price 79.71 per share.,1631,130013
2025-02-10,Stock Award(Grant) at price 0.00 - 117.63 per share.,16786,1750
2025-02-10,Stock Award(Grant) at price 0.00 - 115.64 per share.,2972,3895
2025-02-10,Stock Award(Grant) at price 0.00 - 115.55 per share.,10425,16329
2025-02-11,Conversion of Exercise of derivative security at price 69.84 - 79.71 per share.,4112,307724
2025-02-11,Conversion of Exercise of derivative security at price 69.84 - 79.71 per share.,1419,100077
2025-02-11,Sale at price 109.27 per share.,4112,449318
2025-02-14,Conversion of Exercise of derivative security at price 79.71 per share.,1177,93823
2025-02-14,Sale at price 107.87 per share.,1177,126965
2025-02-14,Stock Award(Grant) at price 115.61 per share.,84,9767
2025-02-24,Stock Gift at price 0.00 per share.,4090,0
2025-02-25,Stock Gift at price 0.00 per share.,1890,0
2025-03-28,Stock Award(Grant) at price 91.57 per share.,452,41465
2025-03-28,Stock Award(Grant) at price 91.57 per share.,25,2354
2025-03-28,Stock Award(Grant) at price 91.57 per share.,167,15348
2025-03-28,Stock Award(Grant) at price 91.57 per share.,90,8286
2025-03-28,Stock Award(Grant) at price 91.57 per share.,152,13986
2025-03-28,Stock Award(Grant) at price 91.57 per share.,124,11386
2025-03-28,Stock Award(Grant) at price 91.57 per share.,246,22616
2025-03-31,Conversion of Exercise of derivative security at price 81.14 per share.,4417,358405
2025-03-31,Sale at price 91.56 per share.,3955,362120
2025-05-02,Stock Award(Grant) at price 101.07 per share.,186,18840
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,2157,0
2025-05-12,Sale at price 96.98 per share.,968,93879
2025-05-12,Stock Award(Grant) at price 92.72 per share.,138,12876
2025-06-04,Stock Gift at price 0.00 per share.,267,0
2025-06-04,Stock Award(Grant) at price 93.65 per share.,77,7261
2025-06-11,Sale at price 95.43 per share.,2000,190860
2025-06-18,Conversion of Exercise of derivative security at price 68.32 - 69.84 per share.,17059,1177495
2025-06-27,Stock Award(Grant) at price 96.10 per share.,120,11543
2025-06-27,Stock Award(Grant) at price 96.10 per share.,53,5126
2025-06-30,Stock Award(Grant) at price 0.00 - 96.10 per share.,880,25669
2025-06-30,Stock Award(Grant) at price 0.00 - 96.10 per share.,760,14180
2025-06-30,Stock Award(Grant) at price 0.00 - 96.10 per share.,1207,44779
2025-06-30,Stock Award(Grant) at price 0.00 - 96.10 per share.,871,15561
2025-06-30,Stock Award(Grant) at price 0.00 - 96.10 per share.,785,11141
2025-09-22,Conversion of Exercise of derivative security at price 72.82 per share.,4417,321651
2025-09-22,Sale at price 105.01 per share.,3090,324466
2025-09-29,Stock Award(Grant) at price 103.52 per share.,447,46313
2025-09-29,Stock Award(Grant) at price 103.52 per share.,117,12139
2025-09-29,Stock Award(Grant) at price 103.52 per share.,146,15146
2025-09-29,Stock Award(Grant) at price 103.52 per share.,112,11696
2025-09-29,Stock Award(Grant) at price 103.52 per share.,258,26787
2025-09-29,Stock Award(Grant) at price 103.52 per share.,161,16668
2025-09-30,Stock Award(Grant) at price 103.52 per share.,50,5194
2025-10-28,Stock Award(Grant) at price 0.00 per share.,2859,0
2025-10-28,Stock Award(Grant) at price 0.00 per share.,2859,0
2025-11-24,Stock Gift at price 0.00 per share.,2500,0
2025-11-24,Stock Award(Grant) at price 97.00 per share.,523,50742
2025-12-03,Stock Award(Grant) at price 0.00 - 101.57 per share.,19125,8823
2025-12-03,Stock Award(Grant) at price 0.00 per share.,14562,0
2025-12-03,Stock Award(Grant) at price 0.00 - 100.43 per share.,12356,21938
2025-12-03,Stock Award(Grant) at price 0.00 per share.,10234,0
2025-12-03,Stock Gift at price 0.00 per share.,654,0
2025-12-03,Stock Award(Grant) at price 0.00 - 100.84 per share.,9244,44218
2025-12-03,Stock Award(Grant) at price 0.00 - 97.70 per share.,7805,18530
2025-12-03,Stock Award(Grant) at price 0.00 - 100.00 per share.,10000,435
2025-12-03,Stock Award(Grant) at price 0.00 - 102.92 per share.,40000,1167
2025-12-03,Stock Award(Grant) at price 0.00 - 97.56 per share.,17082,64551
2025-12-03,Stock Award(Grant) at price 0.00 - 100.03 per share.,1216,26365
2025-12-05,Stock Gift at price 0.00 per share.,1000,0
2025-12-10,Sale at price 101.96 per share.,4260,434336
2025-12-10,Stock Award(Grant) at price 100.42 per share.,243,24472
2025-12-15,Stock Gift at price 0.00 per share.,1000,0
2025-12-17,Stock Gift at price 0.00 per share.,400,0
2025-12-19,Stock Gift at price 0.00 per share.,4246,0
2025-12-29,Stock Gift at price 0.00 per share.,1067,0
2025-12-30,Stock Award(Grant) at price 103.64 per share.,50,5257
2025-12-30,Stock Award(Grant) at price 103.87 per share.,1,178
2025-12-30,Stock Award(Grant) at price 103.64 per share.,35,3631
2025-12-30,Stock Award(Grant) at price 103.64 per share.,35,3631
2025-12-30,Stock Award(Grant) at price 103.64 per share.,114,11839
2025-12-30,Stock Gift at price 0.00 per share.,2500,0
2025-12-31,Stock Award(Grant) at price 0.00 - 103.64 per share.,857,27115
2025-12-31,Stock Award(Grant) at price 0.00 - 103.64 per share.,752,15332
2025-12-31,Stock Award(Grant) at price 0.00 - 103.64 per share.,846,16873
2025-12-31,Stock Award(Grant) at price 0.00 - 103.64 per share.,1293,46882
2025-12-31,Stock Award(Grant) at price 0.00 - 103.64 per share.,739,12288
2026-02-05,Stock Gift at price 0.00 per share.,5154,0
2026-02-05,Stock Award(Grant) at price 104.10 per share.,32,3366
2026-02-13,Stock Award(Grant) at price 0.00 - 104.05 per share.,5604,4202
2026-02-13,Stock Award(Grant) at price 0.00 - 103.92 per share.,22404,15615
2026-02-13,Stock Award(Grant) at price 0.00 - 103.93 per share.,13151,17588
2026-02-13,Stock Award(Grant) at price 0.00 per share.,8861,0
