date,transactionType,shares,value
2024-08-30,Sale at price 162.08 - 163.95 per share.,3900,635025
2024-09-03,Sale at price 161.01 - 162.69 per share.,3900,629392
2024-09-04,Sale at price 159.31 - 162.01 per share.,3900,625352
2024-09-05,Sale at price 156.02 - 160.55 per share.,3900,616586
2024-09-06,Sale at price 153.88 - 157.51 per share.,3900,606299
2024-09-09,Sale at price 155.65 - 163.98 per share.,3900,631788
2024-09-10,Sale at price 162.58 - 166.62 per share.,3900,640551
2024-09-11,Sale at price 161.38 - 167.22 per share.,3900,643300
2024-09-12,Sale at price 166.12 - 169.76 per share.,3900,652505
2024-09-13,Sale at price 168.22 - 170.80 per share.,3900,661111
2024-09-16,Sale at price 169.92 - 172.23 per share.,3900,664067
2024-09-17,Stock Gift at price 0.00 per share.,117248,0
2024-09-17,Sale at price 168.90 - 171.40 per share.,3900,662348
2024-09-18,Sale at price 169.09 - 173.85 per share.,3900,663748
2024-09-19,Sale at price 172.36 - 174.87 per share.,3900,673979
2024-09-20,Sale at price 169.13 - 173.00 per share.,3900,666314
2024-09-23,Sale at price 169.29 - 172.28 per share.,3900,668065
2024-09-24,Sale at price 172.48 - 174.96 per share.,3900,675221
2024-09-25,Sale at price 169.23 - 173.04 per share.,3900,664602
2024-09-26,Sale at price 159.04 - 170.00 per share.,1950,321225
2024-09-27,Sale at price 167.80 - 169.68 per share.,3900,656271
2024-09-30,Sale at price 165.95 - 166.98 per share.,3900,649753
2024-10-01,Sale at price 164.03 - 166.56 per share.,3900,645180
2024-10-02,Sale at price 165.91 - 167.63 per share.,3900,649822
2024-10-03,Sale at price 165.57 - 166.42 per share.,3900,647202
2024-10-04,Sale at price 166.64 - 168.22 per share.,3900,651539
2024-10-07,Sale at price 164.27 - 167.24 per share.,3900,644703
2024-10-07,Stock Gift at price 0.00 per share.,1500,0
2024-10-08,Sale at price 160.27 - 163.96 per share.,3900,633280
2024-10-09,Sale at price 160.58 - 162.46 per share.,3900,632456
2024-10-10,Sale at price 161.94 - 163.59 per share.,3900,635496
2024-10-14,Sale at price 161.31 - 164.26 per share.,7800,1276855
2024-10-15,Sale at price 164.92 - 168.34 per share.,3900,648569
2024-10-16,Sale at price 163.20 - 164.97 per share.,3900,637682
2024-10-17,Sale at price 162.00 - 164.78 per share.,3900,636834
2024-10-18,Sale at price 164.97 - 166.43 per share.,3900,644561
2024-10-21,Sale at price 166.08 - 171.86 per share.,3900,659750
2024-10-23,Sale at price 163.48 - 166.68 per share.,7800,1289508
2024-10-24,Sale at price 164.69 - 166.47 per share.,3900,644198
2024-10-25,Sale at price 164.41 - 166.10 per share.,3900,643367
2024-10-28,Sale at price 165.28 - 167.97 per share.,3900,652754
2024-10-29,Sale at price 166.18 - 168.96 per share.,3900,655997
2024-10-30,Sale at price 167.04 - 174.11 per share.,3900,672462
2024-10-31,Sale at price 193.01 - 219.40 per share.,1950,414154
2024-10-31,Sale at price 193.01 - 219.40 per share.,55,11368
2024-11-01,Sale at price 204.43 - 212.05 per share.,3900,817504
2024-11-04,Sale at price 209.33 - 212.30 per share.,3900,825854
2024-11-06,Sale at price 209.47 - 217.74 per share.,3900,844723
2024-11-06,Sale at price 222.50 - 232.85 per share.,3900,897356
2024-11-06,Stock Gift at price 0.00 per share.,1000,0
2024-11-07,Sale at price 227.55 - 230.70 per share.,3900,889459
2024-11-11,Sale at price 224.73 - 230.13 per share.,7800,1774220
2024-11-12,Sale at price 227.34 - 229.85 per share.,3900,891721
2024-11-13,Sale at price 227.56 - 230.80 per share.,3900,893464
2024-11-26,Stock Gift at price 0.00 per share.,100000,0
2024-12-02,Stock Gift at price 0.00 per share.,1150,0
2024-12-04,Stock Gift at price 0.00 per share.,1200,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,249,0
2025-02-06,Stock Gift at price 0.00 per share.,5841,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,2714,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,7236,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,5243,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,4000,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,4522,0
2025-02-11,Stock Gift at price 0.00 per share.,2527,0
2025-02-18,Sale at price 210.57 per share.,1500,315855
2025-02-21,Stock Award(Grant) at price 0.00 per share.,9589,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,959,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,9589,0
2025-02-21,Sale at price 212.18 per share.,3600,763866
2025-02-21,Stock Award(Grant) at price 0.00 per share.,8390,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,43148,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,11390,0
2025-02-24,Sale at price 218.22 per share.,500,109108
2025-03-13,Sale at price 200.46 - 203.40 per share.,3000,603024
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,1099,0
2025-05-08,Sale at price 235.51 - 250.16 per share.,120000,29221920
2025-05-09,Sale at price 255.01 per share.,3574,911406
2025-05-13,Sale at price 255.26 - 261.18 per share.,56426,14568094
2025-06-04,Sale at price 263.22 per share.,890,234261
2025-06-05,Sale at price 265.20 - 266.15 per share.,30000,7956832
2025-06-12,Sale at price 246.92 - 253.61 per share.,1500,374938
2025-07-17,Stock Gift at price 0.00 per share.,1200,0
2025-09-12,Sale at price 222.54 - 225.69 per share.,1500,334900
2025-11-21,Stock Gift at price 0.00 per share.,1792,0
2025-12-05,Sale at price 165.50 - 166.52 per share.,2192,363541
2025-12-10,Sale at price 162.66 per share.,1300,211458
2026-02-10,Stock Award(Grant) at price 0.00 per share.,9589,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,43148,0
2026-02-10,Stock Award(Grant) at price 0.00 per share.,8390,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,13967,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,71827,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,9976,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,17957,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,20950,0
