date,transactionType,shares,value
2025-01-31,Stock Award(Grant) at price 0.00 per share.,13326,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,25,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,20,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,5666,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,2397,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1754,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1456,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,791,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,3296,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1971,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,211,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,2594,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1311,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,232,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1701,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,3275,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,13354,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1134,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1134,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,6047,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,819,0
2025-03-12,Sale at price 172.34 per share.,1738,299527
2025-04-17,Stock Gift at price 0.00 per share.,6432,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,884,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,855,0
2025-06-12,Sale at price 183.52 per share.,6700,1229587
2025-07-01,Conversion of Exercise of derivative security at price 132.47 per share.,27733,3673791
2025-07-03,Conversion of Exercise of derivative security at price 138.10 per share.,7016,968910
2025-07-21,Sale at price 197.48 per share.,1277,252178
2025-07-22,Sale at price 197.17 - 197.82 per share.,2461,485570
2025-08-14,Conversion of Exercise of derivative security at price 132.47 per share.,15087,1998575
2025-08-14,Sale at price 192.43 - 194.08 per share.,24417,4718035
2025-08-14,Stock Gift at price 0.00 per share.,1500,0
2025-08-22,Sale at price 199.79 per share.,15000,2996793
2025-08-26,Sale at price 199.78 per share.,448,89502
2025-08-29,Conversion of Exercise of derivative security at price 138.10 - 156.00 per share.,3429,516093
2025-08-29,Sale at price 202.12 per share.,3429,693061
2025-09-24,Stock Gift at price 0.00 per share.,1000,0
2025-11-25,Sale at price 190.06 per share.,6000,1140377
2025-11-26,Sale at price 191.70 per share.,5250,1006417
2025-12-08,Stock Gift at price 0.00 per share.,2444,0
2025-12-11,Conversion of Exercise of derivative security at price 156.00 per share.,16778,2617368
2026-01-08,Conversion of Exercise of derivative security at price 164.54 per share.,22215,3655256
2026-01-21,Conversion of Exercise of derivative security at price 169.38 per share.,22969,3890489
2026-01-22,Sale at price 220.81 per share.,17866,3945054
2026-01-28,Sale at price 215.79 per share.,886,191369
2026-01-30,Stock Award(Grant) at price 0.00 per share.,2908,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,560,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,397,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,3655,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,865,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,2467,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,2232,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,6125,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,19,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,15100,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,37,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,3352,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,1820,0
2026-02-02,Conversion of Exercise of derivative security at price 138.10 - 173.04 per share.,45947,7562564
2026-02-02,Sale at price 225.34 per share.,704,158638
2026-02-03,Sale at price 227.37 per share.,909,206676
2026-02-09,Sale at price 235.85 per share.,21193,4998369
2026-02-11,Conversion of Exercise of derivative security at price 138.10 per share.,1053,145419
2026-02-11,Sale at price 234.21 per share.,1053,246623
2026-02-13,Stock Award(Grant) at price 0.00 per share.,16199,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,6750,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,1889,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,945,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,3983,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,2497,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,233,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,3105,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,2295,0
