date,transactionType,shares,value
2024-11-21,Stock Award(Grant) at price 0.00 per share.,604,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,604,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,484,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-21,Stock Award(Grant) at price 0.00 per share.,363,0
2024-11-26,Stock Gift at price 0.00 per share.,1350,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,19,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,7,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,175,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,5,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,39,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,213,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,72,0
2025-01-10,Stock Award(Grant) at price 0.00 per share.,184,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,497,0
2025-02-11,Sale at price 134.67 per share.,23649,3184811
2025-02-20,Stock Award(Grant) at price 0.00 per share.,17645,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5834,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,8139,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1812,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,8266,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,3275,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5834,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5834,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,5834,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,250,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,125,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,27733,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,27733,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,18246,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,35518,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,4690,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,29679,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,29679,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,81171,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,21,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,9,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,6,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,200,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,78,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,190,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,39,0
2025-04-11,Stock Award(Grant) at price 0.00 per share.,232,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,265,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,133,0
2025-05-09,Stock Gift at price 0.00 per share.,500,0
2025-05-19,Stock Gift at price 0.00 per share.,37000,0
2025-05-20,Sale at price 135.26 per share.,7495,1013774
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,1504,0
2025-06-06,Sale at price 134.11 per share.,1254,168174
2025-07-11,Stock Award(Grant) at price 0.00 per share.,15,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,166,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,6,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,13,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,201,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,69,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,154,0
2025-07-11,Stock Award(Grant) at price 0.00 per share.,18,0
2025-07-30,Sale at price 126.57 - 126.84 per share.,12000,1520460
2025-08-14,Stock Award(Grant) at price 0.00 per share.,291,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,146,0
2025-08-14,Stock Award(Grant) at price 0.00 per share.,291,0
2025-09-12,Conversion of Exercise of derivative security at price 42.83 per share.,1284,54994
2025-09-18,Stock Gift at price 0.00 per share.,73000,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,143,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,67,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,187,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,6,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,155,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,16,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,12,0
2025-10-10,Stock Award(Grant) at price 0.00 per share.,16,0
2025-10-29,Sale at price 162.79 per share.,8251,1343180
2025-11-06,Stock Award(Grant) at price 0.00 per share.,122,0
2025-11-06,Stock Award(Grant) at price 0.00 per share.,244,0
2025-11-06,Stock Award(Grant) at price 0.00 per share.,244,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,569,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,455,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,569,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-11-21,Stock Award(Grant) at price 0.00 per share.,341,0
2025-12-09,Stock Gift at price 0.00 per share.,2000,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,15,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,135,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,5,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,9,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,163,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,59,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,125,0
2026-01-09,Stock Award(Grant) at price 0.00 per share.,13,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,609,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,1100,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,4187,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,99,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,776,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,4187,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,197,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,197,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,12662,0
