date,transactionType,shares,value
2025-01-31,Stock Award(Grant) at price 0.00 per share.,819,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,103,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,383,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,827,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1499,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,6796,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,2971,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1886,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,9509,0
2025-02-27,Stock Gift at price 0.00 per share.,373,0
2025-02-28,Stock Gift at price 0.00 per share.,10139,0
2025-02-28,Sale at price 949.37 per share.,430,408229
2025-03-31,Stock Award(Grant) at price 0.00 per share.,38,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,30,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,45,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,30,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,13,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,30,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,37,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,38,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,30,0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,37,0
2025-04-16,Stock Gift at price 0.00 per share.,700,0
2025-04-21,Sale at price 852.01 per share.,2000,1704012
2025-04-24,Sale at price 912.50 per share.,10000,9125002
2025-04-24,Conversion of Exercise of derivative security at price 513.50 per share.,10000,5135000
2025-04-29,Sale at price 910.75 - 921.49 per share.,16485,15119634
2025-05-15,Stock Award(Grant) at price 0.00 per share.,256,0
2025-05-19,Stock Gift at price 0.00 per share.,1007,0
2025-05-27,Stock Gift at price 0.00 per share.,4665,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,28,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,23,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,35,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,33,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,40,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,28,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,34,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,28,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,35,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,28,0
2025-07-17,Stock Gift at price 0.00 per share.,7615,0
2025-07-24,Stock Gift at price 0.00 per share.,90,0
2025-07-24,Sale at price 1122.16 - 1122.91 per share.,4434,4978539
2025-07-25,Conversion of Exercise of derivative security at price 513.50 per share.,18036,9261486
2025-07-25,Sale at price 1123.35 - 1129.61 per share.,18036,20301296
2025-07-25,Sale at price 1120.21 - 1130.24 per share.,26882,30207026
2025-07-30,Conversion of Exercise of derivative security at price 513.50 per share.,17142,8802417
2025-07-30,Sale at price 1120.09 - 1120.69 per share.,17142,19207562
2025-09-30,Stock Award(Grant) at price 0.00 per share.,24,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,286,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,30,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,28,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,31,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,34,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,30,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,24,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,31,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,24,0
2025-10-20,Sale at price 1160.22 - 1169.91 per share.,12000,13980506
2025-11-13,Stock Gift at price 0.00 per share.,1000,0
2025-12-01,Sale at price 1043.38 per share.,1258,1312572
2025-12-02,Stock Gift at price 0.00 per share.,28550,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,34,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,27,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,33,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,33,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,32,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,27,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,36,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,18,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,34,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,30,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2596,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2339,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2500,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,730,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Conversion of Exercise of derivative security at price 513.50 per share.,27047,13888634
2026-01-16,Sale at price 1170.27 - 1173.80 per share.,27047,31675813
2026-01-16,Stock Award(Grant) at price 0.00 per share.,4348,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,1196,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,5127,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,7206,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2243,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,4348,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,214,0
2026-01-21,Conversion of Exercise of derivative security at price 513.50 per share.,20000,10270000
2026-01-21,Sale at price 1125.00 per share.,20000,22500000
2026-01-27,Stock Award(Grant) at price 0.00 per share.,225,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,5175,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,5292,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,549,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,6308,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,15289,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,627,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,9173,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,6272,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,19914,0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,3771,0
2026-02-04,Stock Gift at price 0.00 per share.,419,0
2026-02-10,Conversion of Exercise of derivative security at price 513.50 per share.,54190,27826565
2026-02-11,Sale at price 1083.11 - 1092.00 per share.,59483,64658977
2026-02-11,Sale at price 1073.87 per share.,2179,2339963
2026-02-13,Stock Gift at price 0.00 per share.,8634,0
