date,transactionType,shares,value
2025-02-28,Stock Award(Grant) at price 0.00 per share.,10820,0
2025-03-03,Sale at price 180.66 per share.,3000,541980
2025-03-03,Sale at price 180.66 per share.,500,90330
2025-03-05,Sale at price 174.11 per share.,58702,10220817
2025-03-05,Sale at price 174.11 per share.,28861,5025095
2025-03-05,Sale at price 174.11 per share.,679,118223
2025-03-14,Sale at price 174.21 per share.,1000,174210
2025-04-01,Sale at price 179.85 per share.,3000,539550
2025-04-01,Sale at price 179.85 per share.,500,89925
2025-04-02,Sale at price 179.61 per share.,10666,1915720
2025-04-02,Sale at price 179.61 - 179.85 per share.,6125,1101431
2025-04-15,Sale at price 171.75 per share.,1000,171750
2025-05-01,Sale at price 190.86 per share.,3000,572580
2025-05-01,Sale at price 190.86 per share.,500,95430
2025-05-05,Sale at price 180.69 - 181.47 per share.,37500,6785521
2025-05-15,Sale at price 188.21 per share.,1000,188210
2025-05-16,Sale at price 190.43 per share.,10,1904
2025-05-16,Sale at price 190.43 per share.,16,3047
2025-05-16,Sale at price 190.43 per share.,10,1904
2025-06-02,Sale at price 182.03 per share.,3000,546090
2025-06-02,Sale at price 182.03 per share.,500,91015
2025-06-03,Sale at price 179.81 per share.,6932,1246443
2025-06-03,Sale at price 179.81 per share.,360,64732
2025-06-03,Sale at price 179.81 per share.,3317,596430
2025-06-03,Sale at price 179.81 per share.,684,122990
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1836,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-04,Stock Award(Grant) at price 0.00 per share.,1397,0
2025-06-09,Sale at price 182.95 per share.,475,86901
2025-06-10,Sale at price 177.87 per share.,2173,386512
2025-06-16,Sale at price 175.96 per share.,1000,175960
2025-07-01,Sale at price 179.68 per share.,500,89840
2025-07-02,Sale at price 176.08 - 177.77 per share.,6000,1061568
2025-07-02,Sale at price 177.08 per share.,625,110675
2025-07-02,Sale at price 177.08 - 179.68 per share.,1448,257647
2025-07-15,Sale at price 169.59 per share.,1000,169590
2025-08-01,Sale at price 158.84 - 160.03 per share.,6000,956739
2025-08-01,Sale at price 160.47 per share.,475,76223
2025-08-01,Sale at price 160.47 per share.,500,80235
2025-08-13,Sale at price 141.14 per share.,650,91741
2025-08-15,Sale at price 143.53 per share.,1000,143530
2025-09-02,Sale at price 146.26 per share.,500,73130
2025-09-03,Sale at price 142.21 - 146.26 per share.,836,120811
2025-09-03,Sale at price 142.21 per share.,3326,472990
2025-09-03,Sale at price 142.21 per share.,777,110497
2025-09-03,Sale at price 142.21 per share.,6950,988360
2025-09-10,Sale at price 150.00 per share.,6000,900000
2025-09-15,Sale at price 145.71 per share.,1000,145710
2025-10-01,Sale at price 136.57 per share.,500,68285
2025-10-02,Sale at price 133.17 - 136.57 per share.,1441,193513
2025-11-03,Sale at price 133.11 per share.,475,63227
2025-11-03,Sale at price 133.11 per share.,500,66555
2025-12-02,Sale at price 127.94 per share.,6932,886880
2025-12-02,Sale at price 127.03 - 127.94 per share.,835,106398
2025-12-02,Sale at price 127.94 per share.,3317,424377
2025-12-02,Sale at price 127.94 per share.,969,123974
2025-12-10,Sale at price 128.44 - 128.48 per share.,2397,307876
2026-01-05,Sale at price 117.27 - 123.61 per share.,1158,138810
