date,transactionType,shares,value
2025-02-28,Stock Award(Grant) at price 0.00 per share.,10365,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,595,0
2025-05-15,Stock Gift at price 0.00 per share.,525,0
2025-05-16,Purchase at price 332.08 per share.,1000,332080
2025-07-14,Stock Award(Grant) at price 0.00 per share.,447,0
2025-08-08,Conversion of Exercise of derivative security at price 109.09 per share.,4850,529086
2025-08-08,Sale at price 388.86 - 389.85 per share.,4850,1887559
2025-08-08,Sale at price 388.13 per share.,520,201826
2025-08-13,Stock Gift at price 0.00 per share.,1765,0
2025-08-13,Conversion of Exercise of derivative security at price 163.43 per share.,12500,2042875
2025-08-13,Sale at price 395.00 - 405.00 per share.,12500,5002500
2025-08-14,Conversion of Exercise of derivative security at price 149.72 - 160.10 per share.,1985,310688
2025-08-14,Sale at price 399.58 - 405.33 per share.,5002,2015215
2025-08-19,Sale at price 404.69 - 405.33 per share.,1307,529761
2025-08-22,Sale at price 402.26 per share.,1860,748210
2025-08-22,Conversion of Exercise of derivative security at price 142.12 - 241.80 per share.,1860,307590
2025-09-17,Sale at price 415.00 - 419.00 per share.,9080,3774789
2025-09-17,Conversion of Exercise of derivative security at price 163.43 per share.,9080,1483944
2025-10-06,Conversion of Exercise of derivative security at price 142.12 per share.,8000,1136960
2025-10-06,Sale at price 439.30 per share.,8000,3514402
2025-10-30,Conversion of Exercise of derivative security at price 142.12 per share.,200,28424
2025-10-30,Sale at price 449.10 per share.,200,89819
2025-11-06,Conversion of Exercise of derivative security at price 142.12 per share.,13110,1863193
2025-11-06,Sale at price 467.37 - 476.99 per share.,13110,6170411
2025-11-11,Conversion of Exercise of derivative security at price 109.09 per share.,4570,498541
2025-11-11,Sale at price 473.57 - 474.42 per share.,4570,2165657
2025-11-13,Stock Gift at price 0.00 per share.,4165,0
2025-11-25,Conversion of Exercise of derivative security at price 142.12 per share.,2400,341088
2025-11-25,Sale at price 489.32 per share.,1450,709514
2026-02-10,Conversion of Exercise of derivative security at price 142.12 - 163.43 per share.,4270,629654
2026-02-10,Sale at price 584.01 - 586.19 per share.,4270,2497658
2026-02-11,Sale at price 591.41 - 604.15 per share.,18107,10811646
2026-02-13,Conversion of Exercise of derivative security at price 109.09 per share.,290,31636
2026-02-19,Stock Award(Grant) at price 0.00 per share.,553,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,2082,0
2026-02-23,Sale at price 583.52 - 584.43 per share.,1300,758776
2026-02-23,Sale at price 585.11 - 588.37 per share.,1864,1093504
