date,transactionType,shares,value
2024-07-31,Sale at price 612.55 - 620.12 per share.,10000,6172098
2024-09-04,Conversion of Exercise of derivative security at price 210.68 per share.,20000,4213600
2024-09-04,Sale at price 604.34 - 615.01 per share.,20000,12168974
2024-10-25,Conversion of Exercise of derivative security at price 210.68 per share.,2000,421360
2024-10-25,Sale at price 560.16 per share.,2000,1120320
2024-10-25,Sale at price 560.16 per share.,300,168048
2024-10-29,Conversion of Exercise of derivative security at price 210.68 per share.,20000,4213600
2024-10-29,Sale at price 548.14 - 558.45 per share.,20000,11049123
2024-10-31,Conversion of Exercise of derivative security at price 210.68 per share.,20000,4213600
2024-10-31,Sale at price 545.98 - 553.80 per share.,20000,11010295
2024-11-01,Conversion of Exercise of derivative security at price 210.68 per share.,5850,1232478
2024-11-01,Sale at price 550.80 - 563.19 per share.,5850,3263668
2024-11-07,Sale at price 551.49 - 567.68 per share.,20000,11158768
2024-11-08,Sale at price 550.87 - 554.83 per share.,9000,4975765
2024-12-03,Sale at price 528.02 - 534.71 per share.,20000,10624559
2024-12-05,Stock Gift at price 0.00 per share.,190,0
2024-12-09,Purchase at price 535.93 - 555.89 per share.,20,11038
2025-02-04,Sale at price 585.59 - 593.13 per share.,19650,11580924
2025-02-04,Conversion of Exercise of derivative security at price 253.99 per share.,19650,4990904
2025-02-04,Sale at price 585.59 per share.,300,175677
2025-02-14,Stock Gift at price 0.00 per share.,2750,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,6681,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,8879,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,631,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,6315,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,9649,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,23736,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3482,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-02-19,Sale at price 528.09 per share.,16,8449
2025-02-19,Stock Award(Grant) at price 0.00 per share.,95,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,7942,0
2025-02-24,Conversion of Exercise of derivative security at price 210.68 per share.,18300,3855444
2025-02-24,Sale at price 531.81 per share.,18300,9732123
2025-03-03,Sale at price 530.92 per share.,1780,945038
2025-03-05,Sale at price 513.43 - 524.22 per share.,18000,9326854
2025-03-05,Conversion of Exercise of derivative security at price 253.99 per share.,18000,4571820
2025-03-10,Sale at price 532.52 per share.,3775,2010537
2025-04-28,Sale at price 429.93 per share.,300,128979
2025-05-12,Sale at price 411.11 per share.,400,164444
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,565,0
2025-06-02,Stock Award(Grant) at price 0.00 per share.,5417,0
2025-07-25,Sale at price 479.98 per share.,400,191992
2025-08-07,Sale at price 446.92 - 464.68 per share.,18000,8153783
2025-08-07,Conversion of Exercise of derivative security at price 253.99 per share.,18000,4571820
2025-08-20,Conversion of Exercise of derivative security at price 253.99 per share.,496,125979
2025-08-20,Sale at price 500.00 - 500.17 per share.,496,248046
2025-08-22,Conversion of Exercise of derivative security at price 253.99 per share.,10000,2539900
2025-08-22,Sale at price 500.40 - 502.26 per share.,10000,5009586
2025-08-29,Conversion of Exercise of derivative security at price 253.99 per share.,385,97786
2025-08-29,Sale at price 492.62 - 492.63 per share.,385,189662
2025-09-05,Conversion of Exercise of derivative security at price 253.99 per share.,400,101596
2025-09-05,Sale at price 500.00 - 501.01 per share.,400,200201
2025-10-24,Sale at price 574.15 per share.,400,229660
2025-10-27,Conversion of Exercise of derivative security at price 253.99 per share.,24354,6185672
2025-10-27,Sale at price 561.68 - 575.02 per share.,24354,13914104
2025-11-07,Conversion of Exercise of derivative security at price 253.99 per share.,8475,2152565
2025-11-07,Sale at price 571.40 - 571.67 per share.,10225,5844850
2025-11-10,Sale at price 580.00 per share.,2975,1725500
2025-11-10,Conversion of Exercise of derivative security at price 253.99 - 294.02 per share.,2975,845688
2025-11-12,Sale at price 588.26 per share.,1057,622136
2025-11-13,Conversion of Exercise of derivative security at price 253.99 per share.,4638,1178006
2025-11-13,Sale at price 594.42 per share.,4638,2756920
2025-11-14,Stock Gift at price 0.00 per share.,433,0
2025-11-25,Conversion of Exercise of derivative security at price 253.99 - 294.02 per share.,10725,2814110
2025-11-25,Sale at price 600.00 per share.,10725,6435000
2025-12-02,Conversion of Exercise of derivative security at price 253.99 per share.,13825,3511412
2025-12-02,Sale at price 581.94 - 597.68 per share.,13825,8154131
2025-12-03,Conversion of Exercise of derivative security at price 105.17 per share.,104000,10937680
2025-12-03,Sale at price 581.92 - 584.11 per share.,62000,36126126
2025-12-04,Conversion of Exercise of derivative security at price 105.17 - 132.66 per share.,40683,4884676
2025-12-04,Sale at price 563.56 per share.,22046,12424244
2025-12-10,Stock Gift at price 0.00 per share.,4386,0
2026-02-09,Sale at price 541.20 per share.,400,216480
