date,transactionType,shares,value
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,16517,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,4407,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6564,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6765,0
2025-03-05,Sale at price 263.48 per share.,32695,8614609
2025-03-05,Sale at price 263.42 per share.,3534,930926
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6608,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,2105,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,330,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,60185,0
2025-03-10,Conversion of Exercise of derivative security at price 223.93 per share.,24740,5540028
2025-03-10,Sale at price 272.08 - 272.41 per share.,27562,7499901
2025-03-18,Stock Award(Grant) at price 264.50 per share.,118,31211
2025-03-18,Stock Award(Grant) at price 264.50 per share.,118,31211
2025-03-18,Stock Award(Grant) at price 264.50 per share.,118,31211
2025-03-18,Stock Award(Grant) at price 264.50 per share.,11,2910
2025-03-18,Stock Award(Grant) at price 264.50 per share.,23,6084
2025-03-18,Stock Award(Grant) at price 264.50 per share.,118,31211
2025-03-18,Stock Award(Grant) at price 264.50 per share.,118,31211
2025-03-18,Stock Award(Grant) at price 264.50 per share.,59,15606
2025-05-05,Stock Gift at price 0.00 per share.,2000,0
2025-05-13,Conversion of Exercise of derivative security at price 167.61 - 223.93 per share.,41255,8134476
2025-06-13,Conversion of Exercise of derivative security at price 167.61 per share.,42230,7078170
2025-06-13,Sale at price 283.00 - 285.08 per share.,42230,12000231
2025-06-16,Conversion of Exercise of derivative security at price 223.93 per share.,186460,41753988
2025-06-16,Sale at price 280.04 - 284.01 per share.,186460,52771011
2025-06-17,Stock Award(Grant) at price 281.11 per share.,55,15461
2025-06-17,Stock Award(Grant) at price 281.11 per share.,111,31203
2025-06-17,Stock Award(Grant) at price 281.11 per share.,111,31203
2025-06-17,Stock Award(Grant) at price 281.11 per share.,111,31203
2025-06-17,Stock Award(Grant) at price 281.11 per share.,11,3092
2025-06-17,Stock Award(Grant) at price 281.11 per share.,111,31203
2025-06-17,Stock Award(Grant) at price 281.11 per share.,22,6184
2025-06-17,Stock Award(Grant) at price 281.11 per share.,111,31203
2025-07-25,Conversion of Exercise of derivative security at price 191.71 per share.,2270,435182
2025-07-25,Sale at price 312.79 per share.,2270,710038
2025-07-28,Conversion of Exercise of derivative security at price 167.61 - 223.93 per share.,76420,14642535
2025-07-28,Conversion of Exercise of derivative security at price 165.47 per share.,32580,5391013
2025-07-28,Conversion of Exercise of derivative security at price 135.85 - 191.71 per share.,5490,872619
2025-07-28,Sale at price 312.63 - 312.93 per share.,5490,1717312
2025-07-28,Sale at price 311.85 - 314.17 per share.,76420,23918610
2025-08-04,Conversion of Exercise of derivative security at price 167.61 - 191.71 per share.,11570,2069388
2025-08-04,Sale at price 312.26 per share.,6170,1926644
2025-08-08,Sale at price 315.20 per share.,33740,10634882
2025-08-08,Conversion of Exercise of derivative security at price 167.61 per share.,33740,5655161
2025-08-14,Sale at price 316.32 - 316.48 per share.,17700,5600304
2025-08-14,Conversion of Exercise of derivative security at price 165.47 - 223.93 per share.,17700,3442098
2025-08-18,Conversion of Exercise of derivative security at price 167.61 per share.,129090,21636775
2025-08-18,Sale at price 313.50 - 314.43 per share.,129090,40479259
2025-08-18,Stock Gift at price 0.00 per share.,1147,0
2025-08-22,Conversion of Exercise of derivative security at price 140.87 per share.,1210,170453
2025-08-22,Sale at price 319.04 per share.,1210,386038
2025-08-25,Conversion of Exercise of derivative security at price 135.85 per share.,8150,1107178
2025-08-25,Conversion of Exercise of derivative security at price 135.85 per share.,3220,437437
2025-08-25,Sale at price 321.18 per share.,8150,2617576
2025-09-04,Stock Gift at price 0.00 per share.,3000,0
2025-09-12,Conversion of Exercise of derivative security at price 135.85 per share.,3220,437437
2025-09-12,Sale at price 329.45 per share.,3220,1060829
2025-09-16,Stock Award(Grant) at price 326.97 per share.,95,31062
2025-09-16,Stock Award(Grant) at price 326.97 per share.,95,31062
2025-09-16,Stock Award(Grant) at price 326.97 per share.,19,6212
2025-09-16,Stock Award(Grant) at price 326.97 per share.,47,15368
2025-09-16,Stock Award(Grant) at price 326.97 per share.,95,31062
2025-09-16,Stock Award(Grant) at price 326.97 per share.,95,31062
2025-09-16,Stock Award(Grant) at price 326.97 per share.,95,31062
2025-09-16,Stock Award(Grant) at price 326.97 per share.,9,2943
2025-10-28,Conversion of Exercise of derivative security at price 168.56 per share.,45580,7682965
2025-10-29,Stock Gift at price 0.00 per share.,1200,0
2025-11-05,Stock Gift at price 0.00 per share.,700,0
2025-11-20,Sale at price 339.90 per share.,100,33990
2025-12-16,Stock Award(Grant) at price 339.14 per share.,46,15600
2025-12-16,Stock Award(Grant) at price 339.14 per share.,92,31201
2025-12-16,Stock Award(Grant) at price 339.14 per share.,92,31201
2025-12-16,Stock Award(Grant) at price 339.14 per share.,9,3052
2025-12-16,Stock Award(Grant) at price 339.14 per share.,92,31201
2025-12-16,Stock Award(Grant) at price 339.14 per share.,92,31201
2025-12-16,Stock Award(Grant) at price 339.14 per share.,92,31201
2025-12-16,Stock Award(Grant) at price 339.14 per share.,18,6105
2025-12-17,Conversion of Exercise of derivative security at price 168.56 - 223.93 per share.,27740,4911731
2025-12-17,Sale at price 334.88 - 335.12 per share.,20360,6818921
2026-02-13,Conversion of Exercise of derivative security at price 135.85 per share.,6480,880308
2026-02-13,Sale at price 348.79 per share.,4370,1524195
2026-02-19,Conversion of Exercise of derivative security at price 191.71 - 223.93 per share.,31020,6418706
