date,transactionType,shares,value
2026-02-03,Stock Award(Grant) at price 0.00 per share.,21300,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,7070,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,2440,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,11550,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,20910,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,20914,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,7840,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,55689,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,59408,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,41209,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,16627,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,24203,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,48783,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,25014,0
2026-02-13,Sale at price 65.08 per share.,16000,1041350
2026-02-13,Sale at price 63.26 per share.,3500,221411
2026-02-13,Sale at price 63.43 per share.,17867,1133302
2026-02-17,Sale at price 62.36 per share.,5000,311800
2026-02-18,Sale at price 62.61 per share.,9725,608914
2026-02-18,Sale at price 61.54 per share.,2458,151255
