date,transactionType,shares,value
2025-04-07,Sale at price 474.60 - 492.12 per share.,33,15850.0
2025-05-05,Sale at price 489.64 - 495.53 per share.,33,16293.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-21,Stock Award(Grant) at price 473.90 per share.,385,182452.0
2025-05-30,Sale at price 480.00 per share.,729,349920.0
2025-06-04,Sale at price 490.00 per share.,991,485590.0
2025-06-05,Sale at price 485.67 - 491.07 per share.,33,16120.0
2025-06-13,Sale at price 505.77 per share.,3500,1770195.0
2025-06-13,Sale at price 505.77 per share.,729,368706.0
2025-06-13,Sale at price 495.00 - 505.77 per share.,11250,5649525.0
2025-06-16,Stock Gift at price 0.00 per share.,616,0.0
2025-06-30,Stock Award(Grant) at price 499.98 per share.,73,36499.0
2025-06-30,Stock Award(Grant) at price 499.98 per share.,93,46498.0
2025-07-07,Sale at price 503.59 - 509.59 per share.,33,16720.0
2025-07-17,Sale at price 525.00 per share.,729,382725.0
2025-09-30,Stock Award(Grant) at price 609.32 per share.,59,35950.0
2025-09-30,Stock Award(Grant) at price 609.32 per share.,76,46308.0
2025-11-24,Sale at price 560.39 - 566.15 per share.,97,54716.0
2025-12-05,,328,
2025-12-09,Sale at price 555.35 per share.,84,46649.0
2025-12-31,Stock Award(Grant) at price 570.21 per share.,81,46187.0
2025-12-31,Stock Award(Grant) at price 570.21 per share.,64,36493.0
2026-01-06,Sale at price 600.00 - 615.00 per share.,10000,6045000.0
2026-02-02,Sale at price 676.14 - 689.31 per share.,95,65029.0
2026-02-06,Sale at price 705.84 - 711.14 per share.,20000,14176469.0
2026-02-11,,6476,
2026-02-11,,1334,
2026-02-11,,913,
2026-02-11,,34546,
2026-02-11,,1727,
2026-02-11,,6910,
2026-02-11,,3158,
2026-02-12,Stock Award(Grant) at price 695.06 per share.,71,49349.0
2026-02-13,Sale at price 702.43 - 703.21 per share.,783,550411.0
2026-02-17,,264,
2026-02-17,Sale at price 702.56 per share.,318,223414.0
2026-02-17,,2017,
2026-02-17,Sale at price 702.56 per share.,779,547294.0
2026-02-17,,538,
2026-02-17,,274,
2026-02-17,,10760,
2026-02-17,Sale at price 700.63 per share.,715,501609.0
2026-02-17,,2152,
2026-02-17,,387,
2026-02-18,Sale at price 719.61 per share.,2189,1575255.0
2026-02-19,Sale at price 732.98 per share.,147,107748.0
2026-02-19,Sale at price 727.62 per share.,194,141158.0
2026-02-19,Sale at price 727.62 per share.,512,372541.0
