year_quarter,fold,ticker,sector,industry,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,final_score,prediction,confidence,selected,rank,selection_reason,portfolio_weight,actual_return,alpha_real,beat_benchmark
2025Q3,2025Q3,UHS,Health Care,Health Care,0.481,0.6,0.485,0.569,0.388,0.59,Outperform,Moderate,False,171,qualified_but_not_selected,,,,
2025Q3,2025Q3,XEL,Utilities,Utilities,0.579,0.473,0.498,0.668,0.621,0.587,Outperform,Moderate,False,172,qualified_but_not_selected,,,,
2025Q3,2025Q3,ADP,Professional Services,Professional Services,0.531,0.481,0.494,0.612,0.61,0.585,Outperform,Moderate,False,173,qualified_but_not_selected,,,,
2025Q3,2025Q3,LII,Building,Building,0.568,0.604,0.461,0.571,0.53,0.584,Outperform,Moderate,False,174,qualified_but_not_selected,,,,
2025Q3,2025Q3,AVB,Real Estate,Real Estate,0.536,0.468,0.49,0.548,0.404,0.584,Outperform,Moderate,False,175,qualified_but_not_selected,,,,
2025Q3,2025Q3,IDXX,Health Care,Health Care,0.445,0.588,0.338,0.539,0.382,0.581,Outperform,Moderate,False,176,qualified_but_not_selected,,,,
2025Q3,2025Q3,TDY,Electrical Equipment,Electrical Equipment,0.597,0.47,0.468,0.473,0.485,0.58,Outperform,Moderate,False,177,qualified_but_not_selected,,,,
2025Q3,2025Q3,CNP,Utilities,Utilities,0.593,0.412,0.464,0.659,0.633,0.578,Outperform,Moderate,False,178,qualified_but_not_selected,,,,
2025Q3,2025Q3,MO,Tobacco,Tobacco,0.676,0.473,0.479,0.438,0.495,0.576,Outperform,Moderate,False,179,qualified_but_not_selected,,,,
2025Q3,2025Q3,BXP,Real Estate,Real Estate,0.572,0.546,0.476,0.573,0.462,0.575,Outperform,Moderate,False,180,qualified_but_not_selected,,,,
2025Q3,2025Q3,TAP,Consumer Staples,Beverages,0.584,0.474,0.499,0.523,0.52,0.575,Outperform,Moderate,False,181,qualified_but_not_selected,,,,
2025Q3,2025Q3,CHRW,Industrials,Logistics & Transportation,0.522,0.497,0.479,0.545,0.521,0.575,Outperform,Moderate,False,182,qualified_but_not_selected,,,,
2025Q3,2025Q3,DHR,Life Sciences Tools & Services,Life Sciences Tools & Services,0.545,0.534,0.539,0.547,0.558,0.574,Outperform,Moderate,False,183,qualified_but_not_selected,,,,
2025Q3,2025Q3,MSI,Communications,Communications,0.519,0.35,0.547,0.554,0.516,0.574,Outperform,Moderate,False,184,qualified_but_not_selected,,,,
2025Q3,2025Q3,CTSH,Technology,Technology,0.503,0.466,0.499,0.455,0.464,0.573,Outperform,Moderate,False,185,qualified_but_not_selected,,,,
2025Q3,2025Q3,ABT,Health Care,Health Care,0.529,0.475,0.466,0.62,0.432,0.567,Outperform,Moderate,False,186,qualified_but_not_selected,,,,
2025Q3,2025Q3,COF,Financials,Financial Services,0.569,0.572,0.43,0.658,0.551,0.566,Outperform,Moderate,False,187,qualified_but_not_selected,,,,
2025Q3,2025Q3,DD,Materials,Chemicals,0.647,0.636,0.465,0.466,0.606,0.564,Outperform,Moderate,False,188,qualified_but_not_selected,,,,
2025Q3,2025Q3,LRCX,Technology,Semiconductors,0.593,0.473,0.437,0.551,0.44,0.564,Outperform,Moderate,False,189,qualified_but_not_selected,,,,
2025Q3,2025Q3,IRM,Real Estate,Real Estate,0.553,0.556,0.466,0.414,0.425,0.563,Outperform,Moderate,False,190,qualified_but_not_selected,,,,
2025Q3,2025Q3,ISRG,Health Care,Health Care,0.604,0.379,0.481,0.556,0.373,0.56,Outperform,Moderate,False,191,qualified_but_not_selected,,,,
2025Q3,2025Q3,BR,Professional Services,Professional Services,0.534,0.522,0.437,0.577,0.572,0.557,Outperform,Moderate,False,192,qualified_but_not_selected,,,,
2025Q3,2025Q3,APD,Materials,Chemicals,0.417,0.46,0.501,0.446,0.557,0.556,Outperform,Moderate,False,193,qualified_but_not_selected,,,,
2025Q3,2025Q3,SNPS,Technology,Technology,0.523,0.444,0.457,0.525,0.416,0.555,Outperform,Moderate,False,194,qualified_but_not_selected,,,,
2025Q3,2025Q3,MCD,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.408,0.55,0.53,0.446,0.517,0.552,Outperform,Moderate,False,195,qualified_but_not_selected,,,,
2025Q3,2025Q3,GWW,Trading Companies & Distributors,Trading Companies & Distributors,0.512,0.496,0.463,0.498,0.468,0.549,Outperform,Moderate,False,197,below_threshold,,,,
2025Q3,2025Q3,MKC,Consumer Staples,Food Products,0.474,0.49,0.496,0.528,0.511,0.549,Outperform,Moderate,False,196,below_threshold,,,,
2025Q3,2025Q3,PG,Consumer products,Consumer products,0.567,0.512,0.525,0.483,0.611,0.542,Outperform,Moderate,False,198,below_threshold,,,,
2025Q3,2025Q3,TT,Building,Building,0.629,0.506,0.461,0.589,0.596,0.541,Outperform,Moderate,False,199,below_threshold,,,,
2025Q3,2025Q3,PFE,Healthcare,Pharmaceuticals,0.427,0.606,0.489,0.661,0.589,0.54,Outperform,Moderate,False,200,below_threshold,,,,
2025Q3,2025Q3,MSCI,Financials,Financial Services,0.427,0.512,0.449,0.539,0.518,0.538,Outperform,Moderate,False,201,below_threshold,,,,
2025Q3,2025Q3,WTW,Financials,Insurance,0.488,0.475,0.517,0.542,0.398,0.538,Outperform,Moderate,False,202,below_threshold,,,,
2025Q3,2025Q3,ROST,Consumer Discretionary,Retail,0.483,0.486,0.538,0.637,0.534,0.533,Outperform,Moderate,False,203,below_threshold,,,,
2025Q3,2025Q3,MMM,Industrial Conglomerates,Industrial Conglomerates,0.475,0.672,0.466,0.554,0.506,0.533,Outperform,Moderate,False,204,below_threshold,,,,
2025Q3,2025Q3,BMY,Healthcare,Pharmaceuticals,0.37,0.391,0.514,0.581,0.564,0.532,Outperform,Moderate,False,205,below_threshold,,,,
2025Q3,2025Q3,WMT,Consumer Discretionary,Retail,0.461,0.522,0.53,0.577,0.452,0.531,Outperform,Moderate,False,206,below_threshold,,,,
2025Q3,2025Q3,DHI,Consumer products,Consumer products,0.522,0.536,0.501,0.553,0.53,0.529,Outperform,Moderate,False,207,below_threshold,,,,
2025Q3,2025Q3,L,Financials,Insurance,0.509,0.599,0.51,0.422,0.462,0.527,Outperform,Moderate,False,208,below_threshold,,,,
2025Q3,2025Q3,NEM,Metals & Mining,Metals & Mining,0.53,0.59,0.464,0.567,0.474,0.527,Outperform,Moderate,False,209,below_threshold,,,,
2025Q3,2025Q3,USB,Banking,Banking,0.541,0.602,0.496,0.435,0.518,0.526,Outperform,Moderate,False,210,below_threshold,,,,
2025Q3,2025Q3,NTAP,Technology,Technology,0.554,0.481,0.559,0.592,0.573,0.526,Outperform,Moderate,False,211,below_threshold,,,,
2025Q3,2025Q3,SRE,Utilities,Utilities,0.488,0.46,0.53,0.568,0.515,0.526,Outperform,Moderate,False,212,below_threshold,,,,
2025Q3,2025Q3,V,Financials,Financial Services,0.497,0.376,0.496,0.412,0.407,0.524,Outperform,Moderate,False,213,below_threshold,,,,
2025Q3,2025Q3,AFL,Financials,Insurance,0.583,0.504,0.503,0.565,0.449,0.52,Outperform,Moderate,False,214,below_threshold,,,,
2025Q3,2025Q3,MRK,Healthcare,Pharmaceuticals,0.456,0.495,0.52,0.545,0.544,0.519,Outperform,Moderate,False,215,below_threshold,,,,
2025Q3,2025Q3,BLK,Financials,Financial Services,0.516,0.669,0.459,0.558,0.438,0.518,Outperform,Moderate,False,216,below_threshold,,,,
2025Q3,2025Q3,DPZ,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.642,0.494,0.473,0.599,0.609,0.516,Outperform,Moderate,False,217,below_threshold,,,,
2025Q3,2025Q3,LMT,Industrials,Aerospace & Defense,0.507,0.481,0.454,0.623,0.507,0.515,Outperform,Moderate,False,218,below_threshold,,,,
2025Q3,2025Q3,UNP,Road & Rail,Road & Rail,0.475,0.439,0.474,0.637,0.554,0.513,Outperform,Moderate,False,219,below_threshold,,,,
2025Q3,2025Q3,IBKR,Financials,Financial Services,0.548,0.467,0.478,0.631,0.569,0.51,Outperform,Moderate,False,220,below_threshold,,,,
2025Q3,2025Q3,MTB,Banking,Banking,0.551,0.541,0.508,0.575,0.499,0.509,Outperform,Moderate,False,221,below_threshold,,,,
2025Q3,2025Q3,NCLH,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.732,0.385,0.539,0.482,0.53,0.503,Outperform,Moderate,False,222,below_threshold,,,,
2025Q3,2025Q3,PAYC,Professional Services,Professional Services,0.481,0.298,0.435,0.566,0.512,0.499,Underperform,Moderate,False,223,below_threshold,,,,
2025Q3,2025Q3,TRGP,Energy,Energy,0.505,0.566,0.492,0.589,0.465,0.497,Underperform,Moderate,False,224,below_threshold,,,,
2025Q3,2025Q3,EXR,Real Estate,Real Estate,0.549,0.476,0.454,0.513,0.403,0.493,Underperform,Moderate,False,225,below_threshold,,,,
2025Q3,2025Q3,AON,Financials,Insurance,0.481,0.494,0.469,0.466,0.458,0.493,Underperform,Moderate,False,226,below_threshold,,,,
2025Q3,2025Q3,SNA,Machinery,Machinery,0.621,0.482,0.486,0.527,0.49,0.492,Underperform,Moderate,False,227,below_threshold,,,,
2025Q3,2025Q3,NVR,Consumer products,Consumer products,0.571,0.525,0.525,0.494,0.592,0.49,Underperform,Moderate,False,228,below_threshold,,,,
2025Q3,2025Q3,TMUS,Telecommunication,Telecommunication,0.456,0.572,0.563,0.561,0.502,0.49,Underperform,Moderate,False,229,below_threshold,,,,
2025Q3,2025Q3,CPT,Real Estate,Real Estate,0.572,0.456,0.49,0.517,0.45,0.484,Underperform,Moderate,False,230,below_threshold,,,,
2025Q3,2025Q3,XYL,Machinery,Machinery,0.625,0.586,0.461,0.601,0.504,0.484,Underperform,Moderate,False,231,below_threshold,,,,
2025Q3,2025Q3,ANET,Communications,Communications,0.496,0.316,0.501,0.539,0.521,0.482,Underperform,Moderate,False,232,below_threshold,,,,
2025Q3,2025Q3,EFX,Professional Services,Professional Services,0.482,0.497,0.401,0.554,0.534,0.482,Underperform,Moderate,False,233,below_threshold,,,,
2025Q3,2025Q3,VRSK,Professional Services,Professional Services,0.44,0.594,0.474,0.519,0.518,0.48,Underperform,Moderate,False,234,below_threshold,,,,
2025Q3,2025Q3,CFG,Banking,Banking,0.554,0.648,0.471,0.648,0.523,0.477,Underperform,Moderate,False,235,below_threshold,,,,
2025Q3,2025Q3,TTWO,Communication Services,Media,0.599,0.483,0.452,0.547,0.466,0.475,Underperform,Moderate,False,236,below_threshold,,,,
2025Q3,2025Q3,TROW,Financials,Financial Services,0.442,0.484,0.522,0.401,0.447,0.472,Underperform,Moderate,False,237,below_threshold,,,,
2025Q3,2025Q3,CHD,Consumer products,Consumer products,0.711,0.5,0.516,0.526,0.576,0.471,Underperform,Moderate,False,238,below_threshold,,,,
2025Q3,2025Q3,TJX,Consumer Discretionary,Retail,0.6,0.599,0.51,0.576,0.559,0.471,Underperform,Moderate,False,239,below_threshold,,,,
2025Q3,2025Q3,LVS,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.475,0.566,0.445,0.574,0.514,0.47,Underperform,Moderate,False,240,below_threshold,,,,
2025Q3,2025Q3,TFC,Banking,Banking,0.544,0.649,0.518,0.552,0.478,0.47,Underperform,Moderate,False,241,below_threshold,,,,
2025Q3,2025Q3,AJG,Financials,Insurance,0.532,0.478,0.477,0.526,0.465,0.47,Underperform,Moderate,False,242,below_threshold,,,,
2025Q3,2025Q3,ALL,Financials,Insurance,0.54,0.49,0.48,0.544,0.426,0.469,Underperform,Moderate,False,243,below_threshold,,,,
2025Q3,2025Q3,HBAN,Banking,Banking,0.51,0.641,0.472,0.57,0.532,0.468,Underperform,Moderate,False,244,below_threshold,,,,
2025Q3,2025Q3,SWKS,Technology,Semiconductors,0.53,0.561,0.493,0.569,0.513,0.468,Underperform,Moderate,False,245,below_threshold,,,,
2025Q3,2025Q3,HIG,Financials,Insurance,0.541,0.486,0.475,0.542,0.431,0.468,Underperform,Moderate,False,246,below_threshold,,,,
2025Q3,2025Q3,OXY,Energy,Energy,0.479,0.489,0.499,0.558,0.463,0.466,Underperform,Moderate,False,247,below_threshold,,,,
2025Q3,2025Q3,UBER,Road & Rail,Road & Rail,0.467,0.559,0.443,0.521,0.506,0.466,Underperform,Moderate,False,248,below_threshold,,,,
2025Q3,2025Q3,AVY,Packaging,Packaging,0.579,0.497,0.488,0.504,0.578,0.465,Underperform,Moderate,False,249,below_threshold,,,,
2025Q3,2025Q3,AME,Electrical Equipment,Electrical Equipment,0.522,0.49,0.496,0.528,0.518,0.464,Underperform,Moderate,False,250,below_threshold,,,,
2025Q3,2025Q3,COR,Health Care,Health Care,0.553,0.584,0.44,0.57,0.374,0.463,Underperform,Moderate,False,251,below_threshold,,,,
2025Q3,2025Q3,HON,Industrial Conglomerates,Industrial Conglomerates,0.429,0.491,0.478,0.524,0.568,0.461,Underperform,Moderate,False,252,below_threshold,,,,
2025Q3,2025Q3,JKHY,Financials,Financial Services,0.487,0.503,0.48,0.547,0.437,0.457,Underperform,Moderate,False,253,below_threshold,,,,
2025Q3,2025Q3,ADSK,Technology,Technology,0.699,0.512,0.479,0.523,0.439,0.456,Underperform,Moderate,False,254,below_threshold,,,,
2025Q3,2025Q3,CTVA,Materials,Chemicals,0.59,0.488,0.467,0.6,0.618,0.456,Underperform,Moderate,False,256,below_threshold,,,,
2025Q3,2025Q3,ITW,Machinery,Machinery,0.607,0.419,0.474,0.597,0.551,0.456,Underperform,Moderate,False,257,below_threshold,,,,
2025Q3,2025Q3,PCAR,Machinery,Machinery,0.53,0.512,0.468,0.551,0.547,0.456,Underperform,Moderate,False,255,below_threshold,,,,
2025Q3,2025Q3,GL,Financials,Insurance,0.395,0.485,0.441,0.513,0.454,0.455,Underperform,Moderate,False,258,below_threshold,,,,
2025Q3,2025Q3,KDP,Consumer Staples,Beverages,0.562,0.486,0.48,0.4,0.539,0.455,Underperform,Moderate,False,259,below_threshold,,,,
2025Q3,2025Q3,NWSA,Communication Services,Media,0.493,0.497,0.525,0.496,0.551,0.454,Underperform,Moderate,False,260,below_threshold,,,,
2025Q3,2025Q3,AOS,Building,Building,0.677,0.487,0.466,0.574,0.566,0.452,Underperform,Moderate,False,261,below_threshold,,,,
2025Q3,2025Q3,HD,Consumer Discretionary,Retail,0.589,0.429,0.581,0.569,0.487,0.45,Underperform,Moderate,False,262,below_threshold,,,,
2025Q3,2025Q3,INVH,Real Estate,Real Estate,0.536,0.563,0.507,0.575,0.411,0.448,Underperform,Moderate,False,263,below_threshold,,,,
2025Q3,2025Q3,DOV,Machinery,Machinery,0.542,0.518,0.493,0.517,0.474,0.447,Underperform,Moderate,False,264,below_threshold,,,,
2025Q3,2025Q3,COP,Energy,Energy,0.492,0.557,0.475,0.606,0.61,0.441,Underperform,Moderate,False,265,below_threshold,,,,
2025Q3,2025Q3,PGR,Financials,Insurance,0.501,0.489,0.491,0.538,0.47,0.44,Underperform,Moderate,False,266,below_threshold,,,,
2025Q3,2025Q3,WRB,Financials,Insurance,0.54,0.448,0.448,0.63,0.585,0.437,Underperform,Moderate,False,267,below_threshold,,,,
2025Q3,2025Q3,AIG,Financials,Insurance,0.537,0.601,0.476,0.552,0.425,0.437,Underperform,Moderate,False,268,below_threshold,,,,
2025Q3,2025Q3,OTIS,Machinery,Machinery,0.501,0.452,0.444,0.513,0.53,0.435,Underperform,Moderate,False,269,below_threshold,,,,
2025Q3,2025Q3,SYY,Consumer Discretionary,Retail,0.542,0.533,0.458,0.562,0.494,0.431,Underperform,Moderate,False,270,below_threshold,,,,
2025Q3,2025Q3,BALL,Packaging,Packaging,0.568,0.541,0.485,0.439,0.505,0.43,Underperform,Moderate,False,271,below_threshold,,,,
2025Q3,2025Q3,KKR,Financials,Financial Services,0.585,0.451,0.452,0.456,0.441,0.429,Underperform,Moderate,False,272,below_threshold,,,,
2025Q3,2025Q3,DIS,Communication Services,Media,0.467,0.541,0.487,0.552,0.526,0.429,Underperform,Moderate,False,273,below_threshold,,,,
2025Q3,2025Q3,TSCO,Consumer Discretionary,Retail,0.521,0.545,0.469,0.54,0.489,0.427,Underperform,Moderate,False,274,below_threshold,,,,
2025Q3,2025Q3,PNC,Banking,Banking,0.537,0.604,0.479,0.569,0.53,0.426,Underperform,Moderate,False,275,below_threshold,,,,
2025Q3,2025Q3,BEN,Financials,Financial Services,0.525,0.423,0.451,0.667,0.564,0.425,Underperform,Moderate,False,277,below_threshold,,,,
2025Q3,2025Q3,DRI,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.429,0.478,0.481,0.484,0.551,0.425,Underperform,Moderate,False,276,below_threshold,,,,
2025Q3,2025Q3,AAPL,Technology,Technology,0.53,0.549,0.57,0.537,0.423,0.425,Underperform,Moderate,False,278,below_threshold,,,,
2025Q3,2025Q3,SPGI,Financials,Financial Services,0.489,0.462,0.488,0.394,0.471,0.421,Underperform,Moderate,False,279,below_threshold,,,,
2025Q3,2025Q3,HCA,Health Care,Health Care,0.502,0.498,0.493,0.663,0.546,0.42,Underperform,Moderate,False,280,below_threshold,,,,
2025Q3,2025Q3,TRV,Financials,Insurance,0.522,0.518,0.458,0.55,0.422,0.418,Underperform,Moderate,False,281,below_threshold,,,,
2025Q3,2025Q3,TSN,Consumer Staples,Food Products,0.545,0.53,0.468,0.51,0.501,0.417,Underperform,Moderate,False,282,below_threshold,,,,
2025Q3,2025Q3,COST,Consumer Discretionary,Retail,0.565,0.538,0.519,0.484,0.477,0.414,Underperform,Moderate,False,283,below_threshold,,,,
2025Q3,2025Q3,VTR,Real Estate,Real Estate,0.573,0.506,0.542,0.562,0.407,0.413,Underperform,Moderate,False,284,below_threshold,,,,
2025Q3,2025Q3,FE,Utilities,Utilities,0.556,0.496,0.51,0.567,0.529,0.411,Underperform,Moderate,False,285,below_threshold,,,,
2025Q3,2025Q3,REG,Real Estate,Real Estate,0.514,0.461,0.479,0.408,0.39,0.408,Underperform,Moderate,False,287,below_threshold,,,,
2025Q3,2025Q3,RF,Banking,Banking,0.551,0.581,0.451,0.491,0.478,0.408,Underperform,Moderate,False,286,below_threshold,,,,
2025Q3,2025Q3,MDLZ,Consumer Staples,Food Products,0.549,0.471,0.492,0.587,0.618,0.406,Underperform,Moderate,False,288,below_threshold,,,,
2025Q3,2025Q3,CI,Health Care,Health Care,0.449,0.492,0.444,0.499,0.415,0.406,Underperform,Moderate,False,289,below_threshold,,,,
2025Q3,2025Q3,J,Professional Services,Professional Services,0.594,0.478,0.429,0.431,0.52,0.404,Underperform,Moderate,False,290,below_threshold,,,,
2025Q3,2025Q3,FSLR,Technology,Semiconductors,0.475,0.472,0.519,0.511,0.46,0.404,Underperform,Moderate,False,291,below_threshold,,,,
2025Q3,2025Q3,A,Life Sciences Tools & Services,Life Sciences Tools & Services,0.521,0.537,0.496,0.51,0.553,0.404,Underperform,Moderate,False,292,below_threshold,,,,
2025Q3,2025Q3,STE,Health Care,Health Care,0.446,0.534,0.464,0.499,0.466,0.403,Underperform,Moderate,False,293,below_threshold,,,,
2025Q3,2025Q3,PEG,Utilities,Utilities,0.528,0.477,0.497,0.588,0.519,0.403,Underperform,Moderate,False,294,below_threshold,,,,
2025Q3,2025Q3,CBRE,Real Estate,Real Estate,0.499,0.421,0.419,0.554,0.426,0.403,Underperform,Moderate,False,295,below_threshold,,,,
2025Q3,2025Q3,BAC,Banking,Banking,0.542,0.663,0.495,0.578,0.507,0.4,Underperform,Moderate,False,296,below_threshold,,,,
2025Q3,2025Q3,PM,Tobacco,Tobacco,0.573,0.482,0.43,0.449,0.488,0.398,Underperform,Moderate,False,297,below_threshold,,,,
2025Q3,2025Q3,BA,Industrials,Aerospace & Defense,0.506,0.479,0.412,0.606,0.617,0.396,Underperform,Moderate,False,298,below_threshold,,,,
2025Q3,2025Q3,EOG,Energy,Energy,0.526,0.298,0.499,0.567,0.444,0.396,Underperform,Moderate,False,299,below_threshold,,,,
2025Q3,2025Q3,ED,Utilities,Utilities,0.57,0.463,0.525,0.544,0.548,0.394,Underperform,Moderate,False,300,below_threshold,,,,
2025Q3,2025Q3,FITB,Banking,Banking,0.587,0.46,0.504,0.515,0.507,0.393,Underperform,Moderate,False,301,below_threshold,,,,
2025Q3,2025Q3,RL,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",0.538,0.414,0.446,0.552,0.525,0.393,Underperform,Moderate,False,302,below_threshold,,,,
2025Q3,2025Q3,STT,Financials,Financial Services,0.392,0.714,0.457,0.551,0.399,0.389,Underperform,Moderate,False,303,below_threshold,,,,
2025Q3,2025Q3,VZ,Telecommunication,Telecommunication,0.52,0.466,0.505,0.482,0.507,0.388,Underperform,Moderate,False,304,below_threshold,,,,
2025Q3,2025Q3,BG,Consumer Staples,Food Products,0.467,0.442,0.44,0.623,0.603,0.384,Underperform,Moderate,False,305,below_threshold,,,,
2025Q3,2025Q3,CCI,Real Estate,Real Estate,0.557,0.385,0.457,0.561,0.456,0.383,Underperform,Moderate,False,306,below_threshold,,,,
2025Q3,2025Q3,ADM,Consumer Staples,Food Products,0.569,0.644,0.443,0.515,0.47,0.383,Underperform,Moderate,False,307,below_threshold,,,,
2025Q3,2025Q3,PSX,Energy,Energy,0.481,0.572,0.466,0.541,0.46,0.381,Underperform,Moderate,False,308,below_threshold,,,,
2025Q3,2025Q3,VLO,Energy,Energy,0.582,0.593,0.454,0.569,0.453,0.381,Underperform,Moderate,False,309,below_threshold,,,,
2025Q3,2025Q3,VMC,Construction,Construction,0.526,0.53,0.498,0.533,0.515,0.38,Underperform,Moderate,False,310,below_threshold,,,,
2025Q3,2025Q3,CB,Financials,Insurance,0.525,0.48,0.498,0.501,0.389,0.378,Underperform,Moderate,False,312,below_threshold,,,,
2025Q3,2025Q3,SBAC,Real Estate,Real Estate,0.463,0.508,0.464,0.482,0.452,0.378,Underperform,Moderate,False,311,below_threshold,,,,
2025Q3,2025Q3,MCO,Financials,Financial Services,0.431,0.457,0.494,0.537,0.405,0.377,Underperform,Moderate,False,313,below_threshold,,,,
2025Q3,2025Q3,LDOS,Professional Services,Professional Services,0.553,0.482,0.498,0.549,0.555,0.376,Underperform,Moderate,False,314,below_threshold,,,,
2025Q3,2025Q3,AZO,Consumer Discretionary,Retail,0.57,0.56,0.442,0.511,0.493,0.374,Underperform,Moderate,False,315,below_threshold,,,,
2025Q3,2025Q3,ATO,Utilities,Utilities,0.586,0.477,0.452,0.642,0.596,0.374,Underperform,Moderate,False,316,below_threshold,,,,
2025Q3,2025Q3,FFIV,Communications,Communications,0.546,0.459,0.462,0.549,0.516,0.373,Underperform,Moderate,False,317,below_threshold,,,,
2025Q3,2025Q3,EVRG,Utilities,Utilities,0.532,0.547,0.473,0.505,0.546,0.372,Underperform,Moderate,False,318,below_threshold,,,,
2025Q3,2025Q3,NDSN,Machinery,Machinery,0.479,0.443,0.484,0.516,0.468,0.371,Underperform,Moderate,False,319,below_threshold,,,,
2025Q3,2025Q3,ABBV,Technology,Biotechnology,0.365,0.541,0.53,0.422,0.422,0.371,Underperform,Moderate,False,320,below_threshold,,,,
2025Q3,2025Q3,ZTS,Healthcare,Pharmaceuticals,0.465,0.53,0.472,0.543,0.533,0.37,Underperform,Moderate,False,321,below_threshold,,,,
2025Q3,2025Q3,ICE,Financials,Financial Services,0.452,0.488,0.476,0.42,0.42,0.369,Underperform,Moderate,False,322,below_threshold,,,,
2025Q3,2025Q3,FOXA,Communication Services,Media,0.423,0.489,0.501,0.508,0.539,0.369,Underperform,Moderate,False,323,below_threshold,,,,
2025Q3,2025Q3,MLM,Construction,Construction,0.536,0.553,0.438,0.513,0.553,0.368,Underperform,Moderate,False,324,below_threshold,,,,
2025Q3,2025Q3,HLT,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.552,0.521,0.474,0.616,0.591,0.366,Underperform,Moderate,False,325,below_threshold,,,,
2025Q3,2025Q3,BKR,Energy,Energy,0.511,0.461,0.494,0.548,0.466,0.363,Underperform,Moderate,False,326,below_threshold,,,,
2025Q3,2025Q3,BRK-B,Financials,Financial Services,0.541,0.475,0.52,0.561,0.484,0.361,Underperform,Moderate,False,327,below_threshold,,,,
2025Q3,2025Q3,PNR,Machinery,Machinery,0.556,0.466,0.432,0.636,0.608,0.36,Underperform,Moderate,False,328,below_threshold,,,,
2025Q3,2025Q3,STX,Technology,Technology,0.417,0.487,0.39,0.533,0.405,0.359,Underperform,Moderate,False,329,below_threshold,,,,
2025Q3,2025Q3,DVN,Energy,Energy,0.501,0.487,0.461,0.637,0.545,0.358,Underperform,Moderate,False,330,below_threshold,,,,
2025Q3,2025Q3,AMP,Financials,Financial Services,0.516,0.48,0.498,0.525,0.489,0.358,Underperform,Moderate,False,331,below_threshold,,,,
2025Q3,2025Q3,GS,Financials,Financial Services,0.535,0.651,0.463,0.563,0.433,0.357,Underperform,Moderate,False,332,below_threshold,,,,
2025Q3,2025Q3,ULTA,Consumer Discretionary,Retail,0.479,0.515,0.355,0.676,0.519,0.356,Underperform,Moderate,False,333,below_threshold,,,,
2025Q3,2025Q3,PKG,Packaging,Packaging,0.513,0.472,0.483,0.453,0.503,0.356,Underperform,Moderate,False,334,below_threshold,,,,
2025Q3,2025Q3,LH,Health Care,Health Care,0.495,0.512,0.444,0.434,0.442,0.354,Underperform,Moderate,False,335,below_threshold,,,,
2025Q3,2025Q3,KEY,Banking,Banking,0.541,0.681,0.464,0.526,0.503,0.354,Underperform,Moderate,False,336,below_threshold,,,,
2025Q3,2025Q3,CME,Financials,Financial Services,0.404,0.429,0.477,0.538,0.541,0.353,Underperform,Moderate,False,337,below_threshold,,,,
2025Q3,2025Q3,EA,Communication Services,Media,0.582,0.459,0.426,0.556,0.52,0.352,Underperform,Moderate,False,338,below_threshold,,,,
2025Q3,2025Q3,AEE,Utilities,Utilities,0.51,0.584,0.533,0.514,0.484,0.351,Underperform,Moderate,False,339,below_threshold,,,,
2025Q3,2025Q3,MCK,Health Care,Health Care,0.703,0.616,0.453,0.458,0.448,0.351,Underperform,Moderate,False,340,below_threshold,,,,
2025Q3,2025Q3,CVX,Energy,Energy,0.496,0.569,0.509,0.558,0.551,0.349,Underperform,Moderate,False,341,below_threshold,,,,
2025Q3,2025Q3,ROP,Technology,Technology,0.45,0.452,0.526,0.472,0.464,0.349,Underperform,Moderate,False,342,below_threshold,,,,
2025Q3,2025Q3,BX,Financials,Financial Services,0.39,0.502,0.485,0.538,0.398,0.349,Underperform,Moderate,False,343,below_threshold,,,,
2025Q3,2025Q3,FAST,Trading Companies & Distributors,Trading Companies & Distributors,0.572,0.488,0.466,0.475,0.524,0.348,Underperform,Moderate,False,344,below_threshold,,,,
2025Q3,2025Q3,AXP,Financials,Financial Services,0.494,0.504,0.49,0.566,0.399,0.348,Underperform,Moderate,False,345,below_threshold,,,,
2025Q3,2025Q3,SYK,Health Care,Health Care,0.545,0.454,0.508,0.459,0.385,0.341,Underperform,Moderate,False,346,below_threshold,,,,
2025Q3,2025Q3,MS,Financials,Financial Services,0.554,0.506,0.475,0.565,0.444,0.34,Underperform,Moderate,False,347,below_threshold,,,,
2025Q3,2025Q3,NTRS,Financials,Financial Services,0.493,0.48,0.447,0.433,0.462,0.337,Underperform,Moderate,False,348,below_threshold,,,,
2025Q3,2025Q3,AMGN,Technology,Biotechnology,0.518,0.509,0.468,0.58,0.56,0.336,Underperform,Moderate,False,350,below_threshold,,,,
2025Q3,2025Q3,TDG,Industrials,Aerospace & Defense,0.504,0.591,0.451,0.484,0.524,0.336,Underperform,Moderate,False,349,below_threshold,,,,
2025Q3,2025Q3,EXPD,Industrials,Logistics & Transportation,0.535,0.548,0.482,0.558,0.546,0.334,Underperform,Moderate,False,351,below_threshold,,,,
