fold_id,ticker,feature_group,n_rows_future_detected,max_future_date_detected,context
2025Q3,AKAM,sentiment,1,2025-12-31,eps_df:AKAM
2025Q3,AKAM,technical,94,2026-04-02,prices_df:AKAM
2025Q3,AKAM,fundamental,1,2025-12-31,consolidated_df:AKAM
2025Q3,AKAM,valuation,1,2025-12-31,valuation_input:AKAM
2025Q3,ALB,sentiment,4,2026-04-01,rec_df:ALB
2025Q3,ALB,sentiment,4,2026-04-01,mspr_df:ALB
2025Q3,ALB,insider,53,2026-04-01,insider_df:ALB
2025Q3,ALB,sentiment,1,2025-12-31,eps_df:ALB
2025Q3,ALB,technical,94,2026-04-02,prices_df:ALB
2025Q3,ALB,fundamental,1,2025-12-31,consolidated_df:ALB
2025Q3,ALB,valuation,1,2025-12-31,valuation_input:ALB
2025Q3,ALGN,sentiment,4,2026-04-01,rec_df:ALGN
2025Q3,ALGN,sentiment,0,,mspr_df:ALGN
2025Q3,ALGN,insider,35,2026-02-20,insider_df:ALGN
2025Q3,ALGN,sentiment,1,2025-12-31,eps_df:ALGN
2025Q3,ALGN,technical,94,2026-04-02,prices_df:ALGN
2025Q3,ALGN,fundamental,1,2025-12-31,consolidated_df:ALGN
2025Q3,ALGN,valuation,1,2025-12-31,valuation_input:ALGN
2025Q3,ALL,sentiment,4,2026-04-01,rec_df:ALL
2025Q3,ALL,sentiment,0,,mspr_df:ALL
2025Q3,ALL,insider,167,2026-04-01,insider_df:ALL
2025Q3,ALL,sentiment,1,2025-12-31,eps_df:ALL
2025Q3,ALL,technical,94,2026-04-02,prices_df:ALL
2025Q3,ALL,fundamental,1,2025-12-31,consolidated_df:ALL
2025Q3,ALL,valuation,1,2025-12-31,valuation_input:ALL
2025Q3,ALLE,sentiment,4,2026-04-01,rec_df:ALLE
2025Q3,ALLE,sentiment,0,,mspr_df:ALLE
2025Q3,ALLE,insider,76,2026-03-11,insider_df:ALLE
2025Q3,ALLE,sentiment,1,2025-12-31,eps_df:ALLE
2025Q3,ALLE,technical,94,2026-04-02,prices_df:ALLE
2025Q3,ALLE,fundamental,1,2025-12-31,consolidated_df:ALLE
2025Q3,ALLE,valuation,1,2025-12-31,valuation_input:ALLE
2025Q3,AMAT,sentiment,4,2026-04-01,rec_df:AMAT
2025Q3,AMAT,sentiment,0,,mspr_df:AMAT
2025Q3,AMAT,insider,50,2026-04-01,insider_df:AMAT
2025Q3,AMAT,sentiment,2,2026-03-31,eps_df:AMAT
2025Q3,AMAT,technical,94,2026-04-02,prices_df:AMAT
2025Q3,AMAT,fundamental,1,2026-01-25,consolidated_df:AMAT
2025Q3,AMAT,valuation,1,2026-01-25,valuation_input:AMAT
2025Q3,AMCR,sentiment,4,2026-04-01,rec_df:AMCR
2025Q3,AMCR,sentiment,0,,mspr_df:AMCR
2025Q3,AMCR,insider,63,2026-02-27,insider_df:AMCR
2025Q3,AMCR,sentiment,1,2025-12-31,eps_df:AMCR
2025Q3,AMCR,technical,94,2026-04-02,prices_df:AMCR
2025Q3,AMCR,fundamental,1,2025-12-31,consolidated_df:AMCR
2025Q3,AMCR,valuation,1,2025-12-31,valuation_input:AMCR
2025Q3,AMD,sentiment,4,2026-04-01,rec_df:AMD
2025Q3,AMD,sentiment,0,,mspr_df:AMD
2025Q3,AMD,insider,107,2026-03-16,insider_df:AMD
2025Q3,AMD,sentiment,1,2025-12-31,eps_df:AMD
2025Q3,AMD,technical,94,2026-04-02,prices_df:AMD
2025Q3,AMD,fundamental,1,2025-12-27,consolidated_df:AMD
2025Q3,AMD,valuation,1,2025-12-27,valuation_input:AMD
2025Q3,AME,sentiment,4,2026-04-01,rec_df:AME
2025Q3,AME,sentiment,0,,mspr_df:AME
2025Q3,AME,insider,109,2026-03-24,insider_df:AME
2025Q3,AME,sentiment,1,2025-12-31,eps_df:AME
2025Q3,AME,technical,94,2026-04-02,prices_df:AME
2025Q3,AME,fundamental,1,2025-12-31,consolidated_df:AME
2025Q3,AME,valuation,1,2025-12-31,valuation_input:AME
2025Q3,AMGN,sentiment,4,2026-04-01,rec_df:AMGN
2025Q3,AMGN,sentiment,0,,mspr_df:AMGN
2025Q3,AMGN,insider,38,2026-03-16,insider_df:AMGN
2025Q3,AMGN,sentiment,1,2025-12-31,eps_df:AMGN
2025Q3,AMGN,technical,94,2026-04-02,prices_df:AMGN
2025Q3,AMGN,fundamental,1,2025-12-31,consolidated_df:AMGN
2025Q3,AMGN,valuation,1,2025-12-31,valuation_input:AMGN
2025Q3,AMP,sentiment,4,2026-04-01,rec_df:AMP
2025Q3,AMP,sentiment,0,,mspr_df:AMP
2025Q3,AMP,insider,81,2026-02-10,insider_df:AMP
2025Q3,AMP,sentiment,1,2025-12-31,eps_df:AMP
2025Q3,AMP,technical,94,2026-04-02,prices_df:AMP
2025Q3,AMP,fundamental,1,2025-12-31,consolidated_df:AMP
2025Q3,AMP,valuation,1,2025-12-31,valuation_input:AMP
2025Q3,AMT,sentiment,4,2026-04-01,rec_df:AMT
2025Q3,AMT,sentiment,0,,mspr_df:AMT
2025Q3,AMT,insider,57,2026-03-11,insider_df:AMT
2025Q3,AMT,sentiment,1,2025-12-31,eps_df:AMT
2025Q3,AMT,technical,94,2026-04-02,prices_df:AMT
2025Q3,AMT,fundamental,1,2025-12-31,consolidated_df:AMT
2025Q3,AMT,valuation,1,2025-12-31,valuation_input:AMT
2025Q3,AMZN,sentiment,4,2026-04-01,rec_df:AMZN
2025Q3,AMZN,sentiment,0,,mspr_df:AMZN
2025Q3,AMZN,insider,150,2026-04-01,insider_df:AMZN
2025Q3,AMZN,sentiment,1,2025-12-31,eps_df:AMZN
2025Q3,AMZN,technical,94,2026-04-02,prices_df:AMZN
2025Q3,AMZN,fundamental,1,2025-12-31,consolidated_df:AMZN
2025Q3,AMZN,valuation,1,2025-12-31,valuation_input:AMZN
2025Q3,ANET,sentiment,4,2026-04-01,rec_df:ANET
2025Q3,ANET,sentiment,0,,mspr_df:ANET
2025Q3,ANET,insider,230,2026-04-01,insider_df:ANET
2025Q3,ANET,sentiment,1,2025-12-31,eps_df:ANET
2025Q3,ANET,technical,94,2026-04-02,prices_df:ANET
2025Q3,ANET,fundamental,1,2025-12-31,consolidated_df:ANET
2025Q3,ANET,valuation,1,2025-12-31,valuation_input:ANET
2025Q3,AON,sentiment,4,2026-04-01,rec_df:AON
2025Q3,AON,sentiment,0,,mspr_df:AON
2025Q3,AON,insider,87,2026-03-13,insider_df:AON
2025Q3,AON,sentiment,1,2025-12-31,eps_df:AON
2025Q3,AON,technical,94,2026-04-02,prices_df:AON
2025Q3,AON,fundamental,1,2025-12-31,consolidated_df:AON
2025Q3,AON,valuation,1,2025-12-31,valuation_input:AON
2025Q3,AOS,sentiment,4,2026-04-01,rec_df:AOS
2025Q3,AOS,sentiment,0,,mspr_df:AOS
2025Q3,AOS,insider,51,2026-03-04,insider_df:AOS
2025Q3,AOS,sentiment,1,2025-12-31,eps_df:AOS
2025Q3,AOS,technical,94,2026-04-02,prices_df:AOS
2025Q3,AOS,fundamental,1,2025-12-31,consolidated_df:AOS
2025Q3,AOS,valuation,1,2025-12-31,valuation_input:AOS
2025Q3,APA,sentiment,4,2026-04-01,rec_df:APA
2025Q3,APA,sentiment,0,,mspr_df:APA
2025Q3,APA,insider,207,2026-03-31,insider_df:APA
2025Q3,APA,sentiment,1,2025-12-31,eps_df:APA
2025Q3,APA,technical,94,2026-04-02,prices_df:APA
2025Q3,APA,fundamental,1,2025-12-31,consolidated_df:APA
2025Q3,APA,valuation,1,2025-12-31,valuation_input:APA
2025Q3,APD,sentiment,4,2026-04-01,rec_df:APD
2025Q3,APD,sentiment,0,,mspr_df:APD
2025Q3,APD,insider,50,2026-03-31,insider_df:APD
2025Q3,APD,sentiment,1,2025-12-31,eps_df:APD
2025Q3,APD,technical,94,2026-04-02,prices_df:APD
2025Q3,APD,fundamental,1,2025-12-31,consolidated_df:APD
2025Q3,APD,valuation,1,2025-12-31,valuation_input:APD
2025Q3,APH,sentiment,4,2026-04-01,rec_df:APH
2025Q3,APH,sentiment,0,,mspr_df:APH
2025Q3,APH,insider,30,2026-02-18,insider_df:APH
2025Q3,APH,sentiment,1,2025-12-31,eps_df:APH
2025Q3,APH,technical,94,2026-04-02,prices_df:APH
2025Q3,APH,fundamental,1,2025-12-31,consolidated_df:APH
2025Q3,APH,valuation,1,2025-12-31,valuation_input:APH
2025Q3,APTV,sentiment,4,2026-04-01,rec_df:APTV
2025Q3,APTV,sentiment,0,,mspr_df:APTV
2025Q3,APTV,insider,21,2026-03-03,insider_df:APTV
2025Q3,APTV,sentiment,1,2025-12-31,eps_df:APTV
2025Q3,APTV,technical,94,2026-04-02,prices_df:APTV
2025Q3,APTV,fundamental,1,2025-12-31,consolidated_df:APTV
2025Q3,APTV,valuation,1,2025-12-31,valuation_input:APTV
2025Q3,ARE,sentiment,4,2026-04-01,rec_df:ARE
2025Q3,ARE,sentiment,0,,mspr_df:ARE
2025Q3,ARE,insider,122,2026-03-31,insider_df:ARE
2025Q3,ARE,sentiment,1,2025-12-31,eps_df:ARE
2025Q3,ARE,technical,94,2026-04-02,prices_df:ARE
2025Q3,ARE,fundamental,1,2025-12-31,consolidated_df:ARE
2025Q3,ARE,valuation,1,2025-12-31,valuation_input:ARE
2025Q3,ATO,sentiment,4,2026-04-01,rec_df:ATO
2025Q3,ATO,sentiment,0,,mspr_df:ATO
2025Q3,ATO,insider,38,2026-04-01,insider_df:ATO
2025Q3,ATO,sentiment,1,2025-12-31,eps_df:ATO
2025Q3,ATO,technical,94,2026-04-02,prices_df:ATO
2025Q3,ATO,fundamental,1,2025-12-31,consolidated_df:ATO
2025Q3,ATO,valuation,1,2025-12-31,valuation_input:ATO
2025Q3,AVB,sentiment,4,2026-04-01,rec_df:AVB
2025Q3,AVB,sentiment,0,,mspr_df:AVB
2025Q3,AVB,insider,38,2026-03-02,insider_df:AVB
2025Q3,AVB,sentiment,1,2025-12-31,eps_df:AVB
2025Q3,AVB,technical,94,2026-04-02,prices_df:AVB
2025Q3,AVB,fundamental,1,2025-12-31,consolidated_df:AVB
2025Q3,AVB,valuation,1,2025-12-31,valuation_input:AVB
2025Q3,AVGO,sentiment,4,2026-04-01,rec_df:AVGO
2025Q3,AVGO,sentiment,0,,mspr_df:AVGO
2025Q3,AVGO,insider,215,2026-03-25,insider_df:AVGO
2025Q3,AVGO,sentiment,2,2026-03-31,eps_df:AVGO
2025Q3,AVGO,technical,94,2026-04-02,prices_df:AVGO
2025Q3,AVGO,fundamental,1,2026-02-01,consolidated_df:AVGO
2025Q3,AVGO,valuation,1,2026-02-01,valuation_input:AVGO
2025Q3,AVY,sentiment,4,2026-04-01,rec_df:AVY
2025Q3,AVY,sentiment,0,,mspr_df:AVY
2025Q3,AVY,insider,173,2026-03-12,insider_df:AVY
2025Q3,AVY,sentiment,1,2025-12-31,eps_df:AVY
2025Q3,AVY,technical,94,2026-04-02,prices_df:AVY
2025Q3,AVY,fundamental,1,2025-12-31,consolidated_df:AVY
2025Q3,AVY,valuation,1,2025-12-31,valuation_input:AVY
2025Q3,AWK,sentiment,4,2026-04-01,rec_df:AWK
2025Q3,AWK,sentiment,0,,mspr_df:AWK
2025Q3,AWK,insider,26,2026-02-17,insider_df:AWK
2025Q3,AWK,sentiment,1,2025-12-31,eps_df:AWK
2025Q3,AWK,technical,94,2026-04-02,prices_df:AWK
2025Q3,AWK,fundamental,1,2025-12-31,consolidated_df:AWK
2025Q3,AWK,valuation,1,2025-12-31,valuation_input:AWK
2025Q3,AXON,sentiment,4,2026-04-01,rec_df:AXON
2025Q3,AXON,sentiment,0,,mspr_df:AXON
2025Q3,AXON,insider,113,2026-04-01,insider_df:AXON
2025Q3,AXON,sentiment,1,2025-12-31,eps_df:AXON
2025Q3,AXON,technical,94,2026-04-02,prices_df:AXON
2025Q3,AXON,fundamental,1,2025-12-31,consolidated_df:AXON
2025Q3,AXON,valuation,1,2025-12-31,valuation_input:AXON
2025Q3,AXP,sentiment,4,2026-04-01,rec_df:AXP
2025Q3,AXP,sentiment,0,,mspr_df:AXP
2025Q3,AXP,insider,86,2026-03-31,insider_df:AXP
2025Q3,AXP,sentiment,1,2025-12-31,eps_df:AXP
2025Q3,AXP,technical,94,2026-04-02,prices_df:AXP
2025Q3,AXP,fundamental,1,2025-12-31,consolidated_df:AXP
2025Q3,AXP,valuation,1,2025-12-31,valuation_input:AXP
2025Q3,AZO,sentiment,4,2026-04-01,rec_df:AZO
2025Q3,AZO,sentiment,0,,mspr_df:AZO
2025Q3,AZO,insider,49,2026-03-31,insider_df:AZO
2025Q3,AZO,sentiment,2,2026-03-31,eps_df:AZO
2025Q3,AZO,technical,94,2026-04-02,prices_df:AZO
2025Q3,AZO,fundamental,2,2026-02-14,consolidated_df:AZO
2025Q3,AZO,valuation,2,2026-02-14,valuation_input:AZO
2025Q3,BA,sentiment,4,2026-04-01,rec_df:BA
2025Q3,BA,sentiment,0,,mspr_df:BA
2025Q3,BA,insider,75,2026-04-01,insider_df:BA
2025Q3,BA,sentiment,1,2025-12-31,eps_df:BA
2025Q3,BA,technical,94,2026-04-02,prices_df:BA
2025Q3,BA,fundamental,1,2025-12-31,consolidated_df:BA
2025Q3,BA,valuation,1,2025-12-31,valuation_input:BA
2025Q3,BAC,sentiment,4,2026-04-01,rec_df:BAC
2025Q3,BAC,sentiment,0,,mspr_df:BAC
2025Q3,BAC,insider,400,2026-03-15,insider_df:BAC
2025Q3,BAC,sentiment,1,2025-12-31,eps_df:BAC
2025Q3,BAC,technical,94,2026-04-02,prices_df:BAC
2025Q3,BAC,fundamental,1,2025-12-31,consolidated_df:BAC
2025Q3,BAC,valuation,1,2025-12-31,valuation_input:BAC
2025Q3,BALL,sentiment,4,2026-04-01,rec_df:BALL
2025Q3,BALL,sentiment,0,,mspr_df:BALL
2025Q3,BALL,insider,62,2026-03-04,insider_df:BALL
2025Q3,BALL,sentiment,1,2025-12-31,eps_df:BALL
2025Q3,BALL,technical,94,2026-04-02,prices_df:BALL
2025Q3,BALL,fundamental,1,2025-12-31,consolidated_df:BALL
2025Q3,BALL,valuation,1,2025-12-31,valuation_input:BALL
2025Q3,BAX,sentiment,4,2026-04-01,rec_df:BAX
2025Q3,BAX,sentiment,0,,mspr_df:BAX
2025Q3,BAX,insider,31,2026-03-06,insider_df:BAX
2025Q3,BAX,sentiment,1,2025-12-31,eps_df:BAX
2025Q3,BAX,technical,94,2026-04-02,prices_df:BAX
2025Q3,BAX,fundamental,1,2025-12-31,consolidated_df:BAX
2025Q3,BAX,valuation,1,2025-12-31,valuation_input:BAX
2025Q3,BBY,sentiment,4,2026-04-01,rec_df:BBY
2025Q3,BBY,sentiment,0,,mspr_df:BBY
2025Q3,BBY,insider,15,2026-03-23,insider_df:BBY
2025Q3,BBY,sentiment,2,2026-03-31,eps_df:BBY
2025Q3,BBY,technical,94,2026-04-02,prices_df:BBY
2025Q3,BBY,fundamental,1,2026-01-31,consolidated_df:BBY
2025Q3,BBY,valuation,1,2026-01-31,valuation_input:BBY
2025Q3,BDX,sentiment,4,2026-04-01,rec_df:BDX
2025Q3,BDX,sentiment,0,,mspr_df:BDX
2025Q3,BDX,insider,59,2026-03-26,insider_df:BDX
2025Q3,BDX,sentiment,1,2025-12-31,eps_df:BDX
2025Q3,BDX,technical,94,2026-04-02,prices_df:BDX
2025Q3,BDX,fundamental,1,2025-12-31,consolidated_df:BDX
2025Q3,BDX,valuation,1,2025-12-31,valuation_input:BDX
2025Q3,BEN,sentiment,4,2026-04-01,rec_df:BEN
2025Q3,BEN,sentiment,0,,mspr_df:BEN
2025Q3,BEN,insider,29,2026-04-01,insider_df:BEN
2025Q3,BEN,sentiment,1,2025-12-31,eps_df:BEN
2025Q3,BEN,technical,94,2026-04-02,prices_df:BEN
2025Q3,BEN,fundamental,1,2025-12-31,consolidated_df:BEN
2025Q3,BEN,valuation,1,2025-12-31,valuation_input:BEN
2025Q3,BG,sentiment,4,2026-04-01,rec_df:BG
2025Q3,BG,sentiment,0,,mspr_df:BG
2025Q3,BG,insider,65,2026-03-15,insider_df:BG
2025Q3,BG,sentiment,1,2025-12-31,eps_df:BG
2025Q3,BG,technical,94,2026-04-02,prices_df:BG
2025Q3,BG,fundamental,1,2025-12-31,consolidated_df:BG
2025Q3,BG,valuation,1,2025-12-31,valuation_input:BG
2025Q3,BIIB,sentiment,4,2026-04-01,rec_df:BIIB
2025Q3,BIIB,sentiment,0,,mspr_df:BIIB
2025Q3,BIIB,insider,100,2026-04-01,insider_df:BIIB
2025Q3,BIIB,sentiment,1,2025-12-31,eps_df:BIIB
2025Q3,BIIB,technical,94,2026-04-02,prices_df:BIIB
2025Q3,BIIB,fundamental,1,2025-12-31,consolidated_df:BIIB
2025Q3,BIIB,valuation,1,2025-12-31,valuation_input:BIIB
2025Q3,BK,sentiment,4,2026-04-01,rec_df:BK
2025Q3,BK,sentiment,0,,mspr_df:BK
2025Q3,BK,insider,49,2026-04-01,insider_df:BK
2025Q3,BK,sentiment,1,2025-12-31,eps_df:BK
2025Q3,BK,technical,94,2026-04-02,prices_df:BK
2025Q3,BK,fundamental,1,2025-12-31,consolidated_df:BK
2025Q3,BK,valuation,1,2025-12-31,valuation_input:BK
2025Q3,BKNG,sentiment,4,2026-04-01,rec_df:BKNG
2025Q3,BKNG,sentiment,0,,mspr_df:BKNG
2025Q3,BKNG,insider,267,2026-03-16,insider_df:BKNG
2025Q3,BKNG,sentiment,1,2025-12-31,eps_df:BKNG
2025Q3,BKNG,technical,94,2026-04-02,prices_df:BKNG
2025Q3,BKNG,fundamental,1,2025-12-31,consolidated_df:BKNG
2025Q3,BKNG,valuation,1,2025-12-31,valuation_input:BKNG
2025Q3,BKR,sentiment,4,2026-04-01,rec_df:BKR
2025Q3,BKR,sentiment,0,,mspr_df:BKR
2025Q3,BKR,insider,102,2026-03-16,insider_df:BKR
2025Q3,BKR,sentiment,1,2025-12-31,eps_df:BKR
2025Q3,BKR,technical,94,2026-04-02,prices_df:BKR
2025Q3,BKR,fundamental,1,2025-12-31,consolidated_df:BKR
2025Q3,BKR,valuation,1,2025-12-31,valuation_input:BKR
2025Q3,BLDR,sentiment,4,2026-04-01,rec_df:BLDR
2025Q3,BLDR,sentiment,0,,mspr_df:BLDR
2025Q3,BLDR,insider,51,2026-03-15,insider_df:BLDR
2025Q3,BLDR,sentiment,1,2025-12-31,eps_df:BLDR
2025Q3,BLDR,technical,94,2026-04-02,prices_df:BLDR
2025Q3,BLDR,fundamental,1,2025-12-31,consolidated_df:BLDR
2025Q3,BLDR,valuation,1,2025-12-31,valuation_input:BLDR
2025Q3,BLK,sentiment,4,2026-04-01,rec_df:BLK
2025Q3,BLK,sentiment,0,,mspr_df:BLK
2025Q3,BLK,insider,103,2026-03-31,insider_df:BLK
2025Q3,BLK,sentiment,1,2025-12-31,eps_df:BLK
2025Q3,BLK,technical,94,2026-04-02,prices_df:BLK
2025Q3,BLK,fundamental,1,2025-12-31,consolidated_df:BLK
2025Q3,BLK,valuation,1,2025-12-31,valuation_input:BLK
2025Q3,BMY,sentiment,4,2026-04-01,rec_df:BMY
2025Q3,BMY,sentiment,0,,mspr_df:BMY
2025Q3,BMY,insider,202,2026-04-01,insider_df:BMY
2025Q3,BMY,sentiment,1,2025-12-31,eps_df:BMY
2025Q3,BMY,technical,94,2026-04-02,prices_df:BMY
2025Q3,BMY,fundamental,1,2025-12-31,consolidated_df:BMY
2025Q3,BMY,valuation,1,2025-12-31,valuation_input:BMY
2025Q3,BR,sentiment,4,2026-04-01,rec_df:BR
2025Q3,BR,sentiment,0,,mspr_df:BR
2025Q3,BR,insider,43,2026-04-01,insider_df:BR
2025Q3,BR,sentiment,1,2025-12-31,eps_df:BR
2025Q3,BR,technical,94,2026-04-02,prices_df:BR
2025Q3,BR,fundamental,1,2025-12-31,consolidated_df:BR
2025Q3,BR,valuation,1,2025-12-31,valuation_input:BR
2025Q3,BRK-B,sentiment,4,2026-04-01,rec_df:BRK-B
2025Q3,BRK-B,sentiment,0,,mspr_df:BRK-B
2025Q3,BRK-B,insider,20,2026-03-27,insider_df:BRK-B
2025Q3,BRK-B,sentiment,1,2025-12-31,eps_df:BRK-B
2025Q3,BRK-B,technical,94,2026-04-02,prices_df:BRK-B
2025Q3,BRK-B,fundamental,1,2025-12-31,consolidated_df:BRK-B
2025Q3,BRK-B,valuation,1,2025-12-31,valuation_input:BRK-B
2025Q3,BRO,sentiment,4,2026-04-01,rec_df:BRO
2025Q3,BRO,sentiment,0,,mspr_df:BRO
2025Q3,BRO,insider,31,2026-02-26,insider_df:BRO
2025Q3,BRO,sentiment,1,2025-12-31,eps_df:BRO
2025Q3,BRO,technical,94,2026-04-02,prices_df:BRO
2025Q3,BRO,fundamental,1,2025-12-31,consolidated_df:BRO
2025Q3,BRO,valuation,1,2025-12-31,valuation_input:BRO
2025Q3,BSX,sentiment,4,2026-04-01,rec_df:BSX
2025Q3,BSX,sentiment,0,,mspr_df:BSX
2025Q3,BSX,insider,146,2026-03-02,insider_df:BSX
2025Q3,BSX,sentiment,1,2025-12-31,eps_df:BSX
2025Q3,BSX,technical,94,2026-04-02,prices_df:BSX
2025Q3,BSX,fundamental,1,2025-12-31,consolidated_df:BSX
2025Q3,BSX,valuation,1,2025-12-31,valuation_input:BSX
2025Q3,BX,sentiment,4,2026-04-01,rec_df:BX
2025Q3,BX,sentiment,0,,mspr_df:BX
2025Q3,BX,insider,26,2026-04-01,insider_df:BX
2025Q3,BX,sentiment,1,2025-12-31,eps_df:BX
2025Q3,BX,technical,94,2026-04-02,prices_df:BX
2025Q3,BX,fundamental,1,2025-12-31,consolidated_df:BX
2025Q3,BX,valuation,1,2025-12-31,valuation_input:BX
2025Q3,BXP,sentiment,4,2026-04-01,rec_df:BXP
2025Q3,BXP,sentiment,0,,mspr_df:BXP
2025Q3,BXP,insider,65,2026-03-31,insider_df:BXP
2025Q3,BXP,sentiment,1,2025-12-31,eps_df:BXP
2025Q3,BXP,technical,94,2026-04-02,prices_df:BXP
2025Q3,BXP,fundamental,1,2025-12-31,consolidated_df:BXP
2025Q3,BXP,valuation,1,2025-12-31,valuation_input:BXP
2025Q3,C,sentiment,4,2026-04-01,rec_df:C
2025Q3,C,sentiment,0,,mspr_df:C
2025Q3,C,insider,110,2026-04-01,insider_df:C
2025Q3,C,sentiment,1,2025-12-31,eps_df:C
2025Q3,C,technical,94,2026-04-02,prices_df:C
2025Q3,C,fundamental,1,2025-12-31,consolidated_df:C
2025Q3,C,valuation,1,2025-12-31,valuation_input:C
2025Q3,CAG,sentiment,4,2026-04-01,rec_df:CAG
2025Q3,CAG,sentiment,0,,mspr_df:CAG
2025Q3,CAG,insider,4,2026-03-02,insider_df:CAG
2025Q3,CAG,sentiment,2,2026-03-31,eps_df:CAG
2025Q3,CAG,technical,94,2026-04-02,prices_df:CAG
2025Q3,CAG,fundamental,2,2026-02-22,consolidated_df:CAG
2025Q3,CAG,valuation,2,2026-02-22,valuation_input:CAG
2025Q3,CAH,sentiment,4,2026-04-01,rec_df:CAH
2025Q3,CAH,sentiment,0,,mspr_df:CAH
2025Q3,CAH,insider,11,2026-02-27,insider_df:CAH
2025Q3,CAH,sentiment,1,2025-12-31,eps_df:CAH
2025Q3,CAH,technical,94,2026-04-02,prices_df:CAH
2025Q3,CAH,fundamental,1,2025-12-31,consolidated_df:CAH
2025Q3,CAH,valuation,1,2025-12-31,valuation_input:CAH
2025Q3,CARR,sentiment,4,2026-04-01,rec_df:CARR
2025Q3,CARR,sentiment,0,,mspr_df:CARR
2025Q3,CARR,insider,30,2026-04-01,insider_df:CARR
2025Q3,CARR,sentiment,1,2025-12-31,eps_df:CARR
2025Q3,CARR,technical,94,2026-04-02,prices_df:CARR
2025Q3,CARR,fundamental,1,2025-12-31,consolidated_df:CARR
2025Q3,CARR,valuation,1,2025-12-31,valuation_input:CARR
2025Q3,CAT,sentiment,4,2026-04-01,rec_df:CAT
2025Q3,CAT,sentiment,0,,mspr_df:CAT
2025Q3,CAT,insider,146,2026-03-31,insider_df:CAT
2025Q3,CAT,sentiment,1,2025-12-31,eps_df:CAT
2025Q3,CAT,technical,94,2026-04-02,prices_df:CAT
2025Q3,CAT,fundamental,1,2025-12-31,consolidated_df:CAT
2025Q3,CAT,valuation,1,2025-12-31,valuation_input:CAT
2025Q3,CB,sentiment,4,2026-04-01,rec_df:CB
2025Q3,CB,sentiment,0,,mspr_df:CB
2025Q3,CB,insider,82,2026-03-19,insider_df:CB
2025Q3,CB,sentiment,1,2025-12-31,eps_df:CB
2025Q3,CB,technical,94,2026-04-02,prices_df:CB
2025Q3,CB,fundamental,1,2025-12-31,consolidated_df:CB
2025Q3,CB,valuation,1,2025-12-31,valuation_input:CB
2025Q3,CBOE,sentiment,4,2026-04-01,rec_df:CBOE
2025Q3,CBOE,sentiment,0,,mspr_df:CBOE
2025Q3,CBOE,insider,132,2026-02-23,insider_df:CBOE
2025Q3,CBOE,sentiment,1,2025-12-31,eps_df:CBOE
2025Q3,CBOE,technical,94,2026-04-02,prices_df:CBOE
2025Q3,CBOE,fundamental,1,2025-12-31,consolidated_df:CBOE
2025Q3,CBOE,valuation,1,2025-12-31,valuation_input:CBOE
2025Q3,CBRE,sentiment,4,2026-04-01,rec_df:CBRE
2025Q3,CBRE,sentiment,0,,mspr_df:CBRE
2025Q3,CBRE,insider,50,2026-03-12,insider_df:CBRE
2025Q3,CBRE,sentiment,1,2025-12-31,eps_df:CBRE
2025Q3,CBRE,technical,94,2026-04-02,prices_df:CBRE
2025Q3,CBRE,fundamental,1,2025-12-31,consolidated_df:CBRE
2025Q3,CBRE,valuation,1,2025-12-31,valuation_input:CBRE
2025Q3,CCI,sentiment,4,2026-04-01,rec_df:CCI
2025Q3,CCI,sentiment,0,,mspr_df:CCI
2025Q3,CCI,insider,49,2026-02-27,insider_df:CCI
2025Q3,CCI,sentiment,1,2025-12-31,eps_df:CCI
2025Q3,CCI,technical,94,2026-04-02,prices_df:CCI
2025Q3,CCI,fundamental,1,2025-12-31,consolidated_df:CCI
2025Q3,CCI,valuation,1,2025-12-31,valuation_input:CCI
2025Q3,CDNS,sentiment,4,2026-04-01,rec_df:CDNS
2025Q3,CDNS,sentiment,0,,mspr_df:CDNS
2025Q3,CDNS,insider,86,2026-04-01,insider_df:CDNS
2025Q3,CDNS,sentiment,1,2025-12-31,eps_df:CDNS
2025Q3,CDNS,technical,94,2026-04-02,prices_df:CDNS
2025Q3,CDNS,fundamental,1,2025-12-31,consolidated_df:CDNS
2025Q3,CDNS,valuation,1,2025-12-31,valuation_input:CDNS
2025Q3,CDW,sentiment,4,2026-04-01,rec_df:CDW
2025Q3,CDW,sentiment,0,,mspr_df:CDW
2025Q3,CDW,insider,80,2026-04-01,insider_df:CDW
2025Q3,CDW,sentiment,1,2025-12-31,eps_df:CDW
2025Q3,CDW,technical,94,2026-04-02,prices_df:CDW
2025Q3,CDW,fundamental,1,2025-12-31,consolidated_df:CDW
2025Q3,CDW,valuation,1,2025-12-31,valuation_input:CDW
2025Q3,CF,sentiment,4,2026-04-01,rec_df:CF
2025Q3,CF,sentiment,0,,mspr_df:CF
2025Q3,CF,insider,91,2026-03-17,insider_df:CF
2025Q3,CF,sentiment,1,2025-12-31,eps_df:CF
2025Q3,CF,technical,94,2026-04-02,prices_df:CF
2025Q3,CF,fundamental,1,2025-12-31,consolidated_df:CF
2025Q3,CF,valuation,1,2025-12-31,valuation_input:CF
2025Q3,CFG,sentiment,4,2026-04-01,rec_df:CFG
2025Q3,CFG,sentiment,0,,mspr_df:CFG
2025Q3,CFG,insider,41,2026-03-11,insider_df:CFG
2025Q3,CFG,sentiment,1,2025-12-31,eps_df:CFG
