report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2019-09-30,8141603000.0,1969752000.0,1421243000.0,,3836559000.0,1381984000.0,317823000.0,2596863000.0,919267000.0,527038000.0,442837000.0,35295000.0,93266000.0,4.16,106324000.0,345638000.0,608456000.0,156718000.0,-262818000.0,1381984000.0,,2.0941,12.8702,4.16,683756000.0,0.11542556754633514,0.05439186853006711,0.17052767127106822,0.353991334929875,0.20295179222007476,0.06473393507396516,0.10099332323217419,-0.10120595503112795,0.2633007594162649,0.3602144525862889,1.3859361136695132,3570610000.0,427788000.0,442294000.0,1211223000.0,-1001003000.0,649579000.0,44255000.0,5.13,5.13,2.1275072008177602,9.994215342899107,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2019-12-31,9860863000.0,2225109000.0,1408996000.0,,3932250000.0,2862921000.0,613110000.0,-1556616000.0,-554375000.0,-356960000.0,-330945000.0,-14373000.0,-110544000.0,-3.129999999999999,-212695000.0,119532000.0,-388418000.0,-94748000.0,-268886000.0,2862921000.0,1.5791,2.1576,14.5221,-3.129999999999999,-451708000.0,-0.08416173946213999,-0.03356146414365558,0.21260542099014787,0.3561411420671508,0.2293179563874456,-0.03619967136750607,-0.05253142268237253,0.1727375280737189,0.29018589041870313,0.7280617966812893,1.5792159807408963,3589427000.0,533228000.0,666123000.0,1257778000.0,-909258000.0,879607000.0,57695000.0,5.0,5.0,3.2547728701567857,11.545593205650404,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2020-03-31,9847638000.0,2155181000.0,1192926000.0,9847638000.0,3878004000.0,3105225000.0,553228000.0,738845000.0,242018000.0,124044000.0,107204000.0,16885000.0,18442000.0,1.01,106512000.0,155054000.0,214529000.0,53694000.0,-59475000.0,3105225000.0,,1.7142,11.8232,1.01,177738000.0,0.02764411795346266,0.010886265315601568,0.14509673882884772,0.32756261462147,0.16788907010266024,0.012596320051569727,0.01776312934890149,-0.08049726261935859,0.2405619581915016,0.8007276423644741,1.8066342757220482,3496208000.0,506863000.0,635013000.0,1216310000.0,-807517000.0,852908000.0,61994000.0,4.750000000000001,4.750000000000001,3.64075023331942,10.24313643255799,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2020-06-30,10170253000.0,2292409000.0,1420803000.0,,4024472000.0,3132191000.0,736696000.0,1502894000.0,475377000.0,236244000.0,192828000.0,34737000.0,33873000.0,1.81,106524000.0,207917000.0,418991000.0,111535000.0,-211074000.0,3132191000.0,,2.4322,18.7289,1.81,347779000.0,0.047913862986250125,0.01896000030677703,0.12830445793249556,0.31630773693953135,0.15719272284006722,0.02322892065713606,0.033010356921934145,-0.140445034713027,0.2314062069580423,0.7782861950586313,1.6134601348673954,3281986000.0,411924000.0,530366000.0,1082287000.0,-802253000.0,757565000.0,72544000.0,3.8500000000000014,3.8500000000000014,4.134550830621794,7.310956109395677,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2020-09-30,10231983000.0,2227012000.0,1612739000.0,,4124881000.0,2940533000.0,702073000.0,2249762000.0,729433000.0,380676000.0,291129000.0,53964000.0,64526000.0,2.73,106640000.0,461714000.0,621371000.0,170214000.0,-159657000.0,2940533000.0,,2.9287,24.8903,2.73,550890000.0,0.07057876336311278,0.02845284242555915,0.1294043547717492,0.3242267404285431,0.1692072316982863,0.037204518420329666,0.05387879606205666,-0.07096617331077687,0.24486590137090056,0.7128770502712685,1.3808880420204386,2934885000.0,260216000.0,384004000.0,892453000.0,-699092000.0,624699000.0,91213000.0,2.420000000000001,2.420000000000001,4.707119748871056,4.209970070055803,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2020-12-31,10450946000.0,2206184000.0,1801849000.0,,4268227000.0,2767381000.0,,-1362592000.0,-451975000.0,-235152000.0,-215397000.0,-32470000.0,-62416000.0,-2.0300000000000007,-212868000.0,-25771000.0,-404414000.0,-103459000.0,-430185000.0,2767381000.0,1.2242,5.0194,41.8009,-2.0300000000000007,-338611000.0,-0.050465216587590116,-0.020610287336667896,0.15807886733519644,0.33170237312416334,0.17257697094948451,-0.022500546840448703,-0.03342312419907419,0.3157107923721848,0.24850505507151077,0.6483678117400973,1.224400046840773,3128909000.0,375764000.0,505812000.0,994853000.0,-860391000.0,737796000.0,73116000.0,3.519999999999999,3.519999999999999,3.7508755807838483,6.917938618086328,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2021-03-31,10290302000.0,2009394000.0,953256000.0,10290302000.0,5746384000.0,2030032000.0,569859000.0,829291000.0,263687000.0,155864000.0,95677000.0,43882000.0,22107000.0,0.84,113330000.0,157949000.0,179683000.0,62260000.0,-21734000.0,2030032000.0,,5.2973,46.8251,0.84,218124000.0,0.0166499489069996,0.009297783485849103,0.11537204672424999,0.3179667933210417,0.1879485005866457,0.015146688600587233,0.020043166414965456,-0.02620792942405018,0.2630246801183179,0.3532712049873451,2.1079269367305318,3219355000.0,364237000.0,537632000.0,1016522000.0,-822650000.0,778182000.0,100113000.0,3.3499999999999988,3.3499999999999988,2.6086853718024834,5.370251615674288,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2021-06-30,10796926000.0,2151354000.0,984928000.0,,6165549000.0,2043794000.0,823572000.0,1603187000.0,512104000.0,698197000.0,520277000.0,51034000.0,129092000.0,4.51,115383000.0,385853000.0,396915000.0,123683000.0,-11062000.0,2043794000.0,,6.0891,27.9622,4.51,821880000.0,0.08438453737047585,0.04818751188995831,0.3245267083627799,0.31942873788272985,0.43550565217906584,0.06466627630864563,0.08504907152740482,-0.006900006050448263,0.5126538575973982,0.33148613367601165,2.1842753988108776,3319648000.0,691686000.0,999585000.0,1053249000.0,-622638000.0,1252283000.0,116410000.0,6.049999999999999,6.049999999999999,1.6320544158149555,8.586762305643845,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2021-09-30,10832325000.0,2078106000.0,1591042000.0,,5694116000.0,2021487000.0,595049000.0,2433753000.0,761377000.0,829720000.0,127496000.0,56170000.0,14422000.0,1.1,116140000.0,490586000.0,652739000.0,185765000.0,-162153000.0,2021487000.0,,7.7299,120.7379,1.1,1015485000.0,0.0223908329229682,0.011769957049848486,0.052386581547100304,0.3128407032266627,0.3409220245439862,0.0765966678436993,0.10753793319848105,-0.06662672834917924,0.4172506412935084,0.3550133154997194,1.3061289393994628,3503639000.0,528053000.0,1448629000.0,1085193000.0,-625134000.0,1716878000.0,118616000.0,4.419999999999999,4.419999999999999,1.1774202942783354,12.212762190598234,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2021-12-31,10974118000.0,2007981000.0,1874335000.0,,5625266000.0,2004319000.0,,-1538274000.0,-539197000.0,-885347000.0,-619778000.0,-89610000.0,-136175000.0,-5.389999999999999,-228317000.0,-690131000.0,-275670000.0,-117708000.0,-965801000.0,2004319000.0,1.0715,8.2168,221.0639,-5.389999999999999,-1003055000.0,-0.11017754538185394,-0.05647633823510919,0.4029048140968384,0.3505207784828971,0.5755457090219298,-0.08067591400056023,-0.11604130499889574,0.6278471845717993,0.6520652367523602,0.3563065284379441,1.0713031555191574,3327957000.0,123672000.0,798434000.0,997971000.0,-1160750000.0,1052434000.0,61476000.0,1.0600000000000005,1.0600000000000005,1.9044605172390858,12.987735051076843,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2022-03-31,11416058000.0,2336483000.0,2103338000.0,,5826600000.0,1985696000.0,463325000.0,1127728000.0,449030000.0,311979000.0,253383000.0,27834000.0,80530000.0,2.15,117653000.0,206176000.0,231698000.0,66574000.0,-25522000.0,1985696000.0,,7.1373,91.9781,2.15,378553000.0,0.043487282463186075,0.022195314704953322,0.22468449838968263,0.3981722543024559,0.27664383610232257,0.02732808470314359,0.03993435476587165,-0.022631343728274904,0.33567757473433313,0.3407984073044314,1.1108452374273654,3626394000.0,281378000.0,954549000.0,1183314000.0,-1164538000.0,1212863000.0,45428000.0,2.370000000000001,2.370000000000001,1.6371972761968994,21.012349211939775,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2022-06-30,12520405000.0,3350104000.0,1781762000.0,,6085291000.0,3205730000.0,930596000.0,2607321000.0,1029454000.0,746075000.0,660156000.0,69243000.0,169548000.0,5.61,117689000.0,60311000.0,502607000.0,137567000.0,-442296000.0,3205730000.0,,5.6495,92.846,5.61,883642000.0,0.1084838835151844,0.05272640940928029,0.2531932201673672,0.39483209010321324,0.28614620140749836,0.05958872736145516,0.08030064725932705,-0.16963618979020995,0.3389080209149545,0.5267997865673145,1.8802196926413293,4630528000.0,421257000.0,1002427000.0,1700664000.0,-1595772000.0,1274625000.0,63637000.0,3.4700000000000015,3.4700000000000015,2.515037756202805,15.752266763046656,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2022-09-30,13828502000.0,4296971000.0,2487951000.0,,6732636000.0,3118753000.0,1382803000.0,4699126000.0,2073268000.0,1637052000.0,1557371000.0,98934000.0,366486000.0,13.23,117749000.0,955602000.0,815934000.0,215280000.0,139668000.0,3118753000.0,,5.5376,19.9366,13.23,1852332000.0,0.23131667893526398,0.11262036914772114,0.33141716140405686,0.44120289602789964,0.3483737188575067,0.11838245386232,0.16617473941999447,0.029722122794749492,0.39418649340324136,0.46322911263879407,1.7271123908790809,6895901000.0,1851132000.0,1809759000.0,3012555000.0,-1293951000.0,2111472000.0,106401000.0,15.600000000000001,15.600000000000001,1.4770515545553056,17.008853300250937,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2022-12-31,15456522000.0,5186917000.0,2741015000.0,,7982627000.0,3214972000.0,,-1114071000.0,-477165000.0,-225045000.0,218906000.0,-73038000.0,-225976000.0,1.009999999999998,-235298000.0,685760000.0,-288593000.0,-118580000.0,397167000.0,3214972000.0,1.8924,3.4707,9.4452,1.009999999999998,-343625000.0,0.02742280204248551,0.014162694557029065,-0.19649196505429187,0.42830753156665957,0.20200238584434924,-0.014559873171985262,-0.020097611997000428,-0.3565006180036999,0.3084408444345109,0.40274611352879197,1.8923344089689402,7320104000.0,2689816000.0,2470061000.0,3074587000.0,69017000.0,2770902000.0,122973000.0,22.0,22.0,1.1602618930586501,20.086205915119578,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2023-03-31,17564358000.0,6657575000.0,3505369000.0,,9212735000.0,3233393000.0,1586734000.0,2580252000.0,1276540000.0,1101763000.0,1238580000.0,26777000.0,276963000.0,10.51,117841000.0,720980000.0,415608000.0,87271000.0,305372000.0,3233393000.0,,2.9555,7.0552,10.51,1189034000.0,0.13444216076984739,0.07051666790212315,0.48002288148599437,0.4947346228197866,0.42699821567815854,0.06272720016296639,0.08852255094917873,0.11834968057383542,0.4608208810612297,0.35096993455255143,1.8992508349334978,8772628000.0,3675013000.0,3259845000.0,3902097000.0,399911000.0,3581383000.0,121916000.0,30.36,30.36,0.9028336260042559,26.738451064667476,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2023-06-30,19109668000.0,7454777000.0,4291513000.0,,9815309000.0,3509289000.0,1599738000.0,4950442000.0,1835027000.0,1241761000.0,1888623000.0,52354000.0,319950000.0,16.03,117805000.0,794687000.0,919295000.0,180356000.0,-124608000.0,3509289000.0,,2.7089,6.6808,16.03,1422117000.0,0.19241605129293432,0.0988307593831562,0.3815059342175911,0.3706794262007312,0.2508384099844014,0.06498077308302792,0.0931931304794336,-0.02517108573335472,0.287270712392954,0.3575321979165404,1.7370976156893851,11115749000.0,4903480000.0,3755531000.0,4707670000.0,717599000.0,4119858000.0,105027000.0,40.78,40.78,0.851798532862055,35.757767050377524,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2023-09-30,18883354000.0,7125562000.0,3941612000.0,,9897815000.0,3495971000.0,1601668000.0,7261038000.0,1889961000.0,1101747000.0,2191156000.0,81686000.0,311399000.0,18.6,117797000.0,1423540000.0,1465193000.0,285801000.0,-41653000.0,3495971000.0,,1.9286,5.7344,18.6,1387548000.0,0.22137774852328518,0.1160363778595688,0.3017689757304672,0.2602879918821524,0.15173409091096893,0.058344878775243,0.08225807101890384,-0.005736507645325641,0.19109499220359402,0.3532063389748141,1.8077786448793032,13677661000.0,5537265000.0,3220226000.0,4524363000.0,536278000.0,3655074000.0,87779000.0,46.150000000000006,46.150000000000006,0.9564706487474672,36.68560817507604,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2023-12-31,18270652000.0,5216919000.0,3560462000.0,,9412180000.0,3541002000.0,,-5174529000.0,-3815619000.0,-3193390000.0,-3744883000.0,-44745000.0,-478035000.0,-32.14,-235677000.0,-1613886000.0,-650815000.0,-123484000.0,-2264701000.0,3541002000.0,1.4652,1.763,10.776,-32.14,-3316874000.0,-0.397876262459919,-0.20496712432594086,0.7237147574204338,0.7373847938623979,0.6171363615896249,-0.17478248723690867,-0.24653324565346182,0.43766321533805297,0.6410001760546709,0.3762148620192134,1.465236533910487,9617203000.0,1573476000.0,251881000.0,1185909000.0,-2125590000.0,681825000.0,116072000.0,13.000000000000007,13.000000000000007,5.1934176658233415,2.1700410090288784,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2024-03-31,19032333000.0,5822725000.0,2050696000.0,,11532802000.0,3519453000.0,2055813000.0,1360736000.0,38938000.0,-179506000.0,2448000.0,37969000.0,-3721000.0,-0.08,117451000.0,97954000.0,579322000.0,123751000.0,-481368000.0,3519453000.0,,1.8079,45.0142,-0.08,-55755000.0,0.00021226411413288808,0.00012862322238687185,0.0017990264092373539,0.028615396373727158,-0.1319183147943466,-0.009431634051379829,-0.011925522122764994,-0.35375561460856475,-0.04097414928391694,0.30516894333224487,2.839389651123326,8397687000.0,337344000.0,-1029388000.0,-51693000.0,-2912330000.0,-562964000.0,127264000.0,2.4100000000000072,2.4100000000000072,-6.251648418016072,-8.088603218506412,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2024-06-30,18388282000.0,5225705000.0,1958458000.0,,11222559000.0,3519504000.0,1830227000.0,2791121000.0,28360000.0,-672117000.0,-185750000.0,73156000.0,-34381000.0,-2.03,117489000.0,460846000.0,1026936000.0,262030000.0,-566090000.0,3519504000.0,,1.5351,,-2.03,-410087000.0,-0.01655148348963904,-0.010101541840613496,-0.06655032153747545,0.010160792025856277,-0.24080539682801283,-0.03655137549010832,-0.04559178725528442,-0.202818150843335,-0.14692555428446133,0.313609756919077,2.6682752451163108,6238366000.0,-1737029000.0,-2943266000.0,-1858360000.0,-3353812000.0,-2395168000.0,148066000.0,-15.649999999999993,-15.649999999999993,-1.4694184291039292,-19.878067888644253,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2024-09-30,17455186000.0,4669610000.0,1910720000.0,,10240595000.0,3565990000.0,1664519000.0,4145813000.0,-75674000.0,-1780947000.0,-1254742000.0,120916000.0,76472000.0,-11.49,117505000.0,701394000.0,1330062000.0,425532000.0,-628668000.0,3565990000.0,,1.712,,-11.49,-1355415000.0,-0.12252627899062506,-0.07188362243748075,-0.3026528210510218,-0.018253114648441694,-0.4295772626502932,-0.10202967759839397,-0.12899257854132648,-0.15163925628097552,-0.326935874821175,0.3482209773943799,2.443900728521186,3123141000.0,-5182927000.0,-5825960000.0,-3823995000.0,-3940827000.0,-5138131000.0,187296000.0,-45.739999999999995,-45.739999999999995,-0.6940247338964304,-31.105629591662396,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2024-12-31,16609649000.0,3842262000.0,1966464000.0,,9961517000.0,3118142000.0,,-2920144000.0,70915000.0,856025000.0,258595000.0,-66422000.0,48715000.0,2.4000000000000004,-234929000.0,-558126000.0,-1250530000.0,-222675000.0,-1808656000.0,3118142000.0,1.9539,1.8815,,2.4000000000000004,633350000.0,0.02595939955731642,0.015568962354351979,-0.08855556438312631,-0.024284761299442768,-0.29314479011993927,0.0515378139538048,0.06544704261785418,0.6193721953437913,-0.21688998898684447,0.31301879021036655,1.953893892794376,5377526000.0,-1179449000.0,-1776545000.0,62539000.0,-3484782000.0,-1187907000.0,165619000.0,-11.199999999999992,-11.199999999999992,-2.6249041381185565,-10.726698023777464,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2025-03-31,16999258000.0,4107282000.0,1944393000.0,,10028239000.0,3128655000.0,1518511000.0,1076881000.0,156299000.0,19761000.0,41348000.0,48977000.0,-3978000.0,0.0,117603000.0,545383000.0,182624000.0,161754000.0,362759000.0,3128655000.0,,1.6635,,0.0,181515000.0,0.004123156618026355,0.0024323414586683726,0.03839607161794107,0.145140456559267,0.018350216969191584,0.0011624625027751212,0.00150195023232687,0.336860804490004,0.16855622858978847,0.31198448700714054,2.1123723444797426,5093671000.0,-1140549000.0,-1577278000.0,179900000.0,-2640655000.0,-950637000.0,176627000.0,-11.119999999999992,-11.119999999999992,-3.291114273902657,-8.9299937155701,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2025-06-30,17291927000.0,4505187000.0,1949784000.0,,10240526000.0,3178111000.0,1806829000.0,2406873000.0,353175000.0,67288000.0,64245000.0,98916000.0,30116000.0,-0.16,117634000.0,538180000.0,302252000.0,330485000.0,235928000.0,3178111000.0,,1.4767,,-0.16,397773000.0,0.0062736035238814885,0.0037153175583033633,0.026692309897530946,0.1467360346806832,0.027956605936416256,0.0038912956317708257,0.005014518240563479,0.09802262105229483,0.16526547100740255,0.3103464607189123,2.3106082519909896,4709423000.0,-890554000.0,-837873000.0,504715000.0,-1838637000.0,-142777000.0,202387000.0,-9.249999999999993,-9.249999999999993,-22.259264447354965,-4.139954641355423,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2025-09-30,17148285000.0,4554905000.0,2003954000.0,,9996113000.0,3181009000.0,1931758000.0,3714702000.0,470785000.0,-149698000.0,-96449000.0,149875000.0,-449000.0,-1.88,117651000.0,893782000.0,434416000.0,494968000.0,459366000.0,3181009000.0,,1.929,,-1.88,345270000.0,-0.009648650430422305,-0.005624410837585216,-0.025964128481907836,0.12673560355581687,-0.04029879112779437,-0.008729619317616892,-0.01136044729645821,0.12366160192661484,0.09294689049081191,0.3182245938996488,2.2729588603331212,4278312000.0,267739000.0,793376000.0,1051174000.0,-750603000.0,1557908000.0,231346000.0,0.36000000000000765,0.36000000000000765,2.041846501847349,3.4293914742420446,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2025-12-31,16374211000.0,4008139000.0,1798044000.0,,9533365000.0,3119464000.0,,-2055723000.0,-311540000.0,-304435000.0,-519772000.0,-90117000.0,131192000.0,-3.7199999999999998,-235224000.0,-695078000.0,-329491000.0,-328529000.0,-1024569000.0,3119464000.0,2.2292,3.237,,-3.7199999999999998,-632964000.0,-0.05452135735912765,-0.03174333102217872,0.2528414577255788,0.15154765500994055,0.14809145006404073,-0.018592346220529344,-0.024060627073992702,0.498398373710855,0.30790335079191117,0.3272154165921477,2.2291662495467297,5142733000.0,-510628000.0,-367084000.0,668719000.0,33484000.0,291594000.0,207651000.0,-5.759999999999993,-5.759999999999993,10.697970465784618,-1.7677930758821292,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
