report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2022-09-30,23378000000.0,9951000000.0,7459000000.0,18128000000.0,5087000000.0,,541000000.0,1243000000.0,15431000000.0,,306000000.0,331000000.0,178000000.0,1.07,286000000.0,-627000000.0,765000000.0,718000000.0,-1392000000.0,541000000.0,,0.1393,3.3219,1.07,,0.06015333202280322,0.013089229189836599,0.01983021191108807,,,,-0.09020802281122416,,0.10634951838018479,1.3340930419627295,24512000000.0,1126000000.0,,-2261000000.0,,501000000.0,4.010000000000002,4.010000000000002,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2022-12-31,22431000000.0,8665000000.0,7140000000.0,16965000000.0,5300000000.0,,395000000.0,1227000000.0,-9654000000.0,,-462000000.0,-198000000.0,-146000000.0,-1.6,-573000000.0,2392000000.0,-491000000.0,-479000000.0,1901000000.0,395000000.0,1.2136,0.138,14.2131,-1.6,,-0.08716981132075471,-0.02059649592082386,0.04785581106277191,,,,-0.19691319660244458,,0.07452830188679245,1.2135854341736694,20805000000.0,202000000.0,,-1522000000.0,,451000000.0,0.7100000000000009,0.7100000000000009,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2023-03-31,23171000000.0,9213000000.0,6984000000.0,17747000000.0,5253000000.0,,517000000.0,1082000000.0,4941000000.0,,-101000000.0,127000000.0,-1000000.0,-0.35,285000000.0,-775000000.0,291000000.0,251000000.0,-1066000000.0,517000000.0,,0.1498,624.3129,-0.35,,-0.019227108319055778,-0.004358896896983298,-0.02044120623355596,,,,-0.215745800445254,,0.09841995050447364,1.3191580756013745,20838000000.0,5000000.0,,-1601000000.0,,474000000.0,0.03000000000000086,0.03000000000000086,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2023-06-30,22814000000.0,8858000000.0,6940000000.0,17541000000.0,5105000000.0,,539000000.0,1049000000.0,9808000000.0,,-309000000.0,265000000.0,-3000000.0,-1.08,285000000.0,-434000000.0,536000000.0,506000000.0,-970000000.0,539000000.0,,0.1892,,-1.08,,-0.060528893241919686,-0.01354431489436311,-0.03150489396411093,,,,-0.09889885807504079,,0.10558276199804113,1.2763688760806917,20526000000.0,-566000000.0,,-1527000000.0,,525000000.0,-1.9599999999999993,-1.9599999999999993,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2023-09-30,22499000000.0,8677000000.0,6694000000.0,17338000000.0,4993000000.0,,322000000.0,1002000000.0,14950000000.0,,-398000000.0,403000000.0,22000000.0,-1.4,285000000.0,-204000000.0,807000000.0,751000000.0,-1011000000.0,322000000.0,,0.1753,,-1.4,,-0.07971159623472862,-0.017689675096670965,-0.026622073578595317,,,,-0.06762541806020067,,0.06449028640096134,1.2962354347176577,20045000000.0,-1270000000.0,,-1146000000.0,,597000000.0,-4.43,-4.43,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2024-06-30,22025000000.0,8204000000.0,7709000000.0,17170000000.0,4703000000.0,,462000000.0,789000000.0,9107000000.0,,28000000.0,256000000.0,66000000.0,0.1,288000000.0,-518000000.0,634000000.0,546000000.0,-1152000000.0,462000000.0,,0.1631,,0.1,,0.005953646608547736,0.0012712826333711692,0.0030745580322828594,,,,-0.12649610189963764,,0.09823516904103763,1.0642106628615904,38806000000.0,-780000000.0,,-4199000000.0,,1051000000.0,-2.7299999999999986,-2.7299999999999986,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2024-09-30,22549000000.0,8901000000.0,7798000000.0,17645000000.0,4745000000.0,,587000000.0,905000000.0,13931000000.0,,-6000000.0,391000000.0,75000000.0,-0.02,286000000.0,-591000000.0,912000000.0,800000000.0,-1503000000.0,587000000.0,,0.1323,,-0.02,,-0.0012644889357218123,-0.0002660871879019025,-0.00043069413538152323,,,,-0.10788888091307157,,0.12370916754478398,1.141446524749936,47796000000.0,-685000000.0,,-4636000000.0,,1315000000.0,-2.399999999999999,-2.399999999999999,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2024-12-31,20964000000.0,7632000000.0,7337000000.0,16058000000.0,4756000000.0,,558000000.0,810000000.0,18878000000.0,,70000000.0,522000000.0,95000000.0,0.24,288000000.0,698000000.0,1188000000.0,1049000000.0,-490000000.0,558000000.0,1.0287,0.1358,36.6325,0.24,,0.01471825063078217,0.0033390574317878267,0.0037080199173641277,,,,-0.025956139421548893,,0.11732548359966358,1.0402071691427013,56866000000.0,-306000000.0,,-4156000000.0,,1572000000.0,-1.079999999999999,-1.079999999999999,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2025-03-31,21711000000.0,8369000000.0,6856000000.0,16625000000.0,4930000000.0,,436000000.0,902000000.0,4253000000.0,,115000000.0,115000000.0,13000000.0,0.4,289000000.0,-538000000.0,259000000.0,270000000.0,-797000000.0,436000000.0,,0.1421,10.92,0.4,,0.02332657200811359,0.00529685412924324,0.02703973665647778,,,,-0.18739713143663297,,0.08843813387423935,1.2206826137689615,46169000000.0,207000000.0,,-3942000000.0,,1284000000.0,0.7200000000000009,0.7200000000000009,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2025-06-30,22259000000.0,8885000000.0,7701000000.0,16965000000.0,5116000000.0,,499000000.0,785000000.0,8718000000.0,,369000000.0,,37000000.0,1.27,290000000.0,-718000000.0,466000000.0,544000000.0,-1184000000.0,499000000.0,,0.1604,7.2161,1.27,,0.07212666145426114,0.016577564131362594,0.042326221610461116,,,,-0.13581096581784813,,0.09753713838936669,1.153746266718608,45780000000.0,548000000.0,,-3974000000.0,,,1.890000000000001,1.890000000000001,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2025-09-30,20222000000.0,9024000000.0,7110000000.0,17044000000.0,3005000000.0,,573000000.0,810000000.0,13363000000.0,,-1826000000.0,,1501000000.0,-6.35,287000000.0,-716000000.0,649000000.0,813000000.0,-1365000000.0,573000000.0,,0.1168,,-6.35,,-0.6076539101497505,-0.0902976955790723,-0.13664596273291926,,,,-0.10214772132006286,,0.19068219633943428,1.2691983122362869,45212000000.0,-1272000000.0,,-3836000000.0,,,-4.439999999999999,-4.439999999999999,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2025-12-31,18208000000.0,7218000000.0,6782000000.0,14805000000.0,3233000000.0,,506000000.0,801000000.0,-8054000000.0,,-379000000.0,,16000000.0,-1.3100000000000005,-578000000.0,2768000000.0,-548000000.0,-582000000.0,2220000000.0,506000000.0,1.0643,0.1371,,-1.3100000000000005,,-0.1172285802660068,-0.020815026362038663,0.04705736280109263,,,,-0.27563943382170353,,0.156510980513455,1.0642878207018578,18280000000.0,-1721000000.0,,-1126000000.0,,,-5.989999999999999,-5.989999999999999,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
