report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-12-31,11751808000.0,8133379000.0,1877533000.0,3064993000.0,8686815000.0,5988187000.0,-2926879000.0,-1412689000.0,-1438586000.0,58151000.0,187370000.0,-5.440000000000001,-527896000.0,-2178391000.0,-9075000.0,-50984000.0,-2187466000.0,0.0,4.3319,22.6642,9.9034,-5.440000000000001,-1463673000.0,-0.16560569092354332,-0.12241401493285119,0.49150853178419746,0.48266054045965,-0.12021035401531407,-0.16262450622005878,0.7473715175789638,0.5000797778111087,0.0,4.331949957737095,6205683000.0,2711647000.0,2856290000.0,2975557000.0,2965805000.0,,10.29,10.29,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2021-03-31,12115059000.0,8539307000.0,1944050000.0,3134805000.0,8980254000.0,6304330000.0,1724305000.0,887826000.0,653138000.0,,167822000.0,2.49,261916000.0,921055000.0,70926000.0,28834000.0,850129000.0,0.0,,20.1367,8.6702,2.49,916660000.0,0.07273045951706934,0.05391125210368352,0.37878333589475177,0.5148891872377567,0.07328284575419731,0.09886424147913857,0.4930270456792737,0.5316112868663027,0.0,4.392534657030426,6414881000.0,2762032000.0,3023892000.0,3029438000.0,3135420000.0,,10.489999999999998,10.489999999999998,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2021-06-30,12221686000.0,8457514000.0,1836448000.0,3025290000.0,9196396000.0,6063678000.0,3517675000.0,849865000.0,720062000.0,,56643000.0,2.75,261468000.0,721288000.0,120763000.0,60072000.0,600525000.0,0.0,,26.2065,7.8092,2.75,909937000.0,0.07829828119624253,0.058916748474801266,0.20469827371772548,0.2415984990085781,0.06953745988892203,0.09241283215729293,0.17071645333920843,0.2586756877767275,0.0,4.605365357472686,6892964000.0,2042071000.0,2435500000.0,1813052000.0,2553582000.0,,7.78,7.78,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2021-09-30,12618745000.0,8852540000.0,1914264000.0,3088037000.0,9530708000.0,6275698000.0,5501839000.0,1904377000.0,1571990000.0,,287456000.0,6.03,260877000.0,1648507000.0,173285000.0,91768000.0,1475222000.0,0.0,,21.624,6.6003,6.03,1996145000.0,0.16493947773869475,0.12457577992106188,0.2857208289810007,0.3461346288032056,0.15091651348846497,0.19981485111074646,0.2681325280510753,0.3628141426893808,0.0,4.624513651199625,7816940000.0,1506604000.0,2229379000.0,738410000.0,2359069000.0,,5.83,5.83,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2021-12-31,13432500000.0,9560600000.0,2142000000.0,3332500000.0,10100000000.0,6795000000.0,-3169419000.0,-859968000.0,-603090000.0,,-123621000.0,-2.26,-524361000.0,-647350000.0,-129974000.0,-55074000.0,-777324000.0,0.0,4.4634,23.8392,7.3714,-2.26,-915042000.0,-0.059711881188118814,-0.04489782244556114,0.19028408676795336,0.27133301087675693,-0.0640214405360134,-0.08514534653465347,0.2452575692895133,0.2887096972662813,0.0,4.463398692810458,7574400000.0,2342100000.0,2782100000.0,2148552000.0,2907700000.0,,9.010000000000002,9.010000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2022-03-31,14256100000.0,10361300000.0,2180200000.0,3349100000.0,10907000000.0,7600100000.0,2097500000.0,1040900000.0,762100000.0,,192700000.0,2.96,257900000.0,956200000.0,63600000.0,35900000.0,892600000.0,0.0,,27.2073,8.3908,2.96,1076800000.0,0.06987255890712386,0.053457818056831814,0.3633373063170441,0.4962574493444577,0.07301435876572133,0.09543412487393417,0.42555423122765196,0.513373063170441,0.0,4.752453903311623,7947595000.0,2451062000.0,2935174000.0,2191023000.0,3067840000.0,,9.48,9.48,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2022-06-30,15582200000.0,11503500000.0,2556200000.0,3648700000.0,11933500000.0,8702200000.0,4293700000.0,2147200000.0,1572600000.0,,406600000.0,6.09,258300000.0,2096000000.0,116900000.0,73200000.0,1979100000.0,0.0,,22.581,8.6389,6.09,2220400000.0,0.13178028239829054,0.10092284786487146,0.36625754011691547,0.5000815147774647,0.13779825698553477,0.17993044789877236,0.4609311316580106,0.5171297482357873,0.0,4.500234723417573,8723620000.0,3303600000.0,4232509000.0,3569598000.0,4378303000.0,,12.82,12.82,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2022-09-30,16706400000.0,12271000000.0,2609300000.0,3676800000.0,13029600000.0,9171500000.0,6628000000.0,3273900000.0,2503100000.0,,652500000.0,9.68,258700000.0,3051500000.0,171100000.0,109900000.0,2880400000.0,0.0,,22.6982,8.5392,9.68,3383800000.0,0.19210873702953277,0.14982880812143848,0.37765540132770065,0.49394990947495476,0.19596681511277114,0.2512663473936268,0.43458056729028366,0.5105310802655402,0.0,4.702793852757445,9849781000.0,4234710000.0,5602032000.0,4974776000.0,5765958000.0,,16.47,16.47,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2022-12-31,18150900000.0,13234800000.0,2742100000.0,4238200000.0,13912700000.0,10504000000.0,-4088500000.0,-2154600000.0,-1515800000.0,,-341400000.0,-5.91,-515800000.0,-1973800000.0,-146900000.0,-70700000.0,-2120700000.0,0.0,4.8265,22.3141,8.3003,-5.91,-2225300000.0,-0.10895081472323848,-0.08351101047330986,0.37074721780604136,0.5269903387550446,-0.11870485761036643,-0.15486569824692548,0.5186987892870246,0.5442827442827443,0.0,4.826519820575472,8930700000.0,3322000000.0,4307400000.0,3631400000.0,4455700000.0,,12.819999999999997,12.819999999999997,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2023-03-31,18974200000.0,12965700000.0,3026200000.0,4541900000.0,14432300000.0,9289900000.0,2374800000.0,779000000.0,699800000.0,,191700000.0,2.69,260300000.0,899900000.0,42100000.0,38800000.0,857800000.0,0.0,,24.889,8.8109,2.69,817800000.0,0.0484884599128344,0.03688166035985707,0.2946774465218124,0.32802762337881086,0.04105574938600837,0.053976150717487854,0.36120936499915784,0.34436584133400705,0.0,4.284482188883748,9208000000.0,3259700000.0,4045500000.0,3596600000.0,4196700000.0,,12.549999999999999,12.549999999999999,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2023-06-30,20349200000.0,13872900000.0,3352100000.0,4879000000.0,15470200000.0,10151100000.0,4868000000.0,1805400000.0,1615500000.0,,437500000.0,6.21,260300000.0,2034300000.0,101700000.0,80200000.0,1932600000.0,0.0,,26.9614,9.5447,6.21,1885600000.0,0.10442657496347817,0.0793888703241405,0.331861133935908,0.3708709942481512,0.08872093251823167,0.11670178795361405,0.3970008216926869,0.38734593262119965,0.0,4.138569851734734,9782300000.0,3302600000.0,3703700000.0,3550100000.0,3861900000.0,,12.669999999999998,12.669999999999998,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2023-09-30,21726200000.0,14695800000.0,3599400000.0,5213400000.0,16512800000.0,11110200000.0,7351500000.0,2843500000.0,2650800000.0,,581400000.0,10.18,260400000.0,3302700000.0,142300000.0,122300000.0,3160400000.0,0.0,,25.8439,9.2882,10.18,2965800000.0,0.1605300130807616,0.12200937117397428,0.3605794735768211,0.38679181119499423,0.1308788467380398,0.1721997480742212,0.4298986601373869,0.40342787186288515,0.0,4.082847141190198,10505800000.0,3450300000.0,3273300000.0,3830100000.0,3443900000.0,,13.169999999999998,13.169999999999998,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2023-12-31,22730200000.0,14144200000.0,3547400000.0,5149800000.0,17580400000.0,10369100000.0,-4725100000.0,-1595900000.0,-1346500000.0,,-450400000.0,-5.189999999999998,-520500000.0,-2699600000.0,-85700000.0,-60000000.0,-2785300000.0,0.0,3.9872,28.9669,10.6238,-5.189999999999998,-1655900000.0,-0.07659097631453209,-0.059238370097931384,0.28496751391504943,0.33774946561977526,-0.07021055688027382,-0.09077722918704921,0.589469005946964,0.3504476095744005,0.0,3.987201894345154,9869200000.0,3619600000.0,3832000000.0,3165500000.0,4013300000.0,,13.89,13.89,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2024-03-31,23917400000.0,13288700000.0,3795900000.0,5370800000.0,18546600000.0,9158000000.0,2690600000.0,1139500000.0,1099600000.0,,179500000.0,4.21,261100000.0,1306600000.0,68400000.0,53500000.0,1238200000.0,0.0,,27.0381,10.6703,4.21,1193000000.0,0.05928849492629377,0.04597489693695803,0.4086820783468371,0.4235114844272653,0.04764313846822815,0.06143983263778806,0.46019475209990335,0.44339552516167396,0.0,3.500803498511552,10185000000.0,4019400000.0,4192500000.0,3545900000.0,4388500000.0,,15.41,15.41,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2024-06-30,20132100000.0,8941600000.0,3547200000.0,5357400000.0,14774700000.0,4580100000.0,5336200000.0,-2375200000.0,-2494000000.0,,381900000.0,-9.66,258100000.0,-2447000000.0,137400000.0,107500000.0,-2584400000.0,0.0,,,11.7614,-9.66,-2267700000.0,-0.16880207381537357,-0.12388176096880107,-0.467373786589708,-0.44511075297027847,-0.11798073723059194,-0.1607613014139035,-0.4843146808590383,-0.4249653311345152,0.0,2.520748759585025,10653200000.0,-90100000.0,11900000.0,-971100000.0,235200000.0,,-0.46000000000000085,-0.46000000000000085,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2024-09-30,22240200000.0,9804100000.0,3973100000.0,6609300000.0,15630900000.0,5239200000.0,8108100000.0,-1258900000.0,-1448600000.0,,560600000.0,-5.61,258100000.0,-1077200000.0,205100000.0,160700000.0,-1282300000.0,0.0,,,11.2793,-5.61,-1098200000.0,-0.09267540576678246,-0.06513430634616595,-0.178660845327512,-0.15526448859782194,-0.056604706792205105,-0.08053918840245923,-0.15815049148382482,-0.13544480211146878,0.0,2.467619742770129,11409800000.0,-4189500000.0,-4090500000.0,-5413800000.0,-3828800000.0,,-16.25,-16.25,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2024-12-31,22533200000.0,9596400000.0,3564600000.0,6123600000.0,16409600000.0,4569600000.0,-5114800000.0,2261700000.0,2307400000.0,,-337900000.0,8.98,-519400000.0,1725000000.0,-113200000.0,-114500000.0,1611800000.0,0.0,2.6921,,9.4107,8.98,2147200000.0,0.1406128120124805,0.10240001420126746,-0.4511222335184171,-0.4421873778055838,0.10037189569169049,0.13782785686427457,-0.315124736060061,-0.41980136075701885,0.0,2.692139370476351,11020100000.0,-535600000.0,-232900000.0,-1016700000.0,-25700000.0,,-2.080000000000002,-2.080000000000002,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2025-03-31,22880500000.0,10008800000.0,3783200000.0,6384200000.0,16496300000.0,4674700000.0,2770200000.0,630100000.0,646300000.0,,84100000.0,2.49,259500000.0,818900000.0,40700000.0,48400000.0,778200000.0,0.0,,,11.2254,2.49,678500000.0,0.039178482447579155,0.02824676034177575,0.2333044545520179,0.22745650133564363,0.027538733856340553,0.038196444051090246,0.28091834524583065,0.24492816403147788,0.0,2.645591034045253,11099700000.0,-988900000.0,-742300000.0,-1476700000.0,-540200000.0,,-3.8000000000000016,-3.8000000000000016,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2025-06-30,24036700000.0,10427900000.0,4138400000.0,6861300000.0,17175400000.0,4972200000.0,5734900000.0,1781200000.0,1679200000.0,,334200000.0,6.48,259200000.0,1892000000.0,186400000.0,100100000.0,1705600000.0,0.0,,31.3681,9.9927,6.48,1881300000.0,0.09776773757816412,0.06985983932902604,0.29280371061396016,0.310589548204851,0.0741033502935095,0.10370646389603735,0.29740710387277897,0.3280440809778723,0.0,2.519790257104195,11498400000.0,3184300000.0,3414100000.0,2813300000.0,3608800000.0,,12.34,12.34,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2025-09-30,24862300000.0,10569600000.0,4475300000.0,7543500000.0,17318800000.0,4939600000.0,8811300000.0,2967400000.0,2762100000.0,,550100000.0,10.68,258600000.0,3133400000.0,288200000.0,154100000.0,2845200000.0,0.0,,27.0677,8.4854,10.68,3121500000.0,0.15948564565674297,0.11109591630701907,0.31347247284736646,0.3367720994631893,0.11935339851904289,0.17133981569161835,0.322903544312417,0.354261005753975,0.0,2.3617634571984003,12201600000.0,7395000000.0,7640400000.0,6940800000.0,7828500000.0,,28.63,28.63,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2025-12-31,25643000000.0,11201000000.0,3861200000.0,6977200000.0,18665800000.0,5084800000.0,-5315100000.0,-1205400000.0,-1134400000.0,,-278400000.0,-4.329999999999998,-519300000.0,-2212900000.0,-77700000.0,-92800000.0,-2290600000.0,0.0,2.9009,29.0969,9.5845,-4.329999999999998,-1298200000.0,-0.060774250233046535,-0.04423819365908825,0.2134296626592162,0.2267878308968787,-0.047006980462504386,-0.06457799826420513,0.4309608473970386,0.24424752121314744,0.0,2.9009116336890086,12001300000.0,3953200000.0,4173300000.0,3038400000.0,4383100000.0,,15.32,15.32,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
