report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-09-30,80784000000.0,41893000000.0,25976000000.0,64089000000.0,16695000000.0,3247000000.0,9446000000.0,37173000000.0,5267000000.0,4369000000.0,376000000.0,1313000000.0,7.94,550200000.0,5786000000.0,673000000.0,1766000000.0,5113000000.0,3247000000.0,,20.168,2.1452,7.94,7033000000.0,0.26169511829889186,0.05408249158249158,0.11753154171038119,0.141688860194227,0.0651985541691424,0.26411593621502355,0.13754606838296612,0.18919645979608857,0.19448936807427372,1.6127579303972899,53804000000.0,6980000000.0,8472000000.0,8352000000.0,10778000000.0,,12.64,12.64,0.30126182965299686,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2021-12-31,82793000000.0,43455000000.0,29847000000.0,66277000000.0,16516000000.0,5404000000.0,9254000000.0,-22865000000.0,-3806000000.0,-2353000000.0,-658000000.0,-991000000.0,-4.209999999999999,-1104900000.0,-4562000000.0,-251000000.0,-1173000000.0,-4813000000.0,5404000000.0,1.4559,17.0734,2.1736,-4.209999999999999,-4979000000.0,-0.14246790990554614,-0.028420277076564443,0.10290837524600918,0.16645528099715723,-0.04597006993344848,-0.17363138686131388,0.2104963918652963,0.21775639623879292,0.3271978687333495,1.455925218614936,50971000000.0,6489000000.0,6878000000.0,5603000000.0,9230000000.0,488000000.0,11.83,11.83,0.5854821235102925,14.094262295081966,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2022-03-31,82276000000.0,42570000000.0,29532000000.0,65179000000.0,17097000000.0,4501000000.0,6526000000.0,13589000000.0,1855000000.0,1537000000.0,,469000000.0,2.86,538300000.0,313000000.0,346000000.0,557000000.0,-33000000.0,4501000000.0,,18.2946,2.2562,2.86,2412000000.0,0.08989881265719132,0.01868102484321066,0.1131061888292001,0.1365074692766208,0.022546064465943896,0.08588758218353551,-0.002428434763411583,0.17749650452571933,0.2632625606831608,1.4414872003250712,52673000000.0,6496000000.0,6919000000.0,3894000000.0,9242000000.0,,11.92,11.92,0.4870157974464402,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2022-06-30,81107000000.0,41982000000.0,28963000000.0,65348000000.0,15759000000.0,5002000000.0,6014000000.0,27836000000.0,3799000000.0,3210000000.0,217000000.0,896000000.0,5.99,536100000.0,2546000000.0,586000000.0,1110000000.0,1960000000.0,5002000000.0,,13.9682,1.7466,5.99,4909000000.0,0.2036931277365315,0.03957734844094838,0.11531829285816927,0.13647794223307946,0.046839360351141085,0.1829873320167622,0.07041241557695072,0.17635436125880155,0.3174059267720033,1.449504540275524,55733000000.0,6763000000.0,7115000000.0,2227000000.0,9375000000.0,,12.58,12.58,0.5335466666666666,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2022-09-30,80907000000.0,42577000000.0,30202000000.0,65285000000.0,15622000000.0,4202000000.0,6346000000.0,42830000000.0,6224000000.0,5251000000.0,326000000.0,1423000000.0,9.85,533200000.0,5027000000.0,868000000.0,1661000000.0,4159000000.0,4202000000.0,,11.5844,1.5079,9.85,7885000000.0,0.33612853667904236,0.0649016772343555,0.12260098062106001,0.14531870184450152,0.07692783071922084,0.3139628732849072,0.09710483306093859,0.18409992995563856,0.2689796440916656,1.4097410767498841,61390000000.0,7645000000.0,8072000000.0,1273000000.0,10227000000.0,,14.489999999999998,14.489999999999998,0.41087317884032465,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2022-12-31,81943000000.0,43785000000.0,31531000000.0,66052000000.0,15891000000.0,5957000000.0,7004000000.0,-24828000000.0,-3974000000.0,-3293000000.0,-100000000.0,-721000000.0,-6.059999999999999,-1077200000.0,-120000000.0,-504000000.0,-1109000000.0,-624000000.0,5957000000.0,1.3886,18.5934,2.0979,-6.059999999999999,-5083000000.0,-0.2072242149644453,-0.040186471083558085,0.1326325116803609,0.16006122120186886,-0.048497126051035476,-0.18189307945807395,0.02513291445142581,0.20472853230223942,0.3748662765087156,1.3886334083917415,59427000000.0,6705000000.0,7904000000.0,5462000000.0,10123000000.0,,12.639999999999999,12.639999999999999,0.5884619184036353,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2023-03-31,83649000000.0,45660000000.0,31842000000.0,65479000000.0,18170000000.0,5841000000.0,6789000000.0,15862000000.0,2731000000.0,1943000000.0,129000000.0,708000000.0,3.74,519400000.0,1573000000.0,422000000.0,532000000.0,1151000000.0,5841000000.0,,16.6029,1.9135,3.74,3263000000.0,0.10693450742982939,0.023228012289447573,0.1224940108435254,0.17217248770646829,0.032648328133032076,0.11373953604597893,0.07256335897112597,0.20571176396419114,0.32146395156851953,1.4339551535707555,61700000000.0,7111000000.0,8780000000.0,6646000000.0,10974000000.0,572000000.0,13.520000000000001,13.520000000000001,0.532258064516129,15.34965034965035,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2023-06-30,85427000000.0,47000000000.0,35314000000.0,67171000000.0,18256000000.0,5548000000.0,7387000000.0,33180000000.0,6383000000.0,4865000000.0,256000000.0,1460000000.0,9.41,517100000.0,4822000000.0,683000000.0,1074000000.0,4139000000.0,5548000000.0,,15.0144,1.9379,9.41,7457000000.0,0.2664877300613497,0.05694920809580109,0.14662447257383968,0.19237492465340567,0.07471876572980439,0.2681482103848093,0.12474382157926461,0.22474382157926462,0.30390008764241894,1.330916916803534,67044000000.0,8766000000.0,11364000000.0,8825000000.0,13522000000.0,611000000.0,16.94,16.94,0.41029433515752106,18.599018003273322,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2023-09-30,86791000000.0,48005000000.0,33124000000.0,66284000000.0,20507000000.0,4218000000.0,6545000000.0,49990000000.0,9832000000.0,7659000000.0,385000000.0,2194000000.0,14.85,515700000.0,8882000000.0,1061000000.0,1599000000.0,7821000000.0,4218000000.0,,15.1792,2.0774,14.85,11431000000.0,0.37348222558150873,0.08824647716929175,0.1532106421284257,0.19667933586717343,0.11328363539998387,0.39765419615773506,0.1564512902580516,0.22866573314662933,0.20568586336372946,1.449251298152397,74204000000.0,11174000000.0,14972000000.0,12487000000.0,17068000000.0,670000000.0,21.94,21.94,0.24712913053667682,22.34626865671642,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2023-12-31,87476000000.0,46949000000.0,34728000000.0,67973000000.0,19503000000.0,4643000000.0,6978000000.0,-31972000000.0,-5980000000.0,-4132000000.0,-259000000.0,-1581000000.0,-7.879999999999999,-1038600000.0,-2392000000.0,-569000000.0,-1061000000.0,-2961000000.0,4643000000.0,1.3519,14.5642,2.2446,-7.879999999999999,-7041000000.0,-0.21186484130646568,-0.047235813251634735,0.12923808332290754,0.18703865882647316,-0.06836160775527002,-0.2476600679201524,0.09261228575003128,0.2202239459527086,0.2380659385735528,1.3519062428011979,67060000000.0,10335000000.0,12966000000.0,10150000000.0,15110000000.0,511000000.0,20.12,20.12,0.3072799470549305,25.373776908023483,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2024-03-31,83741000000.0,43664000000.0,32371000000.0,66096000000.0,17645000000.0,3568000000.0,4959000000.0,15799000000.0,3519000000.0,2856000000.0,143000000.0,688000000.0,5.75,496900000.0,2052000000.0,500000000.0,524000000.0,1552000000.0,3568000000.0,,15.8222,2.6564,5.75,4043000000.0,0.1618588835364126,0.03410515756917161,0.18077093486929552,0.22273561617823912,0.04202242629058645,0.16588884174798474,0.0982340654471802,0.25590227229571494,0.2022102578634174,1.348861635414414,66997000000.0,11248000000.0,13754000000.0,10551000000.0,15890000000.0,525000000.0,22.130000000000003,22.130000000000003,0.22454373820012585,26.198095238095238,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2024-06-30,83336000000.0,43096000000.0,33564000000.0,66200000000.0,17136000000.0,5298000000.0,4341000000.0,32488000000.0,7001000000.0,5537000000.0,,1524000000.0,11.23,493300000.0,5073000000.0,841000000.0,1055000000.0,4232000000.0,5298000000.0,,14.4972,2.4043,11.23,8056000000.0,0.32312091503267976,0.06644187386003648,0.1704321595666092,0.21549495198227037,0.08400931170202554,0.3120709637157885,0.13026348190100961,0.24796848066978577,0.3091736694677871,1.2839947562864975,66305000000.0,11920000000.0,14372000000.0,10644000000.0,16489000000.0,,23.950000000000003,23.950000000000003,0.32130511249924193,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2024-09-30,86273000000.0,44946000000.0,32218000000.0,66870000000.0,19403000000.0,3725000000.0,5638000000.0,48594000000.0,10148000000.0,8001000000.0,,2166000000.0,16.27,491700000.0,8642000000.0,1285000000.0,1598000000.0,7357000000.0,3725000000.0,,17.686,2.8758,16.27,11746000000.0,0.4123589135700665,0.09274048659487905,0.16464995678478825,0.2088323661357369,0.11762660392011405,0.4387755102040816,0.15139729184673004,0.24171708441371362,0.19198062155336804,1.3950586628592712,64909000000.0,12262000000.0,14688000000.0,10180000000.0,16804000000.0,,25.369999999999997,25.369999999999997,0.221673411092597,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2024-12-31,87764000000.0,45682000000.0,32272000000.0,68270000000.0,19494000000.0,4393000000.0,6889000000.0,-32072000000.0,-7596000000.0,-5602000000.0,,-1749000000.0,-11.2,-992500000.0,-3732000000.0,-638000000.0,-1024000000.0,-4370000000.0,4393000000.0,1.4155,16.2288,2.7024,-11.2,-8620000000.0,-0.28737047296604085,-0.06383027209334123,0.17466949363931156,0.23684210526315788,-0.08655029397019279,-0.3179972369908318,0.1362559241706161,0.2687702668994762,0.22535139017133476,1.4155304908279622,64809000000.0,10792000000.0,13072000000.0,8771000000.0,15225000000.0,,22.05,22.05,0.28853858784893266,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2025-03-31,84974000000.0,43019000000.0,32595000000.0,66904000000.0,18070000000.0,3454000000.0,3562000000.0,14249000000.0,2579000000.0,2003000000.0,,574000000.0,4.2,477100000.0,1289000000.0,710000000.0,540000000.0,579000000.0,3454000000.0,,15.6303,2.4558,4.2,3119000000.0,0.11084670724958495,0.023571916115517687,0.14057126815916907,0.18099515755491613,0.030350460140748936,0.11981973610853001,0.04063443048634992,0.218892553863429,0.19114554510237963,1.3198036508666973,63259000000.0,9939000000.0,12132000000.0,7798000000.0,14301000000.0,,20.499999999999996,20.499999999999996,0.24152157191804768,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2025-06-30,90325000000.0,46755000000.0,34934000000.0,71662000000.0,18663000000.0,4485000000.0,5442000000.0,30818000000.0,5439000000.0,4182000000.0,,1220000000.0,8.82,474500000.0,4411000000.0,1265000000.0,1094000000.0,3146000000.0,4485000000.0,,19.2718,2.8804,8.82,6533000000.0,0.22407972994695385,0.046299474121228895,0.13569991563372055,0.17648776688948017,0.06021588707445336,0.23496630378434422,0.10208319813096242,0.21198650139528846,0.2403150618871564,1.3383809469284937,61589000000.0,8584000000.0,10570000000.0,6712000000.0,12778000000.0,,18.089999999999996,18.089999999999996,0.3509938957583346,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2025-09-30,93722000000.0,49818000000.0,35991000000.0,73063000000.0,20659000000.0,4509000000.0,7538000000.0,48456000000.0,8491000000.0,6482000000.0,,2056000000.0,13.69,473400000.0,8148000000.0,1923000000.0,1664000000.0,6225000000.0,4509000000.0,,24.0803,3.4528,13.69,10155000000.0,0.3137615567065202,0.06916198971426132,0.13377084365197292,0.17523113752682845,0.09059772518725592,0.33737285441830894,0.12846706290242693,0.2095715700842001,0.2182583861755167,1.3841793781778777,61451000000.0,7065000000.0,8913000000.0,5580000000.0,11187000000.0,,15.509999999999996,15.509999999999996,0.4030571198712792,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2025-12-31,98585000000.0,52485000000.0,36558000000.0,77267000000.0,21318000000.0,5514000000.0,9980000000.0,-25934000000.0,-5358000000.0,-3783000000.0,,-1082000000.0,-7.900000000000002,-952700000.0,-2109000000.0,-1077000000.0,-1036000000.0,-3186000000.0,5514000000.0,1.4357,30.1769,3.9665,-7.900000000000002,-6394000000.0,-0.1774556712637208,-0.03837297763351423,0.1458702861108969,0.20660137271535436,-0.054349038900441245,-0.19968694096601072,0.12285031233130254,0.24654893190406416,0.258654658035463,1.4356638765796816,67589000000.0,8884000000.0,11151000000.0,6764000000.0,13413000000.0,,18.80999999999999,18.80999999999999,0.4110937150525609,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
