report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-05-31,131107000000.0,55567000000.0,24164000000.0,,5238000000.0,,30098000000.0,-17307000000.0,-5464000000.0,-2912000000.0,-1131000000.0,-1094000000.0,-0.8899999999999997,-6210000000.0,-8452000000.0,-723000000.0,-9175000000.0,0.0,2.2996,16.6916,5.6682,-0.8899999999999997,-5464000000.0,-0.5559373806796487,-0.022210865933931827,0.16825561911365344,0.3157104061940255,-0.0416758830573501,-1.0431462390225277,0.5301323164037672,0.3157104061940255,0.0,2.299577884456216,40479000000.0,13746000000.0,15213000000.0,12306000000.0,15213000000.0,2496000000.0,4.550000000000001,4.550000000000001,0.0,6.094951923076923,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2021-08-31,122924000000.0,47117000000.0,23071000000.0,,-1541000000.0,,23059000000.0,9728000000.0,3427000000.0,2457000000.0,705000000.0,224000000.0,0.86,2861000000.0,5391000000.0,1062000000.0,4329000000.0,0.0,,17.8362,6.0933,0.86,3427000000.0,-1.5944192083062947,0.019987960040350135,0.2525699013157895,0.3522820723684211,0.0278790146757346,-2.2238805970149254,0.44500411184210525,0.3522820723684211,-0.0,2.0422608469507173,40840000000.0,13952000000.0,15429000000.0,11118000000.0,15429000000.0,2587000000.0,4.69,4.69,0.0,5.964051024352532,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2021-11-30,106897000000.0,31078000000.0,18881000000.0,,-10101000000.0,,17938000000.0,20087000000.0,2602000000.0,1209000000.0,1384000000.0,-25000000.0,0.43,2823000000.0,1709000000.0,1987000000.0,-278000000.0,0.0,,24.1698,5.9917,0.43,2602000000.0,-0.11969111969111969,0.011309952571166636,0.06018818141086275,0.12953651615472694,0.024341188246629935,-0.2575982575982576,-0.01383979688355653,0.12953651615472694,-0.0,1.6459933266246491,41760000000.0,10468000000.0,11237000000.0,4503000000.0,11237000000.0,2757000000.0,3.5900000000000003,3.5900000000000003,0.0,4.075807036634022,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2022-02-28,108644000000.0,31675000000.0,20833000000.0,,-8696000000.0,,22682000000.0,30600000000.0,6424000000.0,3528000000.0,2051000000.0,497000000.0,1.26,2800000000.0,5554000000.0,3088000000.0,2466000000.0,0.0,,27.467,4.965,1.26,6424000000.0,-0.40570377184912604,0.032473031184418834,0.11529411764705882,0.2099346405228758,0.05912889805235448,-0.7387304507819688,0.08058823529411764,0.2099346405228758,-0.0,1.5204243267892286,43108000000.0,4282000000.0,6989000000.0,-2658000000.0,6989000000.0,3009000000.0,1.6600000000000004,1.6600000000000004,0.0,2.322698570953805,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2022-05-31,109297000000.0,31633000000.0,19511000000.0,,-6220000000.0,,21383000000.0,-17975000000.0,-1527000000.0,-477000000.0,-1385000000.0,236000000.0,-0.13999999999999968,-5698000000.0,-3115000000.0,-1626000000.0,-4741000000.0,0.0,1.6213,28.5641,4.5214,-0.13999999999999968,-1527000000.0,0.07668810289389068,-0.004364255194561607,0.02653685674547983,0.08495132127955493,-0.013971106251772693,0.2454983922829582,0.26375521557719056,0.08495132127955493,-0.0,1.6212905540464353,42440000000.0,6717000000.0,10926000000.0,1776000000.0,10926000000.0,2755000000.0,2.41,2.41,0.0,3.965880217785844,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2022-08-31,130309000000.0,21004000000.0,34819000000.0,,-5875000000.0,,10448000000.0,11445000000.0,2623000000.0,1548000000.0,787000000.0,108000000.0,0.56,2747000000.0,6394000000.0,1719000000.0,4675000000.0,0.0,,34.0169,4.4749,0.56,2623000000.0,-0.26348936170212767,0.011879455755166565,0.13525557011795544,0.2291830493665356,0.02012907780736557,-0.446468085106383,0.40847531673219745,0.2291830493665356,-0.0,0.6032338665671042,44157000000.0,5808000000.0,10122000000.0,2122000000.0,10122000000.0,2837000000.0,2.1100000000000003,2.1100000000000003,0.0,3.567853366231935,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2022-11-30,128469000000.0,17561000000.0,27106000000.0,,-4246000000.0,,6813000000.0,23720000000.0,5694000000.0,3289000000.0,1643000000.0,511000000.0,1.2,2747000000.0,7243000000.0,4154000000.0,3089000000.0,0.0,,25.4476,4.8589,1.2,5694000000.0,-0.7746113989637305,0.025601506978337185,0.1386593591905565,0.24005059021922429,0.04432197650795133,-1.3410268487988695,0.1302276559865093,0.24005059021922429,-0.0,0.6478639415627536,47790000000.0,7888000000.0,13214000000.0,5489000000.0,13214000000.0,3096000000.0,2.8800000000000003,2.8800000000000003,0.0,4.268087855297158,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2023-02-28,131620000000.0,18696000000.0,22880000000.0,,-2421000000.0,,8219000000.0,36118000000.0,8953000000.0,5184000000.0,2550000000.0,833000000.0,1.88,2757000000.0,11518000000.0,6782000000.0,4736000000.0,0.0,,28.141,4.9137,1.88,8953000000.0,-2.141263940520446,0.039386111533201644,0.14352954205659227,0.24788194252173432,0.06802157726789242,-3.698058653448988,0.13112575447145466,0.24788194252173432,-0.0,0.8171328671328671,53308000000.0,9544000000.0,15743000000.0,7759000000.0,15743000000.0,3595000000.0,3.5,3.5,0.0,4.379137691237831,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2023-08-31,136662000000.0,22166000000.0,25357000000.0,,2370000000.0,,11613000000.0,12453000000.0,3296000000.0,2420000000.0,872000000.0,-45000000.0,0.86,2823000000.0,6974000000.0,1314000000.0,5660000000.0,0.0,,34.8517,6.412,0.86,3296000000.0,1.021097046413502,0.017707921733912866,0.1943306833694692,0.264675178671806,0.0241178967086681,1.390717299578059,0.45450895366578337,0.264675178671806,0.0,0.8741570375044366,83736000000.0,12441000000.0,20566000000.0,18160000000.0,20566000000.0,5852000000.0,4.5,4.5,0.0,3.514354066985646,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2023-11-30,134324000000.0,19289000000.0,24407000000.0,,3866000000.0,,8244000000.0,25394000000.0,6918000000.0,4923000000.0,1760000000.0,172000000.0,1.75,2820000000.0,7117000000.0,2394000000.0,4723000000.0,0.0,,31.401,6.1661,1.75,6918000000.0,1.2734092084842215,0.036650189095023974,0.19386469244703472,0.2724265574545168,0.051502337631398706,1.7894464562855665,0.18598881625580846,0.2724265574545168,0.0,0.7903060597369607,97685000000.0,15816000000.0,24861000000.0,18208000000.0,24861000000.0,6825000000.0,5.6899999999999995,5.6899999999999995,0.0,3.6426373626373625,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2024-08-31,144214000000.0,23072000000.0,32045000000.0,,10816000000.0,,10616000000.0,13307000000.0,3991000000.0,2929000000.0,842000000.0,240000000.0,1.03,2851000000.0,7427000000.0,2303000000.0,5124000000.0,0.0,,35.4719,7.2354,1.03,3991000000.0,0.2708025147928994,0.02031009472034615,0.22010971669046367,0.2999173367400616,0.027674150914613005,0.36899038461538464,0.38506049447659124,0.2999173367400616,0.0,0.7199875175534405,87272000000.0,15456000000.0,23158000000.0,20243000000.0,23158000000.0,6024000000.0,5.52,5.52,0.0,3.844289508632138,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2024-11-30,148483000000.0,23503000000.0,29052000000.0,,13746000000.0,,10941000000.0,27366000000.0,8211000000.0,6080000000.0,1708000000.0,480000000.0,2.13,2860000000.0,8731000000.0,6273000000.0,2458000000.0,0.0,,44.0605,9.3241,2.13,8211000000.0,0.442310490324458,0.040947448529461285,0.2221734999634583,0.3000438500328875,0.05529925984792872,0.5973374072457442,0.08981948403127969,0.3000438500328875,0.0,0.8089976593694066,78520000000.0,16352000000.0,22416000000.0,17965000000.0,22416000000.0,5182000000.0,5.77,5.77,0.0,4.325742956387495,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2025-02-28,161378000000.0,30116000000.0,29623000000.0,,16730000000.0,,17406000000.0,41496000000.0,12569000000.0,9016000000.0,2600000000.0,992000000.0,3.15,2865000000.0,14664000000.0,12135000000.0,2529000000.0,0.0,,38.1959,8.3262,3.15,12569000000.0,0.5389121338912134,0.05586882970417281,0.21727395411605938,0.30289666473877,0.07788546146314863,0.7512851165570831,0.060945633314054365,0.30289666473877,0.0,1.0166424737535023,107563000000.0,22948000000.0,31689000000.0,14834000000.0,31689000000.0,6910000000.0,8.06,8.06,0.0,4.585962373371925,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2025-05-31,168361000000.0,24579000000.0,32643000000.0,,20451000000.0,,10786000000.0,-24770000000.0,-7093000000.0,-5582000000.0,-1572000000.0,5000000.0,-1.9700000000000006,-5710000000.0,-10001000000.0,504000000.0,-10505000000.0,0.0,0.753,37.5393,8.1378,-1.9700000000000006,-7093000000.0,-0.2729450882597428,-0.033154946810722195,0.22535324989907146,0.2863544610415826,-0.04212970937449884,-0.3468290059165811,0.4241017359709326,0.2863544610415826,0.0,0.7529638819961401,57399000000.0,12443000000.0,17678000000.0,-394000000.0,17678000000.0,3578000000.0,4.34,4.34,0.0,4.940749021799888,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2025-08-31,180449000000.0,24634000000.0,39874000000.0,,24154000000.0,,10445000000.0,14926000000.0,4277000000.0,2927000000.0,923000000.0,500000000.0,1.01,2909000000.0,8140000000.0,8502000000.0,-362000000.0,0.0,,51.0539,10.7622,1.01,4277000000.0,0.12118075681046618,0.016220649601826554,0.19610076376792174,0.28654696502746885,0.023701987819273036,0.17707212055974167,-0.02425298137478226,0.28654696502746885,0.0,0.6177960575813813,59018000000.0,12441000000.0,17964000000.0,-5880000000.0,17964000000.0,3659000000.0,4.319999999999999,4.319999999999999,0.0,4.909538125170812,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2025-11-30,204984000000.0,34366000000.0,37795000000.0,,29951000000.0,,19241000000.0,30983000000.0,9008000000.0,9062000000.0,1980000000.0,707000000.0,3.11,2916000000.0,10206000000.0,20535000000.0,-10329000000.0,0.0,,37.137,9.3882,3.11,9008000000.0,0.30256084938733263,0.0442083284549038,0.2924829745344221,0.29074008327147144,0.04394489325996175,0.30075790457747653,-0.33337636768550494,0.29074008327147144,0.0,0.9092737134541606,62635000000.0,15423000000.0,18761000000.0,-18667000000.0,18761000000.0,3931000000.0,5.299999999999999,5.299999999999999,0.0,4.772576952429407,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
2026-02-28,245240000000.0,54874000000.0,40737000000.0,,38495000000.0,,38455000000.0,48173000000.0,14473000000.0,12783000000.0,3160000000.0,1402000000.0,4.38,2914000000.0,17357000000.0,39170000000.0,-21813000000.0,0.0,,26.4537,6.6922,4.38,14473000000.0,0.3320690998831017,0.05212444951883869,0.26535611234508955,0.3004380046914247,0.05901565813081063,0.37597090531237826,-0.45280551346189774,0.3004380046914247,0.0,1.3470309546603825,69312000000.0,19190000000.0,20665000000.0,-43009000000.0,20665000000.0,4491000000.0,6.529999999999999,6.529999999999999,0.0,4.601425072366956,1.596762,345.72,118.86,21.86721,420996.2,25.9714,22.84,6.5702
