report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-06-30,2262957000.0,510606000.0,152284000.0,,1562971000.0,,199091000.0,-373623000.0,-250418000.0,-80597000.0,-98103000.0,13952000.0,-29643000.0,-2.4499999999999997,-79982000.0,-33258000.0,-11067000.0,-17300000.0,-44325000.0,0.0,3.3526,124.6363,18.8072,-2.4499999999999997,-97897000.0,-0.062766999515666,-0.043351685427518064,0.2625721649898427,0.6702424636598925,0.21571744780166102,-0.03561578942949424,-0.05156653578345344,0.11863563003348294,0.26202080707022857,0.0,3.352985211841034,931032000.0,140410000.0,237296000.0,632850000.0,,325043000.0,3.47,3.47,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2021-09-30,2270187000.0,543748000.0,133992000.0,,1639365000.0,,196321000.0,257719000.0,170997000.0,63222000.0,69615000.0,,-1598000.0,1.69,41158000.0,48434000.0,6070000.0,24734000.0,42364000.0,0.0,,107.6044,19.3111,1.69,87956000.0,0.042464612822647796,0.03066487474379864,0.27011978162261996,0.6635017208665251,0.24531369437255304,0.027848807168748654,0.038564932153608254,0.1643805850558166,0.34128643988219726,0.0,4.058063167950325,984552000.0,176630000.0,251426000.0,666116000.0,328093000.0,363907000.0,4.33,4.33,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2021-12-31,2304846000.0,590230000.0,154809000.0,,1702989000.0,,211845000.0,526995000.0,354688000.0,125570000.0,149788000.0,,12522000.0,3.64,41159000.0,149427000.0,16238000.0,49836000.0,133189000.0,0.0,,96.529,19.7446,3.64,175406000.0,0.08795594099550849,0.06498828989008376,0.28423040066793803,0.673038643630395,0.2382755054602036,0.05448086336353926,0.0737350622934147,0.2527329481304377,0.33284186756990103,0.0,3.8126336324115524,1083095000.0,246750000.0,276909000.0,732173000.0,328387000.0,397254000.0,5.99,5.99,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2022-03-31,2299892000.0,593108000.0,166838000.0,,1714376000.0,,160821000.0,817371000.0,556146000.0,216017000.0,210527000.0,,21150000.0,5.12,41073000.0,222555000.0,31338000.0,75203000.0,191217000.0,0.0,,75.4474,15.8058,5.12,291220000.0,0.12280094915001143,0.09153777655646439,0.25756602570925563,0.6804082846100485,0.2642826819155561,0.09392484516664261,0.12600328049389398,0.23394150269583824,0.3562886375954126,0.0,3.5549934667162155,1228462000.0,331827000.0,324212000.0,831413000.0,322445000.0,456685000.0,8.0,8.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2022-06-30,2294805000.0,605556000.0,176018000.0,,1701770000.0,,172567000.0,-496486000.0,-325335000.0,-108219000.0,-157879000.0,11309000.0,6213000.0,-3.8199999999999994,-82361000.0,-95144000.0,-8738000.0,-48704000.0,-103882000.0,0.0,3.4409,49.9996,12.3009,-3.8199999999999994,-156923000.0,-0.09277340651204334,-0.06879843821152559,0.3179928537763401,0.6552752746301004,0.217969892403814,-0.04715825527659213,-0.06359202477420568,0.20923450006646713,0.3160673211329222,0.0,3.4403072413048665,1105599000.0,272051000.0,296590000.0,756496000.0,262888000.0,397659000.0,6.63,6.63,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2022-09-30,2350721000.0,552031000.0,137629000.0,,1751154000.0,,165257000.0,269655000.0,179595000.0,56317000.0,89555000.0,,13982000.0,2.21,40543000.0,56081000.0,9556000.0,26641000.0,46525000.0,0.0,,38.148,9.9671,2.21,82958000.0,0.05114056216643425,0.03809682220901587,0.33210954738462106,0.6660176892696223,0.2088483432534164,0.023957330538162548,0.032159935676702334,0.1725352765570822,0.3076449537371827,0.0,4.01100785444928,1117535000.0,291991000.0,289685000.0,765094000.0,267049000.0,392661000.0,7.15,7.15,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2022-12-31,2363401000.0,565183000.0,128395000.0,,1827106000.0,,164682000.0,541236000.0,362956000.0,124208000.0,139560000.0,,30407000.0,0.86,161766000.0,120465000.0,15665000.0,53344000.0,104800000.0,0.0,,49.6929,11.6168,0.86,177552000.0,0.0763830888848266,0.05905049545125859,0.25785424472873203,0.6706057985795476,0.22948953875943212,0.052554771703997756,0.06798073018204745,0.19363087451684663,0.3280491319867858,0.0,4.401908173994315,1131776000.0,281763000.0,288323000.0,773362000.0,238660000.0,394807000.0,4.37,4.37,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2023-03-31,2599696000.0,570996000.0,141163000.0,,1889686000.0,,127282000.0,835382000.0,565117000.0,204419000.0,209779000.0,,40385000.0,1.3,161768000.0,171000000.0,27413000.0,80315000.0,143587000.0,0.0,,43.0087,10.3847,1.3,284734000.0,0.11101262326121906,0.08069366572091506,0.25111745285390397,0.6764773480874617,0.2447012265047607,0.07863188618976988,0.10817617318432798,0.17188184567060338,0.34084287188376095,0.0,4.044940954782769,1149787000.0,281015000.0,276725000.0,782333000.0,191030000.0,388321000.0,0.5500000000000003,0.5500000000000003,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2023-06-30,2638692000.0,621482000.0,128509000.0,,1966516000.0,,180571000.0,-509571000.0,-337853000.0,-86000000.0,-153631000.0,11215000.0,-31557000.0,-2.6100000000000003,-202222000.0,-93153000.0,-14390000.0,-53062000.0,-107543000.0,0.0,4.8366,45.0457,11.306,-2.6100000000000003,-139062000.0,-0.07812344267730341,-0.05822240716233649,0.3014908619211062,0.6630145750052495,0.16876941584195332,-0.03259190538342482,-0.04373216388780971,0.21104615451036263,0.27290014541643853,0.0,4.8360970826945975,1136702000.0,285263000.0,298944000.0,769815000.0,187369000.0,406182000.0,1.759999999999999,1.759999999999999,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2023-09-30,2755360000.0,591477000.0,127754000.0,,1997746000.0,,148663000.0,276935000.0,185191000.0,55862000.0,50993000.0,,-1435000.0,0.31,161940000.0,59383000.0,13592000.0,28540000.0,45791000.0,0.0,,43.0718,9.2891,0.31,84402000.0,0.025525266975881818,0.01850683758202195,0.1841334609204326,0.6687164858179717,0.20171520392871972,0.020273938795656466,0.02796251375299963,0.16534926968422192,0.3047718778774803,0.0,4.629811982403682,1143982000.0,246701000.0,298489000.0,775411000.0,186635000.0,407626000.0,-0.14000000000000062,-0.14000000000000062,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2023-12-31,2730753000.0,590640000.0,135231000.0,,1963559000.0,,130132000.0,549533000.0,361778000.0,93866000.0,78459000.0,,4486000.0,0.49,161001000.0,142499000.0,28456000.0,56343000.0,114043000.0,0.0,,44.3486,10.6585,0.49,150209000.0,0.0399575464755579,0.02873163555986206,0.14277395534026163,0.6583371699242812,0.17081048817814398,0.034373669094202225,0.047804013019216635,0.2075271184806008,0.27333936269523396,0.0,4.367637597888058,1152279000.0,185600000.0,268147000.0,774233000.0,195878000.0,380283000.0,-0.5100000000000007,-0.5100000000000007,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2024-03-31,2721170000.0,610650000.0,149820000.0,,2014375000.0,,139915000.0,852961000.0,566377000.0,160863000.0,127517000.0,,16511000.0,0.79,160817000.0,223485000.0,44897000.0,83654000.0,178588000.0,0.0,,42.9525,9.4528,0.79,244517000.0,0.06330350605026373,0.04686109283874216,0.14949921508720798,0.6640127743237968,0.18859361682421588,0.059115380516469015,0.07985752404591995,0.20937416833829448,0.2866684408783051,0.0,4.07589106928314,1169858000.0,103338000.0,224591000.0,775493000.0,230879000.0,340066000.0,-1.0200000000000005,-1.0200000000000005,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2024-06-30,2703867000.0,617419000.0,159379000.0,,2068850000.0,,151791000.0,-520369000.0,-343621000.0,-103905000.0,-88864000.0,,-1978000.0,-0.54,-322984000.0,-126386000.0,-24068000.0,-56826000.0,-150454000.0,0.0,3.8739,51.5033,9.7363,-0.54,-160731000.0,-0.04295333156101216,-0.03286552186183714,0.1707711258741393,0.6603410272325984,0.19967561480411017,-0.0384282954745925,-0.05022355414843995,0.2891294446825234,0.30887889170953686,0.0,3.873904341224377,1159060000.0,168105000.0,206686000.0,769725000.0,187968000.0,318397000.0,1.0499999999999998,1.0499999999999998,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2024-09-30,2736017000.0,648567000.0,142128000.0,,2138650000.0,,187540000.0,289458000.0,183017000.0,39987000.0,33600000.0,,6571000.0,0.21,161115000.0,63889000.0,9172000.0,28137000.0,54717000.0,0.0,,62.8667,10.8234,0.21,68124000.0,0.015710845626914174,0.012280625449330175,0.11607901664490185,0.6322748032529762,0.13814439400534792,0.014615040769118029,0.0186973090501017,0.18903260576663972,0.2353502062475385,0.0,4.563259878419453,1171583000.0,150712000.0,190811000.0,767551000.0,196894000.0,302119000.0,0.9499999999999997,0.9499999999999997,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2024-12-31,2670424000.0,634640000.0,161256000.0,,2078492000.0,,177549000.0,586489000.0,376903000.0,87406000.0,68490000.0,,14557000.0,0.42,161353000.0,148235000.0,15993000.0,55221000.0,132242000.0,0.0,,72.3738,9.5693,0.42,142627000.0,0.03295177465200732,0.02564761251396782,0.11677968384743789,0.6426429140188478,0.14903263317811588,0.03273113183524414,0.042052603522168955,0.22548078480585312,0.24318785177556612,0.0,3.9356054968497296,1208539000.0,140743000.0,184351000.0,782676000.0,215093000.0,294537000.0,0.8799999999999999,0.8799999999999999,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2025-03-31,2644259000.0,627240000.0,169204000.0,,2018025000.0,,140670000.0,902671000.0,591460000.0,126115000.0,91078000.0,,30244000.0,0.57,160662000.0,189355000.0,26116000.0,82792000.0,163239000.0,0.0,,70.3954,7.6679,0.57,208907000.0,0.045132245636203716,0.034443675903154725,0.10089833394448254,0.655233191273454,0.1397131402249546,0.04769389080267856,0.06249427038812701,0.1808399738110563,0.23143204999385159,0.0,3.707004562539893,1258249000.0,104304000.0,149603000.0,807759000.0,199744000.0,258927000.0,0.6599999999999997,0.6599999999999997,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2025-06-30,2557868000.0,608300000.0,175849000.0,,1918808000.0,,162186000.0,-558983000.0,-361108000.0,-151253000.0,-119768000.0,,-26309000.0,-0.74,-323413000.0,-113923000.0,-20275000.0,-56247000.0,-134198000.0,0.0,3.4592,111.5693,6.6132,-0.74,-207500000.0,-0.06241791779062835,-0.04682337008790133,0.21426054101824205,0.646008912614516,0.27058604644506185,-0.05913244936798928,-0.07882654231168518,0.24007527957021949,0.37120985790265537,0.0,3.459217851679566,1219635000.0,73400000.0,102255000.0,790272000.0,216000000.0,212158000.0,0.45999999999999974,0.45999999999999974,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2025-09-30,2526148000.0,609507000.0,144545000.0,,1965814000.0,,144962000.0,286555000.0,188112000.0,47658000.0,38185000.0,,9806000.0,0.24,156362000.0,27585000.0,5363000.0,24340000.0,22222000.0,0.0,,112.662,7.1184,0.24,71998000.0,0.019424523378101896,0.015115899781010456,0.133255395997278,0.6564603653748844,0.16631362216677426,0.01886587800873108,0.024243392304663616,0.07754881261886898,0.25125368602886006,0.0,4.216728354491681,1216732000.0,77985000.0,109926000.0,795367000.0,183505000.0,216032000.0,0.48999999999999977,0.48999999999999977,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2025-12-31,2522699000.0,637432000.0,140426000.0,,2010989000.0,,172879000.0,582432000.0,379389000.0,102119000.0,76194000.0,,22581000.0,0.49,156750000.0,109996000.0,11284000.0,49049000.0,98712000.0,0.0,,114.5461,7.5383,0.49,151168000.0,0.03788881987917388,0.03020336552240279,0.13082042195483765,0.6513876298005604,0.1753320559309928,0.04048005727199321,0.05078048661628681,0.16948244601944948,0.25954617878138564,0.0,4.539273353937305,1212675000.0,85689000.0,124639000.0,797853000.0,149975000.0,224573000.0,0.5599999999999998,0.5599999999999998,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
