report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2013-06-30,5433370000.0,401282000.0,457048000.0,,2329618000.0,,235135000.0,,1559617000.0,180196000.0,53091000.0,54984000.0,81334000.0,0.0,,,70771000.0,157686000.0,,0.0,,1.3776,34.647,0.0,337882000.0,0.02278957322616841,0.009771283752072838,0.03404104982184729,0.11553862262337485,0.033164684164708094,0.07735002047545993,,0.2166442145731933,0.0,0.8779865572106212,3072659000.0,106428000.0,342855000.0,,659495000.0,110439000.0,0.5599999999999997,0.5599999999999997,0.0,3.1044739630022002,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2013-09-30,5396738000.0,401235000.0,478163000.0,,2392225000.0,,267871000.0,,2274052000.0,273476000.0,94408000.0,80044000.0,110466000.0,0.0,,,96967000.0,237654000.0,,0.0,,1.4472,38.1107,0.0,511130000.0,0.039464515252536865,0.017493530351112098,0.0415153215493753,0.12025934323401576,0.0506743147434617,0.11431867821797699,,0.2247661882841729,0.0,0.8391176230699573,3191057000.0,9104000.0,247035000.0,,628802000.0,134664000.0,-1.2500000000000004,-1.2500000000000004,0.0,1.8344546426661914,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2013-12-31,2183991000.0,508861000.0,361469000.0,2183991000.0,758400000.0,1023194000.0,292995000.0,,-1713161000.0,-1358959000.0,-1007109000.0,-65860000.0,-356105000.0,-10.8,,307014000.0,-111390000.0,-174085000.0,195624000.0,1023194000.0,1.41,0.399,,-10.8,-1533044000.0,-1.3279390822784811,-0.4611323947763521,0.5878659390448416,0.7932465191537748,-0.6222365385205342,-0.7627770412338614,-0.11418891744558743,0.8948627712164823,1.349148206751055,1.4077583416558543,2918754000.0,-794339000.0,-771972000.0,,-473646000.0,97092000.0,-10.170000000000002,-10.170000000000002,-2.160250482427805,-7.950933135582746,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2014-03-31,2253440000.0,507637000.0,394833000.0,,778149000.0,,287695000.0,,641080000.0,18051000.0,4537000.0,11295000.0,6800000.0,0.0,,,12957000.0,47366000.0,,0.0,,0.3673,,0.0,65417000.0,0.005830502898545137,0.0020133662311843225,0.007077119860235852,0.02815717227179135,0.008010419625106504,0.023197356804416636,,0.10204186684969115,0.0,1.2857005366825975,2761588000.0,-855073000.0,-887236000.0,,-618615000.0,80463000.0,-10.800000000000002,-10.800000000000002,-0.0,-11.026633359432285,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2014-06-30,2253858000.0,497101000.0,395680000.0,,787753000.0,,251299000.0,,1293226000.0,41433000.0,8713000.0,22187000.0,15554000.0,0.0,,,36041000.0,94549000.0,,0.0,,0.3799,,0.0,135982000.0,0.011060573555416483,0.0038658158588518,0.006737414806074113,0.0320384836061137,0.018383145699507244,0.05259643568478952,,0.10514944796965109,0.0,1.2563207642539427,2495197000.0,-899451000.0,-1025999000.0,,-820515000.0,47666000.0,-10.800000000000002,-10.800000000000002,-0.0,-21.524755590987287,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2014-09-30,2463099000.0,404073000.0,440271000.0,,798238000.0,,230707000.0,,1939166000.0,64264000.0,17212000.0,33376000.0,23596000.0,0.0,,,95568000.0,134802000.0,,0.0,,0.3609,,0.0,199066000.0,0.021562491387280485,0.006987944861331193,0.008875980705107247,0.03314001998797421,0.026090709305634893,0.08050731736649971,,0.1026554714758819,0.0,0.9177824567141601,2160311000.0,-976647000.0,-1235211000.0,,-1132579000.0,998000.0,-10.800000000000002,-10.800000000000002,-0.0,-1237.6863727454909,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2014-12-31,2236430000.0,386006000.0,435519000.0,,554486000.0,,208673000.0,,-1282945000.0,-364170000.0,-263657000.0,-20876000.0,-84536000.0,-2.0,,,141000.0,-97736000.0,,0.0,0.6845,0.4171,,-2.0,-461906000.0,-0.4754980288050555,-0.11789190808565436,0.20550919953700275,0.2838547248712922,-0.16283541179469063,-0.6567704144018064,,0.3600356991141475,0.0,0.8863126522608658,2590527000.0,-233195000.0,-240422000.0,,-61441000.0,45982000.0,-2.0000000000000018,-2.0000000000000018,-0.0,-5.228611195685268,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2015-03-31,2280678000.0,417243000.0,454877000.0,,574999000.0,1235061000.0,237729000.0,,664138000.0,23478000.0,10996000.0,12163000.0,9260000.0,0.0,,,36929000.0,42922000.0,,1235061000.0,,0.4774,,0.0,66400000.0,0.01912351151915047,0.004821373293380302,0.01655679994218069,0.035351086671745933,0.010294307219169036,0.012970840745610644,,0.09997922118595834,2.147935909453756,0.9172655465103753,2613585000.0,-226736000.0,-234995000.0,,-60458000.0,46850000.0,-2.0000000000000018,-2.0000000000000018,-20.428413113235635,-5.01590181430096,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2015-06-30,2325048000.0,406641000.0,491524000.0,,599221000.0,1216908000.0,233118000.0,,1365094000.0,58172000.0,27882000.0,24458000.0,20414000.0,0.0,,,90324000.0,84674000.0,,1216908000.0,,0.5501,,0.0,142846000.0,0.04653041198489372,0.011992010487525418,0.02042496707186465,0.042613915232211114,0.0250196985180521,0.032030764334471835,,0.10464187814172504,2.0308166769856197,0.8273064997843442,2685453000.0,-207567000.0,-218256000.0,,-53594000.0,49121000.0,-2.0000000000000018,-2.0000000000000018,-22.70604918461022,-4.4432320188921235,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2015-09-30,5142006000.0,373654000.0,534854000.0,,-676202000.0,,223489000.0,,2104391000.0,377222000.0,9752000.0,329550000.0,62016000.0,0.0,,,125169000.0,191785000.0,,0.0,,0.4882,,0.0,569007000.0,-0.01442172605227432,0.001896536098946598,0.004634119799980137,0.179254710745294,0.0733608634451224,-0.5578540140372256,,0.27039034095850056,-0.0,0.6986093401189858,2850678000.0,-215027000.0,94702000.0,,316347000.0,345295000.0,-2.0000000000000018,-2.0000000000000018,0.0,0.27426403510042136,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2015-12-31,5138752000.0,372476000.0,557774000.0,,-678043000.0,,237009000.0,,-1295265000.0,8974000.0,-47944000.0,76956000.0,-35766000.0,0.0,90904000.0,,-115874000.0,,,0.0,0.6667,0.4526,1835.1,0.0,8974000.0,0.07070937978859748,-0.009329891771387294,0.037014819361289,-0.006928311967049214,0.0017463384105712828,-0.013235148803246992,,-0.006928311967049214,-0.0,0.6677901802522168,2838358000.0,686000.0,467846000.0,,787227000.0,443127000.0,0.0,0.0,0.0,1.0557831050692015,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2016-03-31,5128688000.0,340420000.0,530274000.0,,-649097000.0,,214238000.0,,756451000.0,140531000.0,23708000.0,116512000.0,7734000.0,0.0,,,6496000.0,66020000.0,,0.0,,0.4629,60.2982,0.0,206551000.0,-0.03652458723426545,0.004622624733655079,0.03134109149171592,0.1857767390088717,0.02740096492514265,-0.2165023101323839,,0.2730527159062517,-0.0,0.6419700004148798,2930671000.0,13398000.0,584899000.0,,927378000.0,547476000.0,0.0,0.0,0.0,1.0683555078213474,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2016-06-30,5142753000.0,342709000.0,540553000.0,,-606924000.0,,221360000.0,,1525873000.0,289868000.0,57743000.0,231199000.0,18538000.0,0.0,,,10991000.0,132202000.0,,0.0,,0.3793,21.2607,0.0,422070000.0,-0.09514041296768623,0.011228032923222251,0.03784259895810464,0.18996862779536697,0.05636436360058513,-0.4776018084636627,,0.27660886587546935,-0.0,0.6339970363683117,3091450000.0,43259000.0,816595000.0,,1206602000.0,754217000.0,0.0,0.0,0.0,1.0827056404191366,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2016-09-30,5251679000.0,353030000.0,552897000.0,,-553862000.0,,201768000.0,,2291470000.0,429168000.0,104278000.0,345548000.0,9065000.0,1.0,,,14482000.0,200105000.0,,0.0,,0.374,11.8982,1.0,629273000.0,-0.18827433548429032,0.019856126012271505,0.045507032603525246,0.18728938192513975,0.08172015083176257,-0.7748644969324489,,0.2746154215416305,-0.0,0.6385095234736307,3278529000.0,137785000.0,868541000.0,,1266868000.0,770215000.0,0.9999999999999982,0.9999999999999982,0.0,1.1276604584434216,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2016-12-31,4974484000.0,399265000.0,536316000.0,,-543320000.0,,229510000.0,,-1539414000.0,-316551000.0,-76419000.0,-234016000.0,-24030000.0,0.0,91407000.0,,-13229000.0,-127113000.0,,0.0,0.7444,0.3881,10.7845,0.0,-443664000.0,0.14065191783847455,-0.015362196360466734,0.04964161687499269,0.20563084394451395,-0.06363494183517325,0.5826234999631893,,0.2882031734153386,-0.0,0.7444584908896994,3034380000.0,109310000.0,543016000.0,,814230000.0,459243000.0,0.9999999999999982,0.9999999999999982,0.0,1.1824154097068436,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2017-03-31,4947040000.0,417117000.0,467122000.0,,-540732000.0,,259488000.0,,776224000.0,140287000.0,5104000.0,114996000.0,2198000.0,0.0,,,6178000.0,70236000.0,,0.0,,0.5484,18.488,0.0,210523000.0,-0.009439056686121775,0.0010317280636501828,0.006575421527806407,0.18073004699674322,0.028357765451664026,-0.25943905668612177,,0.27121423712742715,-0.0,0.8929508779291063,3054153000.0,90706000.0,542772000.0,,818202000.0,457727000.0,0.9999999999999982,0.9999999999999982,0.0,1.1857985218263287,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2017-06-30,4984019000.0,373553000.0,500576000.0,,-517525000.0,,224399000.0,,1572687000.0,275276000.0,22183000.0,231764000.0,8423000.0,0.0,,195906000.0,14673000.0,139205000.0,181233000.0,0.0,,0.6327,26.4524,0.0,414481000.0,-0.042863629776339306,0.0044508257291956555,0.014105158877767796,0.17503546478097676,0.055231731660734036,-0.5319086034491087,0.11523780637851015,0.2635495810673071,-0.0,0.7462463242344819,3100967000.0,55146000.0,528180000.0,,810613000.0,458292000.0,0.9999999999999982,0.9999999999999982,0.0,1.1524966615171113,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2017-09-30,5569401000.0,402328000.0,492203000.0,,260012000.0,,264907000.0,,2378934000.0,418939000.0,811523000.0,350000000.0,-750641000.0,8.0,,337329000.0,23611000.0,205688000.0,313718000.0,0.0,,0.682,2.6075,8.0,624627000.0,3.121098257003523,0.1457110019551474,0.3411288417417213,0.17610366660025037,0.07522155434668827,1.6112294817162285,0.13187335167768421,0.2625659223837231,0.0,0.8174025757665029,3188431000.0,762391000.0,517951000.0,,805967000.0,462744000.0,7.999999999999998,7.999999999999998,0.0,1.119303545805024,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2017-12-31,5234812000.0,401032000.0,530009000.0,,-73146000.0,,277953000.0,,-1579875000.0,-388788000.0,-365347000.0,-229999000.0,241513000.0,-3.0,93378000.0,-74156000.0,-19429000.0,-148067000.0,-93585000.0,0.0,0.7566,0.8896,5.9153,-3.0,-536855000.0,4.994763896863807,-0.06979180914233406,0.2312505736213308,0.2460878234037503,-0.07426971589428617,5.315232548601427,0.05923569902682174,0.33980852915578763,-0.0,0.7566513021476994,3147970000.0,473463000.0,445714000.0,,712776000.0,466761000.0,4.999999999999998,4.999999999999998,0.0,0.9549084006590096,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2018-03-31,5165533000.0,334683000.0,475319000.0,,-33639000.0,,217997000.0,,816085000.0,172134000.0,45437000.0,115740000.0,15689000.0,0.0,,66937000.0,1211000.0,60390000.0,65726000.0,0.0,,0.7227,4.4848,0.0,232524000.0,-1.3507238621837747,0.008796188118438117,0.05567679837271853,0.21092655789531728,0.033323569900724666,-5.117096227592972,0.0805381792337808,0.2849262025401766,-0.0,0.7041229153473773,3187831000.0,513796000.0,477561000.0,467092000.0,734777000.0,467505000.0,4.999999999999998,4.999999999999998,0.0,1.021509930375076,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2018-06-30,5091830000.0,308505000.0,489344000.0,,27756000.0,,200151000.0,,1642998000.0,353889000.0,99425000.0,231613000.0,30931000.0,1.0,,207085000.0,1661000.0,118949000.0,205424000.0,0.0,,0.9329,5.4527,1.0,472838000.0,3.582108372964404,0.01952637853188343,0.06051437676734847,0.21539222810983336,0.06950133841860393,12.75,0.1250299756907799,0.2877897599388435,0.0,0.630446066570756,3258142000.0,591038000.0,556174000.0,491283000.0,793134000.0,467354000.0,5.999999999999998,5.999999999999998,0.0,1.1900486569067559,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2018-09-30,5083842000.0,348366000.0,472637000.0,,70456000.0,,244548000.0,,2432649000.0,509732000.0,135550000.0,346457000.0,40001000.0,1.0,,301024000.0,2148000.0,175801000.0,298876000.0,0.0,,0.945,,1.0,685533000.0,1.9238957647325992,0.026662905731531388,0.05572115007138309,0.20953783303715415,0.10026511445477652,7.234756443737936,0.12286030578188634,0.28180514328207645,0.0,0.7370688287205615,3311857000.0,-84935000.0,646967000.0,476441000.0,854040000.0,463811000.0,-1.0000000000000018,-1.0000000000000018,0.0,1.3948936096815299,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2018-12-31,10961012000.0,677658000.0,738436000.0,10229791000.0,731226000.0,2350088000.0,479598000.0,,-1303814000.0,-401663000.0,-186893000.0,-154393000.0,-90214000.0,-1.0699999999999998,100338000.0,-222252000.0,,-86150000.0,,2350088000.0,0.9187,0.6238,23.9365,-1.0699999999999998,-487813000.0,-0.2555885594877644,-0.0170507066318329,0.14334329896749076,0.30806771518023274,-0.036644700325115964,-0.13035445267830542,,0.3741430909623612,3.2139010374357584,0.9176936119040784,3587918000.0,93519000.0,634092000.0,,903082000.0,539417000.0,0.9299999999999984,0.9299999999999984,2.6022974657893747,1.1755135637178658,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2019-03-31,13498171000.0,639204000.0,820383000.0,11636360000.0,1861821000.0,2311379000.0,400280000.0,,1282571000.0,182386000.0,40992000.0,132587000.0,14818000.0,0.35,118595000.0,125679000.0,,104053000.0,,2311379000.0,,0.5893,26.8168,0.35,286439000.0,0.02201715417325296,0.0030368558821784078,0.03196080372938418,0.14220343357209855,0.013511904686938697,0.043704111952458546,,0.22333188572016677,1.2414614509128428,0.7791531516377107,4054404000.0,89074000.0,644344000.0,,956997000.0,556264000.0,1.2799999999999985,1.2799999999999985,2.415241636076184,1.1583420821768082,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2019-06-30,14209225000.0,609234000.0,860506000.0,12317517000.0,1891908000.0,2489613000.0,378766000.0,,2605665000.0,380766000.0,92539000.0,267626000.0,33357000.0,0.78,118161000.0,315194000.0,,210073000.0,,2489613000.0,,0.4989,26.2142,0.78,590839000.0,0.048913054968846265,0.006512600089026671,0.03551454235291183,0.1461300666048782,0.02679709836391499,0.08690269885731462,,0.22675171213490605,1.315927095820727,0.7079950633696918,5017071000.0,82188000.0,671221000.0,,1074998000.0,592277000.0,1.0599999999999983,1.0599999999999983,2.3159233784620996,1.1332889847149223,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2019-09-30,14318000000.0,628200000.0,877300000.0,12378600000.0,1939800000.0,2392000000.0,406900000.0,,3960200000.0,560600000.0,136400000.0,,53000000.0,1.16,117700000.0,519200000.0,,316400000.0,,2392000000.0,,0.4219,22.861,1.16,877000000.0,0.07031652747705949,0.009526470177399078,0.034442704913893236,0.14155850714610374,0.03915351306048331,0.12941502377764438,,0.22145346194636634,1.233116816166615,0.7160606406018466,6544622000.0,83038000.0,722089000.0,,1266465000.0,,1.2199999999999984,1.2199999999999984,1.8887217570165777,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2019-12-31,14194500000.0,642800000.0,905600000.0,12342600000.0,1852700000.0,2322200000.0,437400000.0,,-2547036000.0,-551852000.0,-226031000.0,,-58175000.0,-1.92,-236656000.0,-256173000.0,,-216326000.0,,2322200000.0,0.7097,0.5589,67.4882,-1.92,-768178000.0,-0.12200086360446916,-0.015923843742294552,0.08874275824919632,0.216664389510003,-0.038877875233365035,-0.13218328582720545,,0.3015968364797357,1.253413936417121,0.7098056537102474,5301400000.0,43900000.0,571900000.0,,986100000.0,,0.36999999999999833,0.36999999999999833,2.3549335767163573,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2020-03-31,13938400000.0,1270000000.0,813900000.0,12660800000.0,1278400000.0,2829300000.0,730700000.0,,1116100000.0,-560600000.0,-608600000.0,,-99500000.0,-5.26,115700000.0,-33200000.000000004,,95700000.0,,2829300000.0,,0.2879,,-5.26,-464900000.0,-0.47606382978723405,-0.04366354818343569,-0.5452916405340024,-0.5022847415106173,-0.04021982437008552,-0.13647539985880175,,-0.41653973658274346,2.213157071339174,1.5603882540852685,5134929000.0,-605692000.0,-171086000.0,,234761000.0,,-5.240000000000001,-5.240000000000001,12.05183143707856,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2020-06-30,14321500000.0,1646600000.0,827800000.0,12816600000.0,1506200000.0,3044800000.0,1244300000.0,,1421600000.0,-726000000.0,-822500000.0,,-157900000.0,-6.78,121300000.0,-130900000.0,,187600000.0,,3044800000.0,,1.0085,,-6.78,-538400000.0,-0.5460762182977028,-0.057431135006807944,-0.578573438379291,-0.5106921778277996,-0.050693013999930175,-0.15952537903757416,,-0.3787281935846933,2.0215110875049795,1.9891278086494322,3950864000.0,-1520731000.0,-1277852000.0,,-894478000.0,,-12.8,-12.8,-3.4039965208758627,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2020-09-30,14812000000.0,2186500000.0,921400000.0,12180300000.0,2633700000.0,2355700000.0,1873100000.0,,2551300000.0,-529800000.0,-680600000.0,,-172200000.0,-5.36,126900000.0,220800000.0,,275300000.0,,2355700000.0,,2.8587,,-5.36,-254500000.0,-0.2584197137107491,-0.04594923035376722,-0.2667659624505154,-0.20765884059107123,-0.03576829597623549,-0.10618511243836934,,-0.0997530670638498,0.8944450772677223,2.3730193184284785,2541964000.0,-2337731000.0,-2368252000.0,,-2025978000.0,,-19.32,-19.32,-1.1627470782012441,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
2020-12-31,14667300000.0,2085000000.0,860000000.0,12011500000.0,2656200000.0,2231200000.0,1900000000.0,,-1510300000.0,1406200000.0,1442200000.0,,264500000.0,12.399999999999999,-229900000.0,282100000.0,,-191900000.0,,2231200000.0,2.4244,3.7487,,12.399999999999999,1214300000.0,0.5429561027031097,0.09832757221847238,-0.9549096206051778,-0.9310732966960207,0.09587313275108575,0.28771944183001186,,-0.8040124478580415,0.839996988178601,2.4244186046511627,3578700000.0,-669500000.0,-410200000.0,,-43500000.0,,-5.000000000000002,-5.000000000000002,-51.291954022988506,,1.4124875,20.605,11.65,3.73977,1971.0122,1.0686,0.2832
