report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-06-30,49547000000.0,2221000000.0,6695000000.0,26664000000.0,22883000000.0,13164000000.0,1806000000.0,106000000.0,,5316000000.0,3024000000.0,1085000000.0,544000000.0,,187000000.0,0.38,1418500000.0,1203000000.0,118000000.0,1085000000.0,14970000000.0,,43.2421,3.8182,0.38,1085000000.0,0.023773106673076083,0.010979474034754879,0.10233258088788563,0.5688487584650113,0.20410082768999246,0.021898399499465156,0.028663514120413177,0.20410082768999246,0.20410082768999246,0.654197439146965,0.3317401045556385,10188000000.0,807000000.0,1940000000.0,5382000000.0,2558000000.0,1940000000.0,,-1.4599999999999995,-1.4599999999999995,7.716494845360825,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2019-09-30,49400000000.0,2269000000.0,6550000000.0,26486000000.0,22914000000.0,13147000000.0,1761000000.0,74000000.0,,8186000000.0,4649000000.0,1665000000.0,848000000.0,,296000000.0,0.6,1418800000.0,1803000000.0,208000000.0,1595000000.0,14908000000.0,,34.4995,3.4942,0.6,1665000000.0,0.03700794274242821,0.017165991902834007,0.10359149767896408,0.5679208404593208,0.20339604202296604,0.033704453441295544,0.044021997779070385,0.19484485707305155,0.20339604202296604,0.6506066160425941,0.346412213740458,13745000000.0,1335000000.0,2915000000.0,7707000000.0,3194000000.0,2915000000.0,,-0.8599999999999997,-0.8599999999999997,5.114236706689537,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2019-12-31,49518000000.0,2273000000.0,6474000000.0,26261000000.0,23257000000.0,12827000000.0,1593000000.0,75000000.0,,-4886000000.0,-2729000000.0,-870000000.0,-368000000.0,,-128000000.0,-0.2600000000000001,-2835900000.0,-1123000000.0,-58000000.0,-1181000000.0,14420000000.0,0.3511,32.4788,3.6626,-0.2600000000000001,-870000000.0,-0.015823193017156126,-0.007431641019427279,0.07531723291035612,0.5585345886205485,0.17805976258698322,-0.017569368714406883,-0.023091010430766782,0.24171101105198525,0.17805976258698322,0.6200283785526938,0.35109669447018843,11120000000.0,1254000000.0,2378000000.0,6342000000.0,2028000000.0,2378000000.0,,0.8800000000000002,0.8800000000000002,6.063919259882254,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2020-03-31,48843000000.0,2277000000.0,6858000000.0,26203000000.0,22640000000.0,12431000000.0,1957000000.0,197000000.0,,2613000000.0,1452000000.0,466000000.0,156000000.0,,49000000.0,0.11,1420100000.0,414000000.0,151000000.0,263000000.0,14388000000.0,,28.9405,3.0412,0.11,466000000.0,0.006890459363957597,0.0031939070081690316,0.05970149253731343,0.5556831228473019,0.17833907386146192,0.009540773498761337,0.012585070757264772,0.10065059318790662,0.17833907386146192,0.6355123674911661,0.3320209973753281,11229000000.0,1180000000.0,2346000000.0,6396000000.0,1762000000.0,2346000000.0,,0.8300000000000002,0.8300000000000002,6.132992327365729,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2020-06-30,49026000000.0,2240000000.0,7298000000.0,26103000000.0,22923000000.0,11849000000.0,2256000000.0,149000000.0,,5477000000.0,3014000000.0,1027000000.0,454000000.0,,157000000.0,0.32,1420800000.0,1062000000.0,276000000.0,786000000.0,14105000000.0,,34.3336,3.5426,0.32,1027000000.0,0.01980543558871003,0.009260392444825195,0.08289209421215994,0.5503012598137667,0.18751141135658206,0.020948068371884305,0.027735767527276654,0.14350922037611832,0.18751141135658206,0.6153208567813986,0.3069334064127158,11390000000.0,1090000000.0,2288000000.0,6386000000.0,1463000000.0,2288000000.0,,0.7700000000000002,0.7700000000000002,6.1647727272727275,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2020-09-30,49381000000.0,2416000000.0,7329000000.0,26084000000.0,23296000000.0,11707000000.0,2182000000.0,191000000.0,,8497000000.0,4718000000.0,1780000000.0,897000000.0,,298000000.0,0.63,1421500000.0,1666000000.0,356000000.0,1310000000.0,13889000000.0,,29.8083,3.3978,0.63,1780000000.0,0.03850446428571429,0.018164881229622728,0.10556667058961987,0.555254795810286,0.20948570083558904,0.036046252607278104,0.047868764286674734,0.1541720607273155,0.20948570083558904,0.596196771978022,0.3296493382453268,11701000000.0,1139000000.0,2403000000.0,6455000000.0,1178000000.0,2403000000.0,,0.8000000000000002,0.8000000000000002,5.779858510195589,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2020-12-31,49779000000.0,2388000000.0,7694000000.0,25949000000.0,23829000000.0,11143000000.0,2345000000.0,240000000.0,1407260676.0,-4969000000.0,-2698000000.0,-793000000.0,-182000000.0,,-76000000.0,-0.13,-2840300000.0,-686000000.0,-322000000.0,-1008000000.0,13488000000.0,0.3104,33.9865,3.8761,-0.13,-793000000.0,-0.007637752318603383,-0.0036561602282086823,0.036627087945260615,0.5429663916280942,0.15958945461863555,-0.015930412422909258,-0.021250368464774766,0.2028577178506742,0.15958945461863555,0.566032985018255,0.31037171822199117,11618000000.0,1325000000.0,2480000000.0,6486000000.0,1351000000.0,2480000000.0,,0.9300000000000003,0.9300000000000003,5.438709677419355,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2021-03-31,50403000000.0,2665000000.0,7225000000.0,26332000000.0,24070000000.0,11715000000.0,1750000000.0,335000000.0,,2902000000.0,1600000000.0,640000000.0,325000000.0,,73000000.0,0.23,1425600000.0,546000000.0,95000000.0,451000000.0,13465000000.0,,32.3747,4.0621,0.23,640000000.0,0.013502285002077275,0.006448028887169415,0.11199172984148863,0.5513439007580979,0.22053756030323915,0.012697656885502846,0.01705075263087785,0.15541006202618884,0.22053756030323915,0.55941005400914,0.36885813148788926,11907000000.0,1494000000.0,2654000000.0,6634000000.0,1539000000.0,2654000000.0,,1.0500000000000003,1.0500000000000003,5.073474001507159,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2021-06-30,50344000000.0,2616000000.0,6917000000.0,26101000000.0,24242000000.0,11721000000.0,1323000000.0,167000000.0,,6042000000.0,3370000000.0,1374000000.0,773000000.0,,238000000.0,0.54,1426900000.0,1139000000.0,204000000.0,935000000.0,13044000000.0,,30.3832,4.1,0.54,1374000000.0,0.03188680801914034,0.015354361989512157,0.12793776895067857,0.5577623303541873,0.22740814299900694,0.027292229461306213,0.036850292334924636,0.15475008275405494,0.22740814299900694,0.5380744163022853,0.37819864102934797,12472000000.0,1813000000.0,3001000000.0,6990000000.0,1688000000.0,3001000000.0,,1.2700000000000002,1.2700000000000002,4.346551149616794,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2021-09-30,50330000000.0,2803000000.0,6795000000.0,25925000000.0,24405000000.0,11727000000.0,998000000.0,200000000.0,,9292000000.0,5205000000.0,2169000000.0,1303000000.0,,387000000.0,0.91,1427500000.0,1933000000.0,325000000.0,1608000000.0,12725000000.0,,27.9815,3.902,0.91,2169000000.0,0.053390698627330466,0.025889131730578184,0.14022815325010762,0.560159276797245,0.2334266035299182,0.04309556924299623,0.058416374899003504,0.1730520878174774,0.2334266035299182,0.5214095472239295,0.4125091979396615,13267000000.0,2219000000.0,3390000000.0,7477000000.0,1986000000.0,3390000000.0,,1.5500000000000003,1.5500000000000003,3.753687315634218,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2021-12-31,50598000000.0,3057000000.0,6485000000.0,25626000000.0,24972000000.0,11578000000.0,304000000.0,567000000.0,1418119197.0,-5553000000.0,-3198000000.0,-1289000000.0,-255000000.0,,-45000000.0,-0.18000000000000016,-2852100000.0,-744000000.0,-201000000.0,-945000000.0,11882000000.0,0.4714,24.3551,4.121,-0.18000000000000016,-1289000000.0,-0.010211436809226334,-0.00503972489031187,0.045921123716909776,0.5759049162614803,0.2321267783180263,-0.025475315229850984,-0.03497585065393173,0.17017828200972449,0.2321267783180263,0.47581291045971486,0.47139552814186586,12683000000.0,2146000000.0,2894000000.0,6977000000.0,2049000000.0,2894000000.0,,1.5,1.5,4.10573600552868,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2022-03-31,51244000000.0,3490000000.0,6448000000.0,25733000000.0,25511000000.0,11584000000.0,0.0,592000000.0,,3078000000.0,1650000000.0,966000000.0,585000000.0,,180000000.0,0.41,1429700000.0,663000000.0,109000000.0,554000000.0,11584000000.0,,22.344,4.1807,0.41,966000000.0,0.02293128454392223,0.011415970650222465,0.19005847953216373,0.5360623781676414,0.3138401559454191,0.018850987432675045,0.026041245450869388,0.17998700454840805,0.3138401559454191,0.45407863274665833,0.5412531017369727,12859000000.0,2406000000.0,3220000000.0,7027000000.0,2152000000.0,3220000000.0,,1.6800000000000002,1.6800000000000002,3.5975155279503106,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2022-06-30,51428000000.0,3771000000.0,6761000000.0,26037000000.0,25391000000.0,11555000000.0,0.0,552000000.0,,6632000000.0,3426000000.0,1538000000.0,803000000.0,,175000000.0,0.56,1429200000.0,1339000000.0,186000000.0,1153000000.0,11555000000.0,,23.0307,3.7757,0.56,1538000000.0,0.03162537907132448,0.015614062378470872,0.12107961399276236,0.5165862484921593,0.2319059107358263,0.029905887843198257,0.041628322416499754,0.173854041013269,0.2319059107358263,0.4550825095506282,0.5577577281467239,13449000000.0,2436000000.0,3384000000.0,7083000000.0,2370000000.0,3384000000.0,,1.7000000000000002,1.7000000000000002,3.414598108747045,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2022-09-30,51440000000.0,4325000000.0,7233000000.0,26339000000.0,25102000000.0,11561000000.0,0.0,925000000.0,1416251307.0,10254000000.0,5327000000.0,1932000000.0,983000000.0,,179000000.0,0.69,1428800000.0,2098000000.0,260000000.0,1838000000.0,11561000000.0,,27.7821,3.7179,0.69,1932000000.0,0.039160226276790694,0.019109642301710732,0.09586502828164618,0.5195045835771406,0.18841427735517846,0.03755832037325039,0.05269617870877997,0.17924712307392238,0.18841427735517846,0.46056091148115685,0.5979538227568091,14411000000.0,2116000000.0,3147000000.0,7205000000.0,2600000000.0,3147000000.0,,1.4800000000000002,1.4800000000000002,3.67365745154115,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2022-12-31,51837000000.0,3804000000.0,8076000000.0,26712000000.0,25126000000.0,11072000000.0,895000000.0,535000000.0,1408394293.0,-5907000000.0,-3080000000.0,-1831000000.0,-935000000.0,693000000.0,-250000000.0,-0.6499999999999999,-2859200000.0,-1263000000.0,-202000000.0,-1465000000.0,11967000000.0,0.471,35.1696,3.5928,-0.6499999999999999,-1831000000.0,-0.03721244925575101,-0.018037309257866004,0.15828677839851024,0.521415270018622,0.3099712205857457,-0.03532226016166059,-0.04936241339336263,0.24801083460301337,0.3099712205857457,0.47627955106264425,0.4710252600297177,14057000000.0,1436000000.0,2605000000.0,7323000000.0,2080000000.0,2605000000.0,,1.0100000000000005,1.0100000000000005,4.593857965451056,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2023-06-30,51801000000.0,3570000000.0,9056000000.0,26534000000.0,25268000000.0,9934000000.0,2635000000.0,278000000.0,1396909564.0,7142000000.0,3785000000.0,1353000000.0,970000000.0,,224000000.0,0.69,1413100000.0,452000000.0,149000000.0,303000000.0,12569000000.0,,27.2498,2.9987,0.69,1353000000.0,0.038388475542187744,0.01872550722959016,0.1358162979557547,0.5299635956314758,0.18944273312797535,0.02611918688828401,0.035758648941512275,0.04242509101092131,0.18944273312797535,0.4974275763811936,0.39421378091872794,18121000000.0,1821000000.0,2992000000.0,9458000000.0,1829000000.0,2992000000.0,,1.2900000000000005,1.2900000000000005,4.2008689839572195,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2023-09-30,51763000000.0,3406000000.0,8814000000.0,26399000000.0,25364000000.0,9940000000.0,2798000000.0,260000000.0,1398322033.0,10947000000.0,5896000000.0,2249000000.0,1488000000.0,,370000000.0,1.05,1410800000.0,1032000000.0,271000000.0,761000000.0,12738000000.0,,22.4841,2.9588,1.05,2249000000.0,0.058665825579561584,0.028746401870061628,0.13592765141134558,0.5385950488718371,0.20544441399470176,0.04344802271893051,0.05902577292530576,0.06951676258335616,0.20544441399470176,0.5022078536508437,0.3864306784660767,22436000000.0,2506000000.0,3703000000.0,11928000000.0,1437000000.0,3703000000.0,,1.7800000000000005,1.7800000000000005,3.4399135835808803,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2023-12-31,52130000000.0,3375000000.0,8916000000.0,26454000000.0,25676000000.0,9945000000.0,3246000000.0,267000000.0,,14814000000.0,8080000000.0,3192000000.0,2181000000.0,496000000.0,576000000.0,1.55,1408400000.0,1329000000.0,425000000.0,904000000.0,13191000000.0,0.3785,21.3629,3.1452,1.55,3192000000.0,0.08494313756036766,0.041837713408785726,0.14722559740785743,0.5454299986499257,0.21547185095180235,0.06123153654325724,0.08212622533254432,0.06102335628459565,0.21547185095180235,0.5137482473905592,0.3785329744279946,26996000000.0,3704000000.0,4963000000.0,14681000000.0,503000000.0,4963000000.0,,2.6400000000000006,2.6400000000000006,2.6578682248639938,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2024-03-31,52286000000.0,3567000000.0,7004000000.0,27633000000.0,24653000000.0,12929000000.0,1908000000.0,317000000.0,1355571438.0,3468000000.0,1940000000.0,765000000.0,454000000.0,,140000000.0,0.33,1387700000.0,85000000.0,158000000.0,-73000000.0,14837000000.0,,19.9882,2.9027,0.33,765000000.0,0.018415608648034723,0.008683012661133,0.1309111880046136,0.5594002306805075,0.22058823529411764,0.014631067589794591,0.019371992909597367,-0.02104959630911188,0.22058823529411764,0.6018334482618748,0.5092804111936037,36371000000.0,5093000000.0,7559000000.0,19701000000.0,1895000000.0,7559000000.0,,3.6200000000000006,3.6200000000000006,1.9628257706045773,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2024-06-30,52344000000.0,3819000000.0,7509000000.0,27626000000.0,24718000000.0,12406000000.0,2399000000.0,438000000.0,1355763506.0,7390000000.0,4112000000.0,1626000000.0,969000000.0,,297000000.0,0.7,1374400000.0,742000000.0,273000000.0,469000000.0,14805000000.0,,20.4235,2.956,0.7,1626000000.0,0.039202200825309494,0.018512150389729483,0.13112313937753722,0.5564276048714479,0.22002706359945873,0.03106373223292068,0.04114060167497407,0.06346414073071718,0.22002706359945873,0.5989562262318958,0.508589692369157,36619000000.0,5092000000.0,7832000000.0,20028000000.0,2061000000.0,7832000000.0,,3.630000000000001,3.630000000000001,1.8903217568947905,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2024-09-30,52718000000.0,4102000000.0,7699000000.0,27749000000.0,24969000000.0,12413000000.0,2472000000.0,552000000.0,1356443009.0,11281000000.0,6252000000.0,2528000000.0,1585000000.0,,483000000.0,1.16,1370400000.0,1370000000.0,398000000.0,972000000.0,14885000000.0,,22.3176,3.3562,1.16,2528000000.0,0.06347871360487004,0.03006563223187526,0.14050172857016222,0.5542061873947345,0.22409360872263098,0.047953260745855306,0.0634315250664927,0.08616257423987235,0.22409360872263098,0.5961392126236533,0.5327964670736459,36953000000.0,5189000000.0,8111000000.0,20384000000.0,2272000000.0,8111000000.0,,3.7400000000000007,3.7400000000000007,1.8351621255085686,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2024-12-31,53430000000.0,3997000000.0,8087000000.0,29187000000.0,24243000000.0,12912000000.0,2642000000.0,510000000.0,,-6788000000.0,-3775000000.0,-2328000000.0,-1567000000.0,,-447000000.0,-1.14,-2764200000.0,22000000.0,-266000000.0,-244000000.0,15554000000.0,0.4943,30.2355,2.8382,-1.14,-2328000000.0,-0.06463721486614693,-0.029328092831742467,0.2308485562757808,0.5561284619917501,0.34295816146140246,-0.04357102751263335,-0.05849687162348921,0.03594578668238067,0.34295816146140246,0.6415872623025203,0.4942500309138123,15351000000.0,1441000000.0,2591000000.0,8529000000.0,1124000000.0,2591000000.0,,1.0500000000000005,1.0500000000000005,6.0030876109610185,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2025-03-31,53699000000.0,4346000000.0,9171000000.0,29252000000.0,24447000000.0,11927000000.0,3999000000.0,653000000.0,1358162801.0,3635000000.0,1985000000.0,801000000.0,517000000.0,,143000000.0,0.38,1362200000.0,209000000.0,120000000.0,89000000.0,15926000000.0,,30.9018,2.995,0.38,801000000.0,0.021147789094776454,0.00962773980893499,0.1422283356258597,0.546079779917469,0.2203576341127923,0.014916478891599472,0.01983999207391078,0.024484181568088032,0.2203576341127923,0.6514500756739068,0.4738850725111765,15518000000.0,1504000000.0,2627000000.0,8574000000.0,1286000000.0,2627000000.0,,1.1000000000000005,1.1000000000000005,6.0624286258089075,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2025-06-30,54368000000.0,4606000000.0,7221000000.0,29383000000.0,24985000000.0,13920000000.0,1976000000.0,509000000.0,1358413413.0,7798000000.0,4240000000.0,1699000000.0,1064000000.0,,314000000.0,0.78,1362600000.0,640000000.0,226000000.0,414000000.0,15896000000.0,,29.2377,2.8497,0.78,1699000000.0,0.04258555133079848,0.019570335491465567,0.13644524236983843,0.5437291613234163,0.21787637855860478,0.03125,0.041559648736576894,0.05309053603488074,0.21787637855860478,0.6362217330398239,0.6378617919955685,15926000000.0,1599000000.0,2700000000.0,8702000000.0,1231000000.0,2700000000.0,,1.1800000000000006,1.1800000000000006,5.887407407407407,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2025-09-30,54605000000.0,4701000000.0,7527000000.0,29281000000.0,25324000000.0,13531000000.0,2285000000.0,516000000.0,1358556914.0,12104000000.0,6580000000.0,2694000000.0,1726000000.0,,504000000.0,1.27,1362700000.0,1279000000.0,338000000.0,941000000.0,15816000000.0,,21.9069,2.1427,1.27,2694000000.0,0.06815668930658664,0.03160882703049171,0.14259748843357567,0.5436219431592861,0.22257105089226703,0.0493361413789946,0.06548371414681575,0.0777428949107733,0.22257105089226703,0.6245458853261728,0.6245516141889199,16749000000.0,1740000000.0,2866000000.0,9030000000.0,1200000000.0,2866000000.0,,1.2900000000000007,1.2900000000000007,5.518492672714585,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2025-12-31,55459000000.0,5266000000.0,8290000000.0,29943000000.0,25516000000.0,13036000000.0,3105000000.0,1026000000.0,,-6934000000.0,-3806000000.0,-1619000000.0,-1228000000.0,,-353000000.0,-0.9000000000000001,-2724700000.0,-137000000.0,-198000000.0,-335000000.0,16141000000.0,0.6352,18.304,2.292,-0.9000000000000001,-1619000000.0,-0.04812666562157078,-0.02214248363656034,0.17709835592731468,0.5488895298528987,0.23348716469570233,-0.029192736976865793,-0.03886501668387066,0.048312662244015,0.23348716469570233,0.6325834770340178,0.6352231604342582,16603000000.0,2079000000.0,3575000000.0,8999000000.0,1109000000.0,3575000000.0,,1.5300000000000005,1.5300000000000005,4.5149650349650345,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
