report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-10-29,13100095000.0,6761189000.0,3464230000.0,,4147000000.0,2455460000.0,,3906490000.0,,13481598000.0,,1064998000.0,341086000.0,3.08,346212000.0,472667000.0,417901000.0,290565000.0,54766000.0,2455460000.0,,23.1965,1.7949,3.08,,0.25681167108753317,0.08129696769374574,0.07899642164081735,,,,0.004062278077124092,,0.5921051362430673,1.9517148110835596,17914322000.0,1046011000.0,-2845429000.0,3.11,3.11,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2023-01-28,13416463000.0,6904719000.0,3636246000.0,,4288583000.0,2456510000.0,,4600000000.0,,-8034978000.0,,-614364000.0,-208899000.0,-1.75,-697280000.0,1689238000.0,-117025000.0,-177154000.0,1572213000.0,2456510000.0,1.8991,27.1039,2.1919,-1.75,,-0.14325570940331572,-0.045791800715285394,0.07646119255086946,,,,-0.19567110202417481,,0.5728022519326313,1.8988591530936025,18695829000.0,1512041000.0,801253000.0,4.380000000000001,4.380000000000001,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2023-07-29,13987302000.0,7273752000.0,3969642000.0,,4454742000.0,2458615000.0,,4583606000.0,,9429591000.0,,817510000.0,264599000.0,2.41,339003000.0,1116281000.0,363459000.0,197924000.0,752822000.0,2458615000.0,,24.3029,2.0325,2.41,,0.1835145559495926,0.05844658247887977,0.08669623104543983,,,,0.07983612438757948,,0.5519096279874345,1.8323445791837147,23792320000.0,1991106000.0,2080190000.0,5.82,5.82,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2023-10-28,14270620000.0,7491945000.0,4405687000.0,,4582956000.0,2210073000.0,,4499497000.0,,14354440000.0,,1264837000.0,410702000.0,3.74,338107000.0,1565735000.0,540458000.0,300366000.0,1025277000.0,2210073000.0,,22.6899,1.9849,3.74,,0.2759871576336321,0.08863223882354096,0.08811468785964482,,,,0.07142577488219673,,0.48223744674834323,1.7005168546925826,29230651000.0,2532981000.0,3405078000.0,7.48,7.48,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2024-02-03,14300109000.0,7398138000.0,4185796000.0,,4871326000.0,2211017000.0,,4900000000.0,,20376941000.0,,1874520000.0,597261000.0,5.56,337433000.0,2514490000.0,762812000.0,419400000.0,1751678000.0,2211017000.0,1.7674,25.6382,2.3585,5.56,,0.38480692936584415,0.13108431551116148,0.09199221806648997,,,,0.08596373714778877,,0.45388401433203196,1.7674387380560352,36125994000.0,3342503000.0,5101990000.0,9.96,9.96,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2024-05-04,14491782000.0,7507362000.0,4885549000.0,,4947952000.0,1513200000.0,,4654316000.0,,4858067000.0,,487990000.0,149073000.0,1.46,333737000.0,368921000.0,136249000.0,109186000.0,232672000.0,1513200000.0,,22.3078,2.1418,1.46,,0.09862464308465402,0.03367356754331524,0.10044941743290078,,,,0.047893946295923875,,0.3058235003088146,1.536646546785223,49019039000.0,4444857000.0,3762449000.0,13.17,13.17,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2024-08-03,14678021000.0,7594983000.0,4874240000.0,,5130532000.0,1513826000.0,,4668137000.0,,10145586000.0,,1015138000.0,324508000.0,3.05,332620000.0,961042000.0,333735000.0,217781000.0,627307000.0,1513826000.0,,21.903,2.1517,3.05,,0.1978621320362099,0.06916041338270329,0.10005710857904117,,,,0.06183053398788399,,0.2950621884825979,1.5581881483061975,49735034000.0,4642485000.0,3636934000.0,13.809999999999999,13.809999999999999,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2024-11-02,14905186000.0,7626289000.0,4843698000.0,,5263363000.0,1514452000.0,,4349262000.0,,15216940000.0,,1503946000.0,482443000.0,4.53,331728000.0,1474431000.0,514122000.0,329584000.0,960309000.0,1514452000.0,,22.0785,2.1971,4.53,,0.28573860476657226,0.10090085423959151,0.09883366826707604,,,,0.06310789159975659,,0.2877346669800278,1.5744765672839223,50597534000.0,4881594000.0,3571966000.0,14.6,14.6,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2025-02-01,14905332000.0,7538696000.0,4661825000.0,,5509195000.0,1515080000.0,,4700000000.0,,-9091374000.0,2585586000.0,-916344000.0,-289600000.0,-2.719999999999999,-667101000.0,-447406000.0,-264002000.0,-209751000.0,-711408000.0,1515080000.0,1.6171,23.2085,2.2965,-2.719999999999999,2375835000.0,-0.1663299266045221,-0.06147759741279161,0.10079268546206548,-0.2843999157883066,0.17346718610494552,0.36809293485804584,0.0782508782500863,-0.2613284856612433,0.2750093253188533,1.6171126114772647,21129219000.0,2090730000.0,1108880000.0,6.32,6.32,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2025-05-03,14304616000.0,6875103000.0,4435759000.0,,5576078000.0,1016897000.0,,3783413000.0,,4984971000.0,606470000.0,479249000.0,161630000.0,1.47,327005000.0,409715000.0,207378000.0,115900000.0,202337000.0,1016897000.0,,22.3441,2.1886,1.47,722370000.0,0.08594732713566776,0.033503101376506715,0.09613877392666878,0.12165968468021178,0.04239680394076989,0.09198730466898479,0.04058940362942934,0.14490956918305042,0.18236778610342252,1.5499270812503565,21256123000.0,2081989000.0,1078545000.0,6.330000000000001,6.330000000000001,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
2025-08-02,14495519000.0,6925836000.0,4392008000.0,,5732569000.0,1017218000.0,,3847016000.0,,10514123000.0,1244744000.0,987244000.0,324255000.0,3.03,325909000.0,1078077000.0,409105000.0,242337000.0,668972000.0,1017218000.0,,22.5099,2.16,3.03,1487081000.0,0.17221667981667557,0.06810684046566391,0.09389694223664684,0.11838781037657635,0.08587095087799201,0.1844123377522876,0.0636260389953589,0.14143652304619225,0.17744540013386667,1.576917892681434,21624660000.0,2054095000.0,1120210000.0,6.310000000000001,6.310000000000001,0.9620708,216.7995,122.36,2.56635,67024.266,31.2461,9.9379,2.946
