report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-03-31,38813138000.0,6515906000.0,5814040000.0,24788441000.0,13662220000.0,,4437662000.0,4497853000.0,864576000.0,630224000.0,215849000.0,0.99,633760000.0,1125498000.0,115096000.0,190385000.0,1010402000.0,0.0,,8.2115,1.1356,0.99,1054961000.0,0.046128960007963564,0.01623738848428076,0.14011662897831476,0.19221971015949166,0.022275343982751408,0.06328224841936377,0.22464095647412222,0.23454768308346227,0.0,1.1207191556989633,16773899000.0,2319798000.0,3303113000.0,2749831000.0,4041230000.0,3.88,3.88,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2021-06-30,39623578000.0,6604640000.0,4036626000.0,24897903000.0,14352794000.0,,3676487000.0,8984813000.0,1771314000.0,1301271000.0,433387000.0,2.05,634944000.0,2251899000.0,378071000.0,376775000.0,1873828000.0,0.0,,8.6838,1.2196,2.05,2148089000.0,0.09066325344041028,0.032840825227847925,0.14483005934569812,0.19714533847282076,0.04470353484988155,0.12341248679525395,0.20855503614822032,0.23907998975604725,0.0,1.6361783330930337,19354233000.0,3095627000.0,4292699000.0,3109480000.0,5088647000.0,5.029999999999999,5.029999999999999,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2021-09-30,41214237000.0,7278537000.0,6309344000.0,25876084000.0,14954794000.0,,2280278000.0,13434448000.0,2489019000.0,1858313000.0,612645000.0,2.93,635218000.0,3259667000.0,711955000.0,554066000.0,2547712000.0,0.0,,8.8552,1.2751,2.93,3043085000.0,0.12426202594298524,0.045089103554191726,0.13832447749248797,0.1852714008048563,0.06039221349651578,0.1664361943066551,0.1896402442437531,0.22651358656492623,0.0,1.1536123248312344,21852611000.0,3923899000.0,5188742000.0,3249050000.0,6020729000.0,6.1899999999999995,6.1899999999999995,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2021-12-31,48001725000.0,7523182000.0,6515886000.0,32078612000.0,15526671000.0,,2428188000.0,-9036008000.0,-1921874000.0,-1379166000.0,-499071000.0,-2.1800000000000006,-1267859000.0,-2605813000.0,-19480000.0,-396374000.0,-2625293000.0,0.0,1.1545,7.1164,0.9593,-2.1800000000000006,-2318248000.0,-0.08882560852870522,-0.028731592458396026,0.15263001095173886,0.21269060408091714,-0.040037602815315494,-0.12377888344513772,0.29053681670047216,0.2565566564350098,0.0,1.154590795480461,17881106000.0,2410642000.0,3203035000.0,2806649000.0,3927887000.0,3.7899999999999987,3.7899999999999987,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2022-03-31,49201652000.0,5295322000.0,8047594000.0,32810015000.0,15979000000.0,,2696478000.0,4330620000.0,550360000.0,432651000.0,144310000.0,0.68,636470000.0,705344000.0,629374000.0,176341000.0,75970000.0,0.0,,7.5658,0.9452,0.68,726701000.0,0.027076225045372052,0.008793424253315722,0.09990509442066033,0.12708572906419865,0.011185803273434802,0.03444270605169285,0.01754252277964818,0.16780530270492447,0.0,0.6580006396942987,17713873000.0,2213069000.0,2888819000.0,1872217000.0,3599627000.0,3.479999999999999,3.479999999999999,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2022-06-30,49857780000.0,4840444000.0,7619608000.0,32880013000.0,16547955000.0,,2632236000.0,8540583000.0,1243295000.0,955483000.0,314767000.0,1.5,636665000.0,1466297000.0,1286181000.0,344564000.0,180116000.0,0.0,,4.6023,0.545,1.5,1587859000.0,0.05774024645341373,0.01916417056676009,0.11187561785887451,0.14557495665108577,0.02493683032016267,0.07513284874173273,0.021089426799083856,0.18591927506588252,0.0,0.6352615515128862,17269643000.0,1867281000.0,2360800000.0,178505000.0,3039397000.0,2.9299999999999993,2.9299999999999993,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2022-09-30,49003024000.0,2941863000.0,5939922000.0,31565891000.0,16989966000.0,,817512000.0,12636034000.0,1670324000.0,1367713000.0,372936000.0,2.15,637295000.0,2141503000.0,1831146000.0,519300000.0,310357000.0,0.0,,3.8199,0.4293,2.15,2189624000.0,0.08050122054393752,0.0279107877097544,0.10823910413663021,0.1321873619523341,0.03408614129609634,0.09831238037792424,0.02456126661260962,0.17328411746913627,0.0,0.495269634853791,16471229000.0,1376681000.0,1542105000.0,-2058850000.0,2185936000.0,2.149999999999999,2.149999999999999,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2022-12-31,52606562000.0,4610110000.0,6024248000.0,34197922000.0,17942524000.0,,1785056000.0,-8827830000.0,-1418313000.0,-452614000.0,-100277000.0,-0.7200000000000002,-1273140000.0,-1221044000.0,-1019399000.0,-323132000.0,-2240443000.0,0.0,0.7653,3.2351,0.4467,-0.7200000000000002,-1741445000.0,-0.025225770911606417,-0.00860375555429758,0.0512712637193965,0.16066383244806481,-0.026960762043335963,-0.07904757435464486,0.2537931745400625,0.19726761842944415,0.0,0.7652589999614889,16679407000.0,2303233000.0,2045666000.0,-1674000000.0,2762739000.0,3.61,3.61,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2023-03-31,53562054000.0,4521106000.0,5888760000.0,34894792000.0,18180614000.0,,2232295000.0,3956982000.0,323423000.0,222705000.0,82425000.0,0.35,638385000.0,737374000.0,707210000.0,245697000.0,30164000.0,0.0,,2.3675,0.3039,0.35,569120000.0,0.012249586290099994,0.004157887597066386,0.05628152971127996,0.08173476654682786,0.0060382859850744335,0.017789443194822792,0.007622981352960413,0.14382678516101413,0.0,0.7677517847560437,16305769000.0,2093287000.0,1818729000.0,-1719806000.0,2605158000.0,3.2799999999999994,3.2799999999999994,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2023-06-30,53688941000.0,3668028000.0,5687785000.0,34771282000.0,18408909000.0,,1035232000.0,7868559000.0,529757000.0,423028000.0,149918000.0,0.66,638838000.0,1349816000.0,1576360000.0,511707000.0,-226544000.0,0.0,,1.9822,0.2193,0.66,1041464000.0,0.022979525837191112,0.007879239041053166,0.053761813312958574,0.0673257962480805,0.00986715308837997,0.02877720781823627,-0.028791040392529305,0.13235765277988001,0.0,0.6448956843481249,15633745000.0,1560832000.0,1105191000.0,-2126466000.0,2058763000.0,2.4399999999999995,2.4399999999999995,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2023-09-30,53744674000.0,3147962000.0,5789263000.0,34933450000.0,18280128000.0,,851966000.0,11573075000.0,487951000.0,283843000.0,81930000.0,0.44,639931000.0,1718096000.0,2326883000.0,806504000.0,-608787000.0,0.0,,2.4475,0.1911,0.44,1294455000.0,0.015527407685547934,0.005281323317730051,0.024526152297466318,0.04216260587613923,0.009079057768589312,0.026692975016367502,-0.05260373755462572,0.11185056694093834,0.0,0.5437586787817379,14570786000.0,476962000.0,-77182000.0,-3045610000.0,1163594000.0,0.7299999999999993,0.7299999999999993,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
2023-12-31,51413031000.0,2343661000.0,7592166000.0,34182475000.0,16790071000.0,,373641000.0,-8103528000.0,-1165874000.0,-2141799000.0,-685935000.0,,,-1808247000.0,-1781566000.0,-381987000.0,-3589813000.0,0.0,,2.4475,0.1911,,-1547861000.0,-0.127563427218384,-0.04165867987825888,0.26430451033179625,0.14387239730645715,-0.02267662453123995,-0.06943830076716173,0.4429938416946298,0.19101075482185043,0.0,0.30869464656067847,15295088000.0,-1212223000.0,175257000.0,-4394980000.0,1357178000.0,,,0.0,1.2380816,16.45,3.215,8.98563,1707.6604,1.4005,0.4153,0.1093
