report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2018-12-31,2052458000.0,1302479000.0,692073000.0,799567000.0,1252891000.0,636899000.0,-830104000.0,-637302000.0,-198602000.0,-200445000.0,,9010000.0,-2.0,-163384000.0,-53158000.0,-118594000.0,-18958000.0,-171752000.0,0.0,1.882,41.8464,8.5182,-2.0,-217560000.0,-0.15998598441524442,-0.09766095091836227,0.24146974355020576,0.7677375365014504,0.23924953981669767,-0.09676300318934662,-0.1585149865391323,0.20690419513699487,0.2620876420303962,0.0,1.8819965523868147,1966492000.0,400235000.0,466564000.0,1447867000.0,94181000.0,521291000.0,4.0,4.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2019-03-31,2234430000.0,1439113000.0,804884000.0,978726000.0,1255704000.0,588001000.0,548971000.0,402096000.0,87701000.0,71848000.0,,8796000.0,0.89,80687000.0,117207000.0,35261000.0,22678000.0,81946000.0,0.0,,60.6334,10.9739,0.89,110379000.0,0.05721730598930958,0.03215495674512068,0.1308775873406792,0.7324539911944347,0.15975525118813197,0.039249831053109745,0.06984209654504565,0.1492720016175718,0.20106526574263486,0.0,1.7879756586042213,2078539000.0,376217000.0,456073000.0,1522555000.0,156373000.0,522044000.0,3.89,3.89,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2019-06-30,2346017000.0,1457374000.0,789046000.0,972335000.0,1373682000.0,423500000.0,1149668000.0,834385000.0,264191000.0,218990000.0,,51900000.0,2.71,80665000.0,294561000.0,80598000.0,46169000.0,213963000.0,0.0,,52.099,9.9295,2.71,310360000.0,0.15941826419797303,0.09334544464085298,0.19048107801556624,0.7257616981598166,0.2297976459290856,0.11261256845112376,0.19232325967727612,0.18610851132674824,0.26995619604964216,0.0,1.847007652278828,2301007000.0,393236000.0,499381000.0,1663950000.0,268510000.0,587455000.0,4.6,4.6,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2019-09-30,2350380000.0,1505579000.0,870144000.0,1044831000.0,1305549000.0,490362000.0,1757009000.0,1271939000.0,391343000.0,321514000.0,,77800000.0,4.0,80397000.0,529093000.0,107157000.0,57194000.0,421936000.0,0.0,,34.5038,6.3074,4.0,448537000.0,0.24626727912931648,0.13679234847131103,0.18298938707769852,0.7239228711975864,0.22273249596331038,0.16650201244054152,0.2997535902520702,0.2401444727943909,0.2552844066251226,0.0,1.7302641861576935,2625544000.0,411907000.0,544633000.0,1871118000.0,546093000.0,651716000.0,5.6,5.6,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2019-12-31,2500702000.0,1633419000.0,970970000.0,1154533000.0,1346169000.0,550425000.0,-1048852000.0,-764523000.0,-200742000.0,-169576000.0,,-26149000.0,-2.0699999999999994,-161649000.0,-193591000.0,-73309000.0,-47051000.0,-266900000.0,0.0,1.6822,49.677,9.1374,-2.0699999999999994,-247793000.0,-0.12596932480245793,-0.0678113585705134,0.16167772002150924,0.7289140889277038,0.19139211251921148,-0.08027425898807615,-0.1491209498955926,0.2544686952973346,0.2362516351210657,0.0,1.6822548585435184,2406796000.0,442776000.0,542493000.0,1743897000.0,450945000.0,621483000.0,5.53,5.53,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2020-03-31,3964840000.0,1576525000.0,910686000.0,1111851000.0,2852989000.0,790696000.0,550963000.0,394356000.0,69918000.0,1518131000.0,,-1464800000.0,19.21,79028000.0,9784000.0,46085000.0,20738000.0,-36301000.0,0.0,,7.2526,5.6875,19.21,90656000.0,0.5321194718942134,0.3828984271748671,2.7554137029165298,0.7157576824578057,0.12690144347261068,0.01763450731933697,0.02450692939930718,-0.0658864569853148,0.16454099458584334,0.0,1.7311400416828633,2408788000.0,1889059000.0,524710000.0,1736157000.0,332698000.0,601760000.0,23.85,23.85,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2020-06-30,4025857000.0,1149244000.0,941592000.0,1180812000.0,2845045000.0,404359000.0,903277000.0,618684000.0,-3082000.0,1477529000.0,,-1497700000.0,18.7,79016000.0,69684000.0,80502000.0,44283000.0,-10818000.0,0.0,,12.7054,10.0054,18.7,41201000.0,0.5193341405847711,0.3670098068560309,1.6357429669968349,0.684932750418753,-0.0034120208972441453,-0.0007655512851052584,-0.0010832869075884564,-0.011976392623746647,0.0456128075883699,0.0,1.220532884731391,2162397000.0,3147598000.0,257437000.0,1520456000.0,107917000.0,332601000.0,39.84,39.84,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2020-09-30,4415091000.0,1473247000.0,1121794000.0,1381620000.0,3033471000.0,615532000.0,1637421000.0,1152772000.0,173987000.0,1616900000.0,,-1452500000.0,20.45,79078000.0,280756000.0,101757000.0,68769000.0,178999000.0,0.0,,14.8381,11.2765,20.45,242756000.0,0.5330197651469224,0.36622121718442496,0.9874674869810512,0.7040168655464905,0.10625672933228535,0.03940734177392946,0.05735574857976226,0.10931764036249687,0.14825509139066861,0.0,1.3132954891896373,2042809000.0,4442984000.0,40081000.0,1401289000.0,-135020000.0,126820000.0,56.29,56.29,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2020-12-31,4829683000.0,1849538000.0,1325601000.0,1595818000.0,3233865000.0,960843000.0,-619720000.0,-402577000.0,146348000.0,-2836672000.0,,3018061000.0,-35.95,-157892000.0,301950000.0,-73428000.0,-40252000.0,228522000.0,0.0,1.3952,23.7266,17.046,-35.95,106096000.0,-0.8771770002767586,-0.5873412395803203,4.57734460724198,0.6496111146969599,-0.2361518104950623,0.03030178171113922,0.04525482665479233,-0.3687504034079907,-0.17119989672755437,0.0,1.3952448738345853,2471941000.0,1775888000.0,387171000.0,1763235000.0,360402000.0,480709000.0,22.409999999999997,22.409999999999997,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2021-03-31,5069782000.0,2115555000.0,1393842000.0,1676206000.0,3393576000.0,1131698000.0,894771000.0,677098000.0,225446000.0,200376000.0,,61200000.0,2.51,79798000.0,227187000.0,43431000.0,25635000.0,183756000.0,0.0,,93.5275,15.2198,2.51,251081000.0,0.05904567924808521,0.039523592927664344,0.2239410977780907,0.7567276990425483,0.2519594399013826,0.04446857872784273,0.06643316666548797,0.2053665127725418,0.2806092285065117,0.0,1.517786807973931,2815749000.0,458133000.0,542699000.0,2045977000.0,580459000.0,641134000.0,5.7099999999999955,5.7099999999999955,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2021-06-30,5395568000.0,2231825000.0,1696581000.0,2011158000.0,3384410000.0,1086357000.0,1905579000.0,1435636000.0,494348000.0,400090000.0,,130300000.0,5.02,79737000.0,544691000.0,167668000.0,51527000.0,377023000.0,0.0,,69.2232,13.9176,5.02,545875000.0,0.11821558262740034,0.07415159997983531,0.20995718361715782,0.7533857163623234,0.25942141469862967,0.09162112311437833,0.14606622720060514,0.19785220135192505,0.2864614901822491,0.0,1.3154839055724425,3818051000.0,-619306000.0,1040129000.0,2862929000.0,968300000.0,1145808000.0,-7.970000000000004,-7.970000000000004,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2021-09-30,5650109000.0,2455307000.0,1790315000.0,2133347000.0,3516762000.0,1237822000.0,2921485000.0,2190792000.0,755508000.0,581059000.0,,211400000.0,7.29,79677000.0,899695000.0,292002000.0,79141000.0,607693000.0,0.0,,70.9396,13.9783,7.29,834649000.0,0.16522556829265103,0.10284031688592202,0.19889165954985222,0.7498898676529231,0.2586041003119989,0.13371565044143396,0.2148305742612096,0.2080082560752494,0.28569340592198833,0.0,1.3714385457307792,5102115000.0,-1655147000.0,1621650000.0,3900949000.0,1396994000.0,1737701000.0,-21.130000000000003,-21.130000000000003,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2021-12-31,5942110000.0,2494075000.0,1924071000.0,2319396000.0,3622714000.0,1099370000.0,-1769251000.0,-1368171000.0,-498902000.0,-409505000.0,,-162497000.0,-5.130000000000001,-159542000.0,-499029000.0,-102003000.0,-47574000.0,-601032000.0,0.0,1.2962,67.1166,13.1105,-5.130000000000001,-546476000.0,-0.11303818076723694,-0.0689157555144553,0.23145670116902575,0.7733052009013984,0.28198486252091987,-0.08396041136902548,-0.13771498384912526,0.33970985462209713,0.30887420722102177,0.0,1.2962489429963864,3952584000.0,772020000.0,976400000.0,2935355000.0,567440000.0,1085129000.0,9.690000000000001,9.690000000000001,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2022-03-31,5943414000.0,2480768000.0,1863647000.0,2276562000.0,3666852000.0,926119000.0,973219000.0,709346000.0,198082000.0,134298000.0,,53200000.0,1.7,79193000.0,30498000.0,87328000.0,29626000.0,-56830000.0,0.0,,48.6673,8.5237,1.7,227708000.0,0.03662487605171957,0.02259610385546085,0.13799360678326256,0.7288657537512112,0.203532812244726,0.03332798287314328,0.054019633189449696,-0.0583938455784361,0.2339740592816211,0.0,1.331136207661644,4031032000.0,705942000.0,949036000.0,2967603000.0,326854000.0,1061756000.0,8.88,8.88,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2022-06-30,5810119000.0,2376804000.0,1804414000.0,2211038000.0,3599081000.0,877501000.0,1942772000.0,1396905000.0,386278000.0,247098000.0,,114000000.0,3.13,78840000.0,157543000.0,163348000.0,59907000.0,-5805000.0,0.0,,30.1258,4.6746,3.13,446185000.0,0.06865585964861586,0.042528905173887147,0.12718836796083122,0.7190267308773237,0.1988282721801632,0.06648366410395382,0.10732684260231987,-0.0029879985917029895,0.2296641088094743,0.0,1.317216558949332,4068225000.0,552950000.0,840966000.0,2928872000.0,-55974000.0,962066000.0,6.990000000000001,6.990000000000001,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2022-09-30,5912802000.0,2500580000.0,1809403000.0,2218180000.0,3694622000.0,1044523000.0,2833120000.0,2016074000.0,529934000.0,319798000.0,,163900000.0,4.07,78652000.0,424025000.0,238696000.0,92096000.0,185329000.0,0.0,,31.6699,4.1864,4.07,622030000.0,0.08655770468535076,0.05408569405841765,0.11287838143107246,0.7116091093917659,0.18704961314734286,0.08962485129723606,0.14343388850063687,0.06541516067092111,0.21955653131529904,0.0,1.3819917398169452,3979860000.0,291689000.0,615392000.0,2754154000.0,-478338000.0,749447000.0,3.7700000000000014,3.7700000000000014,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2022-12-31,5947947000.0,2424391000.0,1925887000.0,2346589000.0,3601358000.0,942050000.0,-2014476000.0,-1488550000.0,-471699000.0,-339621000.0,,-93616000.0,-4.29,-158265000.0,-43334000.0,-197472000.0,-55836000.0,-240806000.0,0.0,1.2588,45.5584,4.4112,-4.29,-527535000.0,-0.09430359325565522,-0.05709886117008104,0.1685902438152651,0.7389266489151521,0.2341546883656097,-0.07930450624391912,-0.13097809215301562,0.11953778550848955,0.26187206995764656,0.0,1.258843847016985,3734635000.0,361573000.0,642595000.0,2633775000.0,-118112000.0,768388000.0,4.610000000000002,4.610000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2023-03-31,5901448000.0,2331882000.0,2004598000.0,2421399000.0,3480049000.0,832383000.0,943147000.0,660654000.0,133516000.0,87798000.0,,46800000.0,1.14,77111000.0,199895000.0,64119000.0,35820000.0,135776000.0,0.0,,81.376,6.9217,1.14,169336000.0,0.025228955109540124,0.014877365690589835,0.09309047264106232,0.7004782923552744,0.14156435847222118,0.02262427797381253,0.038366126453966594,0.14396059150906487,0.17954359182608862,0.0,1.163266649971715,3704563000.0,315073000.0,578029000.0,2585083000.0,74494000.0,710016000.0,4.050000000000002,4.050000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2023-06-30,6144550000.0,2465456000.0,2107065000.0,2506249000.0,3638301000.0,951956000.0,1945320000.0,1374263000.0,305447000.0,199612000.0,,106600000.0,2.6,76897000.0,451672000.0,122664000.0,71639000.0,329008000.0,0.0,,86.1492,7.2408,2.6,377086000.0,0.054864069795214854,0.03248602420030759,0.1026113955544589,0.7064457261530237,0.1570163263627578,0.04971023101773116,0.08395319683555594,0.1691279583821685,0.19384265827730143,0.0,1.1700901490936444,3707111000.0,267587000.0,497198000.0,2562441000.0,409307000.0,640917000.0,3.5200000000000022,3.5200000000000022,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2023-09-30,6318551000.0,2701804000.0,2122986000.0,2516685000.0,3801866000.0,1239013000.0,2905534000.0,2037339000.0,471793000.0,321039000.0,,147300000.0,4.18,76849000.0,738878000.0,144302000.0,108669000.0,594576000.0,0.0,,63.2352,6.0262,4.18,580462000.0,0.08444248166558212,0.05080895920599517,0.1104922537475039,0.701192620702425,0.16237738054347325,0.07466791041173838,0.12409511539859637,0.204635705519192,0.19977807865955105,0.0,1.2726433429141784,3779525000.0,268828000.0,439057000.0,2583706000.0,818554000.0,599349000.0,3.6300000000000017,3.6300000000000017,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2023-12-31,6083877000.0,2446618000.0,2066611000.0,2453388000.0,3630489000.0,937438000.0,-1931741000.0,-1365393000.0,-267418000.0,-163396000.0,,-104549000.0,-2.1100000000000003,-154289000.0,-604669000.0,-153369000.0,-73727000.0,-758038000.0,0.0,1.1839,47.1568,5.4335,-2.1100000000000003,-341145000.0,-0.04500660930249341,-0.026857216212622312,0.0845848382365959,0.7068199101225268,0.1384336720088252,-0.04395519501791374,-0.07365894787176053,0.3924118191827993,0.17659976156223842,0.0,1.1838793077168368,3862260000.0,445053000.0,643338000.0,2706863000.0,301322000.0,785739000.0,5.810000000000001,5.810000000000001,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2024-03-31,6155754000.0,2479314000.0,2023041000.0,2395894000.0,3759860000.0,865805000.0,997431000.0,697816000.0,154135000.0,105028000.0,,53400000.0,1.39,75322000.0,28664000.0,9369000.0,32946000.0,19295000.0,0.0,,52.0387,6.1417,1.39,187081000.0,0.027934018819849676,0.017061760427723394,0.10529851187701204,0.6996133065846158,0.1545319926892186,0.025039174729854376,0.04099487746884192,0.019344696525373684,0.1875628489589756,0.0,1.22553818731306,3916544000.0,462283000.0,663957000.0,2744025000.0,184841000.0,803484000.0,6.060000000000001,6.060000000000001,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2024-06-30,6158324000.0,2412372000.0,2040117000.0,2400416000.0,3757908000.0,761429000.0,2025921000.0,1420444000.0,301181000.0,201592000.0,,100700000.0,2.68,75315000.0,188491000.0,62819000.0,69112000.0,125672000.0,0.0,,40.1901,4.5564,2.68,370293000.0,0.05364474063761007,0.032734880464230204,0.09950634797704352,0.7011349406023236,0.1486637435516982,0.04890632581202288,0.08014592161383408,0.06203203382560327,0.18277761077554358,0.0,1.1824674761300455,3997145000.0,464263000.0,659691000.0,2790206000.0,-18495000.0,796691000.0,6.1400000000000015,6.1400000000000015,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2024-09-30,6365974000.0,2597387000.0,2063613000.0,2421620000.0,3944354000.0,1041935000.0,3003793000.0,2102218000.0,463479000.0,317555000.0,,150600000.0,4.23,75149000.0,452153000.0,92619000.0,106905000.0,359534000.0,0.0,,43.0179,4.7966,4.23,570384000.0,0.08050874744001173,0.049883175771688666,0.10571800387043981,0.6998544839807537,0.1542979160015354,0.07280566964301143,0.11750441263639115,0.11969333439421424,0.18988791837520094,0.0,1.2586599328459358,4095404000.0,460779000.0,651377000.0,2855085000.0,-253537000.0,786613000.0,6.190000000000002,6.190000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2024-12-31,6214600000.0,2492441000.0,2038027000.0,2362615000.0,3851985000.0,1043887000.0,-2028133000.0,-1421319000.0,-311167000.0,-202813000.0,,-117103000.0,-2.6800000000000006,-150793000.0,68923000.0,-49227000.0,-63929000.0,19696000.0,0.0,1.223,36.9217,3.8924,-2.6800000000000006,-375096000.0,-0.05265155497749861,-0.032634924210729575,0.09999985208070673,0.7008016732630453,0.1534253424208373,-0.05007031828275352,-0.08078094800473003,-0.0097113946669178,0.18494645075051785,0.0,1.2229676054340792,3999012000.0,421362000.0,607628000.0,2799159000.0,524197000.0,752662000.0,5.620000000000002,5.620000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2025-03-31,6102820000.0,2402029000.0,1990948000.0,2308577000.0,3794243000.0,873012000.0,979262000.0,680108000.0,131100000.0,93230000.0,,47200000.0,1.27,73615000.0,52676000.0,25289000.0,39148000.0,27387000.0,0.0,,28.3806,2.9215,1.27,170248000.0,0.02457143625223793,0.015276544286084139,0.09520434776392835,0.6945107642285722,0.13387632727502957,0.021481872314765962,0.034552346805410195,0.027966979214959838,0.17385337121219857,0.0,1.2064750058765974,3980843000.0,409564000.0,584593000.0,2781451000.0,532289000.0,735829000.0,5.500000000000002,5.500000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2025-06-30,6219094000.0,2448058000.0,1995483000.0,2306315000.0,3912779000.0,901157000.0,1991711000.0,1388225000.0,294133000.0,217838000.0,,96100000.0,2.98,73098000.0,181326000.0,46768000.0,79724000.0,134558000.0,0.0,,31.3439,3.4613,2.98,373857000.0,0.055673474019360666,0.03502728854074243,0.10937229347028761,0.6970012215627669,0.14767855376608352,0.04729515263798875,0.0751724030414189,0.06755899826832307,0.18770644937945313,0.0,1.2267997271838447,3946633000.0,425810000.0,577545000.0,2749232000.0,541175000.0,739393000.0,5.800000000000002,5.800000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2025-09-30,6233552000.0,2534094000.0,1966466000.0,2276094000.0,3957458000.0,1004589000.0,2987403000.0,2027426000.0,390431000.0,274591000.0,,134100000.0,3.77,72880000.0,370046000.0,66529000.0,135441000.0,303517000.0,0.0,,23.9751,2.2791,3.77,525872000.0,0.0693857016296825,0.044050486785062515,0.09191628983434776,0.6786583530912971,0.13069244424003054,0.06263379209798843,0.09865701670112481,0.10159894731310104,0.1760298158634774,0.0,1.288653859258182,3930243000.0,382846000.0,504497000.0,2674440000.0,485158000.0,694881000.0,5.340000000000002,5.340000000000002,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2025-12-31,6233693000.0,2616562000.0,1920015000.0,2184546000.0,4049147000.0,1094908000.0,-1923412000.0,-1384746000.0,-269909000.0,-175308000.0,,-102464000.0,-2.369999999999999,-147005000.0,-10825000.0,-36141000.0,-16877000.0,-46966000.0,0.0,1.3628,27.3029,2.7767,-2.369999999999999,-286786000.0,-0.043295044610630336,-0.02812265538261188,0.09114427902082341,0.7199424772227687,0.14032822920934257,-0.04329841074945462,-0.06665823690767463,0.02441806539628535,0.14910274033852342,0.0,1.3627820615984771,4034964000.0,410351000.0,545755000.0,2711013000.0,418496000.0,783191000.0,5.650000000000004,5.650000000000004,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
