report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-10-02,3115915000.0,1658076000.0,671889000.0,2820693000.0,295222000.0,1613618000.0,,524702000.0,1949425000.0,,559507000.0,476604000.0,34054000.0,77269000.0,7.66,62244000.0,529336000.0,1613618000.0,,30.6906,7.7944,7.66,559507000.0,1.614391881363855,0.1529579593795081,0.2444843992459315,,0.2870112982033164,0.17956426924354482,0.2931136187422728,0.2870112982033164,5.465778295655473,2.467782624808562,3184958000.0,928408000.0,1070506000.0,,1070506000.0,37855000.0,14.889999999999999,14.889999999999999,1.5073413880912392,28.279117685906748,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2021-12-31,3094932000.0,1628942000.0,680508000.0,2727378000.0,367554000.0,1513870000.0,,501234000.0,-1062288000.0,,-276762000.0,-247307000.0,-23035000.0,-45355000.0,-3.91,-125283000.0,-361910000.0,1513870000.0,2.3937,32.8256,8.1635,-3.91,-276762000.0,-0.6728453506151477,-0.07990708681160039,0.23280598105221936,,0.2605338665220731,-0.08942425875592744,-0.14710240753812007,0.2605338665220731,4.118768942794801,2.393714695492191,2785874000.0,692843000.0,821707000.0,,821707000.0,44938000.0,11.17,11.17,1.842347698145446,18.285348702656993,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2022-04-02,3041269000.0,1585174000.0,687829000.0,2666332000.0,374937000.0,1444122000.0,,480070000.0,690572000.0,,195470000.0,159831000.0,11059000.0,26864000.0,2.62,60952000.0,197960000.0,1444122000.0,,26.6049,6.5359,2.62,195470000.0,0.4262876163195417,0.0525540489841576,0.2314472640072288,,0.2830552064086004,0.06427251255972424,0.10745665753557196,0.2830552064086004,3.851639075364661,2.3046047782224943,2867901000.0,704547000.0,845907000.0,,845907000.0,45051000.0,11.420000000000002,11.420000000000002,1.7071876695665127,18.776653126456683,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2022-07-02,3040570000.0,1564327000.0,746563000.0,2648446000.0,392124000.0,1434374000.0,,418897000.0,1404891000.0,,395102000.0,324695000.0,22478000.0,54274000.0,5.35,60744000.0,254863000.0,1434374000.0,,28.9021,6.9961,5.35,395102000.0,0.8280416398894227,0.10678754312513772,0.23111757424597354,,0.28123320599249335,0.12994339877062525,0.21631668909574497,0.28123320599249335,3.6579602370678663,2.0953717234848233,2982600000.0,713823000.0,873317000.0,,873317000.0,44556000.0,11.719999999999999,11.719999999999999,1.6424436945576464,19.60043540712811,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2022-10-01,3070053000.0,1575585000.0,731970000.0,2684817000.0,385236000.0,1494626000.0,,443637000.0,2113446000.0,,587112000.0,480693000.0,34898000.0,81657000.0,7.94,60521000.0,412952000.0,1494626000.0,,23.8281,5.6296,7.94,587112000.0,1.2477883686882847,0.15657482134673245,0.2274451298968604,,0.277798439136841,0.19123839230137069,0.3123165423844942,0.277798439136841,3.8797672076337624,2.1525267428992994,3146621000.0,717912000.0,900922000.0,,900922000.0,45400000.0,12.0,12.0,1.658996006313532,19.84409691629956,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2022-12-31,3281453000.0,1763903000.0,785737000.0,2776965000.0,504488000.0,1524878000.0,,480529000.0,-1236953000.0,,-304289000.0,-257464000.0,-19638000.0,-32704000.0,-4.18,-121886000.0,-254114000.0,1524878000.0,2.2449,28.7554,6.8479,-4.18,-304289000.0,-0.5103471242130635,-0.07846036496637313,0.2081437209012792,,0.24599883746593443,-0.09272995834467232,-0.14994288856716828,0.24599883746593443,3.022624918729484,2.244902556453368,2971956000.0,707755000.0,873395000.0,,873395000.0,48797000.0,11.73,11.73,1.745920230823396,17.898538844601102,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2023-04-01,3306820000.0,1773699000.0,801950000.0,2706997000.0,599823000.0,1430130000.0,,486070000.0,684674000.0,,174168000.0,140923000.0,14444000.0,24250000.0,2.38,59317000.0,196751000.0,1430130000.0,,26.3431,6.118,2.38,174168000.0,0.23494097425407162,0.04261586660295994,0.20582496195269573,,0.25438091704957394,0.052669331865659454,0.08579903081499916,0.25438091704957394,2.384253354739648,2.211732651661575,2966058000.0,688847000.0,852093000.0,,852093000.0,52182000.0,11.489999999999998,11.489999999999998,1.6783731353267777,16.329251466022768,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2023-07-01,4548196000.0,1681184000.0,809387000.0,3776967000.0,771229000.0,2580198000.0,,329693000.0,1425250000.0,,374027000.0,291477000.0,37716000.0,53971000.0,4.95,58909000.0,214869000.0,2580198000.0,,23.1719,5.2235,4.95,374027000.0,0.377938329601195,0.06408628827781389,0.2045093843185406,,0.2624290475355201,0.08223634161764357,0.11160231149298493,0.2624290475355201,3.3455666215871034,2.0771077370899214,2986417000.0,655629000.0,831018000.0,,831018000.0,67420000.0,11.09,11.09,3.104864154567049,12.325986354197568,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2023-09-30,4497180000.0,1634526000.0,745029000.0,3591658000.0,905522000.0,2455265000.0,,336414000.0,2136942000.0,,553453000.0,426029000.0,68158000.0,72614000.0,7.19,59262000.0,372687000.0,2455265000.0,,24.4813,5.3376,7.19,553453000.0,0.47047890608952625,0.09473247679657029,0.1993638573250935,,0.2589929909187989,0.12306667734002197,0.16467958249064876,0.2589929909187989,2.7114360556673387,2.1939092303789516,3009913000.0,600965000.0,797359000.0,,797359000.0,100680000.0,10.34,10.34,3.0792466128807727,7.919735796583234,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2023-12-31,4626854000.0,1752867000.0,789580000.0,3476513000.0,1150341000.0,2305513000.0,,395076000.0,-1290450000.0,,-283972000.0,-216195000.0,-21457000.0,-56826000.0,-3.6799999999999997,-118218000.0,-181498000.0,2305513000.0,2.22,30.3104,6.5845,-3.6799999999999997,-283972000.0,-0.18793992390082592,-0.04672613399947351,0.16753458096013019,,0.2200565694137704,-0.06137474837113944,-0.08217129543088336,0.2200565694137704,2.0041996242853206,2.2199992401023327,2956416000.0,642234000.0,817676000.0,,817676000.0,98861000.0,10.84,10.84,2.81959235687485,8.270966306227937,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2024-03-30,4508964000.0,1642958000.0,848459000.0,3252439000.0,1256525000.0,2005761000.0,,337290000.0,636839000.0,,133846000.0,102196000.0,25520000.0,12660000.0,1.72,59431000.0,262870000.0,2005761000.0,,33.7682,7.0066,1.72,133846000.0,0.08133224567756311,0.022665073396017355,0.16047384032699002,,0.21017242976639308,0.02968442418258385,0.041028285073718244,0.21017242976639308,1.5962762380374445,1.9364023482572523,2908581000.0,603507000.0,777354000.0,,777354000.0,109937000.0,10.180000000000001,10.180000000000001,2.5802414344044027,7.070904245158591,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2024-06-29,4449047000.0,1603683000.0,762532000.0,3037080000.0,1411967000.0,2006009000.0,,326427000.0,708529000.0,,189112000.0,142737000.0,23726000.0,26675000.0,2.4,59451000.0,,2006009000.0,,28.1517,5.8298,2.4,189112000.0,0.10109088951795615,0.03208260106040687,0.20145540972917128,,0.26690791767168315,0.042506181660926484,0.0553286506400279,0.26690791767168315,1.420719464406746,2.103102558318864,2191860000.0,454767000.0,592439000.0,,592439000.0,95947000.0,7.630000000000001,7.630000000000001,3.386017800988794,6.174648503861507,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2024-09-28,4511620000.0,1647724000.0,816040000.0,2908521000.0,1603099000.0,1826248000.0,,330514000.0,2085673000.0,,534090000.0,406436000.0,70681000.0,71449000.0,6.83,59471000.0,521984000.0,1826248000.0,,34.3115,7.3538,6.83,534090000.0,0.2535314412896521,0.0900864877804425,0.1948704327092502,,0.25607561683926483,0.11838098066769807,0.1557410200834153,0.25607561683926483,1.1391985148764985,2.0191706288907407,2140591000.0,435174000.0,573076000.0,,573076000.0,98470000.0,7.2700000000000005,7.2700000000000005,3.1867466095247403,5.819802985680918,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2024-12-31,4553795000.0,1669111000.0,789758000.0,2725288000.0,1828507000.0,1626488000.0,,324421000.0,-472654000.0,,-30695000.0,-13535000.0,-30250000.0,6250000.0,-0.23999999999999844,-118801000.0,-22731000.0,1626488000.0,2.1134,34.5346,7.4457,-0.23999999999999844,-30695000.0,-0.0074022139373816995,-0.0029722462254010117,0.02863616937548397,,0.06494179674772667,-0.0067405317982034765,-0.00888423861684315,0.06494179674772667,0.8895169665743692,2.1134461442619132,2958387000.0,637834000.0,826353000.0,,826353000.0,89677000.0,10.71,10.71,1.9682726389327563,9.214770788496493,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2025-03-29,4591576000.0,1739883000.0,960969000.0,2629179000.0,1962397000.0,1356727000.0,,383000000.0,661705000.0,,151745000.0,121381000.0,14270000.0,21507000.0,2.03,59711000.0,259553000.0,1356727000.0,,33.3755,7.3505,2.03,151745000.0,0.06185343740333887,0.026435585515735775,0.1834367278470013,,0.22932424569861193,0.03304856545987696,0.045718388345840646,0.22932424569861193,0.6913621453762924,1.8105506004876328,2983253000.0,657019000.0,844252000.0,,844252000.0,78427000.0,11.020000000000001,11.020000000000001,1.6070166253677811,10.764813138332462,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2025-06-28,4718075000.0,1782122000.0,1016129000.0,2558263000.0,2159812000.0,1196966000.0,,367000000.0,1433037000.0,,339958000.0,268492000.0,28624000.0,52086000.0,4.5,59686000.0,300694000.0,1196966000.0,,31.405,6.819,4.5,339958000.0,0.12431267165845916,0.056907107241830616,0.18735873532923433,,0.2372290457259652,0.0720543865877503,0.10127509176954806,0.2372290457259652,0.5541991617788956,1.7538344048836318,3707761000.0,782774000.0,995098000.0,,995098000.0,83325000.0,13.120000000000001,13.120000000000001,1.2028624316398988,11.942370237023702,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2025-09-27,4862564000.0,1919190000.0,1251295000.0,2531871000.0,2330693000.0,947206000.0,,459000000.0,2232924000.0,,532072000.0,417415000.0,55261000.0,73282000.0,7.0,59656000.0,488002000.0,947206000.0,,26.5532,5.5474,7.0,532072000.0,0.1790948014174325,0.0858425719435261,0.1869365011975329,,0.23828486773396676,0.10942210734912693,0.1623210477198962,0.23828486773396676,0.4064053052032164,1.533763021509716,3855012000.0,793753000.0,993080000.0,,993080000.0,67905000.0,13.290000000000001,13.290000000000001,0.9538063398719137,14.6245490022826,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
2025-12-31,5076550000.0,2147645000.0,1239499000.0,2515308000.0,2561242000.0,947445000.0,,587831000.0,-1162380000.0,,-221187000.0,-164659000.0,-28607000.0,-34626000.0,-2.7699999999999996,-119347000.0,-395694000.0,947445000.0,1.7327,35.196,7.1456,-2.7699999999999996,-221187000.0,-0.0642887317949651,-0.032435216830327684,0.14165677317228445,,0.19028802973210138,-0.04357033812333179,-0.06303982087886437,0.19028802973210138,0.3699162359511518,1.7326718295053083,3165286000.0,642629000.0,802588000.0,,802588000.0,69548000.0,10.76,10.76,1.1804873733472216,11.540058664519469,1.2105056,414.15,275.05,1.0202,29846.521,46.4444,8.8309,9.4293
