report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-29,5489200000.0,3002000000.0,1191600000.0,1719500000.0,3769700000.0,0.0,,999100000.0,,5301500000.0,3181500000.0,944700000.0,622800000.0,16500000.0,297900000.0,6.63,93900000.0,897300000.0,174000000.0,0.0,,19.1235,1.9807,6.63,1118700000.0,0.16521208584237473,0.11345915616118925,0.11747618598509856,0.6001131755163633,0.17819485051400547,0.17210158128689063,0.2506034962994403,0.21101575025936056,0.0,2.5193017791205103,8542200000.0,716000000.0,1098400000.0,4185800000.0,1332100000.0,20000000.0,7.719999999999999,7.719999999999999,0.0,54.92,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2013-03-30,5418200000.0,2962800000.0,1121300000.0,1633600000.0,3784600000.0,0.0,,973700000.0,,-3405500000.0,-2105200000.0,-750300000.0,-473300000.0,-10800000.0,-268100000.0,-4.98,-189500000.0,-453800000.0,-111200000.0,0.0,2.6432,20.1692,2.1781,-4.98,-861500000.0,-0.1250594514611848,-0.08735373371230298,0.13898106004991925,0.6181764792247835,0.22032007047423285,-0.13847772322911667,-0.19825080589758495,0.25297313169872265,0.0,2.6422901988763043,6944800000.0,750000000.0,1126700000.0,4155800000.0,1359000000.0,22100000.0,8.0,8.0,0.0,50.98190045248869,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2013-06-29,5460000000.0,3084000000.0,1179000000.0,1699000000.0,3761000000.0,,,940000000.0,,1653000000.0,1004000000.0,276000000.0,181000000.0,5000000.0,84000000.0,1.0,93100000.0,295000000.0,60000000.0,0.0,,21.3277,2.2459,1.0,336000000.0,0.04812549853762297,0.03315018315018315,0.10949788263762855,0.6073805202661827,0.16696914700544466,0.05054945054945055,0.07338473810156873,0.20326678765880218,0.0,2.6157760814249365,7004400000.0,737600000.0,1110700000.0,4167700000.0,1346900000.0,21600000.0,6.969999999999999,6.969999999999999,0.0,51.4212962962963,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2013-09-28,6266000000.0,3558000000.0,1218000000.0,2275000000.0,3991000000.0,300000000.0,,839000000.0,,3568000000.0,2088000000.0,571000000.0,386000000.0,12000000.0,167000000.0,4.0,92600000.0,220000000.0,126000000.0,300000000.0,,20.4481,2.1119,4.0,697000000.0,0.09671761463292408,0.06160229811682094,0.10818385650224215,0.5852017937219731,0.16003363228699552,0.0911267156080434,0.13306921463528315,0.195347533632287,0.07516913054372337,2.9211822660098523,7117000000.0,716500000.0,1041400000.0,4168300000.0,1290200000.0,22700000.0,6.649999999999999,6.649999999999999,0.23252208959851187,45.87665198237885,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2013-12-28,6060000000.0,3342000000.0,984000000.0,2026000000.0,4034000000.0,300000000.0,,882000000.0,,5583000000.0,3260000000.0,905000000.0,623000000.0,16000000.0,254000000.0,6.0,92400000.0,760000000.0,193000000.0,300000000.0,,21.2351,2.2045,6.0,1098000000.0,0.15443728309370353,0.10280528052805281,0.11158875156725774,0.583915457639262,0.16209922980476446,0.14933993399339934,0.20881402861098292,0.19666845781837722,0.07436787307882994,3.3963414634146343,7398500000.0,716700000.0,1001700000.0,4246800000.0,1269500000.0,22200000.0,6.019999999999999,6.019999999999999,0.23631350925561245,45.12162162162162,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2014-03-29,6090000000.0,3329000000.0,970000000.0,2056000000.0,4034000000.0,300000000.0,,797000000.0,,-3354000000.0,-2042000000.0,-622000000.0,-414000000.0,-13000000.0,-185000000.0,-3.0,-186100000.0,-368000000.0,-121000000.0,300000000.0,3.432,18.5787,1.9352,-3.0,-743000000.0,-0.10262766484878533,-0.06798029556650247,0.12343470483005367,0.6088252832438878,0.18545020870602266,-0.10213464696223316,-0.1435163820950623,0.22152653548002385,0.07436787307882994,3.4319587628865977,7450000000.0,776000000.0,1130000000.0,4310000000.0,1388000000.0,20000000.0,8.0,8.0,0.21613832853025935,56.5,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2014-06-28,6130000000.0,3321000000.0,1061000000.0,2158000000.0,3972000000.0,300000000.0,,711000000.0,,1708000000.0,1043000000.0,244000000.0,162000000.0,4000000.0,73000000.0,1.0,90200000.0,415000000.0,69000000.0,300000000.0,,18.7692,1.8932,1.0,313000000.0,0.04078549848942598,0.026427406199021206,0.09484777517564402,0.610655737704918,0.14285714285714285,0.039804241435562805,0.05711610486891386,0.1832552693208431,0.0755287009063444,3.130065975494816,7505000000.0,757000000.0,1098000000.0,4349000000.0,1365000000.0,19000000.0,7.999999999999999,7.999999999999999,0.21978021978021978,57.78947368421053,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2014-09-27,6398000000.0,3560000000.0,1283000000.0,2369000000.0,4029000000.0,300000000.0,210000000.0,483000000.0,,3702000000.0,2175000000.0,530000000.0,363000000.0,9000000.0,150000000.0,4.0,89700000.0,275000000.0,141000000.0,510000000.0,,19.2746,1.9137,4.0,671000000.0,0.09009679821295608,0.05673648015004689,0.09805510534846029,0.5875202593192869,0.1431658562938952,0.08283838699593624,0.11676580744657414,0.18125337655321447,0.12658227848101267,2.774746687451286,7639000000.0,734000000.0,1057000000.0,4436000000.0,1339000000.0,16000000.0,7.999999999999999,7.999999999999999,0.38088125466766243,66.0625,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2014-12-27,6344000000.0,3519000000.0,1258000000.0,2269000000.0,4075000000.0,300000000.0,113000000.0,763000000.0,,5735000000.0,3334000000.0,845000000.0,578000000.0,12000000.0,236000000.0,6.0,89500000.0,890000000.0,219000000.0,413000000.0,,22.4038,2.1543,6.0,1064000000.0,0.14184049079754601,0.09110970996216898,0.1007846556233653,0.5813426329555362,0.14734088927637315,0.13319672131147542,0.18827985739750447,0.1855274629468178,0.10134969325153374,2.7972972972972974,7791000000.0,689000000.0,997000000.0,4510000000.0,1305000000.0,12000000.0,7.999999999999999,7.999999999999999,0.3164750957854406,83.08333333333333,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2015-03-28,6106000000.0,3324000000.0,1186000000.0,2215000000.0,3891000000.0,298000000.0,234000000.0,500000000.0,,-3525000000.0,-2174000000.0,-584000000.0,-401000000.0,-8000000.0,-174000000.0,-4.0,-180300000.0,-686000000.0,-135000000.0,532000000.0,2.8027,16.4517,1.5156,-4.0,-719000000.0,-0.10305833975841686,-0.06567310841794956,0.11375886524822695,0.6167375886524823,0.16567375886524824,-0.09564362921716345,-0.1320370789057201,0.20397163120567377,0.13672577743510667,2.8026981450252952,7620000000.0,702000000.0,1035000000.0,4378000000.0,1329000000.0,17000000.0,7.0,7.0,0.400300978179082,60.88235294117647,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2015-06-27,6068000000.0,3304000000.0,1229000000.0,2261000000.0,3807000000.0,297000000.0,155000000.0,490000000.0,,1618000000.0,966000000.0,96000000.0,64000000.0,4000000.0,26000000.0,0.0,87500000.0,332000000.0,74000000.0,452000000.0,,18.9906,1.5233,0.0,170000000.0,0.016811137378513266,0.01054713249835201,0.03955500618046971,0.5970333745364648,0.059332509270704575,0.015820698747528016,0.022540502465367457,0.10506798516687268,0.11872865773574993,2.6883645240032545,7530000000.0,604000000.0,887000000.0,4301000000.0,1186000000.0,17000000.0,5.999999999999999,5.999999999999999,0.3811129848229342,52.1764705882353,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2015-09-26,6443000000.0,3580000000.0,1278000000.0,2632000000.0,3811000000.0,597000000.0,130000000.0,380000000.0,,3588000000.0,2079000000.0,326000000.0,224000000.0,8000000.0,85000000.0,2.0,86800000.0,366000000.0,151000000.0,727000000.0,,15.9552,1.1967,2.0,477000000.0,0.05877722382576751,0.0347664131615707,0.06243032329988852,0.5794314381270903,0.09085841694537347,0.0505975477262145,0.07183781401498457,0.13294314381270902,0.1907635791130937,2.8012519561815337,7416000000.0,465000000.0,683000000.0,4205000000.0,992000000.0,16000000.0,3.999999999999999,3.999999999999999,0.7328629032258065,42.6875,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2015-12-26,6341000000.0,3452000000.0,1214000000.0,2537000000.0,3804000000.0,596000000.0,15000000.0,527000000.0,,5534000000.0,3173000000.0,515000000.0,355000000.0,14000000.0,135000000.0,4.0,86300000.0,852000000.0,227000000.0,611000000.0,,19.8723,1.283,4.0,742000000.0,0.09332281808622503,0.0559848604321085,0.06414889772316588,0.5733646548608602,0.09306107697867727,0.08121747358460811,0.11664779161947905,0.13408023129743404,0.16062039957939012,2.843492586490939,7215000000.0,242000000.0,353000000.0,4044000000.0,670000000.0,18000000.0,1.9999999999999991,1.9999999999999991,0.9119402985074627,19.61111111111111,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2016-04-02,6213000000.0,3053000000.0,1198000000.0,2469000000.0,3744000000.0,597000000.0,116000000.0,456000000.0,,-3335000000.0,-2031000000.0,-355000000.0,-247000000.0,-5000000.0,-90000000.0,-2.0,-174700000.0,-543000000.0,-142000000.0,713000000.0,2.5484,19.9005,1.0642,-2.0,-497000000.0,-0.06597222222222222,-0.039755351681957186,0.07406296851574212,0.6089955022488756,0.10644677661169415,-0.057138258490262356,-0.07964998878169172,0.14902548725637182,0.19043803418803418,2.548414023372287,7405000000.0,396000000.0,582000000.0,4187000000.0,892000000.0,21000000.0,3.999999999999999,3.999999999999999,0.7993273542600897,27.714285714285715,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2016-07-02,6118000000.0,3002000000.0,1296000000.0,2552000000.0,3566000000.0,602000000.0,90000000.0,457000000.0,,1552000000.0,895000000.0,-31000000.0,-22000000.0,3000000.0,-11000000.0,0.0,83300000.0,243000000.0,78000000.0,692000000.0,,23.741,1.0028,0.0,47000000.0,-0.0061693774537296695,-0.0035959463877084014,-0.014175257731958763,0.5766752577319587,-0.01997422680412371,-0.005067015364498202,-0.007280413339596055,0.030283505154639175,0.19405496354458776,2.316358024691358,7339000000.0,310000000.0,455000000.0,4116000000.0,769000000.0,20000000.0,3.999999999999999,3.999999999999999,0.8998699609882965,22.75,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2016-10-01,6067000000.0,2976000000.0,1217000000.0,2469000000.0,3598000000.0,597000000.0,95000000.0,434000000.0,,3373000000.0,1849000000.0,45000000.0,23000000.0,7000000.0,17000000.0,0.0,83700000.0,232000000.0,154000000.0,692000000.0,,42.5762,1.1547,0.0,199000000.0,0.006392440244580322,0.0037910004944783256,0.006818855618144086,0.5481766973021049,0.013341239252890602,0.007417174880501072,0.01048951048951049,0.05899792469611622,0.19232907170650362,2.4453574363188166,7124000000.0,109000000.0,174000000.0,3886000000.0,491000000.0,19000000.0,1.9999999999999991,1.9999999999999991,1.4093686354378818,9.157894736842104,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2016-12-31,5966000000.0,3034000000.0,1151000000.0,2356000000.0,3610000000.0,589000000.0,0.0,928000000.0,,5087000000.0,2832000000.0,173000000.0,105000000.0,11000000.0,59000000.0,1.0,83600000.0,850000000.0,232000000.0,589000000.0,,51.0236,1.0706,1.0,405000000.0,0.029085872576177285,0.01759973181361046,0.02064084922351091,0.5567131904855515,0.0340082563396894,0.02899765336909152,0.04120028578232913,0.0796147041478278,0.1631578947368421,2.6359687228496957,6677000000.0,-141000000.0,-168000000.0,3545000000.0,154000000.0,16000000.0,-1.0000000000000009,-1.0000000000000009,3.824675324675325,-10.5,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2017-04-01,5652000000.0,2954500000.0,1159900000.0,2352400000.0,3299600000.0,588200000.0,0.0,668300000.0,,-3359200000.0,-1924900000.0,-281800000.0,-205300000.0,-8600000.0,-70600000.0,-2.0,-167900000.0,-372700000.0,-156500000.0,588200000.0,2.5472,,1.0055,-2.0,-438300000.0,-0.062219662989453264,-0.036323425336164186,0.061115741843296024,0.573023338890212,0.08388902119552274,-0.04985845718329795,-0.0724831524255363,0.13047749464158132,0.17826403200387925,2.547202345029744,6652800000.0,-99300000.0,-94800000.0,3651100000.0,212700000.0,12400000.0,-1.0000000000000009,-1.0000000000000009,2.765397273154678,-7.645161290322581,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2017-07-01,5814000000.0,3086700000.0,1216900000.0,2453900000.0,3360100000.0,590400000.0,,830400000.0,,1347100000.0,851200000.0,90300000.0,59500000.0,5000000.0,27300000.0,0.0,82500000.0,334200000.0,72900000.0,590400000.0,,,0.9433,0.0,163200000.0,0.017707806315288236,0.01023391812865497,0.044168955534110314,0.6318758815232722,0.06703288545764977,0.015531475748194015,0.022857866092899633,0.12114913517927399,0.17570905627808697,2.536527241350974,6447900000.0,-17800000.0,26500000.0,3607300000.0,328900000.0,14400000.0,-1.0000000000000009,-1.0000000000000009,1.7950744907266647,1.8402777777777777,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2017-09-30,6028300000.0,3324400000.0,1590100000.0,2518700000.0,3509600000.0,291800000.0,,1111600000.0,,3011300000.0,1847000000.0,283600000.0,203300000.0,9600000.0,74700000.0,2.0,82400000.0,437000000.0,146700000.0,291800000.0,,89.2684,1.1494,2.0,430300000.0,0.057926829268292686,0.03372426720634342,0.06751237007272606,0.6133563577192575,0.09417859396274035,0.047044772157988156,0.07460409322881044,0.14289509514163318,0.08314337816275359,2.090686120369788,6086200000.0,162500000.0,265100000.0,3605300000.0,560200000.0,17000000.0,0.9999999999999991,0.9999999999999991,0.5208853980721171,15.594117647058823,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2017-12-30,6199000000.0,3533200000.0,1710200000.0,2791500000.0,3407500000.0,290300000.0,,1175700000.0,,4653100000.0,2843200000.0,472800000.0,121500000.0,14400000.0,342800000.0,1.0,82500000.0,951100000.0,219400000.0,290300000.0,,,1.3707,1.0,692200000.0,0.03565663976522377,0.019599935473463462,0.026111624508392255,0.6110335045453569,0.10160967956845973,0.07627036618809485,0.12785980853480447,0.1487610410264125,0.08519442406456346,2.0659571979885394,5652300000.0,179000000.0,564900000.0,3616500000.0,847400000.0,20400000.0,0.9999999999999991,0.9999999999999991,0.34257729525607744,27.691176470588236,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2018-03-31,6143300000.0,3548400000.0,1587200000.0,2685900000.0,3457400000.0,288000000.0,10100000.0,1304600000.0,,-2829200000.0,-1789700000.0,-348500000.0,-221500000.0,-10800000.0,-118400000.0,-2.0,-164900000.0,-747200000.0,-143800000.0,298100000.0,2.2356,53.9468,1.4206,-2.0,-492300000.0,-0.0640654827326893,-0.03605554018198688,0.07829068287855225,0.6325816485225505,0.12317969744097271,-0.05672846841274234,-0.0927972307282652,0.1740067863707055,0.0862208596054839,2.2356350806451615,6182300000.0,162800000.0,498200000.0,3751700000.0,793400000.0,18200000.0,0.9999999999999991,0.9999999999999991,0.37572472901436854,27.373626373626372,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2018-06-30,6035300000.0,3550100000.0,1563700000.0,2614300000.0,3421000000.0,288000000.0,0.0,532300000.0,,1390600000.0,895700000.0,130100000.0,109000000.0,4400000.0,23900000.0,1.0,83300000.0,230600000.0,70300000.0,288000000.0,,48.4074,1.6507,1.0,200400000.0,0.03186202864659456,0.01806041124716253,0.07838343161225371,0.6441104559183086,0.09355673809866245,0.02155650920418206,0.03507684011863036,0.14411045591830865,0.08418591055247004,2.270320393937456,6225800000.0,212300000.0,538000000.0,3796200000.0,830600000.0,17600000.0,1.9999999999999991,1.9999999999999991,0.34673729833855044,30.568181818181817,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2018-09-29,6155500000.0,3693500000.0,1241100000.0,2693500000.0,3462000000.0,683900000.0,0.0,553100000.0,,3081500000.0,1925000000.0,340100000.0,279300000.0,10400000.0,68400000.0,3.0,82800000.0,213000000.0,140000000.0,683900000.0,,46.0147,1.7574,3.0,480100000.0,0.08067590987868284,0.04537405572252457,0.0906376764562713,0.6246957650494889,0.11036832711341879,0.05525140118593128,0.08203285173303745,0.15580074638974525,0.19754477180820335,2.97598904197889,6296000000.0,288300000.0,594500000.0,3874200000.0,880400000.0,18400000.0,2.999999999999999,2.999999999999999,0.7768059972739664,32.30978260869565,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2018-12-29,6092000000.0,3696400000.0,1273700000.0,2738100000.0,3353900000.0,686800000.0,0.0,680500000.0,,4807300000.0,2984500000.0,533900000.0,399300000.0,15600000.0,147900000.0,4.0,82300000.0,683100000.0,212000000.0,686800000.0,,18.8882,1.3134,4.0,745900000.0,0.11905542800918334,0.06554497701904137,0.08306117779210784,0.6208266594554116,0.11106026251742142,0.08763952724885095,0.13213057143564233,0.15515986104466126,0.20477652881719788,2.902096255005103,6450200000.0,566100000.0,655600000.0,4015500000.0,934100000.0,19600000.0,5.999999999999999,5.999999999999999,0.7352531848838454,33.44897959183673,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2019-03-30,5942800000.0,3594800000.0,1200100000.0,2655600000.0,3287200000.0,689100000.0,0.0,584100000.0,,-2966400000.0,-1919200000.0,-442300000.0,-356700000.0,-9700000.0,-88600000.0,-3.0,-166700000.0,-342900000.0,-141000000.0,689100000.0,2.9954,23.5354,1.6064,-3.0,-583300000.0,-0.10851180335848139,-0.06002221175203608,0.1202467637540453,0.6469795037756203,0.14910329018338728,-0.07442619640573467,-0.11123406181626135,0.1966356526429342,0.20963129715259188,2.9954170485792853,6313000000.0,430900000.0,561800000.0,3886000000.0,843100000.0,20700000.0,4.999999999999999,4.999999999999999,0.8173407662199027,27.14009661835749,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2019-06-29,7343700000.0,3654100000.0,1591000000.0,4330900000.0,3012800000.0,692100000.0,,648400000.0,,1428800000.0,920800000.0,143300000.0,117100000.0,4200000.0,29500000.0,1.0,79900000.0,197400000.0,66200000.0,692100000.0,,20.0084,1.383,1.0,209500000.0,0.038867498672331385,0.015945640480956466,0.0819568868980963,0.6444568868980963,0.10029395296752519,0.0195133243460381,0.03867850684228994,0.14662653975363943,0.22971986192246416,2.2967316153362667,6351200000.0,439000000.0,575000000.0,3911100000.0,852200000.0,20500000.0,4.999999999999999,4.999999999999999,0.8121333020417743,28.048780487804876,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2019-09-28,7228500000.0,3386700000.0,1736000000.0,4314900000.0,2913600000.0,396100000.0,,548100000.0,,3135000000.0,1969800000.0,376400000.0,299200000.0,8600000.0,84000000.0,3.0,78900000.0,204100000.0,132800000.0,396100000.0,,16.3539,1.158,3.0,509200000.0,0.10269082921471719,0.04139171335685135,0.09543859649122807,0.6283253588516746,0.12006379585326954,0.05207166078716193,0.11372631960600658,0.16242424242424242,0.13594865458539265,1.950864055299539,6404700000.0,458900000.0,611300000.0,3955900000.0,881300000.0,18700000.0,4.999999999999999,4.999999999999999,0.4494496766140928,32.68983957219251,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
2019-12-28,7445900000.0,3448900000.0,1775400000.0,4329400000.0,3116500000.0,396300000.0,,1079900000.0,,4885700000.0,3058900000.0,600800000.0,633300000.0,12800000.0,-19700000.0,8.0,77900000.0,748000000.0,201000000.0,396300000.0,,13.0828,1.361,8.0,801800000.0,0.2032087277394513,0.08505351938650801,0.1296231860327077,0.6260924739546022,0.1229711197985959,0.0806887011643992,0.17103165565930312,0.16411159096956424,0.12716188031445533,1.942604483496677,6483100000.0,692900000.0,678200000.0,4030300000.0,937200000.0,15900000.0,9.0,9.0,0.42285531370038415,42.65408805031446,1.4977884,389.15,176.61,0.70002,13452.748,14.6464,5.2445,1.7174
