report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-07-31,10931000000.0,7980000000.0,3529000000.0,5825000000.0,5106000000.0,2031000000.0,1338000000.0,6442000000.0,-2210000000.0,193000000.0,91000000.0,69000000.0,0.33000000000000007,-528000000.0,224000000.0,-154000000.0,70000000.0,3369000000.0,2.2613,43.7527,10.404,0.33000000000000007,193000000.0,0.01782216999608304,0.0083249473973104,-0.041176470588235294,-0.08733031674208144,0.01765620711737261,0.022772861356932152,-0.03167420814479638,-0.08733031674208144,0.6598119858989424,2.2612638141116466,7679000000.0,1826000000.0,2176000000.0,2047000000.0,2176000000.0,6.919999999999999,6.919999999999999,1.5482536764705883,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2020-10-31,9707000000.0,6651000000.0,2152000000.0,4462000000.0,5245000000.0,2032000000.0,325000000.0,5174000000.0,1323000000.0,209000000.0,198000000.0,12000000.0,0.75,265000000.0,45000000.0,38000000.0,7000000.0,2357000000.0,,42.1154,10.5705,0.75,209000000.0,0.03775023832221163,0.020397651179561143,0.14965986394557823,0.15797430083144368,0.021530854022870093,0.027492765061825835,0.005291005291005291,0.15797430083144368,0.4493803622497617,3.0906133828996283,7837000000.0,1967000000.0,2375000000.0,2219000000.0,2375000000.0,7.449999999999999,7.449999999999999,0.992421052631579,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2021-01-31,14598000000.0,4094000000.0,2677000000.0,5730000000.0,8868000000.0,2033000000.0,325000000.0,1952000000.0,2899000000.0,184000000.0,218000000.0,14000000.0,0.81,269000000.0,324000000.0,71000000.0,253000000.0,2358000000.0,,56.1858,12.7195,0.81,184000000.0,0.02458276950834461,0.014933552541444033,0.07519834425664022,0.06347016212487064,0.012604466365255515,0.01639052200249421,0.08727147292169714,0.06347016212487064,0.2658998646820027,1.5293238700037355,7875000000.0,1888000000.0,2279000000.0,2350000000.0,2279000000.0,7.129999999999999,7.129999999999999,1.0346643264589732,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2021-04-30,15758000000.0,5327000000.0,2712000000.0,5803000000.0,9955000000.0,2033000000.0,0.0,3164000000.0,7072000000.0,2098000000.0,1682000000.0,471000000.0,6.2,271000000.0,2708000000.0,101000000.0,2607000000.0,2033000000.0,,53.0635,12.6987,6.2,2098000000.0,0.1689603214465093,0.10673943393831704,0.2378393665158371,0.2966628959276018,0.13313872318822187,0.17500834167500834,0.3686368778280543,0.2966628959276018,0.20421898543445505,1.9642330383480826,9084000000.0,2189000000.0,2684000000.0,2937000000.0,2684000000.0,8.09,8.09,0.757451564828614,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2021-07-31,15516000000.0,5157000000.0,2655000000.0,5647000000.0,9869000000.0,2034000000.0,0.0,2562000000.0,-1661000000.0,9000000.0,-36000000.0,-3000000.0,-0.20000000000000018,-532000000.0,173000000.0,-157000000.0,16000000.0,2034000000.0,1.9424,69.9064,14.9639,-0.20000000000000018,9000000.0,-0.0036477859965548688,-0.002320185614849188,0.021673690547862733,-0.005418422636965683,0.000580046403712297,0.0007561119045618751,-0.00963275135460566,-0.005418422636965683,0.2060999088053501,1.9423728813559322,9633000000.0,2062000000.0,2500000000.0,2883000000.0,2500000000.0,7.56,7.56,0.8136,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2021-10-31,14870000000.0,4487000000.0,2138000000.0,5137000000.0,9733000000.0,2037000000.0,,2864000000.0,2007000000.0,195000000.0,228000000.0,10000000.0,0.82,277000000.0,145000000.0,42000000.0,103000000.0,2037000000.0,,79.5129,16.123,0.82,195000000.0,0.023425459776019727,0.015332885003362474,0.11360239162929746,0.09715994020926756,0.013113651647612643,0.01656754460492778,0.05132037867463876,0.09715994020926756,0.20928798931470255,2.098690364826941,10317000000.0,2092000000.0,2486000000.0,2979000000.0,2486000000.0,7.63,7.63,0.8193885760257442,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2022-01-31,26303000000.0,3490000000.0,2968000000.0,10708000000.0,15595000000.0,6732000000.0,,1257000000.0,4680000000.0,251000000.0,328000000.0,-60000000.0,1.16,282000000.0,230000000.0,107000000.0,123000000.0,6732000000.0,,72.3863,13.7746,1.16,251000000.0,0.021032382173773647,0.012470060449378397,0.07008547008547009,0.05363247863247863,0.009542637721932859,0.011241993998298025,0.026282051282051282,0.05363247863247863,0.4316768194934274,1.1758760107816713,12098000000.0,2202000000.0,2553000000.0,2849000000.0,2553000000.0,7.98,7.98,2.6368977673325498,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2022-04-30,28514000000.0,5858000000.0,3591000000.0,11553000000.0,16961000000.0,6853000000.0,,3531000000.0,10312000000.0,2646000000.0,2122000000.0,519000000.0,7.48,284000000.0,3550000000.0,168000000.0,3382000000.0,6853000000.0,,48.2669,9.3812,7.48,2646000000.0,0.12511054772713873,0.07441958336255874,0.20577967416602017,0.25659425911559347,0.09279652100722452,0.1111111111111111,0.32796741660201706,0.25659425911559347,0.40404457284358236,1.6313004734057366,15338000000.0,2642000000.0,3101000000.0,3624000000.0,3101000000.0,9.26,9.26,2.2099322799097068,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2022-07-31,27734000000.0,5047000000.0,3630000000.0,11293000000.0,16441000000.0,6415000000.0,,2796000000.0,-4273000000.0,-521000000.0,-612000000.0,7000000.0,-2.1800000000000006,-559000000.0,-36000000.0,-160000000.0,-196000000.0,6415000000.0,1.3904,61.2296,9.9403,-2.1800000000000006,-521000000.0,-0.03722401313788699,-0.022066777240931708,0.1432249005382635,0.12192838754973087,-0.018785606115237614,-0.022794889744487224,0.0458694125906857,0.12192838754973087,0.39018307888814546,1.390358126721763,12726000000.0,2066000000.0,2571000000.0,3412000000.0,2571000000.0,7.28,7.28,2.4951380785686506,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2022-10-31,27085000000.0,4554000000.0,3325000000.0,11018000000.0,16067000000.0,6486000000.0,,2125000000.0,2597000000.0,76000000.0,40000000.0,-8000000.0,0.14,284000000.0,328000000.0,77000000.0,251000000.0,6486000000.0,,64.1637,9.0492,0.14,76000000.0,0.0024895749050849567,0.0014768321949418497,0.015402387370042356,0.029264536003080478,0.0028059811703895145,0.003369839932603201,0.09664998074701579,0.029264536003080478,0.40368457085952575,1.369624060150376,13316000000.0,1878000000.0,2452000000.0,3560000000.0,2452000000.0,6.599999999999999,6.599999999999999,2.6451876019575855,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2023-01-31,27202000000.0,4756000000.0,3862000000.0,11360000000.0,15842000000.0,6576000000.0,,1547000000.0,5638000000.0,346000000.0,208000000.0,52000000.0,0.73,283000000.0,612000000.0,132000000.0,480000000.0,6576000000.0,,61.0168,8.6772,0.73,346000000.0,0.013129655346547153,0.00764649658113374,0.03689251507626818,0.06136927988648457,0.012719652966693626,0.015434026228923186,0.08513657325292658,0.06136927988648457,0.4150991036485292,1.2314862765406525,14274000000.0,1758000000.0,2547000000.0,3917000000.0,2547000000.0,6.17,6.17,2.5818610129564195,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2023-04-30,28921000000.0,6649000000.0,4415000000.0,11329000000.0,17592000000.0,6109000000.0,,3745000000.0,11656000000.0,3124000000.0,2295000000.0,699000000.0,8.11,283000000.0,4204000000.0,220000000.0,3984000000.0,6109000000.0,,55.4464,8.8234,8.11,3124000000.0,0.13045702592087313,0.07935410255523669,0.1968943033630748,0.26801647220315716,0.10801839493793437,0.13180878443947514,0.34179821551132467,0.26801647220315716,0.34726011823556163,1.5060022650056626,15618000000.0,1931000000.0,3025000000.0,4519000000.0,3025000000.0,6.799999999999999,6.799999999999999,2.019504132231405,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2023-07-31,27780000000.0,5557000000.0,3790000000.0,10511000000.0,17269000000.0,6120000000.0,,2848000000.0,-5523000000.0,-405000000.0,-159000000.0,-138000000.0,-0.5599999999999987,-567000000.0,-98000000.0,-219000000.0,-317000000.0,6120000000.0,1.4662,60.1118,9.974,-0.5599999999999987,-405000000.0,-0.009207249985523192,-0.005723542116630669,0.028788701792504073,0.07332971211298207,-0.014578833693304536,-0.017315832228825517,0.057396342567445226,0.07332971211298207,0.35439226359372283,1.46622691292876,14368000000.0,2384000000.0,3141000000.0,4398000000.0,3141000000.0,8.420000000000002,8.420000000000002,1.9484240687679084,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2023-10-31,28488000000.0,6231000000.0,4996000000.0,11496000000.0,16992000000.0,5879000000.0,,1734000000.0,2978000000.0,307000000.0,241000000.0,23000000.0,0.85,283000000.0,-97000000.0,84000000.0,-181000000.0,5879000000.0,,53.6613,9.405,0.85,307000000.0,0.014183145009416196,0.008459702330805953,0.0809267965077233,0.10308932169241102,0.010776467284470655,0.013423112238205588,-0.060779046339825386,0.10308932169241102,0.3459863465160075,1.2471977582065652,14749000000.0,2585000000.0,3372000000.0,3966000000.0,3372000000.0,9.13,9.13,1.7434756820877817,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2024-01-31,29688000000.0,7300000000.0,6216000000.0,12780000000.0,16908000000.0,5950000000.0,,1474000000.0,6364000000.0,676000000.0,594000000.0,24000000.0,2.1,284000000.0,516000000.0,147000000.0,369000000.0,5950000000.0,,63.8022,11.7088,2.1,676000000.0,0.035131298793470545,0.020008084074373485,0.09333752357008171,0.10622250157133878,0.022770142818647265,0.029573890979088285,0.05798240100565682,0.10622250157133878,0.35190442394132954,1.1743886743886744,15475000000.0,2971000000.0,3702000000.0,3855000000.0,3702000000.0,10.5,10.5,1.6072393300918422,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2024-04-30,31560000000.0,9236000000.0,6163000000.0,12803000000.0,18757000000.0,5952000000.0,,4215000000.0,13101000000.0,3781000000.0,2983000000.0,707000000.0,10.51,284000000.0,4467000000.0,208000000.0,4259000000.0,5952000000.0,,57.0184,11.077,10.51,3781000000.0,0.15903396065468892,0.09451837769328264,0.2276925425540035,0.28860392336462865,0.11980354879594424,0.1530211663766239,0.32508968781009084,0.28860392336462865,0.3173215332942368,1.498620801557683,16920000000.0,3659000000.0,4359000000.0,4130000000.0,4359000000.0,12.900000000000002,12.900000000000002,1.3654507914659326,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2024-07-31,32132000000.0,9678000000.0,7491000000.0,13696000000.0,18436000000.0,5539000000.0,,3609000000.0,-6158000000.0,-1134000000.0,-855000000.0,-167000000.0,-3.030000000000001,-567000000.0,-2000000.0,-248000000.0,-250000000.0,5539000000.0,1.292,61.0748,11.1124,-3.030000000000001,-1134000000.0,-0.046376654371881106,-0.02660898792481016,0.13884378044819748,0.1841506982786619,-0.035291920826590314,-0.0472992700729927,0.04059759662227996,0.1841506982786619,0.3004447819483619,1.2919503404084902,16285000000.0,2963000000.0,3630000000.0,4197000000.0,3630000000.0,10.43,10.43,1.5258953168044078,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2024-10-31,33193000000.0,10726000000.0,8619000000.0,15057000000.0,18136000000.0,5625000000.0,,2872000000.0,3283000000.0,271000000.0,197000000.0,16000000.0,0.7,283000000.0,362000000.0,33000000.0,329000000.0,5625000000.0,,58.5672,10.3049,0.7,271000000.0,0.010862373180414645,0.005934986292290543,0.06000609198903442,0.08254645141638745,0.008164372006145873,0.011405243887041791,0.10021321961620469,0.08254645141638745,0.3101565946184385,1.244459914143172,16590000000.0,2919000000.0,3594000000.0,4707000000.0,3594000000.0,10.28,10.28,1.5651085141903172,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2025-01-31,31682000000.0,9135000000.0,7179000000.0,13733000000.0,17949000000.0,5760000000.0,,2435000000.0,7246000000.0,864000000.0,668000000.0,116000000.0,2.36,283000000.0,1431000000.0,64000000.0,1367000000.0,5760000000.0,,55.3702,9.7955,2.36,864000000.0,0.037216558025516745,0.021084527491951267,0.0921887938172785,0.11923820038642009,0.027271005618332175,0.036441857522459827,0.18865581010212532,0.11923820038642009,0.32090924285475514,1.272461345591308,17472000000.0,2993000000.0,3782000000.0,5705000000.0,3782000000.0,10.54,10.54,1.5230037017451084,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2025-04-30,36593000000.0,13965000000.0,9654000000.0,16468000000.0,20125000000.0,5906000000.0,,5443000000.0,15000000000.0,4584000000.0,3488000000.0,980000000.0,12.33,283000000.0,5826000000.0,99000000.0,5727000000.0,5906000000.0,,50.5815,9.6468,12.33,4584000000.0,0.1733167701863354,0.09531877681523789,0.23253333333333334,0.3056,0.12526986035580576,0.17609772963005646,0.3818,0.3056,0.2934658385093168,1.4465506525792418,19371000000.0,3498000000.0,4585000000.0,7173000000.0,4585000000.0,12.36,12.36,1.288113413304253,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2025-07-31,36958000000.0,14107000000.0,10370000000.0,17248000000.0,19710000000.0,5973000000.0,,2884000000.0,-6698000000.0,-796000000.0,-484000000.0,-147000000.0,-1.7200000000000006,-566000000.0,-1412000000.0,-112000000.0,-1524000000.0,5973000000.0,1.3604,56.6432,11.6379,-1.7200000000000006,-796000000.0,-0.024556062912227297,-0.01309594675036528,0.07226037623171096,0.11884144520752464,-0.021537962010931326,-0.030993264026788148,0.2275306061510899,0.11884144520752464,0.3030441400304414,1.3603664416586307,18831000000.0,3869000000.0,4923000000.0,5899000000.0,4923000000.0,13.67,13.67,1.2132845825716028,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2025-10-31,33191000000.0,10421000000.0,7519000000.0,13869000000.0,19322000000.0,5391000000.0,,3506000000.0,3885000000.0,534000000.0,446000000.0,115000000.0,1.59,281000000.0,637000000.0,38000000.0,599000000.0,5391000000.0,,45.1478,9.5672,1.59,534000000.0,0.023082496635959012,0.013437377602362086,0.1148005148005148,0.13745173745173744,0.016088698743635322,0.021608060534941124,0.15418275418275418,0.13745173745173744,0.2790083842252355,1.3859555791993616,19433000000.0,4118000000.0,5186000000.0,6169000000.0,5186000000.0,14.56,14.56,1.039529502506749,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2026-01-31,34282000000.0,11703000000.0,8844000000.0,15227000000.0,19055000000.0,5411000000.0,,2942000000.0,8536000000.0,1389000000.0,1139000000.0,291000000.0,4.06,281000000.0,2207000000.0,84000000.0,2123000000.0,5411000000.0,,31.2334,6.7369,4.06,1389000000.0,0.05977433744424036,0.033224432646870077,0.1334348641049672,0.16272258669165884,0.04051688932967738,0.05677266410528897,0.24871134020618557,0.16272258669165884,0.2839674626082393,1.3232700135685211,20723000000.0,4589000000.0,5711000000.0,6925000000.0,5711000000.0,16.259999999999998,16.259999999999998,0.947469795132201,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
