report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-06-26,7402724000.0,3883765000.0,1458830000.0,,5584248000.0,1639447000.0,2399232000.0,1422407000.0,620831000.0,537025000.0,,85548000.0,2.78,192840000.0,598042000.0,146542000.0,451500000.0,0.0,,23.4147,5.7041,2.78,620831000.0,0.09616782778988325,0.07254424182233458,0.2238320429204012,0.5928592983087921,0.25876238729726847,0.08386520961743271,0.11117539908686004,0.18818521927016646,0.25876238729726847,0.0,2.662246457777808,5076049000.0,1242838000.0,1381376000.0,3015989000.0,,1381376000.0,6.449999999999999,6.449999999999999,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2021-09-25,7571489000.0,4008966000.0,1373939000.0,,5854738000.0,1639056000.0,3591206000.0,2118354000.0,903500000.0,796064000.0,,101894000.0,4.13,192955000.0,843465000.0,187960000.0,655505000.0,0.0,,27.6879,6.3273,4.13,903500000.0,0.1359691928144351,0.10513968916814116,0.22167038036804348,0.5898725943318206,0.25158679284897606,0.11932923629684994,0.1543194588724551,0.1825306039252552,0.25158679284897606,0.0,2.917863165686395,5832087000.0,1380126000.0,1601903000.0,3443991000.0,,1601903000.0,7.140000000000001,7.140000000000001,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2021-12-25,7854427000.0,4261772000.0,1448148000.0,,6114159000.0,1498058000.0,-2079970000.0,-1291858000.0,-555370000.0,-470918000.0,,-93331000.0,-2.4400000000000004,,-429080000.0,-26857000.0,-455937000.0,0.0,2.943,24.1966,5.2547,-2.4400000000000004,-555370000.0,-0.07702089526948841,-0.059955742156620716,0.2264061500887032,0.621094535017332,0.26700865877873237,-0.07070789505077837,-0.09083342451512956,0.21920364236022635,0.26700865877873237,0.0,2.9429119123183543,4982795000.0,1082200000.0,1218620000.0,2890459000.0,,1218620000.0,5.61,5.61,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2022-03-26,7703249000.0,4082203000.0,1152501000.0,,6248842000.0,1417531000.0,1172662000.0,662479000.0,228556000.0,211592000.0,,24272000.0,1.09,193579000.0,185634000.0,59715000.0,125919000.0,0.0,,21.3436,4.5083,1.09,228556000.0,0.03386099376492477,0.027467890496594358,0.18043732976765683,0.5649360173690288,0.19490356129899322,0.02967007817091204,0.03657573675250551,0.1073787672833263,0.19490356129899322,0.0,3.5420385752376786,5083130000.0,1073763000.0,1197517000.0,2911382000.0,776987000.0,1197517000.0,5.5600000000000005,5.5600000000000005,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2022-06-25,7813696000.0,4122617000.0,1623886000.0,,5865933000.0,1087381000.0,2413496000.0,1391306000.0,521297000.0,469464000.0,,45366000.0,2.43,193515000.0,265476000.0,134798000.0,130678000.0,0.0,,19.0565,3.8692,2.43,521297000.0,0.08003228130972516,0.06008219413706394,0.1945161707332434,0.5764691551177213,0.21599248558936912,0.06671580261120985,0.08886855680076809,0.05414469300964245,0.21599248558936912,0.0,2.5387354777367377,5097394000.0,1006202000.0,1097983000.0,2880281000.0,456165000.0,1097983000.0,5.210000000000001,5.210000000000001,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2022-09-24,7627606000.0,3968123000.0,1442923000.0,,5878189000.0,1082338000.0,3553931000.0,2061805000.0,760671000.0,680313000.0,,54785000.0,3.52,193378000.0,419594000.0,184928000.0,234666000.0,0.0,,16.4088,3.2064,3.52,760671000.0,0.11573513543031706,0.08919089423339381,0.19142549475496287,0.580147729373474,0.21403651337068727,0.09972604772716367,0.12940567239331704,0.06602998201146842,0.21403651337068727,0.0,2.75005873494289,5060119000.0,890451000.0,955154000.0,2823732000.0,35326000.0,955154000.0,4.600000000000001,4.600000000000001,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2022-12-31,7731170000.0,3955151000.0,1211635000.0,,6204340000.0,1279194000.0,-2279803000.0,-1308815000.0,-482679000.0,-387784000.0,,-33034000.0,-2.000000000000001,,-82445000.0,-135155000.0,-217600000.0,0.0,3.2644,18.1683,3.6394,-2.000000000000001,-482679000.0,-0.06250205501310373,-0.05015851417055892,0.17009539859365042,0.5740912701667644,0.2117196091065763,-0.06243285298344235,-0.07779699371730112,0.09544684343340192,0.2117196091065763,0.0,3.2643089709359665,4860286000.0,973585000.0,1027845000.0,2806775000.0,273663000.0,1027845000.0,5.040000000000001,5.040000000000001,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2023-04-01,7726031000.0,3963998000.0,1008200000.0,,6405004000.0,1361593000.0,1147424000.0,652794000.0,196982000.0,202327000.0,,19445000.0,1.05,191886000.0,279210000.0,46814000.0,232396000.0,0.0,,19.9873,3.9863,1.05,196982000.0,0.031588895182579124,0.02618770232736576,0.1763315043087821,0.568921340324065,0.17167324371810247,0.025495885274081868,0.030754391410216138,0.20253716150263548,0.17167324371810247,0.0,3.9317575877802025,4835048000.0,964320000.0,996271000.0,2797090000.0,380140000.0,996271000.0,5.000000000000001,5.000000000000001,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2023-07-01,7871800000.0,4111001000.0,1449653000.0,,6123822000.0,1425526000.0,2468219000.0,1412236000.0,481337000.0,490266000.0,,47482000.0,2.56,191741000.0,552912000.0,99346000.0,453566000.0,0.0,,19.9789,4.0417,2.56,481337000.0,0.08005882600767952,0.06228130796005996,0.19863148286274435,0.5721680288499521,0.19501389463414714,0.061147005767422956,0.07860074966254735,0.18376246192092355,0.19501389463414714,0.0,2.835851752108953,4889771000.0,985122000.0,956311000.0,2818020000.0,703028000.0,956311000.0,5.13,5.13,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2023-09-30,7965022000.0,4156914000.0,1327798000.0,,6349280000.0,1422855000.0,3745751000.0,2140806000.0,751706000.0,747509000.0,,69810000.0,3.9,191772000.0,910324000.0,144876000.0,765448000.0,0.0,,19.0357,3.9212,3.9,751706000.0,0.11773130181689892,0.0938489560983008,0.19956185021374886,0.5715291806636372,0.2006823197804659,0.09437588496302961,0.11839232164906888,0.20435100998437963,0.2006823197804659,0.0,3.1306825285171387,5081591000.0,1052318000.0,947346000.0,2897021000.0,1233810000.0,947346000.0,5.51,5.51,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2024-06-29,8883322000.0,4697218000.0,1624323000.0,,7004982000.0,1937483000.0,2888320000.0,1665030000.0,640437000.0,576591000.0,,116421000.0,2.99,192808000.0,690626000.0,70325000.0,620301000.0,0.0,,22.4895,5.4784,2.99,640437000.0,0.08231156054362453,0.0649071372173608,0.19962850376689564,0.5764700587192555,0.22173339519166851,0.07209431336610336,0.09142593085892298,0.21476186849102594,0.22173339519166851,0.0,2.8918004608689283,10249714000.0,2016693000.0,2070462000.0,5870866000.0,2071711000.0,2070462000.0,10.5,10.5,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2024-09-28,9347732000.0,5209505000.0,1578664000.0,,7506547000.0,2009361000.0,4474342000.0,2616630000.0,1077913000.0,975703000.0,,203560000.0,5.06,192940000.0,948581000.0,108869000.0,839712000.0,0.0,,22.2829,5.6778,5.06,1077913000.0,0.12998026922365236,0.10437858081511109,0.21806625421123374,0.5848077773223415,0.2409098365748528,0.11531278389239229,0.14359638326383622,0.1876727348959914,0.2409098365748528,0.0,3.2999453968672245,13576632000.0,2790069000.0,2951393000.0,7834702000.0,2679027000.0,2951393000.0,14.51,14.51,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2024-12-28,9630527000.0,5336153000.0,1507858000.0,,7848398000.0,2079468000.0,6296903000.0,3696555000.0,1593994000.0,1411436000.0,,283965000.0,7.3,,1432471000.0,193571000.0,1238900000.0,0.0,3.5389,28.2248,6.3265,7.3,1593994000.0,0.17983746491959252,0.14655854243490518,0.2241476484551215,0.5870433449586249,0.2531393607301875,0.16551472209153248,0.20309800802660619,0.19674751222942452,0.2531393607301875,0.0,3.5388962355871705,17405316000.0,3711239000.0,4064050000.0,10119021000.0,3464361000.0,4064050000.0,19.25,19.25,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2025-03-29,9787622000.0,5445184000.0,1329706000.0,,8179478000.0,2175515000.0,1535099000.0,884545000.0,332824000.0,332769000.0,,56309000.0,1.72,193717000.0,420788000.0,40062000.0,380726000.0,0.0,,28.4989,6.487,1.72,332824000.0,0.04068340302400716,0.03399896318022907,0.2167736413091273,0.5762136513671106,0.216809469617269,0.03400458252270061,0.04069012716948441,0.2480139717373277,0.216809469617269,0.0,4.095028525102541,15194664000.0,3296499000.0,3645168000.0,8862760000.0,3079639000.0,3645168000.0,17.07,17.07,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2025-06-28,10324076000.0,5819431000.0,1932062000.0,,8125111000.0,2072208000.0,3349663000.0,1951557000.0,805119000.0,733591000.0,,135737000.0,3.79,193557000.0,593959000.0,85738000.0,508221000.0,0.0,,25.6226,5.9464,3.79,805119000.0,0.09028688961910797,0.07105633472671065,0.21900441925053357,0.5826129374805764,0.2403582091691015,0.07798460608000174,0.09909021550597893,0.15172302407734747,0.2403582091691015,0.0,3.012031187404959,15656007000.0,3453499000.0,3809850000.0,9149287000.0,2967559000.0,3809850000.0,17.87,17.87,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2025-09-27,10522878000.0,5810943000.0,1752296000.0,,8478241000.0,2072845000.0,5120564000.0,2998043000.0,1261922000.0,1135206000.0,,243943000.0,5.87,193551000.0,1079574000.0,146273000.0,933301000.0,0.0,,30.0687,6.8033,5.87,1261922000.0,0.13389640610593637,0.10787980246468694,0.22169550072999772,0.5854907779689894,0.2464419934991536,0.1199217552460458,0.14884243087687646,0.18226527390342157,0.2464419934991536,0.0,3.316188018462634,16302229000.0,3613002000.0,3993859000.0,9530700000.0,3061148000.0,3993859000.0,18.68,18.68,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
2025-12-27,10993669000.0,6248216000.0,1720071000.0,,8972564000.0,2278646000.0,-2759807000.0,-1577842000.0,-523789000.0,-537679000.0,,-85341000.0,-2.789999999999999,,-460962000.0,-1627000.0,-462589000.0,0.0,3.6325,23.7661,5.4577,-2.789999999999999,-523789000.0,-0.05992478849969752,-0.048908057901324846,0.19482485550620024,0.5717218631592716,0.1897918948680107,-0.047644603453132886,-0.05837673601436557,0.16761643114898978,0.1897918948680107,0.0,3.6325337733151715,7245519000.0,1663887000.0,1876076000.0,4256303000.0,1359659000.0,1876076000.0,8.59,8.59,0.0,0.99047834,261.69,169.2601,0.72609,44578.562,26.7918,4.4072,6.1526
