report_date,total_assets,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-12-31,6144194000.0,4292363000.0,1622391000.0,3873160000.0,50789000.0,-487438000.0,-122293000.0,-180733000.0,-108370000.0,13146000.0,,155570000.0,-120508000.0,-144532000.0,3873160000.0,0.4278,91.9476,6.3803,,-266825000.0,-0.11139916333362303,-0.02941524958359062,0.37078151477726395,0.2508893438755288,-0.019903831161581162,-0.022253091637217087,0.5474029517600187,2.38731600458829,981310000.0,248710000.0,256215000.0,562516000.0,199685000.0,,,6.885421925776334,1.2830958760047073,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2016-03-31,6142213000.0,4320947000.0,1603162000.0,3917590000.0,64454000.0,246239000.0,63534000.0,26057000.0,47634000.0,-5886000.0,,156117000.0,73953000.0,79828000.0,3917590000.0,,81.4552,6.6602,,143362000.0,0.016253504012694913,0.004242282056971974,0.10581995540917565,0.2580176170306085,0.010343828844750255,0.011508214822908184,0.5822067178635391,2.4436644581146507,983284000.0,181507000.0,258682000.0,570379000.0,193799000.0,,,6.868398030081753,1.334795329181265,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2016-06-30,6274228000.0,4269189000.0,1771156000.0,3955638000.0,55225000.0,497457000.0,127970000.0,250490000.0,96528000.0,-13007000.0,1.0,156248000.0,176765000.0,160508000.0,3955638000.0,,99.9376,6.9877,1.0,288478000.0,0.1414274067332296,0.03992363682033869,0.5035410095746969,0.2572483651853326,0.020396134791403817,0.02234583608210807,0.5799053988585948,2.233365101662417,991693000.0,274868000.0,259942000.0,582565000.0,187202000.0,,,6.790037163235004,1.3885642247411887,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2016-09-30,6293847000.0,4363039000.0,1682907000.0,4055541000.0,47908000.0,746361000.0,186702000.0,266003000.0,145905000.0,-16469000.0,1.0,156341000.0,276456000.0,245356000.0,4055541000.0,,148.8638,7.2466,1.0,432058000.0,0.15806161600135954,0.04226397622948254,0.3563999190740138,0.2501497264728462,0.029664210140475294,0.03253527783121848,0.5788860886353923,2.4098426116238154,1002619000.0,361817000.0,255913000.0,597073000.0,181697000.0,,,6.792370447164752,1.4084602387491263,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2016-12-31,6232818000.0,4184651000.0,1793903000.0,3900000000.0,61244000.0,-494203000.0,-131410000.0,-112140000.0,-93678000.0,10154000.0,0.0,-312315000.0,-149450000.0,-152626000.0,3900000000.0,0.3936,192.638,7.0803,0.0,-284036000.0,-0.0625117411588029,-0.017991861787076086,0.2269108038599523,0.2659028779671512,-0.021083561239875766,-0.023079072474539872,0.5747354831921295,2.17403059139764,995854000.0,430410000.0,246796000.0,579862000.0,196389000.0,,,6.7257381928803746,1.25666916171476,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2017-03-31,6187440000.0,4249457000.0,1688136000.0,4000000000.0,65074000.0,246481000.0,57789000.0,13698000.0,47882000.0,-4985000.0,,156754000.0,68516000.0,87168000.0,4000000000.0,,226.0948,6.991,,144957000.0,0.00811427515318671,0.0022138396493541755,0.05557426333064212,0.23445620554931212,0.009339726930685388,0.010159567211473144,0.5881061826266528,2.369477340688191,996096000.0,418051000.0,241051000.0,581457000.0,196637000.0,,,6.87927052215383,1.2258679699141057,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2017-06-30,6199202000.0,4619566000.0,1494502000.0,4300000000.0,63762000.0,495573000.0,117495000.0,31750000.0,94740000.0,-10008000.0,0.0,156735000.0,176013000.0,176323000.0,4300000000.0,,171.25,6.788,0.0,293818000.0,0.02124453496883912,0.005121626944887422,0.06406725144428772,0.237089187667609,0.018953245917781032,0.020276979799126828,0.5928854073970938,2.8772126099530144,994212000.0,199311000.0,230576000.0,586797000.0,194849000.0,,,7.327917491057384,1.1833573690396153,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2017-09-30,6169338000.0,4632112000.0,1454186000.0,8324280000.0,55681000.0,750208000.0,176700000.0,51385000.0,145422000.0,-14878000.0,0.0,156768000.0,285025000.0,268836000.0,8324280000.0,,118.4539,6.9079,0.0,445536000.0,0.03533591988920262,0.008329094628953706,0.06849433757038048,0.2355346783825286,0.028641646802298724,0.018070319005046395,0.5938832963658078,5.724357131756185,998059000.0,-15307000.0,220574000.0,600275000.0,194366000.0,,,13.867444088126275,1.1348383976621426,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2017-12-31,6079040000.0,4321750000.0,1663144000.0,7761770000.0,76786000.0,-486825000.0,-158001000.0,218941000.0,-93429000.0,-2255000.0,1.0,-313461000.0,-135415000.0,-166143000.0,7761770000.0,0.3043,21.6044,6.786,1.0,-324144000.0,0.13164284030727344,0.036015719587303256,-0.44973245005905615,0.32455399784316746,-0.025991110438490287,-0.01676418479786659,0.6658326914188877,4.666926014824934,1005437000.0,315774000.0,193983000.0,560167000.0,194615000.0,,,13.856171463152952,0.9967525627521003,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2018-03-31,6255290000.0,4491265000.0,1670190000.0,8058686000.0,88642000.0,247720000.0,53377000.0,83792000.0,47795000.0,-37388000.0,,156740000.0,81323000.0,92548000.0,8058686000.0,,16.5207,6.327,,145925000.0,0.05016914243289686,0.013395382148549467,0.3382528661391894,0.2154731148070402,0.008533097586203037,0.005486450850026252,0.5890723397384143,4.825011525634808,1006676000.0,385868000.0,189571000.0,561135000.0,194528000.0,,,14.361403227387349,0.9745178072051324,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2018-06-30,6544356000.0,4788239000.0,1614941000.0,8561209000.0,114102000.0,497907000.0,102738000.0,88829000.0,97701000.0,-41783000.0,0.0,156786000.0,185626000.0,190033000.0,8561209000.0,,17.6787,6.5613,0.0,292771000.0,0.05500448623200476,0.013573375287041231,0.17840480250327873,0.20633973814387024,0.01569871810152137,0.010095959670405802,0.5880033821577122,5.3012518723594235,1009010000.0,442947000.0,174814000.0,560088000.0,197489000.0,,,15.285471211666739,0.8851834785734902,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2018-09-30,6185021000.0,3889571000.0,2125682000.0,7246789000.0,58032000.0,740388000.0,149692000.0,658820000.0,143193000.0,-69724000.0,4.0,156836000.0,302926000.0,286439000.0,7246789000.0,,7.4666,6.9304,4.0,436131000.0,0.30993347076373606,0.10651863591085624,0.8898307373971486,0.2021804783437873,0.024202343047824735,0.015971455126401565,0.5890573591144103,3.409159507395744,999190000.0,1050382000.0,147806000.0,550683000.0,195260000.0,,,13.159638122113812,0.7569701935880364,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2018-12-31,6190004000.0,4325072000.0,1699419000.0,8151330000.0,36858000.0,-513605000.0,,-165214000.0,-88055000.0,135868000.0,0.0,-314309000.0,-173487000.0,-191234000.0,8151330000.0,0.7124,10.2517,7.0235,0.0,,-0.09721793154013225,-0.02669045125011228,0.32167521733627985,,,,,4.796539287838962,972410000.0,666227000.0,,,200634000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2019-03-31,6283769000.0,4222302000.0,1883636000.0,3929023000.0,162286000.0,230235000.0,294276000.0,274133000.0,41409000.0,2981000.0,1.88,144445000.0,81617000.0,93565000.0,3929023000.0,,8.7265,7.8272,1.88,387841000.0,0.145533956666787,0.04362556930402757,1.190666058592308,1.2781549286598475,0.04683112953388325,0.05062674414583756,1.6845440528156015,2.0858716864617155,954925000.0,856568000.0,,,194248000.0,5.88,5.88,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2019-06-30,6240804000.0,4296760000.0,1763218000.0,3997447000.0,33958000.0,454435000.0,362445000.0,338592000.0,80950000.0,1154000.0,2.25,147220000.0,170039000.0,185489000.0,3997447000.0,,8.1141,8.0014,2.25,547934000.0,0.19203070749050882,0.05425454797170365,0.7450834552796329,0.7975728101928768,0.05807665166218968,0.06291721528677678,1.2057477967146017,2.2671314607722923,911453000.0,1106331000.0,,,177497000.0,8.129999999999999,8.129999999999999,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2019-09-30,6539178000.0,4651926000.0,1705459000.0,4254710000.0,58724000.0,684262000.0,,340571000.0,122961000.0,-1942000.0,2.0,147692000.0,278748000.0,283027000.0,4254710000.0,,22.307,8.4728,2.0,,0.19969462766328597,0.05208162249138959,0.49772017151325076,,,,,2.4947594753084066,855327000.0,788082000.0,,,157265000.0,6.13,6.13,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2019-12-31,6828739000.0,4866164000.0,1780649000.0,4505590000.0,142902000.0,-454638000.0,,-479213000.0,-76513000.0,-5328000.0,-2.98,-291413000.0,-155932000.0,-181910000.0,4505590000.0,0.4903,16.22,8.4116,-2.98,,-0.26912266257976725,-0.07017591388395426,1.054053994606698,,,,,2.5303077698075254,914294000.0,474083000.0,,,168807000.0,3.15,3.15,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2020-03-31,7048245000.0,5151631000.0,1717455000.0,4802532000.0,340883000.0,224552000.0,5744000.0,6722000.0,41336000.0,-3233000.0,0.04,148786000.0,77416000.0,100476000.0,4802532000.0,,25.6111,7.2475,0.04,106220000.0,0.003913930787123971,0.0009537125908648181,0.02993515978481599,0.025579821155010864,0.0008149546447378035,0.000880983351653922,0.4730307456624746,2.796307326829524,908611000.0,206672000.0,,,168734000.0,1.31,1.31,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2020-06-30,7121147000.0,5245970000.0,1698012000.0,4892183000.0,398408000.0,443360000.0,,45977000.0,90138000.0,-6112000.0,,148670000.0,184357000.0,198165000.0,4892183000.0,,39.1836,10.4675,,,0.02707695823115502,0.006456403722602553,0.10370128112594731,,,,,2.8811239260971067,897536000.0,-85943000.0,,,177922000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2020-09-30,7042129000.0,4821512000.0,2121391000.0,4406797000.0,228368000.0,658815000.0,,20970000.0,140657000.0,-7859000.0,,148628000.0,265876000.0,296414000.0,4406797000.0,,35.103,14.6433,,,0.009885023552942386,0.0029777926533296963,0.03182987636893513,,,,,2.077314837293078,872089000.0,-405544000.0,,,195618000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2020-12-31,1840492000.0,1277138000.0,499778000.0,982094000.0,289582000.0,-1175276000.0,-21664000.0,-78710000.0,-244619000.0,7055000.0,-0.07,-297515000.0,-479803000.0,-517090000.0,982094000.0,1.872,,5.1916,-0.07,-538754000.0,-0.15748992552693397,-0.042765738726384034,0.06697150286400812,0.018433116986988587,-0.011770765643099779,-0.014619346340304696,0.4584063658238575,1.965060486856164,151451000.0,-5041000.0,,,27512000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2021-03-31,2217890000.0,1632427000.0,520917000.0,964000000.0,226081000.0,39804000.0,16334000.0,20214000.0,12677000.0,-5100000.0,0.14,149046000.0,2324000.0,20717000.0,964000000.0,,84.8278,5.9918,0.14,37051000.0,0.03880464642159884,0.009114067875322943,0.5078384082001809,0.41036076776203395,0.007364657399600521,0.010999941410866736,0.9308360968746859,1.850582722391475,-33297000.0,8451000.0,,,-1147000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2021-06-30,2312139000.0,1746740000.0,,1076317000.0,286066000.0,80222000.0,-6812000.0,524000.0,25315000.0,-7860000.0,0.0,149442000.0,16466000.0,41356000.0,1076317000.0,,,6.4507,0.0,34544000.0,,0.00022662997337097814,0.006531874049512602,-0.08491436264366384,-0.0029461896538227157,-0.006328990436832271,0.4306050709281743,,-396435000.0,-37002000.0,,,-65970000.0,,,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2022-03-31,2593844000.0,1974627000.0,510381000.0,1226990000.0,109011000.0,49994000.0,6056000.0,8209000.0,14601000.0,-4099999.9999999995,0.05,150348000.0,6511000.0,23118000.0,1226990000.0,,,6.204,0.05,29174000.0,0.01608406269042147,0.00316480096721314,0.16419970396447572,0.12113453614433732,0.0023347587595861584,0.0034857264222782586,0.5835500260031203,2.404066765808288,-1005256000.0,-49763000.0,-6086000.0,-437985000.0,-192026000.0,0.12000000000000001,0.12000000000000001,-2.801442971791271,-0.03169362482163874,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2022-06-30,2419412000.0,1542576000.0,741124000.0,1148188000.0,81799000.0,100691000.0,,247346000.0,56147000.0,41900000.0,1.62,150660000.0,25378000.0,57981000.0,1148188000.0,,4.0454,5.1211,1.62,,0.3337444206367625,0.10223393121965171,2.4564856839240847,,,,,1.5492522169029743,270711000.0,276293000.0,,,108740000.0,1.81,1.81,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2022-09-30,2296244000.0,1285352000.0,766829000.0,940409000.0,206366000.0,148375000.0,,276817000.0,65865000.0,24300000.0,1.81,151076000.0,228252000.0,143420000.0,940409000.0,,4.033,5.6929,1.81,,0.36098921663108724,0.12055208418617534,1.8656579612468407,,,,,1.22636076622037,379282000.0,532896000.0,,,161928000.0,3.48,3.48,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2023-03-31,2189175000.0,1413297000.0,531839000.0,1084982000.0,166149000.0,44268000.0,,-8817000.0,9725000.0,-4200000.0,-0.06,145827000.0,5599000.0,16271000.0,1084982000.0,,18.9588,6.0253,-0.06,,-0.016578325395467424,-0.004027544622974408,-0.19917321767416643,,,,,2.040057235366342,343328000.0,523555000.0,,,146338000.0,3.42,3.42,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
2023-09-30,2250866000.0,1495401000.0,508888000.0,1120216000.0,95680000.0,137643000.0,,-14697000.0,27633000.0,-10800000.0,-0.1,144431000.0,42551000.0,51106000.0,1120216000.0,,,5.2547,-0.1,,-0.028880618132084073,-0.006529486873052416,-0.10677622545280181,,,,,2.201301661662291,430977000.0,500649000.0,,,159370000.0,3.27,3.27,,,1.2616677,8.87,3.935,2.1049,582.67487,1.0517,2.389,3.3318
