report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-29,5549616000.0,1155396000.0,233703000.0,4950769000.0,598847000.0,4297125000.0,554431000.0,430418000.0,238547000.0,172846000.0,74170000.0,35800000.0,0.66,,98115000.0,8677000.0,89438000.0,4297125000.0,,21.1029,3.9643,0.66,172846000.0,0.12385467406532888,0.01336488866977463,0.17232086018707396,0.5542217100585942,0.40157707159087214,0.03114557836073703,0.03530371497222615,0.20779335436715007,0.40157707159087214,7.175664234771152,4.943864648720813,1778153000.0,334034000.0,727355000.0,984709000.0,405531000.0,727355000.0,5.48,5.48,5.9078785462394565,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2013-03-30,5694092000.0,1327658000.0,259261000.0,5008723000.0,685369000.0,4322500000.0,680024000.0,896027000.0,497857000.0,366958000.0,142107000.0,67600000.0,,,197289000.0,16316000.0,180973000.0,4322500000.0,,23.596,4.1535,,366958000.0,0.20734378123317512,0.02495692026050861,0.1585967833558587,0.555627229983025,0.4095389982667933,0.06444539357635949,0.07327627779400779,0.2019727084116885,0.4095389982667933,6.30682158078349,5.120932188026737,1898238000.0,329484000.0,771820000.0,1046971000.0,430809000.0,771820000.0,,,5.600399056774895,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2013-06-29,5812660000.0,1040878000.0,257450000.0,5010934000.0,801726000.0,4317000000.0,269172000.0,1384663000.0,766843000.0,543682000.0,218762000.0,105200000.0,,,267035000.0,23633000.0,243402000.0,4317000000.0,,26.4808,4.3956,,543682000.0,0.2728637963593547,0.03763543713205314,0.15798934469975726,0.5538120105758585,0.3926457195721992,0.09353411346956471,0.10621431973502782,0.17578428830697435,0.3926457195721992,5.384632655046737,4.0430297145076715,2045299000.0,311143000.0,807145000.0,1124917000.0,432597000.0,807145000.0,,,5.3484813757131615,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2013-09-30,6148879000.0,1320495000.0,322500000.0,6485260000.0,-336381000.0,5700193000.0,564740000.0,-786708000.0,-453685000.0,-334031000.0,-132250000.0,-62900000.0,,,-92234000.0,-13091000.0,-105325000.0,5700193000.0,4.0946,24.0675,3.7868,,-334031000.0,0.39315538035739234,-0.021507985439297148,0.16810557411390248,0.5766879197872654,0.42459336882299403,-0.05432388570339407,-0.062274926861717005,0.13388067745593027,0.42459336882299403,-16.945644968057053,4.094558139534883,1924400000.0,302789000.0,749455000.0,1049562000.0,408488000.0,749455000.0,,,7.60578420318765,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2013-12-28,6292487000.0,1221093000.0,338649000.0,6526669000.0,-234182000.0,5700193000.0,410924000.0,529322000.0,284136000.0,210626000.0,86123000.0,43650000.0,1.44,,115707000.0,8097000.0,107610000.0,5700193000.0,,26.7126,4.1554,1.44,210626000.0,-0.36776097223527,0.013686639320828156,0.16270436520681172,0.5367923494583637,0.397916580077911,0.033472615835360486,0.038533768044008695,0.20329780360536687,0.397916580077911,-24.340867359575032,3.605777663598593,2023304000.0,314742000.0,787235000.0,1095151000.0,426660000.0,787235000.0,,,7.240776896352424,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2014-03-29,6399338000.0,1328017000.0,352478000.0,6524967000.0,-125629000.0,5692432000.0,475691000.0,1120083000.0,591718000.0,429120000.0,176478000.0,89500000.0,,,,17709000.0,,5692432000.0,,28.985,4.5487,,429120000.0,-1.404755271473943,0.027577540051799108,0.15755796668639735,0.5282804934991425,0.3831144656244225,0.06705693620183838,0.07708553724642313,,0.3831144656244225,-45.31144878969028,3.767659258166467,2247360000.0,349113000.0,849397000.0,1189012000.0,,849397000.0,,,6.701733111842872,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2014-06-28,6710991000.0,1624771000.0,551721000.0,8302498000.0,-1591507000.0,7251421000.0,729134000.0,1730665000.0,919246000.0,669100000.0,192655000.0,94200000.0,,,,25450000.0,,7251421000.0,,31.9942,3.899,,669100000.0,-0.12105193379608133,0.02870738464706628,0.11131848162411559,0.5311518982587619,0.3866143938890542,0.09970211552958423,0.11821734393844147,,0.3866143938890542,-4.556323660530554,2.944914186699437,2593362000.0,323006000.0,974815000.0,1341415000.0,,974815000.0,,,7.438766330021594,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2014-09-30,6756848000.0,1689576000.0,585907000.0,8312947000.0,-1556099000.0,7233836000.0,819548000.0,-1007164000.0,-527226000.0,-381026000.0,-148346000.0,-85750000.0,,,,-17110000.0,,7233836000.0,2.8837,31.6698,4.0961,,-381026000.0,0.09533198080584847,-0.021954911520874823,0.14729080864685393,0.5234758192310289,0.3783157459956869,-0.05639108649476798,-0.0671087794309599,,0.3783157459956869,-4.6486990866262365,2.8836931458405517,2372906000.0,306910000.0,927820000.0,1267874000.0,,927820000.0,,,7.796594166972042,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2014-12-27,6913572000.0,1876351000.0,645052000.0,8378305000.0,-1464733000.0,7233836000.0,1011629000.0,586898000.0,321173000.0,240668000.0,95533000.0,46200000.0,,,,8138000.0,,7233836000.0,,32.9277,4.2854,,240668000.0,-0.06522212580722903,0.013818182554546332,0.16277615531148512,0.5472381913041108,0.4100678482462029,0.03481094866734591,0.04171671055274971,,0.4100678482462029,-4.9386720992836235,2.9088368069550983,2430482000.0,316320000.0,957862000.0,1304911000.0,,957862000.0,,,7.552064911229384,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2015-03-28,7226212000.0,1467322000.0,613516000.0,8552420000.0,-1326208000.0,7299262000.0,392519000.0,1205928000.0,662790000.0,497229000.0,206427000.0,91975000.0,,,,,,7299262000.0,,34.3975,4.7126,,497229000.0,-0.15565205457967377,0.02856641903116045,0.17117688618225962,0.5496099269608136,0.4123206360578741,0.06880908005466764,0.08324535488880562,,0.4123206360578741,-5.503859123154136,2.391660527190815,2516327000.0,346269000.0,1025971000.0,1375983000.0,,1025971000.0,,,7.114491540209226,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2015-06-27,8350382000.0,2029486000.0,679689000.0,9519407000.0,-1169025000.0,8204862000.0,915350000.0,1897323000.0,1022245000.0,760925000.0,305539000.0,131604000.0,,,,,,8204862000.0,,28.6062,4.7286,,760925000.0,-0.2613622463163748,0.03658982307635746,0.1610368925059149,0.538782800819892,0.4010519031287767,0.09112457370213722,0.10814989033998372,,0.4010519031287767,-7.018551356899981,2.985903847200705,2682985000.0,459153000.0,1117796000.0,1478982000.0,,1117796000.0,,,7.34021413567413,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2015-09-30,8427050000.0,1831962000.0,658215000.0,9465356000.0,-1038306000.0,8183502000.0,714033000.0,-983034000.0,-556363000.0,-424820000.0,-160287000.0,-80167000.0,,,,46733000.0,,8183502000.0,2.7169,25.4269,4.2005,,-424820000.0,0.15437356617413364,-0.019020535062685043,0.16305336336281348,0.5659651649892069,0.4321518889478899,-0.050411472579372375,-0.05945533194610757,,0.4321518889478899,-7.88158982034198,2.7832273649187576,2707115000.0,447212000.0,1074002000.0,1449845000.0,,1074002000.0,,,7.619633855430437,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2016-01-02,8329978000.0,1860775000.0,656442000.0,9294248000.0,-964270000.0,8099159000.0,805291000.0,701695000.0,374567000.0,276041000.0,114901000.0,49157000.0,,,,10172000.0,,8099159000.0,,25.6042,4.3654,,276041000.0,-0.11915853443537598,0.013793673884852998,0.16374778215606495,0.5338031480914073,0.3933917157739474,0.03313826279012982,0.03868889901440653,,0.3933917157739474,-8.399264728758542,2.8346373327727354,2821912000.0,466580000.0,1109375000.0,1503239000.0,,1109375000.0,,,7.300650366197183,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2016-04-02,8359474000.0,1758000000.0,675996000.0,9321292000.0,-961818000.0,8091934000.0,612015000.0,1498496000.0,800229000.0,588117000.0,253529000.0,111317000.0,,,,22314000.0,,8091934000.0,,22.9885,3.9231,,588117000.0,-0.2635935280895138,0.030328343625448204,0.1691889734774067,0.5340214455026907,0.3924715181088238,0.07035334998350375,0.08248351078720179,,0.3924715181088238,-8.413165484530337,2.6006071041840486,3114480000.0,513682000.0,1200263000.0,1640678000.0,,1200263000.0,,,6.741800755334456,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2016-07-02,10570469000.0,2932134000.0,727321000.0,11378717000.0,-808248000.0,9953094000.0,1666695000.0,2296188000.0,1243744000.0,918759000.0,394126000.0,164896000.0,,,,30007000.0,,9953094000.0,,24.0044,4.4316,,918759000.0,-0.48763003434589386,0.037285573610783024,0.17164361106320564,0.5416559968086236,0.40012359615153464,0.08691752466233996,0.10046741082353929,,0.40012359615153464,-12.314405974403895,4.031416664718879,3513345000.0,602269000.0,1358097000.0,1862177000.0,,1358097000.0,,,7.328706270612482,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2016-09-30,10726277000.0,2930697000.0,752603000.0,11377767000.0,-651490000.0,9943191000.0,1586994000.0,-1324968000.0,-690477000.0,-515157000.0,-176142000.0,-143668000.0,,,,-18511000.0,,9943191000.0,3.8941,24.6783,4.8559,,-515157000.0,0.27036792583155533,-0.016421541230009256,0.1329405691307262,0.5211273026971217,0.38880712590794647,-0.04802756818605374,-0.055442700965087015,,0.38880712590794647,-15.262231193111177,3.8940809430735728,3171411000.0,586414000.0,1267760000.0,1728063000.0,,1267760000.0,,,7.843117782545592,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2016-12-31,10037122000.0,2235418000.0,698918000.0,11911747000.0,-1874625000.0,10555947000.0,972360000.0,814018000.0,444255000.0,317009000.0,118871000.0,20050000.0,,,,21807000.0,,10555947000.0,,21.8158,4.0756,,317009000.0,-0.06341054877642195,0.011843135910871662,0.14602994036986897,0.5457557449589567,0.38943733430956073,0.031583655155332374,0.03651621262291619,,0.38943733430956073,-5.630964592918584,3.198398095341657,3283734000.0,590384000.0,1308728000.0,1797751000.0,,1308728000.0,,,8.065806645842375,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2017-04-01,10187327000.0,2320429000.0,732639000.0,12226091000.0,-2038764000.0,10839282000.0,985389000.0,1687250000.0,935343000.0,683371000.0,274376000.0,79558000.0,,,,38436000.0,,10839282000.0,,18.4291,3.4404,,683371000.0,-0.13457957860743078,0.026933070863436503,0.16261727663357534,0.5543594606608386,0.4050205956437991,0.06708050109709839,0.07765122462109617,,0.4050205956437991,-5.316594760354803,3.1672201452557127,3472488000.0,611231000.0,1403982000.0,1932865000.0,,1403982000.0,,,7.720385304085095,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2017-07-01,10316436000.0,2387030000.0,730717000.0,12211881000.0,-1895445000.0,10828200000.0,970556000.0,2594917000.0,1457114000.0,1071011000.0,443429000.0,145573000.0,,,,55671000.0,,10828200000.0,,21.6936,3.9742,,1071011000.0,-0.233944535452097,0.04298277040636902,0.17088369300443906,0.5615262453481171,0.4127342030592886,0.10381598838978888,0.11989705303682906,,0.4127342030592886,-5.71274819369594,3.2666955880320288,3771217000.0,660534000.0,1556234000.0,2146235000.0,,1556234000.0,,,6.957951053633322,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2017-09-30,9975661000.0,2133552000.0,870994000.0,12926865000.0,-2951204000.0,11393620000.0,650561000.0,-1591899000.0,-852085000.0,-591565000.0,-239789000.0,-36292000.0,,,,-44901000.0,,11393620000.0,2.4496,22.4537,3.8245,,-591565000.0,0.08125124525447919,-0.02403740463915123,0.15063078750599126,0.5352632296395688,0.3716096310130228,-0.05930083229572456,-0.07007058169130732,,0.3716096310130228,-3.8606683916123723,2.4495599280821683,3504286000.0,596887000.0,1479826000.0,1984627000.0,,1479826000.0,,,7.699297079521512,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2017-12-30,10112127000.0,2271333000.0,823421000.0,12711840000.0,-2599713000.0,11378320000.0,857862000.0,847960000.0,476650000.0,353010000.0,314775000.0,-121047000.0,,,,15290000.0,,11378320000.0,,18.0307,4.04,,353010000.0,-0.12108067313584231,0.031128465850953017,0.37121444407755083,0.5621137789518373,0.4163050143874711,0.034909569470399256,0.040212530302358905,,0.4163050143874711,-4.376760050051678,2.7584103393039525,3538228000.0,792791000.0,1515827000.0,2017022000.0,,1515827000.0,,,7.5063447213963075,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2018-03-31,10394677000.0,2470104000.0,812835000.0,12704014000.0,-2309337000.0,11365790000.0,1011007000.0,1781030000.0,1010724000.0,762101000.0,511053000.0,-75700000.0,,,,30884000.0,,11365790000.0,,18.8524,4.3675,,762101000.0,-0.22129858050167645,0.04916487544538421,0.2869423872702874,0.5674940904981949,0.4278990247216498,0.07331646764974034,0.08415005300640328,,0.4278990247216498,-4.921667993887423,3.0388750484415654,3632008000.0,1029468000.0,1594557000.0,2092403000.0,,1594557000.0,,,7.127866862081444,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2018-06-30,11804477000.0,3385402000.0,817170000.0,13902957000.0,-2098480000.0,12516010000.0,1853373000.0,2761692000.0,1580244000.0,1199378000.0,728299000.0,-27550000.0,,,,50097000.0,,12516010000.0,,20.3721,4.8932,,1199378000.0,-0.3470602531356029,0.06169684603561852,0.2637147806489645,0.5722013895829079,0.43429100710723717,0.1016036542745604,0.11513074596377453,,0.43429100710723717,-5.9643217948229195,4.142836863810468,3798783000.0,1314338000.0,1722924000.0,2215533000.0,,1722924000.0,,,7.2644005191175,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2018-09-30,12197467000.0,3657287000.0,900382000.0,14005938000.0,-1808471000.0,12501946000.0,2073017000.0,-1579556000.0,-890108000.0,-659528000.0,-597065000.0,248318000.0,,,,-22930000.0,,12501946000.0,4.0619,20.3556,5.1118,,-659528000.0,0.3301490596199773,-0.04894991722461721,0.3779954620159083,0.5635178493196822,0.4175401188688467,-0.05407089849064564,-0.061675741515269826,,0.4175401188688467,-6.912992245935931,4.061928159381241,3811126000.0,957062000.0,1654961000.0,2177510000.0,,1654961000.0,,,7.554223936394876,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2018-12-29,12389278000.0,3926618000.0,951266000.0,14056171000.0,-1666893000.0,12507616000.0,2337316000.0,993302000.0,564117000.0,421900000.0,196042000.0,53722000.0,,,,23805000.0,,12507616000.0,,21.3969,4.5337,,421900000.0,-0.11760922866674706,0.015823520950938384,0.19736394369486823,0.5679209344187367,0.4247449416189638,0.034053638961043575,0.03891806847200136,,0.4247449416189638,-7.503550617826099,4.127781293560371,3956468000.0,838329000.0,1723851000.0,2264977000.0,,1723851000.0,,,7.255624761072737,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2019-03-30,17797156000.0,5595529000.0,1726193000.0,19279403000.0,-1491778000.0,16509181000.0,2441336000.0,2189240000.0,1223437000.0,893791000.0,398450000.0,118274000.0,6.65,,452997000.0,43404000.0,409593000.0,16509181000.0,,29.0895,5.822,6.65,893791000.0,-0.2670973831226898,0.0223884085749431,0.18200380040562023,0.5588409676417387,0.4082654254444465,0.05022100160272799,0.059517015025833696,0.187093694615483,0.4082654254444465,-11.06678138436148,3.2415430951231987,4364678000.0,725726000.0,1855541000.0,2477690000.0,,1855541000.0,,,8.897233205841315,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2019-06-29,17702598000.0,5411195000.0,1380640000.0,19013212000.0,-1321244000.0,16495885000.0,2716812000.0,3847559000.0,1984911000.0,1338618000.0,542900000.0,179183000.0,,,,80421000.0,,16495885000.0,,33.3646,5.4131,,1338618000.0,-0.4109006360672215,0.030667814972694968,0.14110244963105179,0.5158883853373009,0.347913573255147,0.07561703655022839,0.08821414621934054,,0.347913573255147,-12.485116299487453,3.9193381330397496,5450545000.0,540327000.0,1994781000.0,2882357000.0,,1994781000.0,,,8.269521817181936,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2019-09-30,16254731000.0,4865247000.0,1538756000.0,19139814000.0,-2894905000.0,16469221000.0,1467486000.0,-1806898000.0,-963194000.0,-727763000.0,-247622000.0,-129193000.0,,,562475000.0,-46039000.0,516436000.0,16469221000.0,3.1618,31.2142,5.4643,,-727763000.0,0.0855371765222002,-0.015233841765821902,0.1370426000803587,0.5330649544135861,0.40276927640630517,-0.04477238042265971,-0.053613235466155346,-0.2858135877066663,0.40276927640630517,-5.689036773227446,3.161805380450182,5223203000.0,889770000.0,1926546000.0,2809271000.0,,1926546000.0,,,8.548573976432435,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2019-12-28,18156000000.0,6652000000.0,3350000000.0,22455000000.0,-4303000000.0,17952000000.0,4194000000.0,1465000000.0,801000000.0,560000000.0,304000000.0,59000000.0,,,433000000.0,27000000.0,406000000.0,17952000000.0,,30.1466,5.4151,,560000000.0,-0.07064838484778062,0.016743776162150253,0.2075085324232082,0.5467576791808874,0.3822525597269625,0.030843798193434677,0.04102864678731043,0.2771331058020478,0.3822525597269625,-4.1719730420636765,1.9856716417910447,5694901000.0,997728000.0,2064646000.0,3046154000.0,,2064646000.0,,,8.69495303311076,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2020-03-28,16635000000.0,5200000000.0,1656000000.0,20840000000.0,-4209000000.0,17933000000.0,2668000000.0,2908000000.0,1620000000.0,1153000000.0,623000000.0,73000000.0,,,594000000.0,50000000.0,544000000.0,17933000000.0,,16.5055,3.1701,,1153000000.0,-0.148016155856498,0.03745115719867749,0.21423658872077028,0.5570839064649243,0.3964924346629986,0.0693116922152089,0.08401340716992131,0.18707015130674004,0.3964924346629986,-4.260631979092421,3.140096618357488,6413661000.0,1222278000.0,2323855000.0,3442717000.0,,2323855000.0,,,7.716918654563215,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2020-06-27,18179000000.0,6771000000.0,1651000000.0,22358000000.0,-4183000000.0,19410000000.0,4549000000.0,3930000000.0,2111000000.0,1439000000.0,617000000.0,112000000.0,,,991000000.0,62000000.0,929000000.0,19410000000.0,,24.8945,4.5226,,1439000000.0,-0.14750179297155153,0.033940260740414764,0.1569974554707379,0.5371501272264632,0.3661577608142494,0.0791572693767534,0.094503185131674,0.23638676844783715,0.3661577608142494,-4.640210375328712,4.101150817686251,6496102000.0,1296378000.0,2424237000.0,3568806000.0,2395436000.0,2424237000.0,,,8.006642914863521,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2020-09-30,18395000000.0,6960000000.0,1616000000.0,22363000000.0,-3972000000.0,19384000000.0,4717000000.0,-3200000000.0,-1885000000.0,-1401000000.0,-845000000.0,-157000000.0,,,-805000000.0,-34000000.0,-839000000.0,19384000000.0,4.3069,36.8448,5.0469,,-1401000000.0,0.21273917421953675,-0.045936395759717315,0.2640625,0.5890625,0.4378125,-0.07616200054362599,-0.09090319231767453,0.2621875,0.4378125,-4.880161127895267,4.306930693069307,5103000000.0,699000000.0,1751000000.0,2647000000.0,1040000000.0,1751000000.0,,,11.070245573957738,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
2021-01-02,18557000000.0,7074000000.0,1563000000.0,22278000000.0,-3728000000.0,19394000000.0,4907000000.0,1108000000.0,541000000.0,315000000.0,50000000.0,3000000.0,,,274000000.0,31000000.0,243000000.0,19394000000.0,,71.8883,6.7405,,315000000.0,-0.013412017167381975,0.002694401034649997,0.04512635379061372,0.48826714801444043,0.2842960288808664,0.016974726518294982,0.020107238605898123,0.21931407942238268,0.2842960288808664,-5.20225321888412,4.525911708253359,4746000000.0,445000000.0,1506000000.0,2387000000.0,877000000.0,1506000000.0,,,12.877822045152723,0.95325035,1623.825,1183.6,0.35702,67764.89,33.4476,5.9821,7.4393
