report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-03-31,285449000000.0,170505000000.0,58707000000.0,170948000000.0,114501000000.0,62862000000.0,,11710000000.0,104982000000.0,71243000000.0,39552000000.0,33079000000.0,6535000000.0,4.3,7693000000.0,42002000000.0,10697000000.0,31305000000.0,62862000000.0,,25.9272,8.6486,4.3,39552000000.0,0.28889704020052226,0.1158840983853508,0.3150921110285573,0.6786210969499533,0.3767503000514374,0.1385606535668368,0.22300028754588047,0.29819397611019033,0.3767503000514374,0.5490083056043179,2.904338494557719,151076000000.0,53203000000.0,61052000000.0,105988000000.0,32340000000.0,61052000000.0,7.58,7.58,1.0296468584157767,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2020-06-30,301311000000.0,181915000000.0,72310000000.0,183007000000.0,118304000000.0,59578000000.0,,13576000000.0,-64983000000.0,-44152000000.0,-25856000000.0,-21803000000.0,-4232000000.0,-2.8199999999999985,-15421000000.0,-19643000000.0,-5571000000.0,-25214000000.0,59578000000.0,2.5158,34.8526,10.7912,-2.8199999999999985,-25856000000.0,-0.1842963889640249,-0.07236045149363947,0.3355185202283674,0.679439237954542,0.3978886785774741,-0.08581166967020785,-0.14535478575685004,0.3880091716295031,0.3978886785774741,0.5036008926156343,2.5157654542940118,143015000000.0,44281000000.0,52959000000.0,96937000000.0,34092000000.0,52959000000.0,5.760000000000002,5.760000000000002,1.1249834777847014,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2020-09-30,301001000000.0,177077000000.0,70056000000.0,177609000000.0,123392000000.0,57055000000.0,,17205000000.0,37154000000.0,26152000000.0,15876000000.0,13893000000.0,2231000000.0,1.82,7637000000.0,19335000000.0,4907000000.0,14428000000.0,57055000000.0,,33.5123,10.8195,1.82,15876000000.0,0.11259238848547717,0.0461559928372331,0.37393012865371156,0.7038811433493029,0.4273025784572321,0.05274401081723981,0.0879815125771002,0.3883296549496689,0.4273025784572321,0.46238816130705396,2.527649309124129,147114000000.0,47496000000.0,56149000000.0,100440000000.0,38087000000.0,56149000000.0,6.200000000000002,6.200000000000002,1.0161356391031007,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2020-12-31,304137000000.0,173973000000.0,67486000000.0,173901000000.0,130236000000.0,55136000000.0,,14432000000.0,80230000000.0,55034000000.0,33773000000.0,29356000000.0,5105000000.0,3.85,7627000000.0,31851000000.0,9081000000.0,22770000000.0,55136000000.0,,32.7735,10.9706,3.85,33773000000.0,0.2254061856936638,0.09652229094125345,0.3658980431260127,0.6859528854543189,0.42095226224604265,0.11104535127261728,0.1821904063181063,0.28380904898417053,0.42095226224604265,0.42335452563039405,2.5779124559167825,157383000000.0,54525000000.0,63345000000.0,108277000000.0,43289000000.0,63345000000.0,7.150000000000002,7.150000000000002,0.8704080827216039,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2021-03-31,308879000000.0,165614000000.0,72193000000.0,174374000000.0,134505000000.0,50007000000.0,,13702000000.0,121936000000.0,83695000000.0,50821000000.0,44813000000.0,6884000000.0,5.88,7617000000.0,54030000000.0,14170000000.0,39860000000.0,50007000000.0,,31.7456,11.1161,5.88,50821000000.0,0.33316977064049663,0.14508270228795095,0.36751246555570133,0.6863846608056685,0.4167842146699908,0.16453368471148896,0.2754346600763094,0.3268927962209684,0.4167842146699908,0.37178543548566967,2.29404512902913,174337000000.0,66259000000.0,74614000000.0,120729000000.0,51844000000.0,74614000000.0,8.73,8.73,0.6702093440909213,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2021-06-30,333779000000.0,184406000000.0,88657000000.0,191791000000.0,141988000000.0,50074000000.0,,14224000000.0,-71232000000.0,-49025000000.0,-30554000000.0,-26791000000.0,-4389000000.0,-3.5,-15273000000.0,-28476000000.0,-7536000000.0,-36012000000.0,50074000000.0,2.08,33.2996,12.1383,-3.5,-30554000000.0,-0.18868495929233456,-0.08026568477944987,0.3761090521114106,0.6882440476190477,0.42893643306379153,-0.09153961153937186,-0.15908404577688454,0.5055592991913747,0.42893643306379153,0.3526636053751021,2.0799936835218875,168088000000.0,61271000000.0,69916000000.0,115856000000.0,41046000000.0,69916000000.0,8.05,8.05,0.7162022999027404,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2021-09-30,335418000000.0,174326000000.0,80528000000.0,183440000000.0,151978000000.0,50039000000.0,,19165000000.0,45317000000.0,31671000000.0,20238000000.0,20505000000.0,19000000.0,2.71,7567000000.0,24540000000.0,5810000000.0,18730000000.0,50039000000.0,,31.1806,12.0092,2.71,20238000000.0,0.1349208438063404,0.06113267624277767,0.45247920206545006,0.6988768012004325,0.4465873733918838,0.060336654562366955,0.1001796878480524,0.4133106781119668,0.4465873733918838,0.32925160220558236,2.1647874031392806,176251000000.0,67883000000.0,74278000000.0,121375000000.0,45348000000.0,74278000000.0,8.94,8.94,0.6736718813107515,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2021-12-31,340389000000.0,174188000000.0,77510000000.0,180379000000.0,160010000000.0,48260000000.0,,20604000000.0,97045000000.0,66439000000.0,42485000000.0,39270000000.0,3769000000.0,5.19,7561000000.0,39020000000.0,11675000000.0,27345000000.0,48260000000.0,,35.4721,13.6562,5.19,42485000000.0,0.24542216111493032,0.11536800542908261,0.4046576330568293,0.6846205368643413,0.4377865938482147,0.12481308150380888,0.20399001296394104,0.2817764954402597,0.4377865938482147,0.301606149615649,2.2472971229518772,193066000000.0,77797000000.0,82990000000.0,132780000000.0,49923000000.0,82990000000.0,10.280000000000001,10.280000000000001,0.5815158452825642,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2022-03-31,344607000000.0,153922000000.0,77439000000.0,181683000000.0,162924000000.0,48177000000.0,,12498000000.0,146405000000.0,100184000000.0,62849000000.0,55998000000.0,7231000000.0,7.41,7552000000.0,64406000000.0,17015000000.0,47391000000.0,48177000000.0,,31.9002,12.0035,7.41,62849000000.0,0.34370626795315606,0.1624981500665976,0.3824869369215532,0.6842935692087019,0.42928178682422047,0.1823787676976962,0.2977200486970692,0.32369796113520716,0.42928178682422047,0.29570229063857995,1.987654799261354,217535000000.0,88982000000.0,95018000000.0,149269000000.0,57454000000.0,95018000000.0,11.81,11.81,0.5070302469005873,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2022-06-30,364840000000.0,169684000000.0,95082000000.0,198298000000.0,166542000000.0,47032000000.0,,13931000000.0,-90497000000.0,-62674000000.0,-42189000000.0,-43035000000.0,-41000000.0,-5.66,-15140000000.0,-38931000000.0,-10614000000.0,-49545000000.0,47032000000.0,1.7846,26.3546,9.6685,-5.66,-42189000000.0,-0.25840328565767196,-0.1179558162482184,0.4755406256560991,0.6925533443097561,0.46619224946683313,-0.11563699155794321,-0.19753808984239654,0.5474767119352023,0.46619224946683313,0.2824032376217411,1.7846069708251824,198270000000.0,72738000000.0,83383000000.0,135620000000.0,43921000000.0,83383000000.0,9.65,9.65,0.5640478274948131,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2022-09-30,359784000000.0,160812000000.0,87389000000.0,186218000000.0,173566000000.0,45374000000.0,,22884000000.0,50122000000.0,34670000000.0,21518000000.0,17556000000.0,4016000000.0,2.35,7485000000.0,23198000000.0,6283000000.0,16915000000.0,45374000000.0,,24.8855,8.5522,2.35,21518000000.0,0.10114884251523916,0.048795944233206594,0.3502653525398029,0.691712222177886,0.42931247755476637,0.059808107086474105,0.09828263451173838,0.33747655720043096,0.42931247755476637,0.2614221679361165,1.8401858357459178,203075000000.0,69789000000.0,84663000000.0,138619000000.0,42106000000.0,84663000000.0,9.290000000000001,9.290000000000001,0.5359365956793405,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2022-12-31,364552000000.0,157823000000.0,81718000000.0,181416000000.0,183136000000.0,44119000000.0,,15646000000.0,102869000000.0,69929000000.0,41917000000.0,33981000000.0,7930000000.0,4.54,7479000000.0,34371000000.0,12557000000.0,21814000000.0,44119000000.0,,26.5049,8.7593,4.54,41917000000.0,0.1855506290407129,0.09321303956637188,0.3303327533076048,0.6797869134530325,0.4074794155673721,0.1149822247580592,0.18444918703658886,0.21205611019840767,0.4074794155673721,0.24090839594618207,1.9313125627156809,208899000000.0,64500000000.0,84095000000.0,142109000000.0,36575000000.0,84095000000.0,8.64,8.64,0.5246328556989119,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2023-03-31,380088000000.0,163889000000.0,85691000000.0,185405000000.0,194683000000.0,41965000000.0,,26562000000.0,155726000000.0,106658000000.0,64269000000.0,52280000000.0,12304000000.0,6.99,7474000000.0,58812000000.0,19164000000.0,39648000000.0,41965000000.0,,31.0647,10.3284,6.99,64269000000.0,0.26853911230050903,0.13754709435709625,0.33571786342678805,0.6849081078304201,0.4127056496667223,0.16908978973290395,0.2715805753693249,0.2546010300142558,0.4127056496667223,0.21555554414098818,1.9125579115659754,218220000000.0,60782000000.0,85515000000.0,148583000000.0,28832000000.0,85515000000.0,8.219999999999999,8.219999999999999,0.4907326200081857,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2023-06-30,411976000000.0,184257000000.0,104149000000.0,205753000000.0,206223000000.0,41990000000.0,,34704000000.0,-96802000000.0,-65205000000.0,-39181000000.0,-31456000000.0,-7300000000.0,-4.200000000000001,-14966000000.0,-28799000000.0,-9897000000.0,-38696000000.0,41990000000.0,1.7692,34.9759,11.943,-4.200000000000001,-39181000000.0,-0.15253390746909898,-0.07635396236673982,0.32495196380240077,0.6735914547220099,0.4047540340075618,-0.09510505466337844,-0.1578523284437157,0.3997438069461375,0.4047540340075618,0.203614533781392,1.76916725076573,211915000000.0,72361000000.0,88523000000.0,146052000000.0,39681000000.0,88523000000.0,9.68,9.68,0.47434000203336985,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2023-09-30,445785000000.0,207586000000.0,124792000000.0,225071000000.0,220714000000.0,41946000000.0,,80452000000.0,56517000000.0,40215000000.0,26895000000.0,22291000000.0,4993000000.0,2.99,7462000000.0,30583000000.0,9917000000.0,20666000000.0,41946000000.0,,31.0171,10.9537,2.99,26895000000.0,0.10099495274427539,0.05000392565923035,0.39441230072367606,0.7115558150644938,0.4758745156324646,0.06033177428581042,0.10239473083073175,0.36565988994461845,0.4758745156324646,0.19004684795708474,1.663455990768639,218310000000.0,77096000000.0,93900000000.0,151597000000.0,43432000000.0,93900000000.0,10.32,10.32,0.44670926517571885,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2024-06-30,512163000000.0,159734000000.0,125286000000.0,243686000000.0,268477000000.0,42688000000.0,,18315000000.0,245122000000.0,171008000000.0,109433000000.0,88136000000.0,19651000000.0,11.8,7469000000.0,118548000000.0,44477000000.0,74071000000.0,42688000000.0,1.275,38.5238,13.8516,11.8,109433000000.0,0.32828137978299815,0.17208583985957596,0.35955972944084985,0.6976444382797138,0.44644299573273716,0.21366830481702115,0.35168801118377707,0.3021801388696241,0.44644299573273716,0.15900058478007428,1.2749549031815206,360563000000.0,131251000000.0,161416000000.0,252676000000.0,95689000000.0,161416000000.0,17.58,17.58,0.2644595331317837,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2024-09-30,523013000000.0,149926000000.0,115200000000.0,235290000000.0,287723000000.0,42868000000.0,,20840000000.0,65585000000.0,45486000000.0,30552000000.0,24667000000.0,5602000000.0,3.3,7470000000.0,34180000000.0,14923000000.0,19257000000.0,42868000000.0,,35.3438,12.5852,3.3,30552000000.0,0.08573176284134393,0.047163263628246334,0.37610734161774795,0.6935427308073493,0.4658382252039338,0.05841537399643986,0.09241630897392851,0.2936189677517725,0.4658382252039338,0.14899052213413597,1.3014409722222222,270422000000.0,103638000000.0,127699000000.0,191504000000.0,75298000000.0,127699000000.0,13.89,13.89,0.3356956593238788,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2024-12-31,533898000000.0,147080000000.0,108882000000.0,231203000000.0,302695000000.0,39722000000.0,,17482000000.0,135217000000.0,93319000000.0,62205000000.0,48775000000.0,10859000000.0,6.53,7469000000.0,56471000000.0,30727000000.0,25744000000.0,39722000000.0,,33.7876,11.9701,6.53,62205000000.0,0.16113579675911396,0.09135640141000716,0.36071647795765327,0.6901425116664325,0.4600383087925335,0.1165110189586775,0.18166446175277512,0.19039026157953512,0.4600383087925335,0.13122780356464428,1.3508201539281057,502441000000.0,183869000000.0,229085000000.0,350028000000.0,139738000000.0,229085000000.0,24.620000000000005,24.620000000000005,0.17339415500796648,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2025-03-31,562624000000.0,156644000000.0,114206000000.0,240733000000.0,321891000000.0,39882000000.0,,28828000000.0,205283000000.0,141466000000.0,94205000000.0,74599000000.0,16412000000.0,9.99,7466000000.0,93515000000.0,47472000000.0,46043000000.0,39882000000.0,,28.8782,10.3353,9.99,94205000000.0,0.2317523633776651,0.13259121544761687,0.36339589737094646,0.6891267177506174,0.4589030752668268,0.1674386446365601,0.260398094937986,0.22429036987962958,0.4589030752668268,0.12389908385136583,1.3715916852004273,651207000000.0,236177000000.0,296395000000.0,451279000000.0,165115000000.0,296395000000.0,31.62,31.62,0.13455692572411815,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2025-06-30,619003000000.0,191131000000.0,141218000000.0,275524000000.0,343479000000.0,40152000000.0,,30242000000.0,-124361000000.0,-86378000000.0,-58434000000.0,-46209000000.0,-11078000000.0,-6.18,-14940000000.0,-48004000000.0,-28571000000.0,-76575000000.0,40152000000.0,1.3534,36.3051,13.1229,-6.18,-58434000000.0,-0.13453224214580803,-0.07465068828422479,0.371571473371877,0.6945746656910124,0.46987399586687145,-0.09440018869052332,-0.15231824331193256,0.6157477022539221,0.46987399586687145,0.11689797629549405,1.3534464445042416,281724000000.0,101832000000.0,128528000000.0,193893000000.0,14469000000.0,128528000000.0,13.64,13.64,0.31239885472426243,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2025-09-30,636351000000.0,189066000000.0,134996000000.0,273275000000.0,363076000000.0,35376000000.0,,28849000000.0,77673000000.0,53630000000.0,37961000000.0,27747000000.0,6554000000.0,3.72,7466000000.0,45057000000.0,19394000000.0,25663000000.0,35376000000.0,,36.6971,13.1035,3.72,37961000000.0,0.07642201632716016,0.04360329440827468,0.35722838051832684,0.6904587179586213,0.48872838695557014,0.059654184561664866,0.09527119954222843,0.33039795038172853,0.48872838695557014,0.0974341460190153,1.4005303860855136,293812000000.0,104912000000.0,135937000000.0,202037000000.0,20875000000.0,135937000000.0,14.06,14.06,0.26023819857728214,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2025-12-31,665302000000.0,180190000000.0,130005000000.0,274427000000.0,390875000000.0,35425000000.0,,24296000000.0,158946000000.0,108925000000.0,76236000000.0,66205000000.0,16342000000.0,8.87,7463000000.0,80815000000.0,49270000000.0,31545000000.0,35425000000.0,,30.1391,11.7676,8.87,76236000000.0,0.16937639910457308,0.09951119942522343,0.4165251091565689,0.685295634995533,0.47963459288060095,0.11458856278802709,0.17883180858550315,0.19846362915707222,0.47963459288060095,0.09062999680204668,1.3860236144763662,317541000000.0,122342000000.0,149968000000.0,217643000000.0,26676000000.0,149968000000.0,16.4,16.4,0.23621705963938974,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
