report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-12-27,37479000000.0,19792000000.0,9223000000.0,30099000000.0,7380000000.0,15231000000.0,500000000.0,7076000000.0,1136000000.0,8235000000.0,2526000000.0,2455000000.0,141000000.0,149000000.0,2.12,1156000000.0,3175000000.0,364000000.0,15731000000.0,,24.8356,6.7133,2.12,2890000000.0,0.3326558265582656,0.06550334854185011,0.29811778992106863,0.3067395264116576,0.06739774273593212,0.10929860239712691,0.3509411050394657,2.131571815718157,2.145939499078391,26689000000.0,6728000000.0,7751000000.0,9157000000.0,595000000.0,6.12,6.12,1.7179207163918313,13.026890756302521,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2021-03-28,37168000000.0,18299000000.0,9070000000.0,29744000000.0,7424000000.0,15235000000.0,500000000.0,6000000000.0,1129000000.0,16170000000.0,4692000000.0,4217000000.0,283000000.0,515000000.0,3.66,1154000000.0,6086000000.0,751000000.0,15735000000.0,,18.5893,5.4012,3.66,5443000000.0,0.5680226293103449,0.11345781317262162,0.26079158936301794,0.2901669758812616,0.12623762376237624,0.20259942139125178,0.3366110080395795,2.1194773706896552,2.0175303197353913,32567000000.0,9552000000.0,10422000000.0,11888000000.0,584000000.0,8.57,8.57,1.3236036339165544,17.845890410958905,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2021-06-27,38769000000.0,19693000000.0,11460000000.0,30592000000.0,8177000000.0,13695000000.0,2045000000.0,7399000000.0,1128000000.0,24230000000.0,6887000000.0,6245000000.0,421000000.0,744000000.0,5.43,1151000000.0,9459000000.0,1157000000.0,15740000000.0,,17.1234,5.121,5.43,8044000000.0,0.7637275284334107,0.1610823080296113,0.2577383408997111,0.2842344201403219,0.1776419304083159,0.28795417485470587,0.33198514238547255,1.9249113366760426,1.718411867364747,41612000000.0,13559000000.0,14506000000.0,16075000000.0,569000000.0,13.0,13.0,0.9791601866251944,25.49384885764499,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2021-09-26,41240000000.0,20075000000.0,11951000000.0,31290000000.0,9950000000.0,13701000000.0,2044000000.0,7116000000.0,,-15069000000.0,-4316000000.0,-3874000000.0,-286000000.0,-177000000.0,-3.3400000000000007,-2312000000.0,-8184000000.0,-690000000.0,15745000000.0,1.6798,16.6517,4.4856,-3.3400000000000007,-5006000000.0,-0.3893467336683417,-0.09393792434529583,0.2570840798991307,0.286415820558763,-0.1046556741028128,-0.1679704222611403,0.332205189461809,1.5824120603015075,1.6797757509831812,33566000000.0,9043000000.0,9789000000.0,11371000000.0,559000000.0,7.87,7.87,1.3846627385454227,17.511627906976745,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2021-12-26,42820000000.0,20222000000.0,12273000000.0,31487000000.0,11333000000.0,13708000000.0,2042000000.0,6607000000.0,1125000000.0,10705000000.0,3864000000.0,3399000000.0,139000000.0,466000000.0,2.98,1142000000.0,2057000000.0,406000000.0,15750000000.0,,20.8983,5.7912,2.98,4270000000.0,0.29992058589958526,0.07937879495562822,0.31751517982251287,0.3609528257823447,0.09023820644558618,0.14267252520031015,0.3988790284913592,1.3897467572575664,1.6476819033651104,36036000000.0,9987000000.0,11127000000.0,12751000000.0,557000000.0,8.729999999999999,8.729999999999999,1.2351972394322015,19.97666068222621,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2022-03-27,44302000000.0,21610000000.0,13432000000.0,30974000000.0,13328000000.0,12195000000.0,3485000000.0,7173000000.0,1122000000.0,21868000000.0,7722000000.0,6333000000.0,275000000.0,956000000.0,5.55,1141000000.0,4755000000.0,834000000.0,15680000000.0,,16.004,4.5479,5.55,8556000000.0,0.47516506602641057,0.142950656855221,0.28960124382659597,0.35311871227364183,0.1743036431763803,0.26620242691671264,0.3912566306932504,1.1764705882352942,1.608844550327576,41734000000.0,12103000000.0,14157000000.0,15864000000.0,549000000.0,10.62,10.62,0.9884014120020171,25.78688524590164,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2022-06-26,47020000000.0,18999000000.0,11829000000.0,30972000000.0,16048000000.0,13600000000.0,1945000000.0,2676000000.0,1122000000.0,32805000000.0,12194000000.0,10063000000.0,345000000.0,1465000000.0,8.84,1139000000.0,7650000000.0,1272000000.0,15545000000.0,,11.0755,3.3801,8.84,13466000000.0,0.6270563310069791,0.21401531263292217,0.30675201950922115,0.37171162932479807,0.259336452573373,0.3859715759820213,0.41048620637098004,0.9686565304087736,1.606137458787725,50309000000.0,15921000000.0,19464000000.0,21286000000.0,473000000.0,14.03,14.03,0.7302922108428075,41.15010570824524,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2022-09-25,49014000000.0,20724000000.0,11866000000.0,31001000000.0,18013000000.0,13537000000.0,1945000000.0,2773000000.0,,-21178000000.0,-7920000000.0,-6859000000.0,-269000000.0,-875000000.0,-6.369999999999997,-2285000000.0,-5366000000.0,-750000000.0,15482000000.0,1.7465,10.3764,3.0368,-6.369999999999997,-8670000000.0,-0.380780547382446,-0.13993960909128003,0.3238738313344036,0.3739729908395505,-0.1615864854939405,-0.23645320197044334,0.40938709982056853,0.8594903680675068,1.7465026125063206,44200000000.0,12936000000.0,15860000000.0,17622000000.0,490000000.0,11.000000000000004,11.000000000000004,0.8785608897968449,32.36734693877551,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2022-12-25,50014000000.0,21098000000.0,10081000000.0,31204000000.0,18810000000.0,15431000000.0,1446000000.0,4808000000.0,1119000000.0,9463000000.0,2465000000.0,2235000000.0,170000000.0,98000000.0,1.0,1131000000.0,3095000000.0,398000000.0,16877000000.0,,10.5549,2.8924,1.0,2863000000.0,0.11881977671451356,0.04468748750349902,0.23618302863785268,0.2604882172672514,0.049286199864038066,0.06907277159750048,0.3025467610694283,0.8972355130249867,2.0928479317528024,42958000000.0,11772000000.0,14461000000.0,16215000000.0,521000000.0,9.020000000000003,9.020000000000003,1.0408263953129817,27.75623800383877,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2023-03-26,48362000000.0,19073000000.0,7866000000.0,28664000000.0,19698000000.0,15486000000.0,499000000.0,3488000000.0,1114000000.0,18738000000.0,4554000000.0,3939000000.0,348000000.0,291000000.0,3.0,1127000000.0,4552000000.0,868000000.0,15985000000.0,,10.5549,2.8924,3.0,5422000000.0,0.1999695400548279,0.08144824448947521,0.2102145373038745,0.2430355427473583,0.09416484016376495,0.12762379844743996,0.2893585227879176,0.811503705959996,2.424739384693618,39828000000.0,9378000000.0,11293000000.0,13081000000.0,594000000.0,6.470000000000002,6.470000000000002,1.222001376041587,19.011784511784512,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2023-06-25,49002000000.0,20476000000.0,8463000000.0,28332000000.0,20670000000.0,14530000000.0,914000000.0,6087000000.0,1115000000.0,27189000000.0,6378000000.0,5742000000.0,521000000.0,313000000.0,5.0,1126000000.0,7209000000.0,1347000000.0,15444000000.0,,15.0813,3.3673,5.0,7725000000.0,0.2777939042089985,0.11717889065752418,0.2111883482290632,0.2345801610945603,0.130157952736623,0.17660740986874895,0.2841222553238442,0.7471698113207547,2.4194730001181615,34212000000.0,5057000000.0,5477000000.0,7340000000.0,770000000.0,2.6300000000000026,2.6300000000000026,2.1040871934604906,7.112987012987013,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2023-09-24,51040000000.0,22464000000.0,9628000000.0,29459000000.0,21581000000.0,14484000000.0,914000000.0,8450000000.0,,-19570000000.0,-5609000000.0,-4684000000.0,-345000000.0,-598000000.0,-3.0,-2258000000.0,-3557000000.0,-804000000.0,15398000000.0,2.3332,17.0409,3.4405,-3.0,-6413000000.0,-0.21704276910245124,-0.09177115987460815,0.23934593765968318,0.28661216147164026,-0.10989420062695925,-0.15168068363125017,0.32769545222279,0.7134979843380752,2.333194848358953,35820000000.0,7232000000.0,7788000000.0,9597000000.0,694000000.0,6.0,6.0,1.6044597269980203,11.221902017291066,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2023-12-24,52135000000.0,23439000000.0,9169000000.0,29077000000.0,23058000000.0,14566000000.0,914000000.0,8133000000.0,1118000000.0,9935000000.0,2928000000.0,2767000000.0,178000000.0,151000000.0,2.0,1127000000.0,2949000000.0,437000000.0,15480000000.0,,20.5699,4.4005,2.0,3365000000.0,0.12000173475583312,0.053073750839167544,0.2785103170608958,0.29471565173628583,0.05616188740769157,0.07597695780787794,0.33870156014091596,0.6713505074160812,2.5563311157159996,36292000000.0,7764000000.0,8251000000.0,10099000000.0,702000000.0,7.0,7.0,1.532825032181404,11.753561253561253,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2024-03-24,53167000000.0,24232000000.0,9143000000.0,28698000000.0,24469000000.0,14543000000.0,914000000.0,9219000000.0,1118000000.0,19325000000.0,5268000000.0,5093000000.0,350000000.0,373000000.0,4.0,1129000000.0,6503000000.0,848000000.0,15457000000.0,,22.2934,5.1352,4.0,6116000000.0,0.208140912991949,0.09579250286832057,0.26354463130659767,0.27260025873221216,0.09908401828201704,0.13194409657867054,0.31648124191461835,0.6316972495811026,2.6503335885376793,36879000000.0,8918000000.0,8965000000.0,10793000000.0,704000000.0,8.0,8.0,1.4321319373668118,12.734375,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2024-06-23,52741000000.0,23332000000.0,9747000000.0,28071000000.0,24670000000.0,13190000000.0,1364000000.0,7770000000.0,1116000000.0,28718000000.0,7489000000.0,7222000000.0,517000000.0,545000000.0,6.0,1130000000.0,9555000000.0,1267000000.0,14554000000.0,,25.7274,6.0013,6.0,8756000000.0,0.2927442237535468,0.13693331563679112,0.2514799080715927,0.2607772128978341,0.1419957907510286,0.190929023047114,0.30489588411449264,0.5899473044183219,2.3937621832358675,38408000000.0,10398000000.0,10076000000.0,11824000000.0,700000000.0,9.0,9.0,1.2308863328822734,14.394285714285715,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2024-09-29,55154000000.0,25231000000.0,10504000000.0,28880000000.0,26274000000.0,13270000000.0,1364000000.0,7849000000.0,,-19016000000.0,-5614000000.0,-4940000000.0,-348000000.0,-843000000.0,-4.0,-2256000000.0,-6805000000.0,-846000000.0,14634000000.0,2.402,18.6616,4.8578,-4.0,-6460000000.0,-0.1880185734947096,-0.08956739311745295,0.2597812368531763,0.2952250736222129,-0.10178772165210138,-0.13723477070499657,0.33971392511569204,0.5569764786480932,2.402037319116527,38962000000.0,10142000000.0,10071000000.0,11777000000.0,697000000.0,8.0,8.0,1.242591491890974,14.44906743185079,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2024-12-29,55575000000.0,26065000000.0,9954000000.0,28695000000.0,26880000000.0,13212000000.0,1365000000.0,8713000000.0,1106000000.0,11669000000.0,3555000000.0,3180000000.0,163000000.0,455000000.0,2.0,1122000000.0,4587000000.0,436000000.0,14577000000.0,,16.2708,4.2201,2.0,3991000000.0,0.11830357142857142,0.057219973009446694,0.2725169251863913,0.30465335504327706,0.06396761133603239,0.08575150155582893,0.3420173108235496,0.5422991071428571,2.6185453084187262,40696000000.0,10555000000.0,10698000000.0,12403000000.0,682000000.0,8.0,8.0,1.175280174151415,15.686217008797653,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2025-03-30,55372000000.0,26080000000.0,9544000000.0,27644000000.0,27728000000.0,13258000000.0,1365000000.0,7203000000.0,1100000000.0,22649000000.0,6675000000.0,5992000000.0,326000000.0,748000000.0,5.0,1118000000.0,7141000000.0,833000000.0,14623000000.0,,15.304,3.996,5.0,7508000000.0,0.2160992498557415,0.10821353752799248,0.26455914168395955,0.2947149984546779,0.12054829155529871,0.1576113905220656,0.331493664179434,0.5273730525100981,2.732606873428332,44020000000.0,11454000000.0,12105000000.0,13795000000.0,658000000.0,9.0,9.0,1.0600217470097861,18.396656534954406,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2025-06-29,54862000000.0,24913000000.0,7800000000.0,27653000000.0,27209000000.0,14788000000.0,0.0,5448000000.0,1084000000.0,33013000000.0,9437000000.0,8658000000.0,493000000.0,1034000000.0,7.0,1112000000.0,10016000000.0,1231000000.0,14788000000.0,,14.9131,3.9916,7.0,10668000000.0,0.31820353559483994,0.15781415187196968,0.26226032169145486,0.2858570866022476,0.1720134154788378,0.22470652665666596,0.32314542755884046,0.543496637142122,3.193974358974359,48315000000.0,12890000000.0,14053000000.0,15707000000.0,634000000.0,10.0,10.0,0.9414910549436557,22.165615141955836,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2025-09-28,50143000000.0,25754000000.0,9144000000.0,28937000000.0,21206000000.0,14811000000.0,0.0,5520000000.0,,-23047000000.0,-7312000000.0,-12289000000.0,-318000000.0,4885000000.0,-9.0,-2247000000.0,-7732000000.0,-898000000.0,14811000000.0,2.8165,32.0397,4.0089,-9.0,-8210000000.0,-0.5795058002452136,-0.24507907384879246,0.5332147351065215,0.31726471992016314,-0.14582294637337215,-0.20301524280201017,0.3562285763873823,0.6984344053569744,2.8164916885389326,44284000000.0,5541000000.0,12355000000.0,13957000000.0,664000000.0,5.0,5.0,1.0611879343698503,18.606927710843372,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
2025-12-28,53034000000.0,24608000000.0,9822000000.0,29961000000.0,23073000000.0,14817000000.0,,7205000000.0,1074000000.0,12252000000.0,3366000000.0,3004000000.0,169000000.0,543000000.0,2.0,1079000000.0,4965000000.0,393000000.0,14817000000.0,,34.6213,4.1399,2.0,3759000000.0,0.130195466562649,0.05664290832296263,0.24518445968005223,0.27473065621939274,0.06346871818078968,0.08883610451306413,0.30680705190989227,0.642179170458978,2.505396049684382,44867000000.0,5365000000.0,12166000000.0,13725000000.0,670000000.0,5.0,5.0,1.0795628415300547,18.15820895522388,1.2945515,205.95,120.8019,16.85175,135295.6,25.2182,8.3718,3.0155
