report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-10-30,54411000000.0,22576000000.0,23351000000.0,,13803000000.0,,5753000000.0,,75009000000.0,,6851000000.0,5402000000.0,317000000.0,1488000000.0,10.87,496800000.0,5597000000.0,2483000000.0,1952000000.0,3114000000.0,0.0,,18.2889,1.2002,10.87,8803000000.0,0.39136419618923424,0.0992813953060962,0.07201802450372621,,0.09133570638190083,0.1259120398448843,0.49634137506339204,0.041515018197816264,0.11735925022330654,0.0,0.9668108432187058,114697000000.0,10535000000.0,12666000000.0,,1353000000.0,15336000000.0,387000000.0,23.5,23.5,0.0,32.72868217054263,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2022-01-29,53811000000.0,21573000000.0,21747000000.0,,12827000000.0,,5911000000.0,,-42558000000.0,,-5120000000.0,-4467000000.0,-216000000.0,-1104000000.0,-8.76,-1007900000.0,-1533000000.0,-817000000.0,-1277000000.0,-2350000000.0,0.0,0.992,15.2049,0.9963,-8.76,-6397000000.0,-0.34824978560848213,-0.0830127669063946,0.10496263922176793,,0.12030640537619249,-0.09514783222761146,-0.39915802603882433,0.05521876028008835,0.1503125146858405,0.0,0.9919988963995033,106005000000.0,6946000000.0,8946000000.0,,3447000000.0,11588000000.0,421000000.0,14.1,14.1,0.0,21.24940617577197,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2022-04-30,50842000000.0,17953000000.0,20724000000.0,,10774000000.0,,1112000000.0,,25170000000.0,,1346000000.0,1009000000.0,112000000.0,240000000.0,2.16,467800000.0,-1394000000.0,952000000.0,679000000.0,-2346000000.0,0.0,,18.188,0.996,2.16,2025000000.0,0.09365138295897531,0.019845796782187956,0.04008740564163687,,0.053476360746920935,0.026474174894772037,0.12493038797104139,-0.0932061978545888,0.08045292014302742,0.0,0.8662902914495271,106978000000.0,5858000000.0,7918000000.0,,502000000.0,10572000000.0,425000000.0,12.09,12.09,0.0,18.630588235294116,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2022-07-30,52470000000.0,18453000000.0,22445000000.0,,10592000000.0,,1117000000.0,,51207000000.0,,1667000000.0,1192000000.0,224000000.0,274000000.0,2.55,466800000.0,-47000000.0,2523000000.0,1329000000.0,-2570000000.0,0.0,,18.0379,0.7064,2.55,2996000000.0,0.11253776435045318,0.022717743472460455,0.023278067451715585,,0.032554142988263327,0.03177053554412045,0.15738293051359517,-0.0501884507977425,0.05850762591052005,0.0,0.8221430162619737,108828000000.0,3136000000.0,4744000000.0,,-4152000000.0,7427000000.0,437000000.0,6.819999999999999,6.819999999999999,0.0,10.8558352402746,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2023-01-28,53335000000.0,17846000000.0,19500000000.0,,11232000000.0,,2229000000.0,,109120000000.0,,3848000000.0,2780000000.0,478000000.0,638000000.0,5.0,464700000.0,4018000000.0,5528000000.0,2700000000.0,-1510000000.0,0.0,0.9152,27.9321,0.7116,5.0,6548000000.0,0.2475071225071225,0.05212337114465173,0.025476539589442817,,0.03526392961876833,0.07214774538295678,0.3425925925925926,-0.013837976539589443,0.06000733137829912,0.0,0.9151794871794872,142939000000.0,514000000.0,1741000000.0,,-8776000000.0,5172000000.0,598000000.0,0.9500000000000002,0.9500000000000002,0.0,2.911371237458194,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2023-04-29,52150000000.0,15773000000.0,17867000000.0,,11605000000.0,,1321000000.0,,25322000000.0,,1328000000.0,950000000.0,147000000.0,254000000.0,2.0,462900000.0,1265000000.0,1605000000.0,667000000.0,-340000000.0,0.0,,26.6517,0.6637,2.0,1995000000.0,0.08186126669538991,0.01821668264621285,0.03751678382434247,,0.052444514651291366,0.025465004793863853,0.11443343386471348,-0.0134270594739752,0.07878524603111918,0.0,0.8828006940169026,210819000000.0,5931000000.0,8189000000.0,,-6766000000.0,13564000000.0,961000000.0,11.71,11.71,0.0,8.521331945889699,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2023-07-29,53206000000.0,16098000000.0,19332000000.0,,11990000000.0,,1617000000.0,,50095000000.0,,2525000000.0,1785000000.0,288000000.0,491000000.0,3.0,462700000.0,3398000000.0,2825000000.0,1350000000.0,573000000.0,0.0,,18.4733,0.5769,3.0,3875000000.0,0.14887406171809842,0.03354884787429989,0.035632298632598064,,0.050404231959277374,0.04745705371574634,0.21059216013344453,0.011438267292144925,0.07735302924443557,0.0,0.8327126008690254,235744000000.0,6707000000.0,9368000000.0,,-3847000000.0,15414000000.0,1137000000.0,12.549999999999999,12.549999999999999,0.0,8.239226033421284,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2023-10-28,56229000000.0,18599000000.0,21502000000.0,,12514000000.0,,1910000000.0,,75493000000.0,,3842000000.0,2756000000.0,395000000.0,755000000.0,5.0,462700000.0,5332000000.0,3952000000.0,2072000000.0,1380000000.0,0.0,,13.8113,0.4693,5.0,5914000000.0,0.22023333866070002,0.04901385406107169,0.036506695985058214,,0.05089213569470017,0.06832773124188586,0.3070161419210484,0.018279840515014637,0.07833838898970766,0.0,0.8649893033206213,260030000000.0,8271000000.0,11543000000.0,,103000000.0,18332000000.0,1308000000.0,15.0,15.0,0.0,8.824923547400612,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2024-02-03,55356000000.0,17498000000.0,19304000000.0,,13432000000.0,,3805000000.0,,-43498000000.0,,-1988000000.0,-1353000000.0,-328000000.0,-341000000.0,-2.0,-925500000.0,-1374000000.0,-3576000000.0,-1288000000.0,-4950000000.0,0.0,0.9064,15.8797,0.6118,-2.0,-3276000000.0,-0.10072960095294818,-0.024441794927379145,0.031104878385213114,,0.045703250724171224,-0.035912999494183105,-0.1480047647409172,0.11379833555565773,0.07531380753138076,0.0,0.9064442602569416,107412000000.0,4138000000.0,5707000000.0,,-3337000000.0,8508000000.0,502000000.0,8.0,8.0,0.0,11.368525896414342,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2024-05-04,55117000000.0,17078000000.0,19859000000.0,,13840000000.0,,3604000000.0,,24531000000.0,,1296000000.0,942000000.0,106000000.0,277000000.0,2.0,463900000.0,1101000000.0,674000000.0,718000000.0,427000000.0,0.0,,17.7381,0.6871,2.0,2014000000.0,0.0680635838150289,0.01709091568844458,0.038400391341567815,,0.052831111654641064,0.023513616488560696,0.09364161849710982,0.017406546818311525,0.08210019974725857,0.0,0.8599627372979506,106621000000.0,4130000000.0,5675000000.0,,-2570000000.0,8527000000.0,461000000.0,7.999999999999999,7.999999999999999,0.0,12.310195227765727,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2024-08-03,55995000000.0,17918000000.0,19984000000.0,,14429000000.0,,3497000000.0,,49983000000.0,,2931000000.0,2134000000.0,,630000000.0,4.0,463700000.0,3339000000.0,1313000000.0,1461000000.0,2026000000.0,0.0,,13.7719,0.5759,4.0,4392000000.0,0.1478965971307783,0.03811054558442718,0.04269451613548607,,0.05863993757877679,0.05234395928207876,0.2031325802203895,0.04053378148570514,0.08786987575775763,0.0,0.896617293835068,106509000000.0,4479000000.0,6081000000.0,,-1117000000.0,9044000000.0,,9.0,9.0,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2024-11-02,58531000000.0,20554000000.0,21792000000.0,,14489000000.0,,3433000000.0,,75651000000.0,,4099000000.0,2988000000.0,,867000000.0,6.0,462900000.0,4078000000.0,1968000000.0,2215000000.0,2110000000.0,0.0,,15.7625,0.6403,6.0,6314000000.0,0.2062254123818069,0.0510498710085254,0.039497164611175,,0.054183024679118584,0.07003126548324819,0.2829042722065015,0.02789123739276414,0.08346221464356056,0.0,0.943190161527166,106667000000.0,4711000000.0,6338000000.0,,-387000000.0,9444000000.0,,10.0,10.0,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2025-02-01,57769000000.0,19454000000.0,20799000000.0,,14666000000.0,,4762000000.0,,-43599000000.0,,-2760000000.0,-1973000000.0,,-604000000.0,-4.0,-928700000.0,-1151000000.0,-1064000000.0,-1413000000.0,-2215000000.0,0.0,0.9353,14.9398,0.5735,-4.0,-4173000000.0,-0.13452884222010092,-0.03415326559227267,0.04525333149842886,,0.06330420422486754,-0.047776489120462534,-0.18819037228964952,0.05080391752104406,0.0957132044312943,0.0,0.9353334294918025,106566000000.0,4091000000.0,5566000000.0,,2348000000.0,8547000000.0,,7.999999999999999,7.999999999999999,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2025-05-03,56185000000.0,17759000000.0,18991000000.0,,14947000000.0,,2887000000.0,,23846000000.0,,1472000000.0,1036000000.0,,346000000.0,2.0,456500000.0,275000000.0,790000000.0,787000000.0,-515000000.0,0.0,,10.2077,0.4035,2.0,2259000000.0,0.06931156753863651,0.01843908516507965,0.04344544158349409,,0.06172943051245492,0.026199163477796564,0.09848130059543721,-0.021596913528474378,0.0947328692443177,0.0,0.9351271654994471,105881000000.0,4185000000.0,5742000000.0,,1406000000.0,8792000000.0,,7.999999999999999,7.999999999999999,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2025-08-02,57851000000.0,19034000000.0,19223000000.0,,15420000000.0,,4341000000.0,,49057000000.0,,2789000000.0,1971000000.0,,629000000.0,4.0,456100000.0,2358000000.0,1864000000.0,1558000000.0,494000000.0,0.0,,11.5438,0.4292,4.0,4347000000.0,0.12782101167315174,0.03407028400546231,0.0401777524104613,,0.05685223311657867,0.04821005687023561,0.18086900129701686,0.010069918666041544,0.0886112073710174,0.0,0.9901680278832649,104955000000.0,4022000000.0,5600000000.0,,-126000000.0,8747000000.0,,7.999999999999999,7.999999999999999,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2025-11-01,59991000000.0,20702000000.0,21242000000.0,,15501000000.0,,3822000000.0,,74327000000.0,,3737000000.0,2660000000.0,,799000000.0,5.0,455700000.0,3485000000.0,2842000000.0,2331000000.0,643000000.0,0.0,,11.0041,0.3935,5.0,6068000000.0,0.17160183213986194,0.04433998433098298,0.035787802548199174,,0.05027782636188734,0.06229267723491857,0.24108122056641507,0.008650961292666192,0.08163924280544083,0.0,0.9745786649091422,103631000000.0,3694000000.0,5238000000.0,,-1593000000.0,8501000000.0,,6.999999999999999,6.999999999999999,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
2026-01-31,59490000000.0,20005000000.0,21230000000.0,,16165000000.0,,5488000000.0,,-42450000000.0,,-2881000000.0,-1962000000.0,,-712000000.0,-3.0,-912700000.0,444000000.0,-1769000000.0,-1542000000.0,-1325000000.0,0.0,0.9423,13.3862,0.4733,-3.0,-4423000000.0,-0.12137333745746984,-0.0329803328290469,0.04621908127208481,,0.0678680800942285,-0.048428307278534206,-0.1782245592329106,0.03121319199057715,0.10419316843345112,0.0,0.9422986340084786,104780000000.0,3705000000.0,5117000000.0,,-703000000.0,8251000000.0,,8.0,8.0,0.0,,1.0298424,126.0,83.44,6.57014,54546.504,14.7224,3.0681,0.5206
