report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-04-30,34549000000.0,20091000000.0,28029000000.0,34549000000.0,-3360000000.0,4917000000.0,1222000000.0,3424000000.0,31523000000.0,,2683000000.0,2296000000.0,336000000.0,1.81,1270000000.0,2468000000.0,389000000.0,6139000000.0,,11.0803,0.6709,1.81,3072000000.0,-0.6833333333333333,0.0664563373759009,0.07283570726136472,,0.08511245757066269,0.07765781932906886,0.9654551997121267,0.09745265361799321,-1.8270833333333334,0.7167933212030397,62103000000.0,4088000000.0,4910000000.0,,5697000000.0,3.1900000000000004,3.1900000000000004,1.0775846936984377,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2021-07-31,35523000000.0,20603000000.0,27667000000.0,,-3942000000.0,,214000000.0,3439000000.0,46812000000.0,,4064000000.0,3404000000.0,554000000.0,2.73,1247000000.0,3561000000.0,585000000.0,214000000.0,,8.5964,0.564,2.73,4649000000.0,-0.8635210553018772,0.09582523998536159,0.07271639750491327,,0.08681534649235238,0.11440475185091349,-1.090128755364807,0.09931214218576434,-0.05428716387620497,0.7446777749665666,67534000000.0,5316000000.0,6504000000.0,,7283000000.0,4.41,4.41,0.029383495812165317,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2021-10-31,38610000000.0,22170000000.0,29096000000.0,,-1650000000.0,6386000000.0,1106000000.0,4299000000.0,-30494000000.0,,-2766000000.0,-265000000.0,-110000000.0,-0.040000000000000036,-2590000000.0,-642000000.0,-392000000.0,7492000000.0,0.762,5.5062,0.5675,-0.040000000000000036,-3158000000.0,0.1606060606060606,-0.006863506863506863,0.008690234144421853,,0.09070636846592772,-0.07163947163947164,-0.4734679904142417,0.10356135633239326,-4.540606060606061,0.7619604069287874,63487000000.0,6503000000.0,5302000000.0,,6087000000.0,5.33,5.33,1.2308197798587153,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2022-01-31,38912000000.0,22432000000.0,30199000000.0,,-2328000000.0,,689000000.0,3394000000.0,17028000000.0,,1359000000.0,1086000000.0,241000000.0,0.99,1094000000.0,1657000000.0,197000000.0,689000000.0,,5.9415,0.601,0.99,1556000000.0,-0.46649484536082475,0.027909128289473683,0.06377730796335447,,0.07980972515856237,0.03492495888157895,-0.8291641244661379,0.0913789053323937,-0.2959621993127148,0.7428060531805689,64869000000.0,6521000000.0,5340000000.0,,6119000000.0,5.49,5.49,0.11260009805523778,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2022-04-30,39901000000.0,23515000000.0,28906000000.0,,-1898000000.0,,694000000.0,4477000000.0,33518000000.0,,2637000000.0,2086000000.0,480000000.0,1.94,1078000000.0,2165000000.0,390000000.0,694000000.0,,6.1047,0.5858,1.94,3027000000.0,-1.0990516332982085,0.05227939149394752,0.06223521689838296,,0.07867414523539591,0.06608856920879176,-2.1901993355481726,0.09030968434870816,-0.3656480505795574,0.8134989275582925,66864000000.0,6311000000.0,5294000000.0,,6074000000.0,5.62,5.62,0.11425749094501153,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2022-07-31,39247000000.0,22996000000.0,26809000000.0,,-2318000000.0,,705000000.0,5386000000.0,48182000000.0,,3909000000.0,3205000000.0,563000000.0,3.01,1064000000.0,2559000000.0,571000000.0,705000000.0,,5.383,0.5228,3.01,4480000000.0,-1.3826574633304574,0.08166229265931153,0.06651861691087958,,0.08112988252874517,0.09959996942441461,-2.4234345939243647,0.09298078120459922,-0.30414150129421913,0.8577716438509456,68234000000.0,6112000000.0,5139000000.0,,5905000000.0,5.9,5.9,0.11939034716342083,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2022-10-31,38587000000.0,19801000000.0,26153000000.0,,-2918000000.0,10796000000.0,218000000.0,3145000000.0,-35745000000.0,,-3229000000.0,-3174000000.0,-46000000.0,-2.8899999999999997,-2186000000.0,-1918000000.0,-378000000.0,11014000000.0,0.7536,9.0149,0.442,-2.8899999999999997,-3607000000.0,1.0877313228238519,-0.08225568196542878,0.08879563575325221,,0.09033431249125752,-0.08368103247207609,-0.3988389328063241,0.10090921807245769,-3.774503084304318,0.7571215539326273,62983000000.0,3203000000.0,4676000000.0,,5456000000.0,3.0500000000000003,3.0500000000000003,2.0186950146627565,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2023-01-31,36148000000.0,17305000000.0,25053000000.0,,-3730000000.0,10337000000.0,422000000.0,,13828000000.0,,765000000.0,487000000.0,97000000.0,0.49,996000000.0,-16000000.0,209000000.0,10759000000.0,,11.6455,0.4814,0.49,974000000.0,-0.13056300268096516,0.013472391280292132,0.03521839745444027,,0.05532253398900781,0.021162996569658074,0.1088348271446863,0.07043679490888054,-2.8844504021447723,0.6907356404422624,59783000000.0,2604000000.0,4082000000.0,,4874000000.0,2.5500000000000007,2.5500000000000007,2.2074271645465737,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2023-04-30,36366000000.0,17023000000.0,24034000000.0,,-2484000000.0,10360000000.0,240000000.0,,26741000000.0,,1527000000.0,1553000000.0,-367000000.0,1.56,997000000.0,620000000.0,421000000.0,10600000000.0,,11.4849,0.5267,1.56,1948000000.0,-0.6252012882447665,0.04270472419292746,0.05807561422534684,,0.05710332448300363,0.04198977066490678,0.1881468703794973,0.07284693915709958,-4.26731078904992,0.7082882583007406,53006000000.0,2071000000.0,2972000000.0,,3795000000.0,2.1700000000000004,2.1700000000000004,2.793148880105402,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2023-07-31,36632000000.0,17463000000.0,25190000000.0,,-2245000000.0,9236000000.0,443000000.0,,39901000000.0,,2442000000.0,2289000000.0,-204000000.0,2.29,999000000.0,1596000000.0,638000000.0,9679000000.0,,14.6412,0.5939,2.29,3080000000.0,-1.0195991091314032,0.06248635073160078,0.05736698328362698,,0.06120147364727701,0.0666630268617602,0.3284907183212268,0.07719104784341245,-4.311358574610245,0.6932512901945216,44725000000.0,1155000000.0,1505000000.0,,2395000000.0,1.4500000000000006,1.4500000000000006,4.041336116910229,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2023-10-31,37004000000.0,17977000000.0,24488000000.0,,-1069000000.0,9254000000.0,230000000.0,,-26752000000.0,,-1278000000.0,-1066000000.0,148000000.0,-1.08,-1992000000.0,1371000000.0,-418000000.0,9484000000.0,0.7341,7.9746,0.4844,-1.08,-1696000000.0,0.9971936389148737,-0.028807696465247,0.03984748803827751,,0.04777212918660287,-0.03453680683169387,-0.1518716577540107,0.06339712918660287,-8.871842843779232,0.7341146684090166,53718000000.0,3263000000.0,3456000000.0,,4306000000.0,3.26,3.26,2.2025081281932186,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2024-01-31,35846000000.0,16858000000.0,23857000000.0,,-1640000000.0,9301000000.0,359000000.0,,13185000000.0,2888000000.0,935000000.0,622000000.0,171000000.0,0.62,1002000000.0,121000000.0,205000000.0,9660000000.0,,8.2426,0.5302,0.62,1140000000.0,-0.37926829268292683,0.01735200580260001,0.04717481987106561,0.21903678422449754,0.07091391733029959,0.026083802934776544,0.11658354114713217,0.08646188850967008,-5.890243902439025,0.7066269857903341,53075000000.0,3398000000.0,3626000000.0,,4472000000.0,3.3900000000000006,3.3900000000000006,2.1601073345259394,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2024-04-30,37433000000.0,18593000000.0,24839000000.0,,-916000000.0,9327000000.0,265000000.0,,25985000000.0,5911000000.0,1887000000.0,1229000000.0,361000000.0,1.23,996000000.0,702000000.0,414000000.0,9592000000.0,,9.2582,0.5187,1.23,2301000000.0,-1.341703056768559,0.03283199316111452,0.047296517221473926,0.227477390802386,0.07261881854916298,0.05041006598455908,0.21749654218533887,0.0885510871656725,-10.471615720524017,0.7485406014734892,52319000000.0,3074000000.0,3986000000.0,,4825000000.0,3.0600000000000005,3.0600000000000005,1.987979274611399,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2024-10-31,39909000000.0,20760000000.0,28687000000.0,,-1323000000.0,8263000000.0,1406000000.0,,53559000000.0,11818000000.0,3818000000.0,2775000000.0,504000000.0,2.81,989000000.0,3749000000.0,830000000.0,9669000000.0,0.7237,12.3356,0.6391,2.81,4648000000.0,-2.0975056689342404,0.06953318800270615,0.05181202038873019,0.2206538583618066,0.07128587165555743,0.09566764388984941,0.457464653726336,0.08678280027633077,-7.308390022675737,0.7236727437515251,65977000000.0,3560000000.0,5362000000.0,,6393000000.0,3.58,3.58,1.5124354763022054,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2025-01-31,38930000000.0,19834000000.0,27434000000.0,,-1072000000.0,8273000000.0,1418000000.0,,13504000000.0,2840000000.0,845000000.0,565000000.0,139000000.0,0.59,957000000.0,374000000.0,197000000.0,9691000000.0,,11.2135,0.5657,0.59,1042000000.0,-0.5270522388059702,0.01451322887233496,0.041839454976303314,0.2103080568720379,0.06257405213270142,0.0217056254816337,0.09803921568627451,0.07716232227488151,-9.040111940298507,0.7229714952249034,106233000000.0,5191000000.0,7485000000.0,23457000000.0,9131000000.0,5.25,5.25,1.0613295367429636,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2025-04-30,38799000000.0,19458000000.0,26556000000.0,,-1276000000.0,9291000000.0,1446000000.0,,26724000000.0,5579000000.0,1499000000.0,971000000.0,239000000.0,1.02,956000000.0,412000000.0,402000000.0,10737000000.0,,9.5768,0.4439,1.02,1901000000.0,-0.7609717868338558,0.02502641820665481,0.03633438108067655,0.20876365813500972,0.056091902409818886,0.038635016366401195,0.15843991121445936,0.07113456069450681,-8.414576802507836,0.7327157704473566,119772000000.0,5540000000.0,8049000000.0,26148000000.0,9892000000.0,5.65,5.65,1.0854225636878285,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2025-07-31,39854000000.0,20574000000.0,27864000000.0,,-901000000.0,8782000000.0,820000000.0,,40656000000.0,8430000000.0,2215000000.0,1734000000.0,100000000.0,1.82,955000000.0,2073000000.0,708000000.0,9602000000.0,,8.8235,0.4258,1.82,2923000000.0,-1.9245283018867925,0.043508807146083205,0.04265053128689492,0.20734946871310508,0.05448150334513971,0.055577859186029005,0.2545684404091484,0.07189590712317985,-10.657047724750278,0.7383720930232558,134443000000.0,6045000000.0,8377000000.0,28667000000.0,10514000000.0,6.239999999999999,6.239999999999999,0.9132585124595777,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2025-10-31,41769000000.0,22453000000.0,29258000000.0,,-346000000.0,8821000000.0,845000000.0,,-25589000000.0,-5457000000.0,-1385000000.0,-741000000.0,-339000000.0,-0.7799999999999998,-1915000000.0,838000000.0,-391000000.0,9666000000.0,0.7674,10.2267,0.4677,-0.7799999999999998,-1776000000.0,2.1416184971098264,-0.017740429505135387,0.028957755285474226,0.213255695806792,0.05412481925827504,-0.033158562570327274,-0.14860515021459228,0.0694048223846184,-27.936416184971097,0.7674140406042792,55295000000.0,2529000000.0,3174000000.0,11392000000.0,4090000000.0,2.6500000000000004,2.6500000000000004,2.363325183374083,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
2026-01-31,41535000000.0,22226000000.0,29290000000.0,,-766000000.0,8838000000.0,861000000.0,,14438000000.0,2835000000.0,759000000.0,545000000.0,126000000.0,0.58,932000000.0,383000000.0,214000000.0,9699000000.0,,7.248,0.3234,0.58,973000000.0,-0.7114882506527415,0.013121463825689178,0.03774761047236459,0.19635683612688737,0.05256960797894445,0.018273745034308415,0.08496585693496025,0.06739160548552431,-12.661879895561357,0.7588255377261864,56229000000.0,2509000000.0,3088000000.0,11387000000.0,4021000000.0,2.64,2.64,2.412086545635414,1.1726031,29.55,17.56,17.07624,16900.887,6.7361,0.8956,0.3006
