report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-12-31,5277965000.0,1645678000.0,1213981000.0,3996880000.0,326614000.0,2511519000.0,,1057487000.0,-1599544000.0,,-119762000.0,-86508000.0,-53254000.0,-10.600000000000001,-20017000.0,-294645000.0,-248063000.0,-542708000.0,2511519000.0,1.3556,,0.257,-10.600000000000001,,-0.3666774847373352,-0.0226909424370946,0.07487258868777602,,,,0.33928919742126507,,7.689563215293894,1.355604412260159,3005981000.0,-11784000.0,-399115000.0,185285000.0,-5.489999999999995,-5.489999999999995,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2024-03-31,4644972000.0,1074359000.0,602418000.0,3371549000.0,286338000.0,2512175000.0,,412864000.0,733704000.0,,-34333000.0,50379000.0,16044000.0,-4.54,9176000.0,107239000.0,104627000.0,2612000.0,2512175000.0,,,0.2789,-4.54,,-0.11990375011350222,-0.007391433145345117,-0.0467940749948208,,,,0.0035600187541569898,,8.773460036739797,1.7834111862527349,2960546000.0,-95341000.0,-431819000.0,190523000.0,-14.139999999999993,-14.139999999999993,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2024-06-30,4615693000.0,1077790000.0,590922000.0,3352678000.0,250371000.0,2514169000.0,,465953000.0,1468502000.0,,-66588000.0,,31598000.0,-8.83,9191000.0,288898000.0,231995000.0,56903000.0,2514169000.0,,,0.256,-8.83,,-0.26595731933810224,-0.01442643607362968,-0.0453441670491426,,,,0.03874901089681866,,10.041774007373059,1.8239124622200562,2882842000.0,-215764000.0,-433947000.0,,-26.759999999999994,-26.759999999999994,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2024-09-30,4553636000.0,1072325000.0,571578000.0,3319527000.0,191363000.0,2503270000.0,,451649000.0,2200307000.0,,-122413000.0,,41716000.0,-15.69,9199000.0,432513000.0,359873000.0,72640000.0,2503270000.0,,,0.236,-15.69,,-0.6396900132209465,-0.0268824736979416,-0.055634509184400174,,,,0.0330135749238629,,13.081264403254547,1.8760781555623205,2802969000.0,-343096000.0,-410553000.0,,-39.66,-39.66,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2024-12-31,4504301000.0,999537000.0,571917000.0,3297963000.0,134996000.0,2505217000.0,,389652000.0,-1472387000.0,,47250000.0,,-32411000.0,6.690000000000001,-18364000.0,-247218000.0,-128576000.0,-375794000.0,2505217000.0,1.7477,,0.2089,6.690000000000001,,0.35001037067764973,0.010489973916041579,-0.03209074788082209,,,,0.25522773564287105,,18.557712821120624,1.7476959069235571,2930126000.0,-176084000.0,-243639000.0,,-22.36999999999999,-22.36999999999999,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2025-03-31,5049684000.0,1198818000.0,667645000.0,3604307000.0,342660000.0,2685169000.0,,396470000.0,736186000.0,,32988000.0,,15007000.0,2.18,11671000.0,87735000.0,164952000.0,-77217000.0,2685169000.0,,,0.2049,2.18,,0.09627035545438627,0.006532686005698575,0.044809328077415216,,,,-0.10488789517866409,,7.836248759703496,1.7955919687858068,2932608000.0,-108763000.0,-323468000.0,,-15.649999999999993,-15.649999999999993,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2025-06-30,5038663000.0,1196891000.0,669445000.0,3591993000.0,307984000.0,2672820000.0,,387321000.0,1568974000.0,,2078000.0,,38084000.0,-1.01,12271000.0,239545000.0,343865000.0,-104320000.0,2672820000.0,,,0.1452,-1.01,,0.006747103745649125,0.0004124109907727506,0.0013244323997720804,,,,-0.06648931084900069,,8.6784378409268,1.7878854872319607,3033080000.0,-40097000.0,-484691000.0,,-7.829999999999991,-7.829999999999991,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2025-09-30,4833504000.0,1424427000.0,680214000.0,3265334000.0,579776000.0,2347984000.0,,428051000.0,2387164000.0,,276276000.0,,155655000.0,17.54,14092000.0,447425000.0,553886000.0,-106461000.0,2347984000.0,,2.8893,0.2063,17.54,,0.4765219671045369,0.057158533436612445,0.1157339839240203,,,,-0.04459727107144712,,4.0498123413180265,2.0940865668745423,3219937000.0,358592000.0,-663792000.0,,25.400000000000006,25.400000000000006,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2025-12-31,4789657000.0,1551573000.0,993001000.0,3352014000.0,590727000.0,2117187000.0,,940707000.0,-1507631000.0,,-24718000.0,,-45651000.0,-1.3200000000000003,-23618000.0,-81439000.0,-346755000.0,-428194000.0,2117187000.0,1.5625,2.7586,0.2483,-1.3200000000000003,,-0.041843355729465556,-0.0051607035743895645,0.016395258521481715,,,,0.2840177735798747,,3.5840362807185047,1.5625090004944606,3184693000.0,286624000.0,-716192000.0,,17.390000000000004,17.390000000000004,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2026-03-31,4385636000.0,1152601000.0,585215000.0,2944107000.0,568942000.0,2118729000.0,,500807000.0,783548000.0,,-15166000.0,,16884000.0,-1.54,14213000.0,113339000.0,164954000.0,-51615000.0,2118729000.0,1.5625,2.7586,0.2483,-1.54,,-0.02665649574121791,-0.00345810733038492,-0.019355546820360718,,,,-0.06587343723677426,,3.723980651806335,1.9695342737284587,3232055000.0,238470000.0,-690590000.0,,13.670000000000005,13.670000000000005,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
