report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2022-06-30,37024000000.0,12845000000.0,7653000000.0,,12230000000.0,,405000000.0,1057000000.0,27995000000.0,3802000000.0,,132000000.0,694000000.0,8.98,3101000000.0,978000000.0,615000000.0,2123000000.0,405000000.0,,0.5353,5.2557,8.98,4417000000.0,,,,0.13580996606536883,0.10269014693171996,0.30091017016224775,0.07583497053045186,0.15777817467404895,0.03311529026982829,1.6784267607474193,57600000000.0,,7534000000.0,6108000000.0,8853000000.0,375000000.0,17.23,17.23,0.045747204337512705,20.090666666666667,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2022-09-30,36491000000.0,12328000000.0,7634000000.0,,12191000000.0,,439000000.0,1480000000.0,40245000000.0,4614000000.0,,202000000.0,848000000.0,10.0,4515000000.0,1417000000.0,933000000.0,3098000000.0,439000000.0,,0.4627,5.7618,10.0,5547000000.0,,,,0.11464778233320909,0.12644213641719876,0.3653206650831354,0.07697850664678842,0.1378307864330973,0.03601017143794603,1.6148807964369924,64502000000.0,,6286000000.0,5875000000.0,7522000000.0,211000000.0,12.66,12.66,0.05836213772932731,29.791469194312796,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2022-12-31,36365000000.0,11845000000.0,6760000000.0,,12615000000.0,,349000000.0,2151000000.0,-30946000000.0,-4976000000.0,,-121000000.0,-976000000.0,-11.98,-2999000000.0,-951000000.0,-592000000.0,-3950000000.0,349000000.0,1.7522,0.5359,6.9521,-11.98,-5568000000.0,,,,0.1607962256834486,-0.13683486869242403,-0.3838321505708115,0.12764169844244813,0.17992632327279778,0.027665477606024575,1.7522189349112427,50451000000.0,,5101000000.0,2327000000.0,6368000000.0,287000000.0,11.0,11.0,0.054805276381909546,17.773519163763066,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2023-03-31,36255000000.0,12024000000.0,6513000000.0,,12721000000.0,,343000000.0,1790000000.0,10247000000.0,713000000.0,,116000000.0,167000000.0,1.0,482000000.0,352000000.0,396000000.0,130000000.0,343000000.0,,0.6438,10.0583,1.0,1109000000.0,,,,0.06958134088025764,0.01966625293063026,0.05457746478873239,0.012686639992192836,0.10822679808724504,0.026963289049603018,1.8461538461538463,47541000000.0,,4153000000.0,1401000000.0,5505000000.0,329000000.0,8.0,8.0,0.0623069936421435,12.623100303951368,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2023-06-30,36683000000.0,12693000000.0,7017000000.0,,12931000000.0,,130000000.0,2468000000.0,20553000000.0,1724000000.0,,231000000.0,355000000.0,3.0,1772000000.0,653000000.0,787000000.0,1119000000.0,130000000.0,,0.6939,14.1177,3.0,2511000000.0,,,,0.0838806986814577,0.04699724668102391,0.1319960186815711,0.054444606626769816,0.12217194570135746,0.010053360142293712,1.8088926891834116,40099000000.0,,2075000000.0,397000000.0,3599000000.0,428000000.0,2.0199999999999996,2.0199999999999996,0.03612114476243401,4.848130841121495,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2023-09-30,36875000000.0,13228000000.0,7000000000.0,,13205000000.0,,112000000.0,2833000000.0,31178000000.0,2738000000.0,,356000000.0,508000000.0,5.0,3438000000.0,1047000000.0,1154000000.0,2391000000.0,112000000.0,,0.7321,13.2356,5.0,3892000000.0,,,,0.08781833344024632,0.07425084745762713,0.2056018622812946,0.07668869074347297,0.12483161203412663,0.00848163574403635,1.8897142857142857,31032000000.0,,199000000.0,-310000000.0,1944000000.0,582000000.0,-2.9800000000000004,-2.9800000000000004,0.05761316872427984,0.34192439862542956,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2023-12-31,37000000000.0,13152000000.0,7150000000.0,,12930000000.0,,117000000.0,3390000000.0,-20871000000.0,-2122000000.0,,-226000000.0,-529000000.0,-3.0,-750000000.0,-521000000.0,-803000000.0,-1271000000.0,117000000.0,1.8394,0.7502,14.5405,-3.0,-2925000000.0,,,,0.10167217670451822,-0.05735135135135135,-0.16264275312332338,0.060897896602941884,0.14014661492022423,0.009048723897911833,1.8394405594405594,41107000000.0,,3053000000.0,2369000000.0,4587000000.0,477000000.0,6.0,6.0,0.025506867233485938,6.40041928721174,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2024-03-31,36624000000.0,12875000000.0,6087000000.0,,12979000000.0,,164000000.0,2314000000.0,9925000000.0,704000000.0,,127000000.0,122000000.0,1.0,-114000000.0,483000000.0,365000000.0,-597000000.0,164000000.0,,0.8145,15.6687,1.0,1069000000.0,,,,0.07093198992443325,0.019222367846221056,0.05356463516700905,-0.060151133501259446,0.10770780856423173,0.012635796286308652,2.1151634631181206,40785000000.0,,3044000000.0,1642000000.0,4547000000.0,488000000.0,6.0,6.0,0.03606773696943039,6.237704918032787,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2024-06-30,37064000000.0,12911000000.0,6147000000.0,,13449000000.0,,166000000.0,2839000000.0,20483000000.0,1674000000.0,,,371000000.0,4.0,1234000000.0,967000000.0,752000000.0,267000000.0,166000000.0,,0.751,13.2318,4.0,2426000000.0,,,,0.08172630962261387,0.04516511979279085,0.12295262578038928,0.013035199921886443,0.11843968168725284,0.012342925124544575,2.1003741662599644,40715000000.0,,2994000000.0,790000000.0,4462000000.0,,7.0,7.0,0.037203047960555805,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2024-09-30,37263000000.0,12742000000.0,5993000000.0,,13716000000.0,,121000000.0,2621000000.0,30805000000.0,2476000000.0,,,505000000.0,6.0,1904000000.0,1335000000.0,1133000000.0,569000000.0,121000000.0,,0.7654,14.4668,6.0,3609000000.0,,,,0.08037656224638857,0.06644660923704479,0.17894052178940523,0.018471027430611915,0.11715630579451387,0.008821813939924176,2.126147171700317,40342000000.0,,2732000000.0,-1032000000.0,4179000000.0,,8.0,8.0,0.028954295285953578,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2024-12-31,35746000000.0,12266000000.0,6705000000.0,,12462000000.0,,119000000.0,3375000000.0,-20911000000.0,-3037000000.0,,,-758000000.0,-7.0,795000000.0,-946000000.0,-728000000.0,-151000000.0,119000000.0,1.8294,0.5985,17.6443,-7.0,-3765000000.0,,,,0.14523456553966813,-0.0849605550271359,-0.24139575550433193,0.007221079814451724,0.18004877815503803,0.009549029048306852,1.8293810589112602,40302000000.0,,1817000000.0,88000000.0,3339000000.0,,4.0,4.0,0.03563941299790356,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2025-03-31,35189000000.0,11401000000.0,6240000000.0,,12209000000.0,,120000000.0,1867000000.0,7677000000.0,114000000.0,,,36000000.0,0.0,-579000000.0,483000000.0,323000000.0,-1062000000.0,120000000.0,,0.5984,21.2611,0.0,437000000.0,,,,0.014849550605705353,0.0032396487538719487,0.009246492010706464,-0.13833528722157093,0.056923277321870525,0.009828814808747645,1.8270833333333334,38054000000.0,,1227000000.0,-377000000.0,2707000000.0,,3.0,3.0,0.04432951606944958,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2025-06-30,35352000000.0,11076000000.0,6244000000.0,,11909000000.0,,119000000.0,1700000000.0,15335000000.0,399000000.0,,,105000000.0,0.0,-228000000.0,1022000000.0,655000000.0,-1250000000.0,119000000.0,,0.529,70.9779,0.0,1054000000.0,,,,0.026018910987936093,0.011286490156143924,0.0331725972730296,-0.0815128790348875,0.06873165960221715,0.009992442690402217,1.7738629083920563,32906000000.0,,-48000000.0,-1894000000.0,1335000000.0,,-1.0,-1.0,0.08913857677902622,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2025-09-30,33787000000.0,10757000000.0,6852000000.0,,10599000000.0,,137000000.0,1784000000.0,23062000000.0,-332000000.0,,,78000000.0,-1.0,755000000.0,1428000000.0,1005000000.0,-673000000.0,137000000.0,,0.4845,,-1.0,673000000.0,,,,-0.014395976064521724,-0.009826264539615829,-0.030923994038748136,-0.029182204492238312,0.029182204492238312,0.012925747712048307,1.5699065966141272,25163000000.0,,-2856000000.0,-3136000000.0,-1601000000.0,,-8.0,-8.0,-0.08557151780137415,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
2025-12-31,34003000000.0,10868000000.0,6129000000.0,,10082000000.0,,226000000.0,3443000000.0,-15921000000.0,-601000000.0,,,-149000000.0,-1.0,2314000000.0,-1055000000.0,-593000000.0,1259000000.0,226000000.0,1.7732,0.4622,,-1.0,-1194000000.0,,,,0.03774888512028139,-0.017674911037261418,-0.05830422972448584,-0.07907794736511525,0.0749952892406256,0.02241618726443166,1.7732093326806984,30153000000.0,,-420000000.0,-1726000000.0,970000000.0,,-2.0,-2.0,0.2329896907216495,,0.56354856,77.36,41.58,11.2325,23935.617,1.3824,0.7938
