report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,54367000000.0,4589000000.0,6823000000.0,39130000000.0,15237000000.0,15586000000.0,981000000.0,279000000.0,,-7188000000.0,-2000000000.0,-1119000000.0,-402000000.0,-584000000.0,-2.3000000000000003,-968545076.0,-1697000000.0,-168000000.0,,-1865000000.0,16567000000.0,0.6726,16.4641,,-2.3000000000000003,-2000000000.0,-0.07343965347509353,-0.02058233855095922,0.1556761268781302,0.27824151363383415,-0.03678702153880111,-0.06288517167651868,0.25946021146355036,0.27824151363383415,1.0872875237907724,0.6725780448483072,14945000000.0,1259000000.0,2656000000.0,3374000000.0,2656000000.0,988000000.0,2.5999999999999996,2.5999999999999996,6.237575301204819,2.688259109311741,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2013-03-31,54550000000.0,4397000000.0,6175000000.0,39129000000.0,15421000000.0,15899000000.0,1307000000.0,179000000.0,,3826000000.0,755000000.0,363000000.0,232000000.0,195000000.0,0.75,486344036.0,756000000.0,2000000.0,,754000000.0,17206000000.0,,19.1085,2.0647,0.75,755000000.0,0.023539329485766165,0.006654445462878094,0.0948771562990068,0.1973340303188709,0.01384051329055912,0.023140343886964784,0.1970726607422896,0.1973340303188709,1.1157512482977758,0.7120647773279353,15146000000.0,1233000000.0,2657000000.0,3337000000.0,2657000000.0,991000000.0,2.55,2.55,6.475724501317275,2.681130171543895,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2013-06-30,54979000000.0,4622000000.0,6519000000.0,39442000000.0,15537000000.0,15799000000.0,1538000000.0,117000000.0,,7408000000.0,1302000000.0,701000000.0,460000000.0,263000000.0,1.44,486555121.0,1516000000.0,4000000.0,,1512000000.0,17337000000.0,,17.8779,1.889,1.44,1302000000.0,0.04511810516830791,0.012750322850542934,0.09462742980561555,0.175755939524838,0.02368176940286291,0.039605767475816754,0.2041036717062635,0.175755939524838,1.1158524811739718,0.7090044485350514,15378000000.0,1183000000.0,2464000000.0,3224000000.0,2464000000.0,987000000.0,2.4399999999999995,2.4399999999999995,7.03612012987013,2.49645390070922,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2013-09-30,54963000000.0,4317000000.0,5692000000.0,39200000000.0,15762000000.0,16202000000.0,1218000000.0,147000000.0,,11584000000.0,2177000000.0,1134000000.0,685000000.0,520000000.0,2.33,486792914.0,3040000000.0,6000000.0,,3034000000.0,17420000000.0,,18.2698,1.904,2.33,2177000000.0,0.07194518462124096,0.020632061568691667,0.09789364640883978,0.18793162983425415,0.0396084638756982,0.06560785968296064,0.26191298342541436,0.18793162983425415,1.1051896967389925,0.7584328882642305,15630000000.0,1079000000.0,2234000000.0,3435000000.0,2234000000.0,975000000.0,2.2199999999999998,2.2199999999999998,7.7976723366159355,2.2912820512820513,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2013-12-31,56414000000.0,4310000000.0,6112000000.0,40328000000.0,16085000000.0,16828000000.0,757000000.0,118000000.0,,-7461000000.0,-1379000000.0,-718000000.0,-471000000.0,-294000000.0,-1.4799999999999995,-972651115.0,-1206000000.0,20000000.0,,-1226000000.0,17585000000.0,0.7052,15.4045,,-1.4799999999999995,-1379000000.0,-0.04463786136151694,-0.012727337185804943,0.09623374882723496,0.18482777107626325,-0.024444286879143476,-0.04095634095634096,0.16432113657686637,0.18482777107626325,1.0932545850170967,0.7051701570680629,15357000000.0,1480000000.0,2855000000.0,4074000000.0,2855000000.0,906000000.0,3.04,3.04,6.159369527145359,3.15121412803532,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2014-03-31,57038000000.0,4335000000.0,6519000000.0,40619000000.0,16416000000.0,16475000000.0,1332000000.0,292000000.0,,4648000000.0,1041000000.0,560000000.0,220000000.0,307000000.0,1.15,488271167.0,1133000000.0,43000000.0,,1090000000.0,17807000000.0,,14.7364,2.075,1.15,1041000000.0,0.0341130604288499,0.009818016059469126,0.12048192771084337,0.22396729776247848,0.018250990567691715,0.030418139847471,0.2345094664371773,0.22396729776247848,1.0847344054580896,0.664979291302347,16179000000.0,1677000000.0,3141000000.0,4410000000.0,3141000000.0,894000000.0,3.4400000000000004,3.4400000000000004,5.669213626233684,3.5134228187919465,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2014-06-30,57620000000.0,4323000000.0,7600000000.0,41035000000.0,16581000000.0,15601000000.0,1482000000.0,190000000.0,,8692000000.0,1808000000.0,53557000.0,441000000.0,522000000.0,1.0,488405869.0,,45000000.0,,,17083000000.0,,15.7434,2.231,1.0,1808000000.0,0.0032300223146975453,0.0009294862894828185,0.006161642890013806,0.20800736309249884,0.03137799375216938,0.05370722433460076,,0.20800736309249884,1.0302756166696823,0.5688157894736842,17463000000.0,1029557000.0,3647000000.0,,3647000000.0,875000000.0,3.0000000000000004,3.0000000000000004,4.6841239374828625,4.168,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2014-09-30,57925000000.0,4111000000.0,7457000000.0,41053000000.0,16868000000.0,15677000000.0,1282000000.0,194000000.0,,12994000000.0,2733000000.0,1443000000.0,662000000.0,791000000.0,2.95,488597178.0,3725000000.0,45000000.0,,3680000000.0,16959000000.0,,14.2613,2.0351,2.95,2733000000.0,0.08554659710694806,0.024911523521795424,0.11105125442511929,0.21032784362013238,0.047181700474751835,0.0807934490200136,0.2832076342927505,0.21032784362013238,1.005394830448186,0.5512940860936033,18873000000.0,1338557000.0,4203000000.0,,4203000000.0,852000000.0,3.6200000000000006,3.6200000000000006,4.034975017844397,4.933098591549296,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2014-12-31,59633000000.0,4478000000.0,7967000000.0,42809000000.0,16820000000.0,16181000000.0,1346000000.0,163000000.0,,-9314000000.0,-2350000000.0,-1916188000.0,-438000000.0,-678000000.0,-2.0999999999999996,-976374374.0,-245000000.0,-68000000.0,,-313000000.0,17527000000.0,0.5621,18.1864,1.8193,-2.0999999999999996,-2350000000.0,-0.11392318668252081,-0.032133013599852434,0.205732016319519,0.2523083530169637,-0.03940771049586638,-0.06841936704806824,0.033605325316727504,0.2523083530169637,1.0420332936979786,0.5620685326973767,17020000000.0,140369000.0,3232000000.0,,3232000000.0,885000000.0,3.0,3.0,5.422957920792079,3.6519774011299435,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2015-03-31,60038000000.0,4116000000.0,7128000000.0,42790000000.0,17241000000.0,16778000000.0,855000000.0,190000000.0,,4708000000.0,1124000000.0,629000000.0,223000000.0,333000000.0,1.29,489936726.0,1257000000.0,2000000.0,,1255000000.0,17633000000.0,,16.1722,1.6839,1.29,1124000000.0,0.03648280262165768,0.010476698091208901,0.13360237892948174,0.23874256584536957,0.01872147639828109,0.03223031484773757,0.26656754460492776,0.23874256584536957,1.0227365002030044,0.5774410774410774,17080000000.0,209369000.0,3315000000.0,,3315000000.0,888000000.0,3.1400000000000006,3.1400000000000006,5.319155354449472,3.733108108108108,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2015-06-30,60938000000.0,4225000000.0,6650000000.0,43496000000.0,17434000000.0,17761000000.0,1105000000.0,195000000.0,,8650000000.0,1933000000.0,1059000000.0,447000000.0,558000000.0,2.16,490212271.0,2203000000.0,2000000.0,,2201000000.0,18866000000.0,,14.8796,1.5934,2.16,1933000000.0,0.060743375014339795,0.01737831894712659,0.12242774566473988,0.22346820809248555,0.03172076536807903,0.05325068870523416,0.25445086705202313,0.22346820809248555,1.082138350349891,0.6353383458646616,17038000000.0,1214812000.0,3440000000.0,6823000000.0,3440000000.0,894000000.0,4.300000000000001,4.300000000000001,5.484302325581395,3.8478747203579418,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2015-09-30,61099000000.0,4548000000.0,7058000000.0,43390000000.0,17699000000.0,17600000000.0,782000000.0,178000000.0,,12839000000.0,2868000000.0,1578000000.0,659000000.0,827000000.0,3.22,490411020.0,3910000000.0,1000000.0,,3909000000.0,18382000000.0,,15.7678,1.6858,3.22,2868000000.0,0.08915757952426691,0.025826936611073832,0.12290676843990965,0.22338188332424644,0.04694021178742696,0.07948781907375073,0.3044629644053275,0.22338188332424644,1.0385897508333803,0.6443751771039955,16883000000.0,1349812000.0,3575000000.0,7052000000.0,3575000000.0,891000000.0,4.57,4.57,5.141818181818182,4.012345679012346,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2015-12-31,61683100000.0,4072400000.0,7108500000.0,43778200000.0,17891700000.0,17740900000.0,800000000.0,176400000.0,,-9743800000.0,-2591500000.0,-1218900000.0,-455100000.0,-798400000.0,-2.67,-979985449.0,-2621300000.0,300000.0,,-2621600000.0,18540900000.0,0.5728,13.9783,1.7523,-2.67,-2591500000.0,-0.06812656147822733,-0.019760679991764358,0.1250949321619902,0.26596399761899875,-0.04201312839335247,-0.07113134939587074,0.26905314148484166,0.26596399761899875,1.0362849813041801,0.5728916086375466,16453200000.0,2047100000.0,3333500000.0,4743400000.0,3333500000.0,873900000.0,4.0,4.0,5.56199190040498,3.814509669298547,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2016-03-31,62486500000.0,4146300000.0,7221900000.0,44344800000.0,18126500000.0,17749300000.0,1221000000.0,190400000.0,,4044900000.0,892900000.0,501200000.0,217000000.0,235500000.0,1.02,491332305.0,799900000.0,,,,18970300000.0,,16.9919,2.0657,1.02,892900000.0,0.027650125506854605,0.008020932521424627,0.12390912012657915,0.22074711364928676,0.014289486529090284,0.024069461516896335,,0.22074711364928676,1.0465506302926655,0.5741286918954845,15790100000.0,1919300000.0,3102400000.0,,3102400000.0,867900000.0,3.7300000000000004,3.7300000000000004,6.11471763795771,3.5746053692821755,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2016-06-30,63317100000.0,4438900000.0,7869900000.0,44912200000.0,18386200000.0,17537400000.0,2060300000.0,246800000.0,,7937800000.0,1759100000.0,1003300000.0,441900000.0,400500000.0,2.0,491486853.0,1239000000.0,,,,19597700000.0,,17.2959,2.1752,2.0,1759100000.0,0.0545680999880345,0.01584564043520629,0.12639522285771876,0.22161052180704982,0.027782384221639967,0.04631172681056974,,0.22161052180704982,1.0658918101619692,0.5640351211578292,15077900000.0,1863600000.0,2928500000.0,,2928500000.0,862800000.0,3.5700000000000003,3.5700000000000003,6.692060781970292,3.3941817338896616,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2016-09-30,61442000000.0,5949200000.0,7779400000.0,44099000000.0,17321900000.0,17319900000.0,1478300000.0,212200000.0,,12590000000.0,631200000.0,237500000.0,667200000.0,-134000000.0,0.48,491600000.0,3421000000.0,,,,18798200000.0,,44.7205,1.9689,0.48,631200000.0,0.01371096704172175,0.0038654340679014354,0.01886417791898332,0.05013502779984114,0.010273103089092153,0.01747503467598373,,0.05013502779984114,1.0852273711313425,0.764737640434995,14828900000.0,523100000.0,691700000.0,,691700000.0,871000000.0,0.8300000000000001,0.8300000000000001,27.17681075610814,0.7941446613088404,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2016-12-31,63467700000.0,6033900000.0,9498000000.0,46047600000.0,17397000000.0,17378400000.0,1713000000.0,210500000.0,,-8192600000.0,-2076100000.0,-1131100000.0,-448900000.0,-575700000.0,-2.26,-982757151.0,-938100000.0,107900000.0,,-1046000000.0,19091400000.0,0.6353,50.5898,1.905,-2.26,-2076100000.0,-0.0650169569466,-0.01782166361787177,0.13806361838732514,0.2534116153602031,-0.032711127077237716,-0.05689753455892832,0.12767619559114324,0.2534116153602031,1.0973961027763408,0.6352811118130133,16380100000.0,610900000.0,1207100000.0,,1207100000.0,877200000.0,1.2400000000000002,1.2400000000000002,15.815922458785519,1.3760829913360693,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2017-03-31,61728300000.0,3616400000.0,7914500000.0,44015000000.0,17687100000.0,16722200000.0,1536000000.0,175000000.0,,3933300000.0,1097100000.0,592200000.0,221800000.0,343200000.0,1.2,492031975.0,806800000.0,,,,18258200000.0,,47.0879,2.0521,1.2,1097100000.0,0.03348202927557372,0.009593654774228352,0.15056059797116925,0.278926092594005,0.01777304737049295,0.030521375534492686,,0.278926092594005,1.0322890694347857,0.4569334765304188,16268500000.0,701900000.0,1411300000.0,,1411300000.0,882000000.0,1.4200000000000002,1.4200000000000002,12.937150145256147,1.6001133786848072,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2017-06-30,62739100000.0,3809000000.0,8392200000.0,44884100000.0,17824100000.0,16796900000.0,1851700000.0,172400000.0,,7509800000.0,1841800000.0,967200000.0,444700000.0,533800000.0,1.96,492337255.0,1717000000.0,,,,18648600000.0,,59.5108,2.1683,1.96,1841800000.0,0.05426360938280193,0.015416223694633809,0.12879171216277396,0.2452528695837439,0.02935649379732894,0.05049804374230589,,0.2452528695837439,1.0462575950538877,0.4538738352279498,15840500000.0,665800000.0,1494000000.0,,1494000000.0,884800000.0,1.3800000000000001,1.3800000000000001,12.482329317269077,1.688517179023508,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2017-09-30,63964900000.0,4067800000.0,7322000000.0,45850100000.0,18069100000.0,18362400000.0,1059300000.0,343900000.0,,11614500000.0,2828300000.0,1511900000.0,668000000.0,797800000.0,3.07,492400000.0,3124200000.0,,,,19421700000.0,,18.3768,2.2802,3.07,2828300000.0,0.08367323220304276,0.023636400588447726,0.13017349003400921,0.24351457230186405,0.04421643745241531,0.07543984124105113,,0.24351457230186405,1.0748570764454235,0.5555585905490303,14865000000.0,1940200000.0,3691100000.0,,3691100000.0,885600000.0,3.9699999999999998,3.9699999999999998,5.261764785565279,4.167908762420957,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2017-12-31,64729100000.0,4253100000.0,8271300000.0,46403600000.0,18287000000.0,19419600000.0,1638600000.0,214600000.0,,-7632700000.0,-2196700000.0,-1158700000.0,-439500000.0,-705100000.0,-2.3500000000000005,-984158163.0,-1377600000.0,6800000.0,,-1384400000.0,21058200000.0,0.5142,18.6232,2.3444,-2.3500000000000005,-2196700000.0,-0.06336195111281238,-0.01790075870049174,0.15180735519540922,0.2878011712762194,-0.033936822850927945,-0.05583146101684577,0.18137749420257576,0.2878011712762194,1.1515393448898124,0.5141997025860505,15424900000.0,1912600000.0,3570500000.0,,3570500000.0,895000000.0,3.8799999999999994,3.8799999999999994,5.89782943565327,3.989385474860335,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2018-03-31,65609500000.0,4135000000.0,9471400000.0,47010200000.0,18483300000.0,18844900000.0,2658800000.0,183400000.0,,4048300000.0,706000000.0,454400000.0,234000000.0,102000000.0,0.92,493127300.0,802200000.0,,,,21503700000.0,,18.9374,2.1968,0.92,706000000.0,0.024584354525436475,0.006925826290400019,0.11224464590074847,0.17439419015389176,0.010760636798024676,0.01765573811488734,,0.17439419015389176,1.1634123776598335,0.43657748590493484,15539900000.0,1774800000.0,3179400000.0,,3179400000.0,907200000.0,3.5999999999999996,3.5999999999999996,6.763445933194943,3.5046296296296298,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2018-06-30,66870100000.0,4570100000.0,9058300000.0,48024700000.0,18722300000.0,19750600000.0,2589200000.0,211200000.0,,8061500000.0,1463000000.0,982800000.0,476300000.0,174200000.0,1.99,493317355.0,2006800000.0,,,,22339800000.0,,17.8949,2.1981,1.99,1463000000.0,0.052493550471897146,0.014697151641765153,0.12191279538547417,0.18147987347267877,0.021878238555049268,0.035628961986844315,,0.18147987347267877,1.1932187818804314,0.5045207158076018,16091600000.0,1790400000.0,2800600000.0,,2800600000.0,938800000.0,3.63,3.63,7.9767906877097765,2.9831700042607583,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2018-09-30,67617400000.0,4692400000.0,8426200000.0,48470100000.0,19016800000.0,20869800000.0,2242600000.0,788300000.0,,12394600000.0,2131600000.0,1560400000.0,733100000.0,93500000.0,3.16,493526937.0,3932600000.0,,,,23112400000.0,,17.822,2.194,3.16,2131600000.0,0.08205376298851542,0.023076900324472696,0.12589353428105787,0.17197811950365482,0.031524430102310944,0.05059673575572287,,0.17197811950365482,1.2153674645576542,0.5568821058128219,16871700000.0,1838900000.0,2103900000.0,,2103900000.0,1003900000.0,3.72,3.72,10.985503113265839,2.09572666600259,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2018-12-31,68802800000.0,4113900000.0,8648800000.0,49634600000.0,19028400000.0,21648200000.0,1910000000.0,234100000.0,,-8308700000.0,-1617900000.0,-1073800000.0,-459000000.0,-254400000.0,-2.1700000000000004,-986213315.0,-1518400000.0,14600000.0,,-1533000000.0,23558200000.0,0.4757,19.1707,2.3146,-2.1700000000000004,-1617900000.0,-0.05643143932227618,-0.01560692297406501,0.12923802760961403,0.19472360297038044,-0.023515031365002586,-0.03799082340454509,0.184505397956359,0.19472360297038044,1.2380546971894641,0.47566136342614,16195700000.0,1923800000.0,2682700000.0,,2682700000.0,984400000.0,3.9,3.9,8.781526074477206,2.7252133279154815,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2019-03-31,70722000000.0,3914800000.0,7990600000.0,51378800000.0,19196300000.0,22898200000.0,1858000000.0,227700000.0,,4056800000.0,788400000.0,572800000.0,255800000.0,44500000.0,1.16,494484144.0,808300000.0,,,,24756200000.0,,20.0069,2.5664,1.16,788400000.0,0.029839083573396957,0.0080993184581884,0.14119503056596333,0.19434036679155986,0.011147874777297022,0.017937546214663556,,0.19434036679155986,1.28963393987383,0.489925662653618,16204200000.0,2042200000.0,2765100000.0,,2765100000.0,1006200000.0,4.140000000000001,4.140000000000001,8.953093920653865,2.748062015503876,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2019-06-30,72550000000.0,4061300000.0,8357100000.0,53001000000.0,19259600000.0,24174400000.0,2277000000.0,210500000.0,,7630400000.0,1339400000.0,1034100000.0,506500000.0,-9900000.0,2.09,494934320.0,1800800000.0,581200000.0,,1219600000.0,26451400000.0,,22.0185,2.8027,2.09,1339400000.0,0.053692703898315645,0.014253618194348725,0.13552369469490458,0.17553470329209478,0.018461750516884905,0.029301481043950035,0.1598343468232334,0.17553470329209478,1.3734137780639266,0.48597001352143687,15773100000.0,2093500000.0,2641500000.0,,2641500000.0,1036400000.0,4.24,4.24,10.01378004921446,2.5487263604785797,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2019-09-30,73900700000.0,4166399999.999999,8611200000.0,53765100000.0,19716400000.0,24553500000.0,2510000000.0,348800000.0,,11945400000.0,2297600000.0,1767600000.0,781600000.0,30700000.0,3.57,495105986.0,3349900000.0,921300000.0,,2428600000.0,27063500000.0,,21.7099,2.9876,3.57,2297600000.0,0.08965125479296424,0.023918582638594765,0.14797327841679642,0.19234182195656904,0.031090368562138114,0.04911511140468449,0.20330838649187136,0.19234182195656904,1.372639021322351,0.4838350055741359,15323900000.0,2300700000.0,2807500000.0,,2807500000.0,1084900000.0,4.65,4.65,9.639715048975956,2.5877961102405753,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2020-03-31,77724000000.0,5292000000.0,11654700000.0,57598300000.0,19728400000.0,25783000000.0,4464100000.0,1554600000.0,,3747500000.0,751600000.0,495200000.0,292100000.0,46500000.0,1.0,496608918.0,615700000.0,,,,30247100000.0,,21.4624,2.6436,1.0,751600000.0,0.025100869812047608,0.0063712624157274455,0.13214142761841227,0.20056037358238826,0.00967011476506613,0.015039369290952566,,0.20056037358238826,1.5331755236106324,0.4540657417179335,27380100000.0,3869700000.0,5177000000.0,,5177000000.0,1836000000.0,7.82,7.82,5.8425922348850685,2.8197167755991286,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
2020-06-30,77804800000.0,4273200000.0,10122000000.0,57393800000.0,20007400000.0,26637700000.0,3076600000.0,348800000.0,,7241500000.0,1474300000.0,1016000000.0,586100000.0,59100000.0,2.04,496973449.0,1746200000.0,,,,29714300000.0,,20.7291,2.6503,2.04,1474300000.0,0.05078121095194778,0.01305832030928683,0.1403024235310364,0.2035904163502037,0.01894870239368265,0.029651037675702964,,0.2035904163502037,1.4851654887691554,0.4221695317131002,30564800000.0,4312900000.0,5862900000.0,,5862900000.0,2166300000.0,8.700000000000001,8.700000000000001,5.068191509321325,2.706411854313807,0.5811227,135.0,97.46,3.68149,70836.625,19.7868,1.9754,3.3179
