report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-03-31,7955993000.0,6962729000.0,3721972000.0,,3843392000.0,2139626000.0,4664298000.0,461760000.0,346109000.0,,121699000.0,2.05,169216000.0,413946000.0,12975000.0,0.0,,11.7179,0.9604,2.05,474735000.0,0.09005300526201855,0.043502929175528435,0.07420387805410375,0.0989988204012694,0.05803926675149161,0.12014387291226084,0.10178058949063717,0.0,1.8707096668110346,17830275000.0,1474381000.0,1985571000.0,2036871000.0,,8.649999999999999,8.649999999999999,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2022-06-30,7361142000.0,6330149000.0,3411066000.0,,3525248000.0,1976971000.0,9267610000.0,967742000.0,723914000.0,,248281000.0,4.31,167980000.0,972592000.0,27229000.0,0.0,,10.3394,0.8365,4.31,994971000.0,0.2053512263534367,0.09834262129435895,0.07811226411124335,0.10442195992278484,0.13146628607354674,0.2745174240223667,0.10736004212520811,0.0,1.8557685486003497,20289972000.0,1594703000.0,2157153000.0,2210020000.0,,9.44,9.44,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2022-09-30,6607526000.0,5587556000.0,2706250000.0,,3482180000.0,2154534000.0,13629756000.0,1494665000.0,1138123000.0,,368975000.0,6.84,166398000.0,1642976000.0,42416000.0,0.0,,8.8331,0.7386,6.84,1537081000.0,0.32684209317151897,0.172246465621172,0.08350281545759146,0.10966190443908166,0.22620645003894044,0.4292325497245978,0.11277391906355477,0.0,2.064685819861432,22792554000.0,1770166000.0,2366021000.0,2422889000.0,,10.669999999999998,10.669999999999998,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2022-12-31,5590434000.0,4518017000.0,2054055000.0,,3110021000.0,2034131000.0,-10490380000.0,-1099796000.0,-850747000.0,23277000.0,-263669000.0,-4.9399999999999995,-339167000.0,-899839000.0,-25282000.0,0.0,2.1995,12.1832,0.9687,-4.9399999999999995,-1125078000.0,-0.27355024290832763,-0.15217906158985153,0.08109782486430425,0.10483852825159813,-0.19672819677327377,-0.3536297664871073,0.1072485458105426,0.0,2.199559894939522,17071284000.0,1357399000.0,1824371000.0,1881709000.0,,8.26,8.26,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2023-03-31,5332577000.0,4257011000.0,1760056000.0,,3147169000.0,2350794000.0,2592589000.0,275969000.0,226011000.0,2645000.0,74580000.0,1.45,155472000.0,546412000.0,15261000.0,0.0,,13.5914,1.1211,1.45,291230000.0,0.07181406527580819,0.042383072949532655,0.08717579222931209,0.1064453332171046,0.05175152651335368,0.08768801421213795,0.1123317270882504,0.0,2.4186792920225266,14999575000.0,1237301000.0,1638580000.0,1698204000.0,,7.66,7.66,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2023-06-30,4564040000.0,3482546000.0,1579107000.0,,2555932000.0,1698587000.0,4832341000.0,524466000.0,422811000.0,3040000.0,144970000.0,2.75,153516000.0,704858000.0,30767000.0,0.0,,16.8825,1.4113,2.75,555233000.0,0.1654234150204309,0.092639635060166,0.08749610178586321,0.10853248973944513,0.11491266509495973,0.20519559988293898,0.11489938313542028,0.0,2.205389501788036,10564306000.0,936198000.0,1195304000.0,1258466000.0,,6.1000000000000005,6.1000000000000005,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2023-09-30,4578121000.0,3511916000.0,1667045000.0,,2489780000.0,1639428000.0,7022342000.0,740535000.0,594164000.0,4641000.0,206018000.0,3.92,151619000.0,894838000.0,46374000.0,0.0,,20.5042,1.5941,3.92,786909000.0,0.23864116508285874,0.12978337619298397,0.08461051882690988,0.10545413481713081,0.1617552266530308,0.29742989340423653,0.11205791458177343,0.0,2.1066713855954697,3956892000.0,392239000.0,441174000.0,508294000.0,33603000.0,3.1800000000000006,3.1800000000000006,0.0,13.129006338719757,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2024-06-30,4788341000.0,3696754000.0,2160918000.0,,2176421000.0,1271853000.0,4645679000.0,438695000.0,344621000.0,,123552000.0,2.41,142928000.0,383673000.0,30140000.0,0.0,,25.1924,1.8652,2.41,468835000.0,0.1583429860307358,0.07197085587680577,0.07418097548280886,0.09443076028283487,0.09161732633494565,0.2015671600301596,0.10091850943640317,0.0,1.710733123607652,19092951000.0,1587607000.0,1979665000.0,2102207000.0,,10.530000000000001,10.530000000000001,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2024-09-30,5170917000.0,4083045000.0,2375746000.0,,2356707000.0,1293173000.0,7645810000.0,740219000.0,574195000.0,,206040000.0,4.04,142288000.0,473645000.0,45914000.0,0.0,,25.0946,1.8534,4.04,786133000.0,0.2436429305806789,0.11104316700500123,0.07509930275536536,0.09681367964937658,0.1431504315385453,0.3140903811971535,0.10281879879306444,0.0,1.7186370091752232,24146172000.0,1935791000.0,2443915000.0,2597110000.0,,13.120000000000001,13.120000000000001,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2024-12-31,4754458000.0,3659775000.0,2066473000.0,,2223012000.0,1148320000.0,10600515000.0,1041323000.0,810073000.0,,283167000.0,5.72,141722000.0,723361000.0,61090000.0,0.0,1.771,19.1404,1.4627,5.72,1102413000.0,0.3644033410525899,0.17038177642961616,0.07641826835771658,0.09823324621492446,0.21902033838557414,0.4684288703794671,0.10399617377080264,0.0,1.7710248331335565,29914346000.0,2323053000.0,2960772000.0,3144290000.0,,16.09,16.09,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2025-03-31,4756650000.0,3640604000.0,1990244000.0,,2285791000.0,1318520000.0,2666419000.0,265858000.0,203795000.0,,71782000.0,1.0,138435000.0,342622000.0,14604000.0,0.0,,19.4647,1.4866,1.0,280462000.0,0.08915732015744221,0.042844228606267014,0.07643022345700357,0.09970601019569693,0.05589185666382854,0.11630897138014805,0.10518301887287781,0.0,1.8292249593517176,25558423000.0,1932684000.0,2486095000.0,2637843000.0,,13.17,13.17,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2025-06-30,4786481000.0,3651576000.0,2116274000.0,,2195354000.0,1156162000.0,5318304000.0,513594000.0,387369000.0,,145832000.0,2.82,137537000.0,521834000.0,28451000.0,0.0,,18.1035,1.3695,2.82,542045000.0,0.1764494473328675,0.08092981043902608,0.07283694200256323,0.09657101211213198,0.10730095867924683,0.2339458693222141,0.10192064989139395,0.0,1.7254741115753442,26231048000.0,1975432000.0,2560994000.0,2711053000.0,,13.58,13.58,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2025-09-30,4779582000.0,3674547000.0,2047758000.0,,2280402000.0,1190167000.0,8213055000.0,801636000.0,609625000.0,,220927000.0,4.46,136790000.0,723202000.0,42699000.0,0.0,,19.4315,1.4711,4.46,844335000.0,0.26733225106801345,0.12754776463715864,0.0742263384331409,0.0976050933544217,0.16772094296112086,0.3515327560666935,0.10280401141840642,0.0,1.7944244388252908,26798293000.0,2010862000.0,2622411000.0,2769255000.0,,13.999999999999998,13.999999999999998,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
2025-12-31,4893638000.0,3755622000.0,2072807000.0,,2355633000.0,1314285000.0,-5128769000.0,-528542000.0,-390457000.0,,-156526000.0,-2.329999999999999,-276513000.0,-581157000.0,-28985000.0,0.0,1.8119,24.6448,1.8042,-2.329999999999999,-557527000.0,-0.16575459759648467,-0.07978869707975947,0.07613074404403863,0.10305435865799376,-0.10800594567885896,-0.22437366092256306,0.10870581225241378,0.0,1.8118532019623632,11069009000.0,810332000.0,1052546000.0,1109315000.0,,5.95,5.95,0.0,,1.106407,167.19,100.47,1.40826,19657.08,24.2581,8.4777,1.7759
