report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2018-09-30,26392000000.0,6632000000.0,3112000000.0,12414000000.0,13890000000.0,,252000000.0,1903000000.0,8255000000.0,3259000000.0,1111000000.0,774000000.0,140000000.0,383000000.0,0.0,1978000000.0,252000000.0,,,2.6237,0.0,1111000000.0,0.05572354211663067,0.029327068808729918,0.09376135675348274,0.3947910357359176,0.13458509993943066,0.04209608972415883,0.07856031678687597,0.13458509993943066,0.01814254859611231,2.1311053984575836,,-1689000000.0,1037000000.0,4376000000.0,1037000000.0,218000000.0,0.0,0.0,0.24300867888138863,4.756880733944954,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2018-12-31,27505000000.0,7034000000.0,3311000000.0,13619000000.0,13792000000.0,,4000000.0,2355000000.0,-4712000000.0,-1780000000.0,-319000000.0,732000000.0,-96000000.0,-320000000.0,1.0,-414000000.0,4000000.0,2.1244,22.683,2.1417,1.0,-319000000.0,0.05307424593967518,0.026613343028540265,-0.15534804753820033,0.3777589134125637,0.06769949066213922,-0.011597891292492274,-0.023122644244708612,0.06769949066213922,0.0002900232018561485,2.1244337058290546,11290000000.0,1066000000.0,1575000000.0,4461000000.0,1575000000.0,191000000.0,1.0,1.0,0.0025396825396825397,8.24607329842932,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2019-03-31,27321000000.0,6349000000.0,3059000000.0,13615000000.0,13607000000.0,6018000000.0,7000000.0,,2812000000.0,1099000000.0,420000000.0,499000000.0,52000000.0,76000000.0,0.55,-29000000.0,6025000000.0,,12.3652,2.2957,0.55,420000000.0,0.03667230102153304,0.018264338787013654,0.17745376955903272,0.39082503556187764,0.14935988620199148,0.015372790161414296,0.021393643031784843,0.14935988620199148,0.44278680091129563,2.0755148741418763,11602000000.0,2154000000.0,1801000000.0,4605000000.0,1801000000.0,191000000.0,1.55,1.55,3.3453636868406442,9.429319371727749,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2019-06-30,27575000000.0,6311000000.0,3416000000.0,14054000000.0,13425000000.0,,455000000.0,,5752000000.0,2164000000.0,794000000.0,591000000.0,106000000.0,200000000.0,0.65,124000000.0,455000000.0,,17.7558,2.2701,0.65,794000000.0,0.04402234636871508,0.0214324569356301,0.10274687065368568,0.3762169680111266,0.13803894297635605,0.028794197642792386,0.05720461095100864,0.13803894297635605,0.03389199255121043,1.8474824355971897,12107000000.0,2596000000.0,2006000000.0,4742000000.0,2006000000.0,202000000.0,2.2,2.2,0.22681954137587237,9.930693069306932,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2019-09-30,27329000000.0,6156000000.0,3600000000.0,14195000000.0,13034000000.0,,305000000.0,,8686000000.0,3181000000.0,1159000000.0,928000000.0,161000000.0,271000000.0,1.03,1013000000.0,305000000.0,,18.2543,1.9,1.03,1159000000.0,0.07119840417369956,0.033956602876065715,0.10683859083582777,0.36622150587151736,0.13343311075293576,0.04240916242818984,0.0868880725691581,0.13343311075293576,0.02340033757864048,1.71,12538000000.0,2750000000.0,2054000000.0,4664000000.0,2054000000.0,223000000.0,3.23,3.23,0.14849074975657253,9.210762331838565,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2019-12-31,28898000000.0,7463000000.0,3521000000.0,15901000000.0,12907000000.0,,11000000.0,,-5747000000.0,-2409000000.0,-1067000000.0,-1058000000.0,-98000000.0,-291000000.0,-1.1600000000000004,923000000.0,11000000.0,2.1196,23.3217,1.9463,-1.1600000000000004,-1067000000.0,-0.08197102347563338,-0.03661153020970309,0.18409605011310248,0.4191752218548808,0.18566208456586045,-0.03692297044778185,-0.08259792537544512,0.18566208456586045,0.0008522507166653754,2.1195683044589604,11503000000.0,960000000.0,1306000000.0,4035000000.0,1306000000.0,221000000.0,1.0699999999999996,1.0699999999999996,0.008422664624808576,5.909502262443439,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2020-03-31,27859000000.0,6946000000.0,3191000000.0,15572000000.0,12198000000.0,,12000000.0,,2391000000.0,561000000.0,-121000000.0,-96000000.0,64000000.0,-12000000.0,-0.16,248000000.0,12000000.0,,42.9156,1.4135,-0.16,-121000000.0,-0.007870142646335464,-0.003445924117879321,-0.04015056461731493,0.23462986198243413,-0.050606440819740695,-0.0043433001902437275,-0.00990990990990991,-0.050606440819740695,0.000983767830791933,2.1767471012221873,11082000000.0,365000000.0,765000000.0,3497000000.0,765000000.0,233000000.0,0.35999999999999954,0.35999999999999954,0.01568627450980392,3.2832618025751072,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2020-06-30,27546000000.0,6846000000.0,3020000000.0,15413000000.0,12049000000.0,,12000000.0,,4952000000.0,1317000000.0,-224000000.0,-167000000.0,131000000.0,10000000.0,-0.28,798000000.0,12000000.0,,97.5673,1.8414,-0.28,-224000000.0,-0.01386007137521786,-0.006062586219414797,-0.033723747980613894,0.26595315024232635,-0.045234248788368334,-0.008131852174544398,-0.01857225769007545,-0.045234248788368334,0.0009959332724707444,2.266887417218543,10282000000.0,-393000000.0,-253000000.0,2650000000.0,-253000000.0,258000000.0,-0.5700000000000005,-0.5700000000000005,-0.04743083003952569,-0.9806201550387597,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2020-09-30,30267000000.0,8058000000.0,3849000000.0,17410000000.0,12660000000.0,,256000000.0,,7953000000.0,2318000000.0,33000000.0,260000000.0,201000000.0,33000000.0,0.24,1406000000.0,256000000.0,,84.4599,2.2899,0.24,33000000.0,0.020537124802527645,0.008590213764165593,0.03269206588708663,0.29146234125487236,0.004149377593360996,0.0010902963623748638,0.0025549705791266648,0.004149377593360996,0.02022116903633491,2.093530787217459,9549000000.0,-1061000000.0,-1379000000.0,1787000000.0,-1379000000.0,298000000.0,-1.3600000000000005,-1.3600000000000005,-0.18564176939811458,-4.62751677852349,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2020-12-31,30775000000.0,8004000000.0,3767000000.0,17327000000.0,13257000000.0,,156000000.0,,-3993000000.0,-665000000.0,821000000.0,515000000.0,-120000000.0,80000000.0,0.7400000000000001,-272000000.0,156000000.0,2.1248,53.7195,2.4334,0.7400000000000001,821000000.0,0.03884740137285962,0.016734362307067426,-0.1289757074881042,0.16654144753318306,-0.2056098171800651,0.026677497969130787,0.06120927458435846,-0.2056098171800651,0.011767368182846799,2.1247677196708254,11303000000.0,512000000.0,509000000.0,3531000000.0,509000000.0,276000000.0,0.5399999999999999,0.5399999999999999,0.30648330058939094,1.8442028985507246,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2021-03-31,30143000000.0,8103000000.0,3513000000.0,16585000000.0,13369000000.0,,154000000.0,,3290000000.0,1156000000.0,502000000.0,599000000.0,77000000.0,226000000.0,0.67,723000000.0,154000000.0,,27.7268,2.7427,0.67,502000000.0,0.04480514623382452,0.019871943734863815,0.18206686930091184,0.3513677811550152,0.15258358662613983,0.016653949507348307,0.03712194039784072,0.15258358662613983,0.011519186176976587,2.3065755764304012,12202000000.0,1207000000.0,1132000000.0,4126000000.0,1132000000.0,289000000.0,1.37,1.37,0.13604240282685512,3.916955017301038,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
