report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-03-31,39051000000.0,1261000000.0,1776000000.0,31015000000.0,8036000000.0,,71000000.0,312000000.0,1742000000.0,618000000.0,,-6000000.0,,434000000.0,558000000.0,71000000.0,,54.7893,12.1173,,618000000.0,,,,0.3547646383467279,0.015825459015134054,0.07623041815714815,0.3547646383467279,0.008835241413638626,0.7100225225225225,6597000000.0,,2171000000.0,2171000000.0,,,0.0327038231229848,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2022-06-30,39013000000.0,1290000000.0,1871000000.0,31152000000.0,7861000000.0,,70000000.0,281000000.0,3476000000.0,1211000000.0,,-11000000.0,,434000000.0,1337000000.0,70000000.0,,47.1595,10.8045,,1211000000.0,,,,0.3483889528193326,0.031040935072924408,0.1526919682259488,0.3483889528193326,0.008904719501335707,0.689470871191876,7005000000.0,,2429000000.0,2429000000.0,,,0.02881844380403458,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2022-09-30,38861000000.0,1182000000.0,2584000000.0,31182000000.0,7679000000.0,,819000000.0,174000000.0,5222000000.0,1813000000.0,,-14000000.0,,434000000.0,2038000000.0,819000000.0,,38.7795,9.1027,,1813000000.0,,,,0.34718498659517427,0.0466534571935874,0.21334431630971992,0.34718498659517427,0.10665451230628988,0.45743034055727555,7541000000.0,,2764000000.0,2764000000.0,,,0.29630969609261937,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2022-12-31,38921000000.0,1217000000.0,2731000000.0,31472000000.0,7449000000.0,,819000000.0,156000000.0,-3454000000.0,-1217000000.0,1675000000.0,47000000.0,3.86,-868000000.0,-1055000000.0,819000000.0,0.4456,35.0678,8.408,3.86,-1217000000.0,0.22486239763726676,0.04303589321959867,-0.48494499131441804,0.3523451071221772,-0.03126846689447856,-0.14719400096758586,0.3523451071221772,0.1099476439790576,0.445624313438301,6986000000.0,,2425000000.0,2425000000.0,,,0.3377319587628866,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2023-03-31,39054000000.0,1325000000.0,2535000000.0,31831000000.0,7223000000.0,,819000000.0,187000000.0,1773000000.0,628000000.0,418000000.0,7000000.0,0.97,434000000.0,606000000.0,819000000.0,,34.7143,8.2717,0.97,628000000.0,0.05787069084867783,0.010703129000870589,0.23575860124083475,0.3542019176536943,0.016080299073078303,0.07809002735637902,0.3542019176536943,0.11338778900733767,0.5226824457593688,7017000000.0,,2435000000.0,2435000000.0,,,0.33634496919917867,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2023-06-30,39042000000.0,1349000000.0,2725000000.0,31996000000.0,7046000000.0,,819000000.0,276000000.0,3640000000.0,1295000000.0,874000000.0,14000000.0,2.01,434000000.0,1725000000.0,819000000.0,,28.9859,6.9161,2.01,1295000000.0,0.12404200965086574,0.022386148250601916,0.24010989010989012,0.3557692307692308,0.03316940730495364,0.16465352828989194,0.3557692307692308,0.11623616236162361,0.49504587155963303,7181000000.0,,2519000000.0,2519000000.0,,,0.32512901945216355,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2023-09-30,38699000000.0,1126000000.0,2549000000.0,32030000000.0,6669000000.0,,827000000.0,117000000.0,5307000000.0,1781000000.0,1139000000.0,21000000.0,2.63,434000000.0,2258000000.0,827000000.0,,25.4276,5.5811,2.63,1781000000.0,0.17079022342180236,0.029432285071965682,0.21462219709817223,0.3355944978330507,0.04602186103000078,0.23759338313767342,0.3355944978330507,0.12400659769080821,0.4417418595527658,7266000000.0,4106000000.0,2487000000.0,2487000000.0,9.469999999999999,9.469999999999999,0.33252915158825896,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2023-12-31,38527000000.0,1032000000.0,2585000000.0,32146000000.0,6381000000.0,,835000000.0,105000000.0,-3739000000.0,-1335000000.0,,-16000000.0,-2.1499999999999995,-868000000.0,-1463000000.0,835000000.0,0.3992,33.2822,7.1561,-2.1499999999999995,-1335000000.0,,,,0.3570473388606579,-0.0346510239572248,-0.18500554323725055,0.3570473388606579,0.13085723240871336,0.39922630560928435,6981000000.0,,2369000000.0,2369000000.0,3.460000000000001,3.460000000000001,0.35246939636977626,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2024-03-31,38231000000.0,977000000.0,2336000000.0,32183000000.0,6048000000.0,,854000000.0,125000000.0,1641000000.0,538000000.0,311000000.0,7000000.0,0.71,435000000.0,599000000.0,854000000.0,,32.4986,6.6145,0.71,538000000.0,0.051421957671957674,0.008134759749941147,0.18951858622790982,0.327848872638635,0.014072349663885328,0.0779484207476094,0.327848872638635,0.1412037037037037,0.418236301369863,6849000000.0,,2279000000.0,2279000000.0,3.2,3.2,0.37472575691092586,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2024-06-30,38246000000.0,1081000000.0,2494000000.0,32594000000.0,5652000000.0,,865000000.0,155000000.0,3267000000.0,1023000000.0,562000000.0,14000000.0,1.29,435000000.0,1367000000.0,865000000.0,,35.0467,6.3114,1.29,1023000000.0,0.09943382873319179,0.014694347121267583,0.17202326293235384,0.31313131313131315,0.02674789520472729,0.15697406782261777,0.31313131313131315,0.15304317055909414,0.4334402566158781,6476000000.0,,2007000000.0,2007000000.0,2.4800000000000004,2.4800000000000004,0.43099152964623816,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2024-09-30,38043000000.0,1124000000.0,2097000000.0,32747000000.0,5296000000.0,,611000000.0,194000000.0,4919000000.0,1567000000.0,865000000.0,19000000.0,1.99,435000000.0,2066000000.0,611000000.0,,42.0228,7.8271,1.99,1567000000.0,0.1633308157099698,0.022737428699103647,0.1758487497458833,0.31856068306566376,0.04119023210577504,0.2652784831555781,0.31856068306566376,0.11537009063444109,0.536003814973772,6088000000.0,,1793000000.0,1793000000.0,1.8400000000000005,1.8400000000000005,0.34076965978806467,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2024-12-31,32736000000.0,1090000000.0,2177000000.0,32869000000.0,-133000000.0,,610000000.0,119000000.0,-3259000000.0,-6066000000.0,,-16000000.0,-12.97,-871000000.0,-1089000000.0,610000000.0,0.5007,,6.0055,-12.97,-6066000000.0,,,,1.8613071494323412,-0.18530058651026393,-12.716981132075471,1.8613071494323412,-4.586466165413534,0.5006890215893431,6568000000.0,,-2938000000.0,-2938000000.0,-8.98,-8.98,-0.20762423417290674,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2025-03-31,31760000000.0,1085000000.0,2950000000.0,33013000000.0,-1253000000.0,,1503000000.0,60000000.0,1061000000.0,521000000.0,-464000000.0,5000000.0,-1.07,436000000.0,641000000.0,1503000000.0,,,7.5794,-1.07,521000000.0,0.37031125299281725,-0.014609571788413099,-0.43732327992459946,0.49104618284637136,0.01640428211586902,2.084,0.49104618284637136,-1.1995211492418196,0.3677966101694915,5988000000.0,,-2955000000.0,-2955000000.0,-10.760000000000002,-10.760000000000002,-0.5086294416243655,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2025-06-30,31636000000.0,1074000000.0,3803000000.0,33018000000.0,-1382000000.0,,2251000000.0,94000000.0,2121000000.0,1027000000.0,-173000000.0,9000000.0,-0.4,436000000.0,1473000000.0,2251000000.0,,,8.2506,-0.4,1027000000.0,0.1251808972503618,-0.005468453660386901,-0.08156529938708157,0.4842055634134842,0.032463016816285245,1.1818181818181819,0.4842055634134842,-1.6287988422575976,0.28240862476991846,4842000000.0,,-2951000000.0,-2951000000.0,-12.450000000000001,-12.450000000000001,-0.7627922738054896,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2025-09-30,31501000000.0,1114000000.0,4297000000.0,32994000000.0,-1493000000.0,,2769000000.0,57000000.0,3193000000.0,1552000000.0,150000000.0,13000000.0,0.34,436000000.0,2187000000.0,2769000000.0,,,8.6686,0.34,1552000000.0,-0.10046885465505694,0.0047617535951239645,0.04697776385844034,0.4860632633886627,0.04926827719754928,1.2163009404388714,0.4860632633886627,-1.854655056932351,0.25925063998138237,3116000000.0,,-2966000000.0,-2966000000.0,-14.100000000000001,-14.100000000000001,-0.9335805799055967,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
2025-12-31,31518000000.0,1144000000.0,4479000000.0,33153000000.0,-1635000000.0,,2783000000.0,99000000.0,-2111000000.0,-1025000000.0,931000000.0,-11000000.0,2.14,-871000000.0,-1244000000.0,2783000000.0,0.2554,87.39,9.0976,2.14,-1025000000.0,-0.5694189602446483,0.029538676311948727,-0.44102321174798675,0.4855518711511132,-0.032521099054508534,-0.8928571428571429,0.4855518711511132,-1.7021406727828745,0.2554141549453003,4264000000.0,444000000.0,2075000000.0,2075000000.0,1.0100000000000002,1.0100000000000002,1.3412048192771084,0.94732803,115.76,75.96,3.72675,36970.05,83.2659,7.829,8.6682
