report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-06-30,21655484000.0,3281851000.0,3259117000.0,,9268171000.0,,,328075000.0,3479034000.0,,815580000.0,702755000.0,74969000.0,65034000.0,5.12,137055000.0,929316000.0,395461000.0,0.0,,20.8697,3.8745,5.12,1211041000.0,0.07582456128614805,0.03245159517099687,0.20199716358046516,0.23442714270685483,0.03766159186282791,0.08799794479406994,0.34809691425838324,0.0,1.0069755090105694,4574776000.0,,863914000.0,,1423963000.0,205143000.0,5.850000000000002,5.850000000000002,0.0,4.211277011645535,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2022-12-31,23366161000.0,3627763000.0,3531894000.0,,9836274000.0,,0.0,171597000.0,1484009000.0,,321186000.0,271860000.0,36760000.0,33757000.0,1.91,141937000.0,188900000.0,146020000.0,0.0,,19.8127,3.3793,1.91,467206000.0,0.027638514339881137,0.011634773893751739,0.18319295907235064,0.2164313019664975,0.013745775354368226,0.03265321807830892,0.31482693164259784,0.0,1.0271437931036436,8638434000.0,1798032000.0,2073620000.0,,3004187000.0,180359000.0,13.13,13.13,0.0,11.497180623090614,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2023-03-31,21311861000.0,1073106000.0,1112997000.0,,10205205000.0,,0.0,95175000.0,3024982000.0,,743824000.0,629531000.0,74130000.0,78760000.0,4.4,142963000.0,2892716000.0,294337000.0,0.0,,19.5665,3.557,4.4,1038161000.0,0.06168724685099417,0.02953899708711501,0.20811065983202545,0.24589369457405036,0.03490187928684407,0.07288672790012547,0.34319576116485984,0.0,0.9641589330429462,10650630000.0,2178354000.0,2541583000.0,,3638631000.0,234638000.0,15.670000000000002,15.670000000000002,0.0,10.831932594038475,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2023-06-30,21771529000.0,888926000.0,1034321000.0,,10602381000.0,,0.0,56237000.0,3687715000.0,,913077000.0,767338000.0,105464000.0,95042000.0,5.33,143998000.0,3221508000.0,445063000.0,0.0,,20.0353,3.8115,5.33,1358140000.0,0.07237412049236865,0.03524502114665442,0.20807952892238146,0.2475996653754425,0.04193903882451251,0.08611999512185047,0.36828767949800895,0.0,0.8594295194625267,11675740000.0,2371484000.0,2793667000.0,,4074548000.0,291323000.0,16.759999999999998,16.759999999999998,0.0,9.589586129485141,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2023-09-30,22516968000.0,885768000.0,1352592000.0,,10870064000.0,,241933000.0,15404000.0,-3921349000.0,,-910940000.0,-782867000.0,-79073000.0,-93780000.0,-5.540000000000001,-283732000.0,-2843381000.0,-281093000.0,241933000.0,0.6548,17.2209,3.5684,-5.540000000000001,-1192033000.0,-0.07202045912517166,-0.03476786927973606,0.19964226596510537,0.23230271011327988,-0.04045571322035898,-0.08197806388896613,0.30398543970455066,0.022256814679287997,0.6548670996131871,4275357000.0,885862000.0,1067147000.0,,1671474000.0,137281000.0,6.1,6.1,0.14474230529460824,7.773450076849674,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2023-12-31,23684243000.0,1679717000.0,1170481000.0,,11273209000.0,,0.0,278315000.0,1158467000.0,,399105000.0,311292000.0,51875000.0,53824000.0,2.08,149796000.0,245280000.0,164608000.0,0.0,,18.6003,4.3574,2.08,563713000.0,0.02761343287434838,0.013143421978908087,0.2687102869568145,0.3445113240169983,0.016851076895301235,0.03540296290080314,0.4866025532017744,0.0,1.4350655841487387,3949815000.0,925294000.0,1145066000.0,,1767981000.0,152396000.0,6.27,6.27,0.0,7.513753641827869,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2024-03-31,24004640000.0,1432435000.0,1055185000.0,,11618639000.0,,0.0,262497000.0,2805694000.0,,950095000.0,743315000.0,107317000.0,134036000.0,4.93,150547000.0,991873000.0,329695000.0,0.0,,13.5604,4.3828,4.93,1279790000.0,0.06397608188015826,0.030965471675476076,0.26493088697484474,0.3386310125052839,0.039579639603010086,0.081773347119228,0.4561402633359162,0.0,1.3575202452650483,3730527000.0,1039078000.0,1351337000.0,,2009610000.0,185583000.0,6.799999999999999,6.799999999999999,0.0,7.281577515181886,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2024-06-30,24891251000.0,1708565000.0,984926000.0,,12183076000.0,,0.0,674620000.0,3507243000.0,,1170362000.0,908879000.0,,167477000.0,6.0,151497000.0,1403064000.0,496522000.0,0.0,,13.0717,4.2734,6.0,1666884000.0,0.07460176723842156,0.036513994415146106,0.2591434354562829,0.33369857748664694,0.04701901081629043,0.09606457351164846,0.4752690361061381,0.0,1.7347140800425616,3550055000.0,1180619000.0,1608622000.0,,2318354000.0,,7.469999999999999,7.469999999999999,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2024-09-30,25194465000.0,1132314000.0,1205875000.0,,12157669000.0,,0.0,307340000.0,-3306217000.0,,-1164200000.0,-920591000.0,,-162456000.0,-6.18,-299174000.0,-906471000.0,-320853000.0,0.0,0.939,15.9006,5.1696,-6.18,-1485053000.0,-0.07572101198017482,-0.036539414510290254,0.2784424010886158,0.3521244975753255,-0.046208562079012194,-0.09575848791408945,0.4491698518276326,0.0,0.9389978231574583,4165187000.0,1042895000.0,1355362000.0,,2025334000.0,,6.83,6.83,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2024-12-31,26497093000.0,1828127000.0,1174848000.0,,12780481000.0,,,584536000.0,1175999000.0,,459480000.0,351858000.0,,79331000.0,2.23,157824000.0,282022000.0,180533000.0,0.0,,15.5172,5.1743,2.23,640013000.0,0.027530888704423565,0.01327911707144629,0.2991992340129541,0.3907146179546071,0.017340770174297988,0.03595169853153414,0.5442292042765342,0.0,1.5560540597592198,4182719000.0,1083461000.0,1415737000.0,,2101634000.0,,6.98,6.98,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2025-03-31,26980381000.0,1591283000.0,1198509000.0,,13137965000.0,,,543504000.0,3126501000.0,,1088419000.0,837434000.0,,196852000.0,5.26,159125000.0,1204959000.0,363283000.0,0.0,,21.5795,5.4695,5.26,1451702000.0,0.06374153074696119,0.031038627660595303,0.26785022617936155,0.34812686770290496,0.040341127873620465,0.08284532650223989,0.4643216170409029,0.0,1.3277188573469203,4503526000.0,1177580000.0,1554061000.0,,2273546000.0,,7.3100000000000005,7.3100000000000005,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2025-06-30,27712527000.0,1551972000.0,1130450000.0,,13385838000.0,,,709378000.0,3965275000.0,,1340486000.0,1023863000.0,,241053000.0,6.4,159798000.0,1701332000.0,549069000.0,0.0,,21.1407,5.2947,6.4,1889555000.0,0.0764885246631552,0.03694585484752076,0.25820731222929055,0.3380562508274962,0.048371121117897334,0.1001421054102104,0.4765255877587305,0.0,1.3728798266177187,4961558000.0,1292564000.0,1724185000.0,,2496217000.0,,7.710000000000001,7.710000000000001,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2025-09-30,28249522000.0,1052695000.0,1362615000.0,,13558890000.0,,,202687000.0,-3565020000.0,,-1328414000.0,-1014401000.0,,-237956000.0,-6.430000000000001,-316174000.0,-1138857000.0,-358140000.0,0.0,0.7726,22.8649,5.8284,-6.430000000000001,-1686554000.0,-0.07481445752565291,-0.03590860758635137,0.28454286371464954,0.3726245575059888,-0.0470243000925821,-0.0979736541855565,0.4730840219690212,0.0,0.7725549770111146,4702755000.0,1198754000.0,1559971000.0,,2294716000.0,,7.46,7.46,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2025-12-31,29798395000.0,1635823000.0,1447031000.0,,14282892000.0,,,367023000.0,1342585000.0,,514764000.0,402964000.0,,100618000.0,2.44,164871000.0,308058000.0,194645000.0,0.0,,21.6935,5.5683,2.44,709409000.0,0.02821305377090298,0.01352301021581867,0.3001404007939907,0.38341259585054205,0.01727489014089517,0.03604060018097175,0.528390381242156,0.0,1.130468524862287,4869341000.0,1249860000.0,1615255000.0,,2364112000.0,,7.67,7.67,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
