report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-03-31,23423100000.0,6225400000.0,5051700000.0,,11638400000.0,,,881900000.0,,3922300000.0,1439100000.0,1255800000.0,1182000000.0,372400000.0,3.19,370100000.0,506200000.0,290500000.0,226700000.0,215700000.0,0.0,,9.0637,1.7216,3.19,1482500000.0,0.10156035193841077,0.05046300446994634,0.3013537975167631,0.3669020727634296,0.32016928842770825,0.05361374028202928,0.10790142974979379,0.05499324376003875,0.377967009152793,0.0,1.2323376289169983,13982600000.0,2655900000.0,3411100000.0,4204500000.0,60700000.0,4241600000.0,7.049999999999999,7.049999999999999,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2022-06-30,23985600000.0,7298700000.0,5632000000.0,,11751300000.0,,,839100000.0,,9295400000.0,3285400000.0,2930000000.0,2217900000.0,741700000.0,6.05,366500000.0,2091300000.0,553100000.0,471700000.0,1538200000.0,0.0,,5.1089,1.0044,6.05,3401700000.0,0.18873656531617777,0.09246798078847308,0.23860188910643976,0.3534436387890785,0.3152096736019967,0.12215662730971917,0.24933411622543888,0.1654796996363793,0.36595520364911677,0.0,1.2959339488636363,18180200000.0,4279900000.0,5543900000.0,6302700000.0,850800000.0,6433500000.0,11.549999999999999,11.549999999999999,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2022-09-30,23437600000.0,6899700000.0,5130300000.0,,11580600000.0,,,702800000.0,,14643900000.0,4787400000.0,4084700000.0,3059600000.0,1018300000.0,8.5,360100000.0,2980100000.0,906800000.0,700900000.0,2073300000.0,0.0,,4.4177,0.8901,8.5,4785600000.0,0.26420047320518797,0.13054237635252755,0.20893341254720396,0.32692110708212974,0.2789352563183305,0.1742797897395638,0.3527192028046906,0.14158113617274087,0.32679818900702684,0.0,1.3448921115724226,24307700000.0,6373700000.0,8129800000.0,9038400000.0,2093300000.0,9121600000.0,17.53,17.53,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2022-12-31,23386000000.0,6556600000.0,5533800000.0,,12054600000.0,,,735400000.0,,-8736400000.0,-3756100000.0,-3485200000.0,-2876700000.0,-908100000.0,-7.6800000000000015,-740700000.0,-1641800000.0,-503100000.0,-465400000.0,-2144900000.0,0.0,1.1849,4.1691,0.781,-7.6800000000000015,-3950600000.0,-0.2386391916778657,-0.12300949285897546,0.32927750560871755,0.42993681607984985,0.3989286204844101,-0.1490293337894467,-0.2891178471288969,0.2455130259603498,0.4521999908429101,0.0,1.1848277856084426,19125200000.0,3582800000.0,4785300000.0,5755800000.0,1682300000.0,5719200000.0,10.059999999999999,10.059999999999999,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2023-03-31,22857500000.0,5853400000.0,5167600000.0,,11893800000.0,,,464800000.0,,3604300000.0,670400000.0,544600000.0,434800000.0,118300000.0,1.28,338700000.0,149000000.0,321500000.0,220000000.0,-172500000.0,0.0,,5.3734,0.8102,1.28,764600000.0,0.03655686155812272,0.019022202778081594,0.12063368753988292,0.1860000554892767,0.15109730044668868,0.023825877720660613,0.04578856210798904,-0.04785950115140249,0.21213550481369475,0.0,1.1327115101788063,18807200000.0,2835600000.0,4074100000.0,4987100000.0,1294100000.0,5001300000.0,8.149999999999999,8.149999999999999,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2023-06-30,23140200000.0,5711700000.0,4839400000.0,,12405000000.0,,,626100000.0,,6998300000.0,1241500000.0,913800000.0,803800000.0,226700000.0,2.39,336200000.0,1221700000.0,631800000.0,464200000.0,589900000.0,0.0,,5.3618,0.691,2.39,1378000000.0,0.06479645304312777,0.034736086982826424,0.11485646514153437,0.17740022576911535,0.130574568109398,0.03948971918998107,0.07366384522370012,0.08429189946129774,0.1969049626337825,0.0,1.1802496177212052,16510100000.0,1421500000.0,2057900000.0,2943200000.0,345800000.0,2977600000.0,4.489999999999998,4.489999999999998,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2023-09-30,22654400000.0,5156800000.0,4696300000.0,,12050300000.0,,,591000000.0,,10546600000.0,1651100000.0,1059600000.0,799600000.0,220800000.0,2.39,335100000.0,1869100000.0,1043500000.0,702900000.0,825600000.0,0.0,,8.6924,0.7651,2.39,1762500000.0,0.06635519447648607,0.03529557172116675,0.07581590275539037,0.1565528227106366,0.10046839739821364,0.046772370930150436,0.08793142079450304,0.07828115221967269,0.1671154684922155,0.0,1.0980559163596875,12412800000.0,-838500000.0,-967200000.0,-193100000.0,-901900000.0,-45500000.0,-1.6200000000000014,-1.6200000000000014,-0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2023-12-31,23032800000.0,4745000000.0,3873700000.0,,12290200000.0,,,348800000.0,324103141.0,-7453100000.0,-1352400000.0,-1179900000.0,-873300000.0,-388800000.0,-2.5600000000000005,-676800000.0,-832600000.0,-594400000.0,-426500000.0,-1427000000.0,0.0,1.2249,10.0247,0.8526,-2.5600000000000005,-1606400000.0,-0.07105661421295016,-0.03791549442534125,0.1171727200762099,0.18145469670338518,0.1583099649810146,-0.05122694592060019,-0.09600331971814942,0.19146395459607413,0.21553447558733949,0.0,1.2249270723081291,13696100000.0,1164900000.0,1338100000.0,2210600000.0,-184000000.0,2298700000.0,3.5,3.5,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2024-03-31,22873000000.0,4655200000.0,4020400000.0,,12018900000.0,,,336700000.0,321392799.0,2679400000.0,399200000.0,172900000.0,45200000.0,6200000.0,0.14,323500000.0,-80000000.0,383000000.0,241100000.0,-463000000.0,0.0,,13.4559,0.8169,0.14,414000000.0,0.0037607434956610005,0.001976129060464303,0.01686944838396656,0.1489885795327312,0.0645293722475181,0.007559130852970751,0.014385675893800597,-0.17279988057027693,0.15451220422482645,0.0,1.1578947368421053,12771200000.0,775300000.0,966400000.0,1939400000.0,-474500000.0,1948100000.0,2.36,2.36,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2024-06-30,22566500000.0,4759100000.0,4118900000.0,,11680600000.0,,,322000000.0,319640550.0,5496000000.0,793200000.0,406200000.0,-116300000.0,104900000.0,-0.36,321700000.0,767000000.0,716900000.0,505500000.0,50100000.0,0.0,,36.508,0.7329,-0.36,911700000.0,-0.009956680307518449,-0.005153656969401546,-0.0211608442503639,0.14432314410480349,0.07390829694323144,0.018000132940420535,0.034775610841908805,0.009115720524017467,0.16588427947598253,0.0,1.1554298477748914,11268900000.0,-144800000.0,458800000.0,1491100000.0,-1014300000.0,1481800000.0,-0.3899999999999999,-0.3899999999999999,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2024-09-30,23291700000.0,4971200000.0,4175700000.0,,11808600000.0,,,301600000.0,317869351.0,8306900000.0,1210000000.0,521600000.0,5900000.0,152900000.0,0.02,321600000.0,1079900000.0,957700000.0,743400000.0,122200000.0,0.0,,22.9325,0.743,0.02,1265000000.0,0.0004996358586115204,0.0002533091186989357,0.0007102529222694386,0.14566203999085098,0.06279117360266766,0.022394243442943194,0.044171197263011705,0.014710662220563627,0.15228304180861693,0.0,1.1905069808654836,9029200000.0,-938500000.0,-79200000.0,1050000000.0,-1717700000.0,984300000.0,-2.7600000000000002,-2.7600000000000002,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2024-12-31,22924000000.0,4498300000.0,4171300000.0,,11482400000.0,,,272800000.0,316932047.0,-5359500000.0,-890500000.0,-479200000.0,240100000.0,-77300000.0,0.75,-646100000.0,-467700000.0,-805800000.0,-464500000.0,-1273500000.0,0.0,1.0784,44.6411,0.702,0.75,-943700000.0,0.020910262662857938,0.010473739312510905,-0.04479895512641104,0.16615355910066237,0.08941132568336599,-0.02090385622055488,-0.04173343551870689,0.23761544920235098,0.17607985819572722,0.0,1.07839282717618,11122800000.0,174900000.0,621500000.0,1511900000.0,-1564200000.0,1647000000.0,0.5500000000000007,0.5500000000000007,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2025-03-31,23165700000.0,4594800000.0,4091000000.0,,11770900000.0,,,259200000.0,317229733.0,2620900000.0,488400000.0,338500000.0,238100000.0,63300000.0,0.75,318200000.0,42900000.0,340800000.0,243000000.0,-297900000.0,0.0,,23.2963,0.7744,0.75,581500000.0,0.02022785003695554,0.010278126713200983,0.09084665572894807,0.1863482009996566,0.1291541073676981,0.014612120505747722,0.028757359250354688,-0.11366324545003624,0.22187034987981227,0.0,1.123148374480567,11064300000.0,367800000.0,787100000.0,1601100000.0,-1399100000.0,1814500000.0,1.1600000000000006,1.1600000000000006,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2025-06-30,24304800000.0,5017900000.0,4416700000.0,,12435000000.0,,,286200000.0,317288326.0,5626600000.0,1007000000.0,582900000.0,648800000.0,209300000.0,2.04,318500000.0,652400000.0,645400000.0,504700000.0,7000000.0,0.0,,12.3135,1.0285,2.04,1087600000.0,0.05217531162042622,0.026694315526151213,0.11530942309743006,0.17897131482600503,0.10359719901894572,0.02398291695467562,0.04687575392038601,0.001244090569793481,0.1932961291010557,0.0,1.1361197273982837,11194900000.0,1132900000.0,963800000.0,1814900000.0,-1442200000.0,1990400000.0,3.5600000000000005,3.5600000000000005,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2025-09-30,24667500000.0,5075800000.0,4449700000.0,,12780700000.0,,,153300000.0,317407176.0,9078700000.0,1559300000.0,922700000.0,1060200000.0,384800000.0,3.33,318800000.0,880900000.0,1009800000.0,781700000.0,-128900000.0,0.0,,8.9552,0.9254,3.33,1704400000.0,0.08295320287621179,0.04297962906658559,0.11677883397402712,0.17175366517232643,0.10163349378214942,0.03740549305766697,0.07219479371239447,-0.01419806800533116,0.18773612962208247,0.0,1.14070611501899,11966700000.0,2187200000.0,1364900000.0,2164200000.0,-1693300000.0,2429800000.0,6.870000000000001,6.870000000000001,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
2025-12-31,24480100000.0,5237500000.0,3982800000.0,,12084900000.0,,,276600000.0,317408647.0,-5273800000.0,-1152800000.0,-1022600000.0,-1406400000.0,-17600000.0,-4.42,-636600000.0,-751400000.0,-636600000.0,-479500000.0,-1388000000.0,0.0,1.315,14.1416,0.6344,-4.42,-1502100000.0,-0.1163766353052156,-0.05745074570773812,0.26667677955174635,0.2185900109977625,0.19390193029693958,-0.04177270517685794,-0.08461799435659377,0.2631878341992491,0.28482308771663695,0.0,1.3150296273978106,12052400000.0,540700000.0,821500000.0,1901900000.0,-1807800000.0,1871400000.0,1.700000000000001,1.700000000000001,0.0,0.9392208,38.23,22.36,14.19983,8318.638,15.3849,0.6327,0.6902
