report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-09-30,213477000.0,150155000.0,33006000.0,63991000.0,149486000.0,45887000.0,141851000.0,91659000.0,26825000.0,14829000.0,12008000.0,0.0,54671000.0,30314000.0,3839000.0,2310000.0,26475000.0,0.0,,59.5908,6.2902,0.0,29135000.0,0.09919992507659581,0.06946415773127784,0.10453927007916758,0.6461639325771408,0.18910687975410817,0.12565756498358138,0.17944824264479617,0.18663950201267526,0.2053915728475654,0.0,4.549324365266921,215359000.0,29762000.0,50689000.0,141901000.0,82108000.0,52498000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2015-12-31,229881000.0,161409000.0,38140000.0,72877000.0,157004000.0,59526000.0,-80196000.0,-53471000.0,-22354000.0,-15409000.0,-6900000.0,0.0,-109208000.0,-7846000.0,-30000.0,-998000.0,-7876000.0,0.0,4.232,46.5299,4.6868,0.0,-23352000.0,-0.09814399633130366,-0.06703033308537895,0.1921417527058706,0.6667539528156018,0.2787420818993466,-0.09724161631452795,-0.14237853812641715,0.09820938700184548,0.2911865928475236,0.0,4.232013633980073,197892000.0,19933000.0,35335000.0,128647000.0,40382000.0,38626000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2016-03-31,237108000.0,164416000.0,48403000.0,83882000.0,153226000.0,53365000.0,55530000.0,36902000.0,5142000.0,3463000.0,1797000.0,0.0,54498000.0,7093000.0,1280000.0,901000.0,5813000.0,0.0,,64.7977,5.028,0.0,6043000.0,0.022600603030817224,0.014605158830575097,0.062362686835944536,0.6645416891770214,0.09259859535386278,0.021686320157902728,0.03355827340007571,0.10468215379074375,0.1088240590671709,0.0,3.3968142470508025,208660000.0,16191000.0,29732000.0,135681000.0,33611000.0,33307000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2016-06-30,228695000.0,153775000.0,52193000.0,94265000.0,134430000.0,37306000.0,114286000.0,74201000.0,11352000.0,7113000.0,4234000.0,0.0,53890000.0,10336000.0,1964000.0,1843000.0,8372000.0,0.0,,95.2438,5.9286,0.0,13195000.0,0.052912296362419106,0.03110256017840355,0.062238594403513994,0.6492571268571828,0.09932975167562082,0.04963816436738888,0.08444543628654318,0.07325481686295784,0.1154559613600966,0.0,2.946276320579388,231471000.0,9996000.0,20965000.0,149291000.0,32784000.0,25021000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2016-09-30,252200000.0,168448000.0,67770000.0,110872000.0,141328000.0,50600000.0,186168000.0,120766000.0,22438000.0,10956000.0,11022000.0,0.0,53656000.0,21959000.0,3335000.0,2744000.0,18624000.0,0.0,,92.9795,6.1651,0.0,25182000.0,0.07752179327521794,0.04344171292624901,0.05885007090369988,0.648693653044562,0.12052554681792789,0.08896907216494845,0.15876542511038153,0.10003867474539126,0.13526492200593013,0.0,2.485583591559687,275788000.0,6123000.0,16578000.0,178398000.0,24933000.0,21068000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2016-12-31,278163000.0,177231000.0,78039000.0,127275000.0,150888000.0,40651000.0,-87739000.0,-61333000.0,-7081000.0,-4235000.0,-2853000.0,0.0,-108508000.0,-21463000.0,-1622000.0,-1830000.0,-23085000.0,0.0,2.2711,74.2955,4.7907,0.0,-8911000.0,-0.02806717565346482,-0.015224886127917803,0.048268158971495,0.6990391957966241,0.08070527359555044,-0.025456297207033286,-0.04692884788717459,0.2631099055152213,0.10156258904250105,0.0,2.2710567793026564,268245000.0,17297000.0,31851000.0,170536000.0,9724000.0,35509000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2017-03-31,299518000.0,180338000.0,90488000.0,142128000.0,157390000.0,41974000.0,79242000.0,48670000.0,5350000.0,4580000.0,976000.0,0.0,53677000.0,-6609000.0,2343000.0,1604000.0,-8952000.0,0.0,,65.0918,4.1054,0.0,6954000.0,0.02909968867145308,0.01529123458356426,0.057797632568587366,0.6141944928194645,0.06751470179955074,0.01786203166420716,0.03399199440879344,-0.11297039448777163,0.08775649276898614,0.0,1.9929493413491293,291957000.0,18414000.0,32059000.0,182304000.0,-5041000.0,36420000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2017-06-30,316311000.0,190954000.0,94844000.0,152850000.0,163461000.0,28038000.0,158885000.0,94307000.0,6174000.0,6856000.0,1208000.0,0.0,53723000.0,-12446000.0,5741000.0,3400000.0,-18187000.0,0.0,,77.7881,4.237,0.0,9574000.0,0.041942726399569315,0.0216748706178413,0.04315070648582308,0.5935550870126192,0.038858293734462035,0.019518764759998863,0.037770477361572484,-0.114466437989741,0.06025741888787488,0.0,2.0133482349964154,336556000.0,18157000.0,26881000.0,202410000.0,-31600000.0,32799000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2017-09-30,327607000.0,188741000.0,100091000.0,161527000.0,166080000.0,43471000.0,249147000.0,144072000.0,5375000.0,7278000.0,1417000.0,0.0,53762000.0,-5835000.0,9072000.0,5677000.0,-14907000.0,0.0,,88.8766,3.6544,0.0,11052000.0,0.043822254335260116,0.022215642522900914,0.029211670218786498,0.5782610266228371,0.02157360915443493,0.016406853333414732,0.03236392100192678,-0.05983214728654168,0.04435935411624463,0.0,1.8856940184432167,399535000.0,14479000.0,9818000.0,225716000.0,-65131000.0,18669000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2017-12-31,338112000.0,205192000.0,107950000.0,170668000.0,167444000.0,75105000.0,-143476000.0,-79961000.0,-3876000.0,-13507000.0,6953000.0,0.0,-107264000.0,43380000.0,-6737000.0,-2640000.0,36643000.0,0.0,1.9008,269.7964,4.0862,0.0,-6516000.0,-0.08066577482621055,-0.03994830115464698,0.09414118040647913,0.5573127212913658,0.02701497114499986,-0.011463657013060761,-0.023148037552853492,-0.25539463046084365,0.045415261088962613,0.0,1.9008059286706809,343798000.0,5207000.0,13023000.0,207088000.0,-5403000.0,21064000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2018-03-31,392985000.0,258970000.0,128710000.0,193656000.0,199329000.0,92330000.0,101215000.0,64461000.0,13583000.0,12926000.0,1920000.0,0.0,54532000.0,18053000.0,1063000.0,2411000.0,16990000.0,0.0,,155.2837,5.7538,0.0,15994000.0,0.0648475635757968,0.032891840655495753,0.12770834362495678,0.6368720051375785,0.13419947636219928,0.03456366019059252,0.06814362185131115,0.16786049498592107,0.15802005631576346,0.0,2.012042576334395,365771000.0,13553000.0,21256000.0,222879000.0,20539000.0,30104000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2018-06-30,642397000.0,486966000.0,120898000.0,193555000.0,448842000.0,307507000.0,200441000.0,127604000.0,18882000.0,21411000.0,-1561000.0,0.0,55892000.0,16106000.0,4665000.0,5161000.0,11441000.0,0.0,,189.8947,9.7383,0.0,24043000.0,0.04770275508976433,0.033329856770813064,0.1068194630839,0.6366162611441771,0.09420228396385968,0.029393038884054565,0.042068255644525245,0.05707914049520807,0.11995050912737414,0.0,4.027907823123625,407327000.0,28108000.0,33964000.0,256176000.0,50167000.0,44573000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2018-09-30,681695000.0,524387000.0,141505000.0,222033000.0,459662000.0,324371000.0,305277000.0,193237000.0,22848000.0,27122000.0,-2032000.0,0.0,57254000.0,32636000.0,6880000.0,8226000.0,25756000.0,0.0,,155.6062,9.747,0.0,31074000.0,0.05900422484347194,0.03978612135925891,0.0888439024230453,0.6329890558410886,0.07484350278599436,0.033516455306258665,0.04970608838668413,0.08436927773792326,0.10178952230269558,0.0,3.7057842479064345,463457000.0,47952000.0,51437000.0,305341000.0,90830000.0,64595000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2018-12-31,719540000.0,558155000.0,166011000.0,252216000.0,467324000.0,349462000.0,-186865000.0,-126719000.0,-30472000.0,-32254000.0,572000.0,0.0,-109756000.0,-2920000.0,-1469000.0,-5183000.0,-4389000.0,0.0,3.3622,88.1003,6.1251,0.0,-35655000.0,-0.06901849680307452,-0.04482586096672874,0.1726058919540845,0.6781312712385947,0.16306959569742863,-0.04234927870583984,-0.06520529653944587,0.023487544483985764,0.19080619698712975,0.0,3.362156724554397,420068000.0,29205000.0,24841000.0,258583000.0,49798000.0,35456000.0,0.0,0.0,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2019-03-31,739195000.0,566922000.0,163794000.0,258656000.0,480539000.0,223642000.0,115810000.0,68917000.0,2671000.0,6419000.0,-1435000.0,0.11,59751000.0,-13970000.0,5271000.0,2800000.0,-19241000.0,0.0,,143.2245,7.4792,0.11,5471000.0,0.013357916839215963,0.008683770858839684,0.055426992487695365,0.5950867800708056,0.023063638718590795,0.0036133902420876765,0.005558341778710989,-0.16614282013643036,0.047241170883343404,0.0,3.4611890545441226,434663000.0,22698000.0,13929000.0,263039000.0,13567000.0,24933000.0,0.11,0.11,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2019-06-30,746370000.0,575055000.0,163673000.0,257443000.0,488927000.0,219720000.0,228172000.0,134477000.0,1376000.0,7157000.0,-1623000.0,0.12,59876000.0,-2576000.0,7861000.0,5487000.0,-10437000.0,0.0,,255.2792,8.5232,0.12,6863000.0,0.014638177069378455,0.00958907780323432,0.0313666882877829,0.5893667934715916,0.006030538365794225,0.0018435896405268166,0.002814326065036294,-0.045741808810897046,0.030078186631137913,0.0,3.5134383801848807,462394000.0,8444000.0,-3577000.0,269912000.0,-8311000.0,7753000.0,0.22999999999999998,0.22999999999999998,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2019-09-30,792304000.0,576022000.0,183834000.0,284657000.0,507647000.0,202551000.0,359009000.0,214646000.0,7992000.0,13261000.0,709000.0,0.22,59938000.0,19864000.0,12111000.0,8196000.0,7753000.0,0.0,,219.272,7.1011,0.22,16188000.0,0.026122482748839253,0.01673726246491246,0.036937792645866815,0.5978847326947235,0.022261280357874037,0.010087037298814596,0.01574322314521705,0.021595558885710388,0.04509079159575387,0.0,3.1333812026066994,516126000.0,-5417000.0,-18433000.0,291321000.0,-26314000.0,-7133000.0,0.45,0.45,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2019-12-31,845639000.0,619091000.0,195566000.0,302144000.0,543495000.0,172250000.0,-172131000.0,-110754000.0,-18433000.0,-25955000.0,3537000.0,-0.43999999999999995,-119547000.0,62355000.0,-9304000.0,-5122000.0,53051000.0,0.0,3.1165,4930.2834,8.1914,-0.43999999999999995,-23555000.0,-0.04775572912354299,-0.030692766062113977,0.1507863197216074,0.643428551510187,0.10708704416984738,-0.0217977174657271,-0.03391567539719777,-0.3082013117916006,0.13684345062771958,0.0,3.165637176196271,530860000.0,882000.0,-6394000.0,307286000.0,31126000.0,4967000.0,0.010000000000000064,0.010000000000000064,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2020-03-31,877451000.0,618741000.0,195015000.0,317861000.0,559590000.0,156540000.0,147162000.0,88608000.0,-800000.0,4074000.0,-3933000.0,0.07,60394000.0,13415000.0,2209000.0,2881000.0,11206000.0,0.0,,,7.4933,0.07,2081000.0,0.007280330241784164,0.0046429943096537585,0.02768377706201329,0.6021119582500918,-0.0054361859719221,-0.0009117318232015235,-0.001429618113261495,0.07614737500169881,0.014140878759462362,0.0,3.1727867087147144,562212000.0,-1463000.0,-9865000.0,326977000.0,61573000.0,1577000.0,-0.02999999999999993,-0.02999999999999993,0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2020-06-30,1232912000.0,885724000.0,242830000.0,363099000.0,869813000.0,319253000.0,288421000.0,176785000.0,-14476000.0,-26685000.0,14763000.0,-0.44,59977000.0,-6977000.0,7551000.0,5811000.0,-14528000.0,0.0,,,10.4613,-0.44,-8665000.0,-0.030679008016665652,-0.02164388050404246,-0.09252100228485444,0.6129408052811689,-0.050190520107759144,-0.011741308382106751,-0.016642657674695596,-0.05037081211146206,-0.03004288869395779,0.0,3.647506486019026,622461000.0,-35305000.0,-25717000.0,369285000.0,57482000.0,-13951000.0,-0.5899999999999999,-0.5899999999999999,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2020-09-30,1279149000.0,875853000.0,258555000.0,383996000.0,895153000.0,176000000.0,454863000.0,275025000.0,-19925000.0,-27558000.0,12227000.0,-0.45,61159000.0,4163000.0,66023000.0,8944000.0,-61860000.0,0.0,,,9.1864,-0.45,-10981000.0,-0.030785798628837752,-0.02154401090099746,-0.06058527512679642,0.604632603663081,-0.04380439824738438,-0.015576762363102344,-0.022258764702793823,-0.13599699250103878,-0.024141334863464384,0.0,3.3874920229738352,718315000.0,-76124000.0,-53634000.0,429664000.0,-12131000.0,-41120000.0,-1.2599999999999998,-1.2599999999999998,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2020-12-31,1381023000.0,981952000.0,256331000.0,404768000.0,976255000.0,155440000.0,-209443000.0,-124087000.0,21051000.0,48445000.0,-27624000.0,0.79,-119748000.0,27880000.0,-3154000.0,-5161000.0,24726000.0,0.0,3.8308,,11.4343,0.79,15890000.0,0.04962330538640007,0.03507906819799526,-0.2313039824677836,0.5924619108778999,-0.10050944648424631,0.015243048088265003,0.021563013761773307,-0.11805598659301099,-0.0758678972321825,0.0,3.83079689932158,681003000.0,-1724000.0,-14150000.0,416331000.0,-40456000.0,-1675000.0,-0.029999999999999916,-0.029999999999999916,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2021-03-31,1404858000.0,986229000.0,239775000.0,393954000.0,1010904000.0,154822000.0,195019000.0,123353000.0,-50262000.0,-47917000.0,-1760000.0,-0.75,64036000.0,60939000.0,10521000.0,4291000.0,50418000.0,0.0,,,12.6372,-0.75,-45971000.0,-0.047400148777727656,-0.0341080735561886,-0.245704264712669,0.6325178572344233,-0.25772873412334185,-0.035777281404953384,-0.04971985470430427,0.25852865618221815,-0.23572574979873756,0.0,4.113143572098843,728860000.0,-53715000.0,-63612000.0,451076000.0,-1244000.0,-49727000.0,-0.85,-0.85,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2021-06-30,1526888000.0,1080930000.0,272871000.0,429189000.0,1097699000.0,266372000.0,413814000.0,261282000.0,-143947000.0,-95034000.0,-6487000.0,-1.47,64604000.0,95115000.0,24031000.0,8582000.0,71084000.0,0.0,,,14.1819,-1.47,-135365000.0,-0.08657564596487743,-0.0622403214905088,-0.22965390247792486,0.6313996143194769,-0.34785435002199055,-0.09427476016577509,-0.13113522012865092,0.17177765856157598,-0.3271155639973515,0.0,3.961322383104104,854253000.0,-122064000.0,-193083000.0,535573000.0,84368000.0,-176427000.0,-1.88,-1.88,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
2021-09-30,1645387000.0,1123820000.0,379890000.0,531484000.0,1113903000.0,281691000.0,645803000.0,405849000.0,-141057000.0,-46510000.0,-57651000.0,-0.71,65139000.0,111564000.0,36501000.0,13420000.0,75063000.0,0.0,,,13.1827,-0.71,-127637000.0,-0.04175408451184708,-0.02826690620504477,-0.07201886643450092,0.628440871287374,-0.21842109745541596,-0.08572876776101913,-0.12663310898704824,0.11623203980161133,-0.19764076661148988,0.0,2.9582773960883415,1045193000.0,-141016000.0,-314215000.0,666397000.0,221291000.0,-293083000.0,-2.1399999999999997,-2.1399999999999997,-0.0,1.6226188,885.915,396.41,0.88946,33188.973,266.2445,13.8206,11.9405
