report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-12-31,6927504000.0,1175837000.0,921880000.0,4559481000.0,2368023000.0,384000000.0,-4073818000.0,-421709000.0,-352803000.0,-71995000.0,-12.399999999999999,-56551000.0,-451017000.0,-149011000.0,-139051000.0,-600028000.0,0.0,1.2755,42.7792,4.4545,-12.399999999999999,-560760000.0,-0.14898630629854523,-0.05092786666019969,0.08660254336349832,0.1035168974166249,-0.0608745949479062,-0.17808484123676163,0.14728885777420592,0.13764974282110787,0.0,1.2754772855469259,8634652000.0,899101000.0,1160403000.0,545993000.0,1447229000.0,32.040000000000006,32.040000000000006,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2023-03-31,7053372000.0,1261442000.0,894092000.0,4571687000.0,2481685000.0,409727000.0,2368580000.0,367606000.0,291644000.0,84911000.0,10.5,27788000.0,455036000.0,120369000.0,76585000.0,334667000.0,0.0,,45.6685,5.249,10.5,444191000.0,0.11751854083012148,0.04134816652233853,0.12313031436556925,0.15520100651022975,0.052117767218289354,0.14812758267064516,0.14129436202281537,0.18753472544731442,0.0,1.410863758986771,8982693000.0,1032451000.0,1337788000.0,693920000.0,1629534000.0,36.95,36.95,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2023-06-30,7552435000.0,1556419000.0,982250000.0,4785549000.0,2766886000.0,504866000.0,4883381000.0,799416000.0,633434000.0,191377000.0,22.81,27768000.0,1037546000.0,257601000.0,155356000.0,779945000.0,0.0,,52.9731,6.3579,22.81,954772000.0,0.22893389897523786,0.08387149310123158,0.1297121809664247,0.16370133724974562,0.10584877592458591,0.28892263721743505,0.15971414067425826,0.19551454207648347,0.0,1.584544667854416,9632196000.0,1247649000.0,1609385000.0,1100672000.0,1915089000.0,44.93000000000001,44.93000000000001,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2023-09-30,7911493000.0,1669343000.0,1087707000.0,5025179000.0,2886314000.0,602307000.0,7355329000.0,1194366000.0,946651000.0,291502000.0,34.13,27739000.0,1518018000.0,388801000.0,233902000.0,1129217000.0,0.0,,43.8474,5.3815,34.13,1428268000.0,0.32797921501264243,0.11965516496064649,0.12870274055722047,0.16238104373033482,0.15096594283784362,0.4138032106000941,0.15352365611381896,0.19418138875908883,0.0,1.5347359169335124,10533472000.0,1518926000.0,1939679000.0,1643801000.0,2266471000.0,55.04,55.04,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2023-12-31,8044362000.0,1620713000.0,1030625000.0,4982155000.0,3062207000.0,560609000.0,-4735641000.0,-803575000.0,-642992000.0,-176021000.0,-23.099999999999994,-55585000.0,-1227123000.0,-206040000.0,-146449000.0,-1433163000.0,0.0,1.5726,51.0808,6.3581,-23.099999999999994,-950024000.0,-0.2099766606241838,-0.0799307639313099,0.13577718412354314,0.16968663798628317,-0.09989294365420154,-0.2624169430740639,0.3026333710684573,0.20061149060919103,0.0,1.5725535476046089,9871649000.0,1228737000.0,1557813000.0,810666000.0,1877207000.0,44.34,44.34,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2024-03-31,8411249000.0,1645769000.0,997353000.0,5049920000.0,3361329000.0,727394000.0,2701848000.0,441292000.0,359287000.0,101369000.0,13.01,27624000.0,569234000.0,132703000.0,83243000.0,436531000.0,0.0,,60.9563,7.7436,13.01,524535000.0,0.1068883765915208,0.042715059321154325,0.13297824303957884,0.16332969138160253,0.05246450319090542,0.13128497686480556,0.16156756412647935,0.19413934462634463,0.0,1.6501369124071417,10204917000.0,1296380000.0,1631499000.0,912530000.0,1957551000.0,46.85,46.85,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2024-06-30,8919835000.0,1786298000.0,1043156000.0,5208015000.0,3711820000.0,806528000.0,5674966000.0,1027345000.0,814958000.0,253612000.0,0.59,1381347000.0,1131812000.0,273193000.0,166805000.0,858619000.0,0.0,,60.1055,7.9492,0.59,1194150000.0,0.21955752164706263,0.0913646945263001,0.1436057942902213,0.18103104053839264,0.11517533676351636,0.2767766217111821,0.15129940866606073,0.21042416818003842,0.0,1.712397762175552,10996502000.0,1477904000.0,1859428000.0,991204000.0,2196929000.0,24.630000000000006,24.630000000000006,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2024-09-30,9011670000.0,1680256000.0,1037884000.0,5397772000.0,3613898000.0,698547000.0,8468543000.0,1500601000.0,1202346000.0,368787000.0,0.87,1379099000.0,1578306000.0,420718000.0,251154000.0,1157588000.0,0.0,,52.9313,7.1528,0.87,1751755000.0,0.3327005908855203,0.13342099743998614,0.1419779057625379,0.17719706920068776,0.16651752671813327,0.4152305903487038,0.13669269908648984,0.20685435499353313,0.0,1.6189246582469716,12109716000.0,1733599000.0,2165663000.0,1019575000.0,2520416000.0,-8.629999999999999,-8.629999999999999,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2024-12-31,9204374000.0,1780587000.0,1168768000.0,5548828000.0,3655546000.0,748537000.0,-5531504000.0,-1052905000.0,-842481000.0,-247648000.0,-13.36,-1411515000.0,-1174276000.0,-233011000.0,-166172000.0,-1407287000.0,0.0,1.5235,53.5583,7.2623,-13.36,-1219077000.0,-0.23046652948697677,-0.09153050495340585,0.15230595512540532,0.1903469653099772,-0.11439180980694613,-0.2880294763080536,0.2544130854827186,0.2203879812795941,0.0,1.5234734352754353,11313853000.0,1534110000.0,1916333000.0,1045451000.0,2251363000.0,1.1099999999999959,1.1099999999999959,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2025-03-31,9044094000.0,1661648000.0,1091538000.0,5553222000.0,3490872000.0,725597000.0,2875253000.0,479250000.0,386599000.0,114904000.0,0.28,1360719000.0,557075000.0,144810000.0,87211000.0,412265000.0,0.0,,43.4046,5.8998,0.28,566461000.0,0.11074568188120332,0.042746017456253775,0.1344573851414119,0.16668098424729927,0.05299038245290241,0.13728661492028352,0.14338390395558234,0.19701257593679583,0.0,1.5222997275404062,11487258000.0,1561422000.0,1954291000.0,1021185000.0,2293289000.0,-11.620000000000005,-11.620000000000005,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2025-06-30,9268794000.0,1869125000.0,1132271000.0,5740599000.0,3528195000.0,844524000.0,5938646000.0,1038307000.0,822726000.0,256189000.0,0.61,1355478000.0,1118402000.0,305395000.0,178156000.0,813007000.0,0.0,,48.8502,6.5058,0.61,1216463000.0,0.23318609090483944,0.08876300411898247,0.13853763972461064,0.17483901212498607,0.1120218013260409,0.2942884392727726,0.13690107138900012,0.20483844297168075,0.0,1.6507753002593901,11750938000.0,1569190000.0,1965253000.0,975573000.0,2315602000.0,-11.600000000000003,-11.600000000000003,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2025-09-30,9281848000.0,1773780000.0,1150064000.0,6060010000.0,3221838000.0,698743000.0,8942090000.0,1515479000.0,1204829000.0,371047000.0,0.89,1350159000.0,1688082000.0,468881000.0,268680000.0,1219201000.0,0.0,,33.8107,4.4075,0.89,1784159000.0,0.3739570394290464,0.12980486213521272,0.1347368456367583,0.16947704619389875,0.1632734127945211,0.4703771573865601,0.1363440761611659,0.19952371313641443,0.0,1.542331557200295,12224485000.0,1571673000.0,1980131000.0,1037186000.0,2348006000.0,-11.580000000000004,-11.580000000000004,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2025-12-31,8994531000.0,1466953000.0,1188142000.0,6163924000.0,2830607000.0,350545000.0,-5830388000.0,-1097238000.0,-878393000.0,-268382000.0,-0.6400000000000001,-2723740000.0,-1249633000.0,-252750000.0,-172665000.0,-1502383000.0,0.0,1.2347,31.8567,4.1025,-0.6400000000000001,-1269903000.0,-0.31031965935221667,-0.097658566077542,0.15065772638116023,0.18819296417322484,-0.12198946226323529,-0.3876334651896219,0.2576814784882241,0.21780763132745196,0.0,1.2346613451927464,11925601000.0,1535761000.0,1935798000.0,942090000.0,2297180000.0,1.1399999999999963,1.1399999999999963,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
