report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,7616106000.0,3061778000.0,2635715000.0,7246549000.0,73187000.0,3657634000.0,375000000.0,909664000.0,1166956000.0,,67506000.0,30739000.0,27549000.0,0.33,132160000.0,38839000.0,57227000.0,93321000.0,4032634000.0,,8.2373,0.8088,0.33,,0.9223769248637053,0.008863584619226676,0.05784793942530824,,,,0.07996959611159289,,55.10041400795223,1.1616498748916328,4815315000.0,353999000.0,350937000.0,116600000.0,1.7499999999999996,1.7499999999999996,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2013-06-30,7133202000.0,2754027000.0,2286737000.0,6814491000.0,22341000.0,3654032000.0,0.0,608568000.0,2276477000.0,,58273000.0,62086000.0,42899000.0,0.0,279035000.0,73441000.0,113702000.0,205594000.0,3654032000.0,,12.2972,0.7879,0.0,,2.6083434045029317,0.008169262555581631,0.02559788655892416,,,,0.09031235545098852,,163.55722662369635,1.204347942067671,4590318000.0,153979000.0,275115000.0,118966000.0,0.45999999999999946,0.45999999999999946,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2013-09-30,7149932000.0,3204604000.0,2629097000.0,6842325000.0,11237000.0,3351020000.0,299570000.0,759636000.0,2838214000.0,,52746000.0,89594000.0,55530000.0,0.0,493560000.0,103392000.0,167377000.0,390168000.0,3650590000.0,,22.5075,0.967,0.0,,4.693957461956038,0.007377133097209876,0.018584222331367542,,,,0.1374695495124751,,324.8722968763905,1.2188991125089716,3711381000.0,-128101000.0,353466000.0,121299000.0,-1.2000000000000004,-1.2000000000000004,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2013-12-31,6772708000.0,2838212000.0,2227755000.0,6287935000.0,188403000.0,3346295000.0,0.0,907806000.0,-2412246000.0,,-35690000.0,-67679000.0,-42909000.0,0.36999999999999994,-279931000.0,-78160000.0,-127063000.0,-358091000.0,3346295000.0,1.2738,32.9351,1.2413,0.36999999999999994,,-0.18943435083305468,-0.0052696794251280285,0.014795340110419915,,,,0.1484471318431039,,17.76136791876987,1.2740234002392543,3869401000.0,142835000.0,330992000.0,114740000.0,0.6999999999999997,0.6999999999999997,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2014-03-31,6631336000.0,2815292000.0,2389735000.0,6145188000.0,189778000.0,3066690000.0,274879000.0,903342000.0,937497000.0,,44673000.0,24064000.0,8036000.0,0.0,105616000.0,30143000.0,44595000.0,75473000.0,3341569000.0,,43.8453,1.3787,0.0,,0.23539609438396442,0.006736651558599956,0.04765135248432795,,,,0.08050479094866438,,17.607778562320185,1.1780770671225052,3639942000.0,120002000.0,313144000.0,108065000.0,0.3699999999999998,0.3699999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2014-06-30,6596083000.0,2793302000.0,2410491000.0,6017957000.0,281756000.0,2964843000.0,274879000.0,1005901000.0,1895947000.0,,138938000.0,45546000.0,54371000.0,0.0,280447000.0,72350000.0,93717000.0,208097000.0,3239722000.0,,25.0309,1.4624,0.0,,0.4931146098042278,0.02106371311579918,0.07328158434808568,,,,0.10975886984182574,,11.498324791663709,1.1588103834447008,3259412000.0,200667000.0,315647000.0,91525000.0,0.3699999999999998,0.3699999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2014-09-30,6424037000.0,2692102000.0,2256394000.0,5849321000.0,278346000.0,2962997000.0,274879000.0,923676000.0,2837591000.0,,271227000.0,67704000.0,79681000.0,1.0,397432000.0,121270000.0,143360000.0,276162000.0,3237876000.0,,14.024,1.317,1.0,,0.9744239184324546,0.04222064723475285,0.09558354251898882,,,,0.09732269379202288,,11.63255803927486,1.1930992548287223,3258789000.0,419148000.0,201641000.0,69635000.0,1.3699999999999997,1.3699999999999997,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2014-12-31,6485693000.0,2760120000.0,2360623000.0,6112064000.0,77259000.0,2927127000.0,324879000.0,1079145000.0,-1849531000.0,,-121083000.0,-42023000.0,-29273000.0,0.0,-127969000.0,-43207000.0,-83584000.0,-171176000.0,3252006000.0,1.1937,14.6738,1.2817,0.0,,-1.5672348852560867,-0.01866924629334136,0.06546686700574361,,,,0.09255103050449005,,42.09226109579466,1.1692337149981171,3821504000.0,333755000.0,388556000.0,95291000.0,0.9999999999999999,0.9999999999999999,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2015-03-31,6109443000.0,2498482000.0,2387518000.0,5758138000.0,54935000.0,2554317000.0,520914000.0,871687000.0,890681000.0,,80612000.0,24064000.0,50547000.0,0.0,103887000.0,43908000.0,42496000.0,59979000.0,3075231000.0,,12.7207,1.2459,0.0,,1.4674069354691908,0.01319465620679332,0.09050602853322345,,,,0.06734060791686361,,55.97944843906435,1.0464767176624428,3774688000.0,369694000.0,373062000.0,95291000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2015-06-30,6254157000.0,2363547000.0,2406972000.0,5766423000.0,191364000.0,2473087000.0,521103000.0,754171000.0,1771572000.0,,232382000.0,45035000.0,102898000.0,1.0,200331000.0,88935000.0,85153000.0,111396000.0,2994190000.0,,9.8245,1.1352,1.0,,1.2143454359231622,0.03715640653088818,0.1311727663340807,,,,0.0628797474785106,,15.646568842624527,0.9819586600924315,3650313000.0,463138000.0,276361000.0,94780000.0,1.9999999999999998,1.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2015-09-30,6141781000.0,2297748000.0,2333584000.0,5703384000.0,142027000.0,2471055000.0,521091000.0,715976000.0,2641113000.0,,321664000.0,65200000.0,145574000.0,1.0,350715000.0,129643000.0,127486000.0,221072000.0,2992146000.0,,10.4323,1.1057,1.0,,2.2648088039598107,0.05237308200992513,0.12179107823103366,,,,0.08370410504965142,,21.067444922444324,0.9846433640271788,3453835000.0,513575000.0,221271000.0,92276000.0,1.9999999999999998,1.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2015-12-31,6141462000.0,2319808000.0,2279051000.0,5666370000.0,178721000.0,2507912000.0,461085000.0,650557000.0,-1725306000.0,,-226715000.0,-46716000.0,-109241000.0,0.0,-140294000.0,-96157000.0,-81823000.0,-236451000.0,2968997000.0,1.0203,9.9733,1.1373,0.0,,-1.2685414696650086,-0.03691547712906145,0.1314056752831092,,,,0.13704873222489228,,16.612468596303735,1.0178833207330595,3578060000.0,407943000.0,155996000.0,87583000.0,1.9999999999999998,1.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2016-03-31,6005822000.0,2214184000.0,1965101000.0,5586184000.0,123268000.0,2775213000.0,269732000.0,612987000.0,844589000.0,,58046000.0,19301000.0,37024000.0,0.0,58366000.0,40504000.0,44300000.0,17862000.0,3044945000.0,,10.5988,1.1565,0.0,,0.47089268910017196,0.009664955105229559,0.06872691924711309,,,,0.021148748089307345,,24.701828536197553,1.1267532813835015,3531968000.0,385377000.0,113879000.0,82820000.0,1.9999999999999998,1.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2016-06-30,5963577000.0,2285520000.0,2131674000.0,5588394000.0,78813000.0,2623764000.0,470058000.0,675972000.0,1680475000.0,,111636000.0,40100000.0,70418000.0,0.0,153587000.0,71359000.0,89538000.0,82228000.0,3093822000.0,,11.6903,0.9629,0.0,,1.416466826538769,0.018719637559806806,0.06643121736413811,,,,0.04893140332346509,,39.25522439191504,1.0721714483546734,3440871000.0,264631000.0,84711000.0,77885000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2016-09-30,6258874000.0,2501608000.0,2165420000.0,5832052000.0,130452000.0,2831767000.0,535289000.0,992089000.0,2519506000.0,,177148000.0,62394000.0,93615000.0,0.0,290929000.0,115532000.0,140225000.0,175397000.0,3367056000.0,,12.7954,0.9751,0.0,,1.3579554165516818,0.028303493567692847,0.0703106085081758,,,,0.06961563100068029,,25.810688989053446,1.1552530225083355,3319264000.0,120115000.0,39036000.0,75079000.0,0.0,0.0,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2016-12-31,5837133000.0,2325183000.0,2327619000.0,5940793000.0,-103660000.0,2750405000.0,614485000.0,764522000.0,-1637995000.0,,-254025000.0,-32825000.0,-69238000.0,0.0,-12190000.0,-66564000.0,-95577000.0,-78754000.0,3364890000.0,0.999,31.7471,0.8648,0.0,,2.4505595215126377,-0.04351879595685074,0.15508289097341568,,,,0.04807951184222174,,-32.46083349411538,0.9989534369671325,3406575000.0,92805000.0,196733000.0,88970000.0,0.0,0.0,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2017-03-31,5747171000.0,2233134000.0,2448440000.0,5793509000.0,-46338000.0,2499025000.0,785287000.0,739553000.0,836640000.0,,65133000.0,25676000.0,31416000.0,0.0,154006000.0,35920000.0,44295000.0,118086000.0,3284312000.0,,24.4457,0.7389,0.0,,-1.4056066295481031,0.011333054123498327,0.07785068846815835,,,,0.1411431440045898,,-70.87729293452458,0.9120640081031187,3398626000.0,99892000.0,296957000.0,95345000.0,0.0,0.0,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2017-06-30,6037348000.0,2491577000.0,2633107000.0,6007975000.0,29373000.0,2543476000.0,985291000.0,840564000.0,1658011000.0,,114034000.0,53276000.0,36368000.0,0.0,184647000.0,76621000.0,88160000.0,108026000.0,3528767000.0,,29.5816,0.8801,0.0,,3.882272835597317,0.018888094573975195,0.06877758953348319,,,,0.06515397063107543,,120.13641779865863,0.9462498105849857,3376162000.0,102290000.0,322755000.0,108521000.0,0.0,0.0,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2017-09-30,6781407000.0,3220557000.0,2264730000.0,6680574000.0,100833000.0,3562672000.0,620256000.0,1696903000.0,2500831000.0,,171392000.0,81877000.0,53975000.0,0.0,330577000.0,119562000.0,131989000.0,211015000.0,4182928000.0,,30.1349,0.8483,0.0,,1.6997609909454245,0.02527381117222429,0.06853401929198734,,,,0.08437795276849976,,41.48372060734085,1.4220489859718377,3357487000.0,96534000.0,358373000.0,128004000.0,0.0,0.0,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2017-12-31,6678715000.0,2636508000.0,2054993000.0,6490154000.0,188561000.0,3559278000.0,271057000.0,1009021000.0,-1445534000.0,,-89219000.0,-47332000.0,-100110000.0,1.0,-173417000.0,-61113000.0,-82108000.0,-234530000.0,3830335000.0,1.3678,8.1466,0.6816,1.0,,-0.4731572276345586,-0.013358707475914154,0.06172044379447318,,,,0.162244540771784,,20.313505974194026,1.2829766330104286,3549948000.0,261340000.0,202597000.0,113497000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2018-03-31,6319618000.0,2289033000.0,2004226000.0,6104725000.0,214893000.0,3248713000.0,327429000.0,719875000.0,983182000.0,,53513000.0,30853000.0,19579000.0,0.0,82672000.0,42923000.0,50820000.0,39749000.0,3576142000.0,,7.8507,0.6138,0.0,,0.24902160610164129,0.008467758652500832,0.05442837643488184,,,,0.040428933808796336,,16.641500653813758,1.1421032358626222,3696490000.0,249720000.0,124260000.0,118674000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2018-06-30,6246751000.0,2469938000.0,2011957000.0,6050834000.0,195917000.0,3237810000.0,334999000.0,689870000.0,1742384000.0,,101727000.0,60476000.0,22721000.0,0.0,175034000.0,100022000.0,101862000.0,75012000.0,3572809000.0,,6.2662,0.5002,0.0,,0.5192351863289046,0.016284785482885422,0.05838380058586397,,,,0.04305135951661632,,18.23633987862207,1.227629616338719,3780863000.0,237413000.0,91246000.0,125874000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2018-09-30,5913935000.0,2151100000.0,1809351000.0,5662269000.0,251666000.0,3076968000.0,192649000.0,759231000.0,2575240000.0,,178680000.0,85959000.0,20745000.0,0.0,290626000.0,140533000.0,152181000.0,150093000.0,3269617000.0,,4.6705,0.4024,0.0,,0.7099886357314854,0.03021338584208315,0.06938382442024821,,,,0.05828311147698855,,12.99189004474184,1.1888793274494556,3855272000.0,244701000.0,30324000.0,129956000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2018-12-31,5972903000.0,2324218000.0,1857140000.0,5733431000.0,239472000.0,3066073000.0,199535000.0,867262000.0,-1778426000.0,,-110255000.0,-66388000.0,-50662000.0,1.0,-156070000.0,-92034000.0,-101570000.0,-248104000.0,3265608000.0,1.4274,4.5845,0.3453,1.0,,-0.4604087325449322,-0.018459198148705915,0.06199583226965868,,,,0.13950763202967117,,13.63670074163159,1.2515039253906544,3522380000.0,223665000.0,16750000.0,110900000.0,0.9999999999999998,0.9999999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2019-03-31,5806265000.0,2227109000.0,1774758000.0,5719909000.0,86356000.0,3047661000.0,,838905000.0,868402000.0,6872000.0,-2659000.0,27602000.0,8301000.0,-0.01,69728000.0,28754000.0,39365000.0,40974000.0,3047661000.0,,7.3134,0.4214,-0.01,46237000.0,-0.03079114363796378,-0.0004579536070089808,-0.003061945965117538,0.00791338573609918,0.0011835491490657076,0.002192713058033827,0.04718321698936668,0.053243774196742984,35.291826856269395,1.2548803836917484,3407600000.0,167493000.0,17975000.0,107649000.0,0.9899999999999998,0.9899999999999998,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2019-06-30,5757987000.0,2161861000.0,1762323000.0,5705015000.0,52972000.0,3029246000.0,,771042000.0,1729181000.0,,21038000.0,55621000.0,12400000.0,0.12,86782000.0,61327000.0,82813000.0,25455000.0,3029246000.0,,5.2077,0.2461,0.12,,0.3971532130181983,0.003653707450190492,0.012166453367229919,,,,0.014720841832058067,,57.185796269727405,1.2267109945225705,3394397000.0,86804000.0,-31582000.0,102794000.0,1.1099999999999999,1.1099999999999999,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2019-09-30,5597224000.0,2406762000.0,2145560000.0,5571812000.0,25412000.0,2567363000.0,,514851000.0,2373782000.0,,17913000.0,84325000.0,-13351000.0,0.1,182284000.0,95221000.0,118514000.0,87063000.0,2567363000.0,,11.5055,0.2417,0.1,,0.7049031953407838,0.0032003364524985957,0.007546185791281592,,,,0.03667691472932224,,101.02955296710216,1.121740711049796,3192939000.0,-73963000.0,-94612000.0,101160000.0,1.2099999999999997,1.2099999999999997,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2019-12-31,5466900000.0,2236081000.0,1569692000.0,5180804000.0,286096000.0,2719614000.0,20108000.0,924442000.0,-1766240000.0,,,-56638000.0,-20357000.0,0.8900000000000001,-86587000.0,-48049000.0,-81550000.0,-134636000.0,2739722000.0,1.4245,3.538,0.2148,0.8900000000000001,,,,,,,,0.07622746625600145,,9.57623315250825,1.424534876905788,3205125000.0,,18856000.0,110910000.0,1.0999999999999999,1.0999999999999999,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2020-03-31,4893430000.0,1870188000.0,1442517000.0,4864000000.0,29430000.0,2567010000.0,,663072000.0,796268000.0,,-208483000.0,25883000.0,-10030000.0,-1.22,-66284000.0,25778000.0,40719000.0,-92062000.0,2567010000.0,,,0.109,-1.22,,-7.084029901461094,-0.04260467606566355,-0.26182516439188813,,,,-0.11561685261746045,,87.22426095820592,1.2964755354702926,3132991000.0,,-114180000.0,109191000.0,-0.1100000000000001,-0.1100000000000001,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2020-06-30,5116178000.0,2160532000.0,1678515000.0,5071598000.0,44580000.0,2553490000.0,,862897000.0,1633760000.0,,-211812000.0,52329000.0,6986000.0,-1.24,86809000.0,59954000.0,81787000.0,26855000.0,2553490000.0,,,0.1379,-1.24,,-4.751278600269179,-0.04140043602861355,-0.12964694936832827,,,,0.016437542845950445,,57.278824585015705,1.2871687175866764,3037570000.0,,-112780000.0,105899000.0,-1.4700000000000002,-1.4700000000000002,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2020-09-30,5044031000.0,1922507000.0,1577907000.0,4964906000.0,79125000.0,2531712000.0,,799177000.0,2525658000.0,,-200423000.0,79504000.0,7540000.0,-1.17,190624000.0,80787000.0,120403000.0,109837000.0,2531712000.0,,,0.2738,-1.17,,-2.532992101105845,-0.039734688387125294,-0.07935476616390659,,,,0.04348846914348657,,31.99636018957346,1.2183905642094242,3189446000.0,,-90006000.0,101078000.0,-2.74,-2.74,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2020-12-31,5220137000.0,2106923000.0,1870460000.0,5153742000.0,66395000.0,2348361000.0,216032000.0,921450000.0,-1401611000.0,,439174000.0,-51963000.0,2231000.0,2.57,90823000.0,-61532000.0,-82284000.0,29291000.0,2564393000.0,1.1294,,0.3,2.57,,6.61456434972513,0.08413074216251412,-0.31333515504658566,,,,-0.02089809512054343,,38.62328488591008,1.126419704243876,3554075000.0,-181544000.0,73921000.0,105753000.0,-1.06,-1.06,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2021-03-31,4941181000.0,1808105000.0,1594256000.0,4922018000.0,19163000.0,2418885000.0,,680727000.0,915197000.0,-41647000.0,-31541000.0,25158000.0,-13992000.0,-0.18,65924000.0,43328000.0,39594000.0,22596000.0,2418885000.0,,,0.3895,-0.18,-2053000.0,-1.6459322653029276,-0.006383291767696832,-0.03446361821553174,-0.04550604951720777,-0.008428551797637043,-0.017082108309598498,0.02468976624704845,-0.00224323287773015,126.22684339612796,1.134137177467107,3673004000.0,-4602000.0,188579000.0,105028000.0,-0.01999999999999985,-0.01999999999999985,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2021-06-30,5013295000.0,1898756000.0,1717237000.0,4959925000.0,53370000.0,2330698000.0,,799470000.0,1814400000.0,,-11685000.0,49504000.0,-9077000.0,-0.07,144729000.0,83703000.0,79416000.0,61026000.0,2330698000.0,,77.9236,0.4121,-0.07,,-0.2189432265317594,-0.002330802396427898,-0.006440145502645503,,,,0.03363425925925926,,43.67056398725876,1.1057041049080587,3853644000.0,195525000.0,222750000.0,102203000.0,1.1500000000000001,1.1500000000000001,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2021-09-30,4954614000.0,1843258000.0,1688762000.0,4905951000.0,48663000.0,2314151000.0,,729149000.0,2689849000.0,,-2618000.0,73816000.0,-10602000.0,-0.02,216174000.0,140907000.0,121225000.0,75267000.0,2314151000.0,,72.7724,0.3411,-0.02,,-0.05379857386515422,-0.000528396359433853,-0.000973288835172532,,,,0.027981868127169966,,47.55463082835008,1.0914847681319215,4017835000.0,393330000.0,188180000.0,96515000.0,2.3000000000000003,2.3000000000000003,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2021-12-31,4958871000.0,1892053000.0,1727940000.0,4846239000.0,112632000.0,2299099000.0,24739000.0,732480000.0,-1745885000.0,,44493000.0,-51592000.0,22749000.0,0.26,-125312000.0,-83896000.0,-77376000.0,-209208000.0,2323838000.0,1.095,,0.3178,0.26,,0.3950298316641807,0.008972405210782857,-0.025484496401538475,,,,0.11982919837217228,,20.632129412600328,1.094976098707131,3673561000.0,-1351000.0,-50319000.0,96886000.0,-0.009999999999999953,-0.009999999999999953,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2022-03-31,4787064000.0,1742112000.0,1667247000.0,4694182000.0,92882000.0,2199833000.0,,622575000.0,926942000.0,,20821000.0,22124000.0,4203000.0,0.12,10562000.0,32555000.0,42002000.0,-21993000.0,2199833000.0,,17.646,0.2443,0.12,,0.22416614629314613,0.004349430047310836,0.022462031065589864,,,,-0.02372640359375236,,23.684169160870784,1.0449033646484294,3685306000.0,51011000.0,-94908000.0,93852000.0,0.29000000000000004,0.29000000000000004,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
