report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-10-01,32072704000.0,14356457000.0,4632089000.0,13248025000.0,17708457000.0,,64649000.0,3049864000.0,32788511000.0,,6351604000.0,1958044000.0,23.85,265239000.0,7538521000.0,1430125000.0,6108396000.0,64649000.0,,3.4097,0.6797,23.85,,0.35867630929109184,0.198037683383353,0.1937143165787553,,,,0.18629684037802144,,0.003650741563762444,3.0993482638179017,53110517000.0,11962769000.0,,11493657000.0,,45.41,45.41,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2022-12-31,32479210000.0,14691684000.0,4329744000.0,12909304000.0,18414694000.0,,49081000.0,4280852000.0,-24057082000.0,,-5496746000.0,-1898005000.0,-20.03,,-4672376000.0,-898705000.0,-5571081000.0,49081000.0,3.3932,4.4451,0.8146,-20.03,,-0.2984978191872208,-0.16923890698080402,0.22848764451149978,,,,0.23157758700743505,,0.0026653171646512292,3.3931992284070374,41512467000.0,7607337000.0,,6326747000.0,,28.790000000000003,28.790000000000003,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2023-04-01,32246390000.0,14316385000.0,3829940000.0,12316520000.0,19017381000.0,,29316000.0,3800034000.0,8709980000.0,,1136542000.0,365155000.0,4.45,254397000.0,1207173000.0,531733000.0,675440000.0,29316000.0,,5.8363,0.9766,4.45,,0.059763329135594435,0.035245557719794374,0.1304873260328956,,,,0.0775478244496543,,0.001541537186429614,3.7380180890562253,39729165000.0,6648256000.0,,4977701000.0,,25.57,25.57,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2023-07-01,33379916000.0,15290508000.0,4004174000.0,12438988000.0,19953679000.0,,33339000.0,4510563000.0,18233236000.0,,2597896000.0,827862000.0,10.26,252334000.0,3127597000.0,1057086000.0,2070511000.0,33339000.0,,7.424,1.0997,10.26,,0.13019634123611992,0.07782811676338551,0.14248134560425807,,,,0.11355696816516826,,0.0016708197019707494,3.818642246815448,35674645000.0,4589296000.0,,3283266000.0,,18.53,18.53,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2023-09-30,34267786000.0,15948936000.0,4283848000.0,12758704000.0,20465717000.0,,35938000.0,5855950000.0,27008970000.0,,3739402000.0,1154689000.0,14.83,251179000.0,5591609000.0,1496248000.0,4095361000.0,35938000.0,,7.6176,1.0649,14.83,,0.18271541622509488,0.10912295296813164,0.1384503740794262,,,,0.15162966229367503,,0.0017560098187617858,3.7230396596704645,29895104000.0,1977094000.0,,1270231000.0,,9.51,9.51,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2024-06-29,34185225000.0,14258122000.0,4865261000.0,12412717000.0,20723525000.0,,168510000.0,4638978000.0,16214255000.0,,1490058000.0,452399000.0,6.14,241528000.0,1944931000.0,1471234000.0,473697000.0,168510000.0,,10.905,1.1397,6.14,,0.0719017638167252,0.043587778053237915,0.09189802430022224,,,,0.0292148482924439,,0.008131338659808116,2.930597556842274,70166441000.0,8963898000.0,,7315009000.0,,35.68,35.68,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2024-09-28,34346191000.0,13521217000.0,5216786000.0,12789650000.0,20472858000.0,,213751000.0,4262799000.0,23658415000.0,,1739968000.0,537847000.0,7.22,239800000.0,3245632000.0,2293859000.0,951773000.0,213751000.0,,13.9789,1.1256,7.22,,0.08498901325843221,0.05065970779700142,0.07354541713804581,,,,0.04022978716029793,,0.010440701537616292,2.5918672914702654,85114876000.0,9567324000.0,,7591342000.0,,38.45,38.45,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2024-12-31,33940000000.0,12475000000.0,4977000000.0,12523000000.0,20294000000.0,,225000000.0,3558000000.0,30734000000.0,,2027000000.0,583000000.0,8.46,,3979000000.0,3173000000.0,806000000.0,225000000.0,2.5065,13.52,0.8917,8.46,,0.09988173844486055,0.059723040659988215,0.06595301620355307,,,,0.026225027656666882,,0.011087020794323445,2.5065300381756077,97615640000.0,8996428000.0,,6326831000.0,,36.65,36.65,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2025-04-05,34699000000.0,12760000000.0,5059000000.0,13584000000.0,20069000000.0,,160000000.0,3156000000.0,7830000000.0,,156000000.0,59000000.0,0.67,232900000.0,364000000.0,859000000.0,-495000000.0,160000000.0,,18.1009,0.7961,0.67,,0.007773182520304948,0.004495806795584887,0.01992337164750958,,,,-0.06321839080459771,,0.007972494892620459,2.5222375963629178,78436670000.0,5413026000.0,,1736470000.0,,22.490000000000002,22.490000000000002,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2025-07-05,34217000000.0,11719000000.0,4146000000.0,12725000000.0,20389000000.0,,157000000.0,1946000000.0,16286000000.0,,759000000.0,252000000.0,3.26,231900000.0,1096000000.0,1813000000.0,-717000000.0,157000000.0,,24.2564,1.0204,3.26,,0.03722595517190642,0.02218195633749306,0.046604445536043225,,,,-0.0440255434115191,,0.0077002305164549515,2.826579835986493,78508415000.0,4681968000.0,,545773000.0,,19.61,19.61,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2025-10-04,34776000000.0,11808000000.0,4257000000.0,12845000000.0,20770000000.0,,136000000.0,2221000000.0,24807000000.0,,1366000000.0,452000000.0,5.88,231400000.0,2435000000.0,2620000000.0,-185000000.0,136000000.0,,18.7721,0.9733,5.88,,0.06576793452094366,0.039279963193006674,0.05506510259201032,,,,-0.007457572459386464,,0.006547905633124699,2.773784355179704,79657000000.0,4308000000.0,,-591000000.0,,18.27,18.27,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2025-12-31,35104000000.0,11765000000.0,4004000000.0,12980000000.0,20936000000.0,,122000000.0,2260000000.0,-16429000000.0,,-537000000.0,-233000000.0,-2.289999999999999,,-661000000.0,-1870000000.0,-2531000000.0,122000000.0,2.9383,21.4043,1.1488,-2.289999999999999,,-0.02564959877722583,-0.015297402005469462,0.03268610384076937,,,,0.15405685069085154,,0.005827283148643485,2.938311688311688,32494000000.0,1744000000.0,,-3928000000.0,,7.519999999999999,7.519999999999999,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
