report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-12-31,21351000000.0,6774000000.0,4766000000.0,14940000000.0,6286000000.0,6572000000.0,9000000.0,1005000000.0,-7931000000.0,,-901000000.0,-61000000.0,-384000000.0,-3.76,-102000000.0,-71000000.0,-246000000.0,-173000000.0,6581000000.0,1.4213,28.4485,2.4365,-3.76,,-0.14333439389118677,-0.042199428598192125,0.11360484176018157,,,,0.021813138317992687,,1.0469296850143175,1.4213176668065464,16802000000.0,1439000000.0,1049000000.0,121000000.0,6.010000000000001,6.010000000000001,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2022-03-31,21888000000.0,7627000000.0,5172000000.0,15555000000.0,6218000000.0,6834000000.0,319000000.0,960000000.0,4308000000.0,,18000000.0,30000000.0,55000000.0,0.08,-304000000.0,194000000.0,145000000.0,-498000000.0,7153000000.0,,28.6914,1.7969,0.08,,0.002894821486008363,0.0008223684210526315,0.004178272980501393,,,,-0.11559888579387187,,1.1503698938565454,1.4746713070378963,17229000000.0,1079000000.0,654000000.0,121000000.0,4.51,4.51,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2022-06-30,21572000000.0,7756000000.0,5165000000.0,15281000000.0,6182000000.0,6766000000.0,325000000.0,931000000.0,8999000000.0,,459000000.0,68000000.0,173000000.0,1.93,-136000000.0,264000000.0,286000000.0,-400000000.0,7091000000.0,,24.6736,1.5301,1.93,,0.0742478162406988,0.0212775820508066,0.05100566729636626,,,,-0.0444493832648072,,1.1470397929472662,1.5016456921587609,17988000000.0,729000000.0,-185000000.0,128000000.0,3.0599999999999996,3.0599999999999996,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2022-09-30,20868000000.0,7490000000.0,4926000000.0,14724000000.0,6034000000.0,6478000000.0,314000000.0,1029000000.0,13467000000.0,,788000000.0,114000000.0,252000000.0,3.0,376000000.0,368000000.0,421000000.0,8000000.0,6792000000.0,,24.2227,1.4734,3.0,,0.1305933046072257,0.03776116542073989,0.0585134031335858,,,,0.0005940447018638153,,1.1256214782896918,1.5205034510759237,18843000000.0,364000000.0,-1063000000.0,151000000.0,1.25,1.25,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2022-12-31,20744000000.0,7173000000.0,4721000000.0,14035000000.0,6592000000.0,6503000000.0,313000000.0,1099000000.0,-9122000000.0,,-239000000.0,-45000000.0,-155000000.0,-0.6899999999999995,1027000000.0,-308000000.0,-298000000.0,719000000.0,6816000000.0,1.5194,28.8034,1.6742,-0.6899999999999995,,-0.036256067961165046,-0.011521403779406093,0.02620039465029599,,,,-0.07882043411532559,,1.0339805825242718,1.5193814869730988,17652000000.0,1026000000.0,-171000000.0,167000000.0,4.32,4.32,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2023-03-31,22099000000.0,8193000000.0,4868000000.0,14846000000.0,7142000000.0,7082000000.0,209000000.0,1426000000.0,4380000000.0,,264000000.0,59000000.0,80000000.0,1.0,85000000.0,120000000.0,133000000.0,-35000000.0,7291000000.0,,24.7224,1.7743,1.0,,0.03696443573228787,0.011946241911398706,0.06027397260273973,,,,-0.007990867579908675,,1.02086250350042,1.6830320460147905,17724000000.0,1272000000.0,292000000.0,196000000.0,5.24,5.24,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2023-06-30,22216000000.0,8068000000.0,5416000000.0,14424000000.0,7614000000.0,6099000000.0,809000000.0,1228000000.0,9252000000.0,,754000000.0,126000000.0,229000000.0,3.0,621000000.0,242000000.0,266000000.0,379000000.0,6908000000.0,,26.4395,1.9507,3.0,,0.0990281061203047,0.03393950306085704,0.08149589277993947,,,,0.0409641158668396,,0.9072760703966378,1.4896602658788773,17977000000.0,1567000000.0,1071000000.0,254000000.0,6.3100000000000005,6.3100000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2023-09-30,21501000000.0,7552000000.0,5100000000.0,13566000000.0,7751000000.0,5596000000.0,606000000.0,1218000000.0,13896000000.0,,1180000000.0,190000000.0,350000000.0,4.0,1513000000.0,381000000.0,408000000.0,1132000000.0,6202000000.0,,21.513,1.6872,4.0,,0.15223842084892272,0.054881168317752665,0.08491652274035694,,,,0.0814622913068509,,0.8001548187330667,1.4807843137254901,18406000000.0,1959000000.0,2195000000.0,330000000.0,7.3100000000000005,7.3100000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2023-12-31,21647000000.0,7431000000.0,5054000000.0,13624000000.0,7832000000.0,5748000000.0,306000000.0,1514000000.0,-9282000000.0,,-928000000.0,-128000000.0,-220000000.0,-2.6500000000000004,192000000.0,-194000000.0,-249000000.0,-2000000.0,6054000000.0,1.4703,27.7668,1.9327,-2.6500000000000004,,-0.118488253319714,-0.04286968171109161,0.0999784529196294,,,,0.00021547080370609782,,0.7729826353421859,1.4703205381875741,18246000000.0,1270000000.0,1474000000.0,247000000.0,5.35,5.35,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2024-03-31,21867000000.0,7671000000.0,4943000000.0,13741000000.0,7941000000.0,5940000000.0,311000000.0,1181000000.0,4311000000.0,,400000000.0,55000000.0,129000000.0,1.0,-60000000.0,256000000.0,141000000.0,-316000000.0,6251000000.0,,23.9137,1.8497,1.0,,0.050371489736808966,0.01829240407920611,0.09278589654372535,,,,-0.07330085826954302,,0.7871804558619822,1.551891563827635,18177000000.0,1406000000.0,1193000000.0,243000000.0,5.35,5.35,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2024-06-30,21729000000.0,7784000000.0,5225000000.0,13784000000.0,7767000000.0,5765000000.0,639000000.0,1131000000.0,9105000000.0,,928000000.0,117000000.0,285000000.0,3.0,305000000.0,374000000.0,275000000.0,-69000000.0,6404000000.0,,20.0308,1.5981,3.0,,0.11947985065018668,0.04270790188227714,0.10192202086765513,,,,-0.007578253706754531,,0.8245139693575383,1.4897607655502392,18030000000.0,1580000000.0,745000000.0,234000000.0,5.35,5.35,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2024-09-30,21858000000.0,7913000000.0,4996000000.0,13886000000.0,7788000000.0,6138000000.0,339000000.0,1251000000.0,13680000000.0,,1396000000.0,184000000.0,422000000.0,5.0,1074000000.0,523000000.0,404000000.0,551000000.0,6477000000.0,,20.6802,1.7044,5.0,,0.17925012840267077,0.06386677646628237,0.102046783625731,,,,0.04027777777777778,,0.8316640986132512,1.58386709367494,17814000000.0,1796000000.0,164000000.0,228000000.0,6.35,6.35,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2024-12-31,19433000000.0,6557000000.0,5014000000.0,12471000000.0,6785000000.0,4876000000.0,939000000.0,1270000000.0,-11251000000.0,,-1608000000.0,,-361000000.0,-4.25,101000000.0,-432000000.0,-328000000.0,-331000000.0,5815000000.0,1.3077,24.8319,1.5918,-4.25,,-0.2369933677229182,-0.08274584469716462,0.14292062927739757,,,,0.029419607146031465,,0.8570375829034635,1.3077383326685281,15845000000.0,1116000000.0,-165000000.0,,4.75,4.75,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2025-03-31,21140000000.0,7901000000.0,5837000000.0,14048000000.0,6927000000.0,5574000000.0,1688000000.0,1830000000.0,3684000000.0,,373000000.0,56000000.0,122000000.0,1.0,-18000000.0,209000000.0,121000000.0,-227000000.0,7262000000.0,,22.7938,1.4791,1.0,,0.05384726432799192,0.017644276253547777,0.10124864277958741,,,,-0.061617806731813246,,1.0483614840479285,1.3536063046085318,15218000000.0,1089000000.0,-76000000.0,,4.75,4.75,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2025-06-30,22099000000.0,8190000000.0,5762000000.0,14355000000.0,7577000000.0,5919000000.0,1413000000.0,1561000000.0,7879000000.0,,823000000.0,118000000.0,262000000.0,3.0,369000000.0,330000000.0,256000000.0,39000000.0,7332000000.0,,25.394,1.5864,3.0,,0.10861818661739475,0.03724150414045885,0.10445488006092143,,,,0.004949866734357152,,0.967665302890326,1.4213814647691774,13992000000.0,984000000.0,32000000.0,,4.75,4.75,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2025-09-30,22144000000.0,8223000000.0,5612000000.0,14188000000.0,7800000000.0,5904000000.0,1410000000.0,1832000000.0,11961000000.0,,1276000000.0,183000000.0,380000000.0,5.0,1054000000.0,477000000.0,394000000.0,577000000.0,7314000000.0,,23.6814,1.5033,5.0,,0.1635897435897436,0.057622832369942194,0.10668004347462587,,,,0.048240113702867654,,0.9376923076923077,1.4652530292230934,12273000000.0,864000000.0,58000000.0,,4.75,4.75,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2025-12-31,22098000000.0,7959000000.0,4900000000.0,14001000000.0,7941000000.0,6602000000.0,706000000.0,2163000000.0,-7649000000.0,,-896000000.0,,-306000000.0,-2.0599999999999996,536000000.0,-238000000.0,-243000000.0,298000000.0,7308000000.0,1.6243,14.5888,1.4483,-2.0599999999999996,,-0.11283213701045208,-0.04054665580595529,0.11713949535887044,,,,-0.038959341090338606,,0.9202871174914998,1.6242857142857143,15875000000.0,1576000000.0,687000000.0,,6.94,6.94,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
