report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-09-30,41420000000.0,19575000000.0,18045000000.0,50575000000.0,-11010000000.0,,355000000.0,6507000000.0,22092000000.0,14357000000.0,8025000000.0,5569000000.0,1670000000.0,3.0,6766000000.0,696000000.0,709000000.0,6070000000.0,355000000.0,,15.7956,3.9923,3.0,8734000000.0,-0.5058128973660309,0.13445195557701595,0.25208220170197354,0.649873257287706,0.36325366648560564,0.19374698213423466,-0.7531675269826372,0.27476009415172914,0.395346731848633,-0.03224341507720254,1.084788029925187,29274000000.0,7196000000.0,10069000000.0,19137000000.0,6032000000.0,11015000000.0,4.87,4.87,0.03222877893781208,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2019-12-31,42875000000.0,20514000000.0,18833000000.0,52474000000.0,-11577000000.0,,338000000.0,6861000000.0,-13488000000.0,-8671000000.0,-4781000000.0,-3411000000.0,-836000000.0,-1.87,-2600000000.0,-670000000.0,-457000000.0,-3270000000.0,338000000.0,1.0893,18.4257,4.4418,-1.87,-5238000000.0,0.294635916040425,-0.07955685131195335,0.2528914590747331,0.642867734282325,0.3544632265717675,-0.11151020408163265,0.4253937183023401,0.24243772241992884,0.38834519572953735,-0.02919581929688175,1.0892582169595921,29805000000.0,7185000000.0,10531000000.0,19292000000.0,7898000000.0,11495000000.0,4.0,4.0,0.029404088734232274,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2020-03-31,37494000000.0,16861000000.0,16584000000.0,48557000000.0,-12944000000.0,,1438000000.0,3746000000.0,7153000000.0,4751000000.0,2789000000.0,1826000000.0,596000000.0,1.0,1111000000.0,170000000.0,241000000.0,941000000.0,1438000000.0,,14.8369,3.7609,1.0,3030000000.0,-0.14106922126081584,0.04870112551341548,0.25527750594156295,0.6641968404865092,0.3899063330071299,0.07438523497092868,-0.2423952720319833,0.13155319446386132,0.42359849014399553,-0.11109394313967862,1.0167028461167391,30207000000.0,7657000000.0,11270000000.0,19757000000.0,7922000000.0,12235000000.0,4.13,4.13,0.11753167143440948,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2020-06-30,39162000000.0,17776000000.0,15792000000.0,49282000000.0,-11997000000.0,,281000000.0,4200000000.0,13804000000.0,9223000000.0,5520000000.0,3773000000.0,1124000000.0,2.0,3036000000.0,310000000.0,470000000.0,2726000000.0,281000000.0,,14.9749,3.7413,2.0,5990000000.0,-0.314495290489289,0.09634339410653184,0.2733265720081136,0.6681396696609678,0.3998840915676615,0.14095296460854911,-0.4711505633321953,0.19747899159663865,0.433932193567082,-0.023422522297240976,1.1256332320162108,29561000000.0,7757000000.0,11553000000.0,19660000000.0,6467000000.0,12516000000.0,4.13,4.13,0.02245126238414829,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2020-09-30,39129000000.0,17453000000.0,15525000000.0,49374000000.0,-12092000000.0,,152000000.0,4821000000.0,21250000000.0,14253000000.0,8763000000.0,6080000000.0,1764000000.0,3.0,6650000000.0,462000000.0,709000000.0,6188000000.0,152000000.0,,15.1742,4.0321,3.0,9472000000.0,-0.5028117763810784,0.1553834751718674,0.28611764705882353,0.6707294117647059,0.4123764705882353,0.2239515448899793,-0.7339195979899498,0.2912,0.44574117647058825,-0.01257029440952696,1.1241867954911433,28719000000.0,8268000000.0,12291000000.0,19556000000.0,6585000000.0,13254000000.0,4.13,4.13,0.011468236004225139,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2020-12-31,44815000000.0,21492000000.0,19615000000.0,55446000000.0,-12567000000.0,,244000000.0,7280000000.0,-13513000000.0,-9102000000.0,-5404000000.0,-3623000000.0,-1107000000.0,-0.8399999999999999,-985000000.0,-340000000.0,-439000000.0,-1325000000.0,244000000.0,1.0957,16.0042,4.4933,-0.8399999999999999,-5843000000.0,0.28829474019256784,-0.08084346758897691,0.26811218826315397,0.6735735957966402,0.39991119662547175,-0.12058462568336495,0.4385295788363223,0.09805372604158959,0.43239843114038334,-0.01941593061192011,1.0956920723935764,28694000000.0,8056000000.0,11668000000.0,19125000000.0,8530000000.0,12649000000.0,5.16,5.16,0.019290062455530083,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2021-03-31,39804000000.0,17910000000.0,15215000000.0,49378000000.0,-11548000000.0,,192000000.0,3902000000.0,7585000000.0,5311000000.0,3444000000.0,2418000000.0,697000000.0,1.55,435000000.0,179000000.0,245000000.0,256000000.0,192000000.0,,15.9924,4.7484,1.55,3689000000.0,-0.2093869068236924,0.06074766355140187,0.3187870797626895,0.7001977587343441,0.4540540540540541,0.08652396744045825,-0.30327580133849946,0.03375082399472643,0.4863546473302571,-0.01662625562868029,1.177127834373973,29126000000.0,8648000000.0,12323000000.0,19685000000.0,7845000000.0,13308000000.0,5.71,5.71,0.014427412082957619,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2021-06-30,40686000000.0,18743000000.0,15884000000.0,49886000000.0,-11113000000.0,,136000000.0,4915000000.0,15179000000.0,10552000000.0,6573000000.0,4590000000.0,1343000000.0,2.93,4065000000.0,307000000.0,484000000.0,3758000000.0,136000000.0,,17.4087,5.1371,2.93,7057000000.0,-0.4130297849365608,0.11281521899424864,0.3023914618881349,0.6951709598787799,0.43303247908294357,0.1615543430172541,-0.5987974856518175,0.24757889189011134,0.46491863759140917,-0.012237919553675876,1.1799924452279023,30501000000.0,9465000000.0,13376000000.0,21014000000.0,8877000000.0,14375000000.0,6.640000000000001,6.640000000000001,0.00946086956521739,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2021-09-30,41589000000.0,17846000000.0,17877000000.0,50221000000.0,-10551000000.0,,223000000.0,4491000000.0,23301000000.0,16078000000.0,10028000000.0,7016000000.0,2078000000.0,4.48,7935000000.0,459000000.0,719000000.0,7476000000.0,223000000.0,,16.4295,4.8051,4.48,10747000000.0,-0.6649606672353331,0.16869845391810334,0.3011029569546371,0.6900133041500365,0.4303677953735891,0.24112145038351487,-0.9709527498063517,0.3208445989442513,0.4612248401356165,-0.021135437399298646,0.9982659282877441,32552000000.0,10401000000.0,14641000000.0,22839000000.0,10165000000.0,15650000000.0,8.120000000000001,8.120000000000001,0.014249201277955271,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2021-12-31,41290000000.0,17717000000.0,19255000000.0,49498000000.0,-10106000000.0,,225000000.0,4496000000.0,-14660000000.0,-10566000000.0,-7070000000.0,-4915000000.0,-1447000000.0,-3.130000000000001,-468000000.0,-197000000.0,-450000000.0,-665000000.0,225000000.0,0.9201,16.2366,4.7094,-3.130000000000001,-7520000000.0,0.48634474569562636,-0.11903608621942359,0.3352660300136426,0.7207366984993179,0.48226466575716237,-0.17122790021797046,0.7155146240259083,0.04536152796725784,0.5129604365620737,-0.02226400158321789,0.9201246429498832,31405000000.0,9109000000.0,12975000000.0,21375000000.0,10825000000.0,13973000000.0,5.83,5.83,0.016102483360767195,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2022-03-31,41733000000.0,18724000000.0,20417000000.0,49936000000.0,-10098000000.0,,2441000000.0,4622000000.0,7746000000.0,5138000000.0,3298000000.0,2331000000.0,619000000.0,1.5,1118000000.0,229000000.0,253000000.0,889000000.0,2441000000.0,,16.14,4.613,1.5,3551000000.0,-0.23083778966131907,0.05585507871468622,0.3009295120061967,0.6633100955331784,0.4257681383940098,0.07902619030503438,-0.43071699098863786,0.11476891298734831,0.4584301575006455,-0.2417310358486829,0.9170789048342068,31566000000.0,9022000000.0,12829000000.0,21202000000.0,11458000000.0,13835000000.0,5.78,5.78,0.1764365739067582,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2022-06-30,40960000000.0,18376000000.0,20547000000.0,48220000000.0,-9044000000.0,,1558000000.0,5036000000.0,15578000000.0,10322000000.0,6354000000.0,4564000000.0,1213000000.0,2.93,4642000000.0,478000000.0,540000000.0,4164000000.0,1558000000.0,,16.851,4.8125,2.93,6894000000.0,-0.5046439628482973,0.11142578125,0.2929772756451406,0.6626011041211965,0.40788291179869046,0.155126953125,-0.8487843975420786,0.2673000385158557,0.44254718192322506,-0.1722689075630252,0.8943398062977563,31965000000.0,8996000000.0,12610000000.0,20972000000.0,11864000000.0,13672000000.0,5.779999999999999,5.779999999999999,0.11395552954944412,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2022-09-30,40717000000.0,19035000000.0,20772000000.0,48120000000.0,-9137000000.0,,2818000000.0,5368000000.0,23610000000.0,15419000000.0,9322000000.0,6651000000.0,1835000000.0,4.0,7710000000.0,730000000.0,,6980000000.0,2818000000.0,,14.7163,4.0575,4.0,9322000000.0,-0.7279194483966291,0.163347004936513,0.28170266836086405,0.6530707327403642,0.3948326980093181,0.22894614043274308,-1.47523342300997,0.29563744176196527,0.3948326980093181,-0.30841632921090073,0.9163778162911612,32274000000.0,8631000000.0,11904000000.0,20313000000.0,11368000000.0,12247000000.0,5.299999999999999,5.299999999999999,0.2300971666530579,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2022-12-31,61681000000.0,19619000000.0,27336000000.0,67992000000.0,-8957000000.0,,5637000000.0,3207000000.0,-15172000000.0,-10519000000.0,-6728000000.0,-4498000000.0,-1423000000.0,-3.4299999999999997,-2667000000.0,-360000000.0,,-3027000000.0,5637000000.0,0.7177,17.3404,4.9397,-3.4299999999999997,-6728000000.0,0.502177068214804,-0.07292359073296477,0.29646717637753756,0.693316635908252,0.4434484576852096,-0.10907734958901444,2.0265060240963857,0.19951225942525705,0.4434484576852096,-0.6293401808641286,0.7176982733391865,31762000000.0,9048000000.0,12246000000.0,20360000000.0,9006000000.0,13039000000.0,5.0,5.0,0.4323184293274024,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2023-03-31,62060000000.0,19571000000.0,22985000000.0,69113000000.0,-8924000000.0,,4803000000.0,2428000000.0,8019000000.0,4981000000.0,2731000000.0,1995000000.0,428000000.0,1.0,-955000000.0,279000000.0,,-1234000000.0,4803000000.0,,17.3263,4.7002,1.0,2731000000.0,-0.22355445988346034,0.03214631002255881,0.24878413767302657,0.6211497692979174,0.3405661553809702,0.04400580083789881,-0.662703227371997,-0.15388452425489463,0.3405661553809702,-0.5382115643209323,0.8514683489232108,32035000000.0,8712000000.0,11679000000.0,20203000000.0,6883000000.0,12219000000.0,4.5,4.5,0.39307635649398476,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2023-06-30,61868000000.0,19836000000.0,23245000000.0,69828000000.0,-9703000000.0,,4121000000.0,3492000000.0,16986000000.0,10720000000.0,5297000000.0,3563000000.0,988000000.0,2.0,2487000000.0,639000000.0,,1848000000.0,4121000000.0,,18.8301,4.5572,2.0,5297000000.0,-0.3672060187570854,0.057590353656171205,0.20976097963028376,0.631107971270458,0.3118450488637702,0.08561776685847287,-0.948943031171623,0.10879547862945955,0.3118450488637702,-0.4247140059775327,0.8533448053344805,33443000000.0,7711000000.0,10622000000.0,20601000000.0,4567000000.0,10622000000.0,3.57,3.57,0.3879683675390699,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2023-09-30,62927000000.0,19193000000.0,21547000000.0,70633000000.0,-9433000000.0,,2149000000.0,3017000000.0,26127000000.0,16696000000.0,8667000000.0,5617000000.0,2019000000.0,3.0,5902000000.0,1010000000.0,,4892000000.0,2149000000.0,,17.7065,4.1299,3.0,8667000000.0,-0.5954627371991943,0.08926216091661766,0.2149883262525357,0.6390324185708272,0.3317258008956252,0.13773102166001874,-1.1898682042833608,0.18723925441114556,0.3317258008956252,-0.22781723735821055,0.8907504524991878,35960000000.0,6677000000.0,9967000000.0,21878000000.0,2479000000.0,9967000000.0,2.57,2.57,0.21561151800943112,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2023-12-31,65304000000.0,19755000000.0,26383000000.0,74750000000.0,-11225000000.0,,1968000000.0,3060000000.0,-15958000000.0,-10116000000.0,-5139000000.0,-3362000000.0,-1096000000.0,-1.0,1770000000.0,-607000000.0,1398000000.0,1163000000.0,1968000000.0,0.7488,18.6932,4.1428,-1.0,-3741000000.0,0.2995100222717149,-0.051482298174690674,0.21067802982829928,0.6339140243138238,0.3220328361950119,-0.07869349503858876,0.555147455979259,-0.07287880686802857,0.23442787316706354,-0.1753229398663697,0.7487776219535307,35174000000.0,7813000000.0,11556000000.0,22281000000.0,6669000000.0,12954000000.0,5.0,5.0,0.15192218619731357,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2024-03-31,65315000000.0,20874000000.0,22168000000.0,73878000000.0,-10309000000.0,,279000000.0,3968000000.0,8793000000.0,5598000000.0,3045000000.0,2148000000.0,676000000.0,1.0,241000000.0,417000000.0,,-176000000.0,279000000.0,,17.8444,3.9543,1.0,3045000000.0,-0.20836162576389564,0.03288677945341805,0.2442852268850222,0.6366427840327533,0.3462981917434323,0.046620225063155475,-0.3035892323030907,-0.020015921755942228,0.3462981917434323,-0.02706373072072946,0.9416275712739083,35948000000.0,7966000000.0,11870000000.0,22898000000.0,7727000000.0,13268000000.0,5.0,5.0,0.02102803738317757,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2024-06-30,65782000000.0,21028000000.0,22416000000.0,73724000000.0,-9744000000.0,,139000000.0,4807000000.0,18261000000.0,11721000000.0,6489000000.0,4554000000.0,1410000000.0,2.0,4873000000.0,787000000.0,,4086000000.0,139000000.0,,17.8781,4.3183,2.0,6489000000.0,-0.46736453201970446,0.06922866437627315,0.24938393297190733,0.6418597010021357,0.35534746180384424,0.09864400595907695,-0.6755856324830817,0.22375554460325284,0.35534746180384424,-0.014265188834154351,0.9380799428979301,37223000000.0,8957000000.0,13062000000.0,23899000000.0,9965000000.0,14460000000.0,5.0,5.0,0.009612724757952974,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2024-09-30,66892000000.0,20796000000.0,23366000000.0,74605000000.0,-9694000000.0,,152000000.0,4258000000.0,28172000000.0,18266000000.0,10143000000.0,7636000000.0,2145000000.0,4.0,8215000000.0,1166000000.0,,7049000000.0,152000000.0,,19.1978,5.0714,4.0,10143000000.0,-0.7877037342686197,0.11415415894277342,0.27104926877750957,0.6483742723271333,0.36003833593639073,0.15163248221012976,-1.0629846992244811,0.250212977424393,0.36003833593639073,-0.015679801939343926,0.8900111272789524,39268000000.0,10976000000.0,14538000000.0,25469000000.0,12122000000.0,15936000000.0,6.0,6.0,0.009538152610441768,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2024-12-31,61784000000.0,20170000000.0,22915000000.0,71654000000.0,-11750000000.0,,137000000.0,4216000000.0,-17348000000.0,-11036000000.0,-6275000000.0,-7281000000.0,-1214000000.0,-3.0,-1112000000.0,-926000000.0,1787000000.0,-2038000000.0,137000000.0,0.8802,26.5161,4.9402,-3.0,-4488000000.0,0.6196595744680851,-0.1178460442833096,0.41970255937283835,0.6361540235185612,0.36171316578279916,-0.10156351158876084,0.5403427193662275,0.1174775190223657,0.25870417339174545,-0.011659574468085106,0.8802094697796203,37878000000.0,7057000000.0,13402000000.0,24549000000.0,8921000000.0,15189000000.0,3.9999999999999996,3.9999999999999996,0.009019685298571334,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2025-03-31,65079000000.0,22196000000.0,28087000000.0,74005000000.0,-10901000000.0,,4438000000.0,4443000000.0,9301000000.0,6261000000.0,3544000000.0,2690000000.0,659000000.0,1.0,-350000000.0,404000000.0,,-754000000.0,4438000000.0,,32.5124,6.4362,1.0,3544000000.0,-0.2467663517108522,0.04133437821724366,0.2892162133103967,0.6731534243629718,0.3810342973873777,0.05445689085572919,-0.5483521584403528,-0.08106655198365767,0.3810342973873777,-0.40711861297128704,0.790258838608609,38386000000.0,7599000000.0,13901000000.0,25212000000.0,8343000000.0,15688000000.0,3.9999999999999996,3.9999999999999996,0.28289138194798574,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2025-06-30,68506000000.0,23364000000.0,28148000000.0,78518000000.0,-11966000000.0,,2540000000.0,4138000000.0,19441000000.0,13122000000.0,7256000000.0,5729000000.0,1311000000.0,3.0,3062000000.0,760000000.0,,2302000000.0,2540000000.0,,34.4374,7.2581,3.0,7256000000.0,-0.4787731907070032,0.0836277114413336,0.2946864873206111,0.6749652795638085,0.3732318296383931,0.10591772983388316,-0.7697856991300658,0.1184095468340106,0.3732318296383931,-0.21226809292996823,0.8300412107432145,39566000000.0,8774000000.0,14668000000.0,26613000000.0,6559000000.0,16455000000.0,5.0,5.0,0.15436037678517167,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2025-09-30,67061000000.0,22665000000.0,26719000000.0,76045000000.0,-10914000000.0,,1880000000.0,4037000000.0,30286000000.0,20480000000.0,11519000000.0,9207000000.0,2062000000.0,5.0,7524000000.0,1125000000.0,,6399000000.0,1880000000.0,,29.2627,6.3132,5.0,11519000000.0,-0.8435953820780648,0.13729291242301786,0.30400184903916,0.676220035660041,0.3803407515023443,0.17176898644517677,-1.2750719504095638,0.21128574258733407,0.3803407515023443,-0.17225581821513652,0.8482727646992777,41680000000.0,10345000000.0,16044000000.0,28827000000.0,5909000000.0,17831000000.0,6.0,6.0,0.10543435589703326,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
2025-12-31,69185000000.0,24363000000.0,25427000000.0,77213000000.0,-9994000000.0,,168000000.0,4872000000.0,-18380000000.0,-12581000000.0,-7427000000.0,-6278000000.0,-1295000000.0,-2.0,1997000000.0,-720000000.0,1996000000.0,1277000000.0,168000000.0,0.9582,22.0025,6.1426,-2.0,-5431000000.0,0.6281769061436863,-0.09074221290742213,0.34156692056583243,0.6844940152339499,0.40408052230685526,-0.10734985907349859,0.7558518216975372,-0.06947769314472252,0.2954842219804135,-0.01681008605163098,0.9581547174263578,40648000000.0,11348000000.0,14892000000.0,27282000000.0,9224000000.0,16888000000.0,7.0,7.0,0.00994789199431549,0.4353455,191.3,142.11,5.58676,258626.73,22.7905,592.31,6.3626
