report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2022-04-30,16055000000.0,2010100000.0,1952800000.0,7914900000.0,8140100000.0,4310600000.0,180000000.0,,7998900000.0,-1323600000.0,-528600000.0,-311700000.0,,-107300000.0,-2.869999999999999,-47000000.0,-22200000.0,-69200000.0,4490600000.0,1.0292,1.8295,23.1665,-2.869999999999999,-528600000.0,-0.038291912875763195,-0.01941451261289318,-0.03896785808048607,-0.16547275250346924,-0.06608408656190226,-0.03292432264092183,-0.041850412091174675,-0.008651189538561551,-0.06608408656190226,0.5516639844719352,1.0293424825891029,631700000.0,1023800000.0,2700700000.0,674400000.0,1023800000.0,,5.83,5.83,4.386208243797617,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2022-07-31,16276700000.0,2287700000.0,2177200000.0,8132400000.0,8144300000.0,4311500000.0,388000000.0,,,552500000.0,179700000.0,109800000.0,,31300000.0,1.03,-39000000.0,88300000.0,-127300000.0,4699500000.0,,1.7824,24.3093,1.03,179700000.0,0.013481821642130078,0.006745839144298291,,,,0.011040321441078351,0.01399118640900668,,,0.5770293333988188,1.0507532610692634,587600000.0,944100000.0,2613800000.0,477300000.0,944100000.0,,5.440000000000001,5.440000000000001,4.977756593581188,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2022-10-31,16219300000.0,2250900000.0,2059700000.0,8002000000.0,8217300000.0,4312400000.0,302000000.0,,,1253600000.0,473100000.0,300900000.0,,93100000.0,2.82,166000000.0,190400000.0,-24400000.0,4614400000.0,,1.9652,28.032,2.82,473100000.0,0.03661786718265123,0.01855197203331833,,,,0.029168953037430716,0.03686962756298853,,,0.5615469801516313,1.092829052774676,528600000.0,846000000.0,2516500000.0,277200000.0,846000000.0,,4.940000000000001,4.940000000000001,5.454373522458629,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2023-01-31,16017500000.0,2027800000.0,1740700000.0,7682500000.0,8335000000.0,4313300000.0,0.0,,,2009400000.0,791000000.0,509400000.0,,160000000.0,4.77,750600000.0,332300000.0,418300000.0,4313300000.0,,1.9565,22.9015,4.77,791000000.0,0.06111577684463108,0.03180271577961605,,,,0.04938348681130014,0.06253804859151033,,,0.5174925014997,1.1649336473832366,608400000.0,915200000.0,2491900000.0,197400000.0,915200000.0,,5.750000000000001,5.750000000000001,4.712958916083916,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2023-04-30,14991400000.0,2858700000.0,1986700000.0,7700600000.0,7290800000.0,4314200000.0,0.0,,,-1013700000.0,-1286300000.0,-1011400000.0,,-202300000.0,-8.62,316800000.0,-133600000.0,183200000.0,4314200000.0,1.4389,1.9634,,-8.62,-1286300000.0,-0.1387227739068415,-0.06746534679883133,,,,-0.08580252678202169,-0.11084015510555795,,,0.5917320458660229,1.4389188100870791,-91300000.0,157500000.0,2801800000.0,449800000.0,157500000.0,,1.7763568394002505e-15,1.7763568394002505e-15,27.39174603174603,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2023-07-31,14711800000.0,2496800000.0,1947200000.0,7708400000.0,7003400000.0,4315100000.0,,,,654800000.0,303500000.0,183600000.0,,54800000.0,1.0,217900000.0,150300000.0,67600000.0,4315100000.0,,1.818,,1.0,303500000.0,0.0262158380215324,0.01247977813727756,,,,0.020629698609279625,0.026814507222688518,,,0.6161435874004055,1.282251437962202,-17500000.0,281300000.0,2904100000.0,644700000.0,281300000.0,,-0.02999999999999914,-0.02999999999999914,15.339850693210096,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2023-10-31,18123700000.0,5864100000.0,1834400000.0,11034800000.0,7088900000.0,7771700000.0,,,,1379000000.0,602400000.0,378500000.0,,109300000.0,3.0,394800000.0,299000000.0,95800000.0,7771700000.0,,1.4189,,3.0,602400000.0,0.053393333239289596,0.02088425652598531,,,,0.03323824605351004,0.04053672126293689,,,1.096319598245144,3.196740078499782,60100000.0,410600000.0,3029500000.0,764900000.0,410600000.0,,0.15000000000000124,0.15000000000000124,18.927666829030688,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2024-01-31,20247200000.0,1924000000.0,2467400000.0,12687100000.0,7560100000.0,8121100000.0,418000000.0,,,2202100000.0,899800000.0,498900000.0,,184400000.0,4.0,801300000.0,455900000.0,345400000.0,8539100000.0,,1.7012,,4.0,899800000.0,0.06599119059271703,0.024640444110790628,,,,0.04444071278991663,0.05589097594911548,,,1.1294956415920425,0.779768177028451,49600000.0,519400000.0,3222200000.0,692000000.0,519400000.0,,-0.6199999999999983,-0.6199999999999983,16.440315748941085,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2024-04-30,20273700000.0,1966900000.0,3761100000.0,12579800000.0,7693900000.0,6773700000.0,591000000.0,,,-1120500000.0,-499900000.0,-317000000.0,,-96100000.0,-1.0,-184600000.0,-318700000.0,-503300000.0,7364700000.0,0.523,1.491,16.3484,-1.0,-499900000.0,-0.04120147129544184,-0.015636021051904685,,,,-0.02465756127396578,-0.03319697714262946,,,0.9572128569386137,0.5229587088883572,744000000.0,1305800000.0,3115400000.0,5500000.0,1305800000.0,,7.0,7.0,5.639990810231276,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2024-07-31,20348200000.0,2081100000.0,3764000000.0,12578700000.0,7769500000.0,6775300000.0,697000000.0,,,797200000.0,349500000.0,185000000.0,,61000000.0,1.0,172900000.0,123700000.0,49200000.0,7472300000.0,,1.4772,16.7989,1.0,349500000.0,0.023811056052513033,0.009091713271935602,,,,0.01717596642454861,0.02293036255560367,,,0.9617478602226656,0.5528958554729012,745400000.0,1351800000.0,3257800000.0,-12900000.0,1351800000.0,,7.000000000000002,7.000000000000002,5.527666814617547,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2024-10-31,20020100000.0,2055500000.0,3563200000.0,12387000000.0,7633100000.0,6776800000.0,488000000.0,,,1683300000.0,519200000.0,160500000.0,,152300000.0,1.0,577100000.0,210700000.0,366400000.0,7264800000.0,,1.3677,22.8797,1.0,519200000.0,0.021026843615307017,0.008016942972312825,,,,0.025933936393924106,0.03485054940629216,,,0.9517496168005135,0.5768691064211944,527400000.0,1268600000.0,3562100000.0,257700000.0,1268600000.0,,5.000000000000002,5.000000000000002,5.726627778653634,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2025-01-31,18425600000.0,1975300000.0,3289400000.0,11518300000.0,6907300000.0,6385500000.0,461900000.0,,,2561400000.0,-74800000.0,-501800000.0,,152100000.0,-4.0,816500000.0,298800000.0,517700000.0,6847400000.0,,1.2944,,-4.0,-74800000.0,-0.07264777843730547,-0.027233848558527268,,,,-0.00405956929489406,-0.005438141144481523,,,0.9913280152881734,0.6005046513041892,-473300000.0,294000000.0,3921400000.0,430000000.0,294000000.0,,-2.9999999999999982,-2.9999999999999982,23.29047619047619,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2025-04-30,17563300000.0,2146600000.0,2652000000.0,11480700000.0,6082600000.0,7036800000.0,640800000.0,,,-1657200000.0,-1467800000.0,-1074500000.0,,-181400000.0,-9.0,-356100000.0,-239400000.0,-595500000.0,7677600000.0,0.8094,1.4179,,-9.0,-1467800000.0,-0.17665143195344096,-0.061178707873805034,,,,-0.08357199387358867,-0.10666996119242453,,,1.2622233913129255,0.8094268476621418,-1230800000.0,-673900000.0,3384700000.0,337800000.0,-673900000.0,,-10.999999999999998,-10.999999999999998,-11.392788247514469,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2025-07-31,17741900000.0,2401900000.0,2953900000.0,11816000000.0,5925900000.0,7038300000.0,951600000.0,,,474700000.0,45600000.0,-43900000.0,,-12600000.0,0.0,-10600000.0,84300000.0,-94900000.0,7989900000.0,,1.3141,,0.0,45600000.0,-0.007408157410688672,-0.0024743685851008066,,,,0.002570186958555735,0.003276850773940413,,,1.3483015238191667,0.8131284065134229,-1459700000.0,-977800000.0,3062200000.0,193700000.0,-977800000.0,,-11.999999999999998,-11.999999999999998,-8.171302924933524,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2025-10-31,17628300000.0,2325500000.0,2626400000.0,11568100000.0,6060200000.0,7039800000.0,748200000.0,,,1344600000.0,464100000.0,197400000.0,,64500000.0,1.0,335900000.0,150600000.0,185300000.0,7788000000.0,,1.2592,,1.0,464100000.0,0.03257318240322102,0.011197903371283674,,,,0.026326985585677577,0.03351338080039283,,,1.2851061021088412,0.8854325312214438,-1422800000.0,-1032900000.0,2723500000.0,12600000.0,-1032900000.0,,-11.999999999999998,-11.999999999999998,-7.539936102236422,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
2026-01-31,16265700000.0,1988600000.0,2357300000.0,11029600000.0,5236100000.0,6841300000.0,486900000.0,,,2172400000.0,-84300000.0,-526800000.0,,136800000.0,-4.0,894400000.0,222100000.0,672300000.0,7328200000.0,,1.2525,,-4.0,-84300000.0,-0.1006092320620309,-0.03238717054906951,,,,-0.005182685036610782,-0.006709486401948378,,,1.3995531024999524,0.8435922453654605,-1447800000.0,-1042400000.0,2334500000.0,167200000.0,-1042400000.0,,-11.999999999999998,-11.999999999999998,-7.030122793553338,,0.2480896,120.76,93.3,1.87299,10181.685,2.0342,1.1406
