report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-09-30,3021050000.0,2328109000.0,1276278000.0,1441079000.0,1579971000.0,,729472000.0,4919625000.0,1990840000.0,,323842000.0,132610000.0,3.04,106450000.0,522248000.0,34149000.0,488099000.0,0.0,,16.1775,1.1476,3.04,,0.20496705319274847,0.1071951804836067,0.06582656198389104,0.4046731204106004,,,,0.09921467591533907,,0.0,1.8241394116328888,6226304000.0,309498000.0,,2390281000.0,665018000.0,,3.059999999999999,3.059999999999999,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2023-12-31,3010789000.0,2297139000.0,1235111000.0,1422438000.0,1588351000.0,,731740000.0,-3599256000.0,-1455469000.0,,-262998000.0,-105878000.0,-2.4400000000000004,-214281000.0,-297493000.0,-16737000.0,-314230000.0,0.0,1.8599,22.6447,1.4564,-2.4400000000000004,,-0.16557927057684352,-0.08735185361710834,0.07307010115423854,0.40438051641783745,,,,0.08730415396959816,,0.0,1.859864417044298,6392517000.0,411146000.0,,2575004000.0,557533000.0,,3.88,3.88,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2024-03-31,2889702000.0,2186655000.0,1179540000.0,1370457000.0,1519245000.0,,540939000.0,1475937000.0,562797000.0,,63701000.0,26986000.0,0.61,104399000.0,-15919000.0,11780000.0,-27699000.0,0.0,,23.291,1.3358,0.61,,0.041929379395686674,0.022044141575844153,0.04315970126096168,0.3813150561304446,,,,-0.018767061195701443,,0.0,1.8538201332722926,6152119000.0,352842000.0,,2448069000.0,473680000.0,,3.349999999999999,3.349999999999999,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2024-06-30,2937749000.0,2227340000.0,1263264000.0,1457594000.0,1480155000.0,,547370000.0,2948461000.0,1139476000.0,,131857000.0,55292000.0,1.27,103864000.0,126035000.0,24174000.0,101861000.0,0.0,,21.0457,1.1066,1.27,,0.08908323790413841,0.04488368475319028,0.04472061865495253,0.3864646674994175,,,,0.034547175628234526,,0.0,1.7631627276642095,5744767000.0,256402000.0,,2237644000.0,248031000.0,,2.4799999999999995,2.4799999999999995,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2024-09-30,2982225000.0,2256305000.0,1310252000.0,1508390000.0,1473835000.0,,570466000.0,4413465000.0,1711132000.0,,197308000.0,85027000.0,1.91,103371000.0,255636000.0,42012000.0,213624000.0,0.0,,24.4548,1.1824,1.91,,0.1338738732626108,0.0661613392684992,0.044705917006252455,0.3877071643255356,,,,0.048402785566442695,,0.0,1.722038966549946,5238607000.0,129868000.0,,1957936000.0,-26444000.0,,1.3499999999999994,1.3499999999999994,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2024-12-31,2854405000.0,2129422000.0,1285739000.0,1476402000.0,1378003000.0,,537583000.0,-3042026000.0,-1166175000.0,,-141268000.0,-61232000.0,-1.35,-208606000.0,44717000.0,-21648000.0,23069000.0,0.0,1.6562,28.9154,1.2552,-1.35,,-0.10251646767097024,-0.04949122496632398,0.04643878783416052,0.38335471162968365,,,,-0.007583432883216646,,0.0,1.6561852755497033,5795837000.0,251598000.0,,2247230000.0,310855000.0,,2.44,2.44,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2025-03-31,2696953000.0,1966382000.0,1190356000.0,1383731000.0,1313222000.0,,342473000.0,1351907000.0,499045000.0,38882000.0,17350000.0,4933000.0,0.17,101015000.0,-59347000.0,12394000.0,-71741000.0,0.0,,27.1108,0.9811,0.17,38882000.0,0.013211779881847852,0.006433185895341891,0.012833723029764621,0.3691415163912902,0.028760854112006226,0.014417010604189246,0.029608093681037936,-0.053066520108261885,0.028760854112006226,0.0,1.651927658616414,5671807000.0,205247000.0,,2183478000.0,266813000.0,,2.0,2.0,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2025-06-30,2832196000.0,2077921000.0,1322626000.0,1520278000.0,1311918000.0,,380547000.0,2721650000.0,1008519000.0,40422000.0,58318000.0,25398000.0,0.58,100776000.0,60030000.0,27573000.0,32457000.0,0.0,,23.553,0.7531,0.58,40422000.0,0.044452473401538815,0.02059108903479844,0.021427442911469145,0.3705542593647236,0.014852019914390167,0.014272317311372518,0.030811376930570355,0.011925486377748791,0.014852019914390167,0.0,1.5710571242361786,5444996000.0,131708000.0,,2052521000.0,197409000.0,,1.31,1.31,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2025-09-30,2846378000.0,2115806000.0,1364925000.0,1560286000.0,1286092000.0,,365289000.0,4076127000.0,1512750000.0,54010000.0,101234000.0,46201000.0,1.01,100529000.0,137432000.0,41408000.0,96024000.0,0.0,,22.1079,0.6299,1.01,54010000.0,0.07871443100493589,0.03556590164763781,0.02483583067946607,0.3711243540743456,0.013250323162158588,0.018974992077650965,0.0419954404506054,0.02355765656958186,0.013250323162158588,0.0,1.5501261974101141,5107658000.0,35634000.0,,1854139000.0,79809000.0,,0.41000000000000014,0.41000000000000014,,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
2025-12-31,2856276000.0,2119022000.0,1384506000.0,1580419000.0,1275857000.0,,464435000.0,-2771178000.0,-1018001000.0,-56853000.0,-43912000.0,-15170000.0,-0.42999999999999994,-202008000.0,181850000.0,-28220000.0,153630000.0,0.0,1.5305,20.6649,0.511,-0.42999999999999994,-56853000.0,-0.034417650253907764,-0.015373864430468204,0.015845968754082198,0.3673531617240033,0.02051582395645462,-0.019904589052318473,-0.044560636497663925,-0.05543851748245692,0.02051582395645462,0.0,1.530525689307233,5378506000.0,132990000.0,76461000.0,2002313000.0,210370000.0,76461000.0,1.3300000000000003,1.3300000000000003,0.0,0.8045394,55.24,21.83,3.41173,2557.9316,19.234,2.154,0.4756
