report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-06-30,38754000000.0,3012000000.0,2796000000.0,24437000000.0,14317000000.0,,,1670000000.0,,5438000000.0,2182000000.0,1492000000.0,317000000.0,415000000.0,5.94,2097000000.0,627000000.0,586000000.0,1470000000.0,0.0,,23.993,6.2327,5.94,2768000000.0,0.10421177621009989,0.03849925169014811,0.27436557557925706,0.4012504597278411,0.05630386540744181,0.15240623035552142,0.2703199705774182,0.5090106656859139,0.0,1.0772532188841202,10531000000.0,3024000000.0,4453000000.0,1431000000.0,5619000000.0,634000000.0,11.97,11.97,0.0,7.023659305993691,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2021-09-30,38604000000.0,2722000000.0,2410000000.0,24717000000.0,13887000000.0,,,1465000000.0,,8290000000.0,3318000000.0,2245000000.0,481000000.0,648000000.0,8.99,3313000000.0,1025000000.0,883000000.0,2288000000.0,0.0,,19.9658,5.3595,8.99,4201000000.0,0.1616619860301001,0.058154595378717235,0.27080820265379973,0.4002412545235223,0.08594964252409076,0.23892849427522142,0.2759951749095296,0.5067551266586249,0.0,1.129460580912863,11605000000.0,3927000000.0,5753000000.0,2005000000.0,6935000000.0,650000000.0,15.75,15.75,0.0,8.850769230769231,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2021-12-31,38493000000.0,2167000000.0,2521000000.0,24852000000.0,13641000000.0,,,839000000.0,,-5225000000.0,-2068000000.0,-1405000000.0,-308000000.0,-383000000.0,-5.480000000000004,-2170000000.0,-447000000.0,-580000000.0,-2617000000.0,0.0,0.8596,24.1085,6.5021,-5.480000000000004,-2648000000.0,-0.10299831390660509,-0.03650014288312161,0.26889952153110047,0.3957894736842105,-0.05372405372405373,-0.15160178872516678,0.5008612440191388,0.5067942583732058,0.0,0.859579531931773,11142000000.0,3005000000.0,4447000000.0,1891000000.0,5628000000.0,646000000.0,12.109999999999998,12.109999999999998,0.0,6.88390092879257,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2022-03-31,39361000000.0,3015000000.0,3147000000.0,25900000000.0,13461000000.0,,,1571000000.0,,2915000000.0,1085000000.0,703000000.0,168000000.0,209000000.0,2.93,994000000.0,389000000.0,302000000.0,605000000.0,0.0,,22.3978,5.9535,2.93,1387000000.0,0.05222494614070277,0.017860318589466732,0.2411663807890223,0.37221269296740994,0.027565356571225323,0.08060322412896516,0.20754716981132076,0.4758147512864494,0.0,0.9580552907530981,11418000000.0,3035000000.0,4517000000.0,1746000000.0,5708000000.0,658000000.0,12.379999999999997,12.379999999999997,0.0,6.864741641337386,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2022-06-30,39336000000.0,2857000000.0,2609000000.0,26182000000.0,13154000000.0,,,1259000000.0,,6165000000.0,2356000000.0,1522000000.0,338000000.0,477000000.0,6.37,2011000000.0,837000000.0,606000000.0,1174000000.0,0.0,,17.5896,4.4978,6.37,2962000000.0,0.11570624904971871,0.03869229204799675,0.24687753446877533,0.3821573398215734,0.05989424445800285,0.17910901626881556,0.19042984590429846,0.4804541768045418,0.0,1.0950555768493675,12145000000.0,3065000000.0,4691000000.0,1450000000.0,5902000000.0,679000000.0,12.809999999999999,12.809999999999999,0.0,6.908689248895435,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2022-09-30,39306000000.0,2715000000.0,2798000000.0,26282000000.0,13024000000.0,,,1214000000.0,,9508000000.0,3628000000.0,2480000000.0,515000000.0,612000000.0,10.45,3424000000.0,1282000000.0,912000000.0,2142000000.0,0.0,,14.9805,3.9269,10.45,4540000000.0,0.1904176904176904,0.06309469292220017,0.2608329827513673,0.38157341186369376,0.09230142980715413,0.2785626535626536,0.22528397139251158,0.47749263777871265,0.0,0.9703359542530379,13363000000.0,3300000000.0,5001000000.0,1304000000.0,6241000000.0,713000000.0,14.269999999999998,14.269999999999998,0.0,7.014025245441795,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2022-12-31,38885000000.0,2007000000.0,2649000000.0,26152000000.0,12733000000.0,,100000000.0,456000000.0,,-5843000000.0,-2260000000.0,-1435000000.0,-329000000.0,-438000000.0,-5.869999999999999,-2207000000.0,-560000000.0,-599000000.0,-2767000000.0,100000000.0,0.7576,17.4464,4.4762,-5.869999999999999,-2859000000.0,-0.11269928532160528,-0.0369036903690369,0.24559301728564092,0.38678760910491183,-0.05812009772405812,-0.17610847034987923,0.4735581037138456,0.4893034400136916,0.007853608733212912,0.7576443941109853,12745000000.0,3270000000.0,4809000000.0,1154000000.0,6030000000.0,692000000.0,13.88,13.88,0.01658374792703151,6.949421965317919,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2023-03-31,39169000000.0,2122000000.0,2824000000.0,26442000000.0,12727000000.0,,0.0,552000000.0,,3132000000.0,711000000.0,466000000.0,175000000.0,126000000.0,2.04,1173000000.0,428000000.0,321000000.0,745000000.0,0.0,,15.9115,3.7232,2.04,1032000000.0,0.03661507032293549,0.011897163573233935,0.14878671775223498,0.22701149425287356,0.018152110087058644,0.05586548283177497,0.23786717752234993,0.32950191570881227,0.0,0.7514164305949008,12962000000.0,3033000000.0,4435000000.0,1294000000.0,5675000000.0,699000000.0,12.990000000000002,12.990000000000002,0.0,6.3447782546494995,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2023-06-30,39261000000.0,2031000000.0,2986000000.0,26621000000.0,12640000000.0,,130000000.0,556000000.0,,6112000000.0,1287000000.0,822000000.0,345000000.0,233000000.0,3.6,1846000000.0,948000000.0,642000000.0,898000000.0,130000000.0,,20.0303,4.0559,3.6,1929000000.0,0.06503164556962025,0.020936807518911898,0.13448952879581152,0.2105693717277487,0.03278062199128907,0.10078308535630384,0.1469240837696335,0.3156086387434555,0.010284810126582278,0.6801741460147355,12909000000.0,2333000000.0,3366000000.0,1018000000.0,4642000000.0,706000000.0,10.220000000000002,10.220000000000002,0.028005170185264973,4.767705382436261,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2023-09-30,40739000000.0,3142000000.0,2914000000.0,28124000000.0,12615000000.0,,0.0,1506000000.0,,9083000000.0,2043000000.0,1300000000.0,527000000.0,369000000.0,5.7,2506000000.0,1496000000.0,968000000.0,1010000000.0,0.0,,20.7201,3.515,5.7,3011000000.0,0.10305192231470471,0.03191045435577702,0.14312451833094791,0.22492568534625124,0.05014850634527111,0.1619500594530321,0.11119674116481339,0.3314984036111417,0.0,1.0782429649965684,12484000000.0,1153000000.0,1781000000.0,-114000000.0,3113000000.0,718000000.0,5.470000000000002,5.470000000000002,0.0,2.48050139275766,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2023-12-31,41652000000.0,3271000000.0,2632000000.0,28871000000.0,12781000000.0,,0.0,1568000000.0,,-6171000000.0,-1190000000.0,-761000000.0,-325000000.0,-235000000.0,-3.3200000000000003,-2346000000.0,-523000000.0,-633000000.0,-2869000000.0,0.0,1.2428,29.2579,4.3973,-3.3200000000000003,-1823000000.0,-0.05954150692434082,-0.018270431191779506,0.12331874898719819,0.1928374655647383,-0.0285700566599443,-0.09310695563727407,0.4649165451304489,0.2954140333819478,0.0,1.2427811550151975,12156000000.0,1827000000.0,2851000000.0,-216000000.0,4149000000.0,722000000.0,8.020000000000001,8.020000000000001,0.0,3.9487534626038783,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2024-03-31,42128000000.0,2356000000.0,3447000000.0,29592000000.0,12536000000.0,,400000000.0,652000000.0,,3004000000.0,213000000.0,53000000.0,201000000.0,-23000000.0,0.23,839000000.0,557000000.0,337000000.0,282000000.0,400000000.0,,40.2619,4.7332,0.23,550000000.0,0.004227823867262285,0.0012580706418533992,0.017643142476697737,0.07090545938748335,0.005056019749335359,0.016465677179962893,0.09387483355525965,0.18308921438082557,0.03190810465858328,0.683492892370177,12028000000.0,1414000000.0,2353000000.0,-679000000.0,3667000000.0,748000000.0,6.210000000000002,6.210000000000002,0.109080992637033,3.1457219251336896,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2024-06-30,42558000000.0,2304000000.0,3667000000.0,29579000000.0,12979000000.0,,400000000.0,659000000.0,,6048000000.0,1344000000.0,790000000.0,,184000000.0,3.48,1875000000.0,1125000000.0,672000000.0,750000000.0,400000000.0,,26.9628,4.0025,3.48,2016000000.0,0.060867555281608754,0.0185629023920297,0.1306216931216931,0.2222222222222222,0.031580431411250526,0.10045593841094252,0.12400793650793651,0.3333333333333333,0.030819015332460127,0.6283065175893101,11964000000.0,1382000000.0,2410000000.0,-827000000.0,3754000000.0,,6.090000000000002,6.090000000000002,0.10655301012253596,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2024-09-30,43255000000.0,2690000000.0,3677000000.0,29470000000.0,13785000000.0,,,975000000.0,,9099000000.0,2940000000.0,1889000000.0,,512000000.0,8.34,3101000000.0,1706000000.0,1011000000.0,1395000000.0,0.0,,23.2701,4.6188,8.34,3951000000.0,0.1370330068915488,0.04367125187839556,0.20760523134410375,0.3231124299373557,0.06796902092243672,0.2132752992383025,0.1533135509396637,0.4342235410484669,0.0,0.731574653249932,11980000000.0,1971000000.0,3307000000.0,-442000000.0,4694000000.0,,8.73,8.73,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2024-12-31,43682000000.0,3188000000.0,3545000000.0,29376000000.0,14306000000.0,,,1641000000.0,,-6028000000.0,-426000000.0,-110000000.0,606000000.0,34000000.0,-0.4800000000000004,-1763000000.0,-1007000000.0,-667000000.0,-2770000000.0,0.0,0.8993,20.2511,4.38,-0.4800000000000004,-1093000000.0,-0.007689081504263945,-0.0025181997161302138,0.01824817518248175,0.07067020570670206,-0.009752300718831555,-0.029777715643785823,0.4595222295952223,0.18132050431320504,0.0,0.8992947813822285,12123000000.0,2622000000.0,4071000000.0,-343000000.0,5424000000.0,,11.57,11.57,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2025-03-31,43800000000.0,2701000000.0,3450000000.0,29289000000.0,14511000000.0,,,1006000000.0,,2993000000.0,1146000000.0,750000000.0,,228000000.0,3.31,950000000.0,449000000.0,346000000.0,501000000.0,0.0,,16.0881,4.4085,3.31,1492000000.0,0.05168492867479843,0.017123287671232876,0.25058469762779817,0.38289341797527565,0.026164383561643835,0.078974571015092,0.1673905780153692,0.4984964918142332,0.0,0.7828985507246377,12112000000.0,3319000000.0,5004000000.0,-124000000.0,6366000000.0,,14.65,14.65,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2025-06-30,44155000000.0,2907000000.0,3667000000.0,29368000000.0,14787000000.0,,,1303000000.0,,6103000000.0,2321000000.0,1518000000.0,,458000000.0,6.72,2027000000.0,924000000.0,692000000.0,1103000000.0,0.0,,17.1626,4.7212,6.72,3013000000.0,0.10265773990667479,0.03437889253765145,0.24873013272161232,0.380304768146813,0.052564828445249685,0.15696219652397375,0.18073078813698182,0.49369162706865477,0.0,0.7927461139896373,12167000000.0,4047000000.0,5981000000.0,229000000.0,7363000000.0,,17.89,17.89,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2025-09-30,44580000000.0,3036000000.0,3524000000.0,29439000000.0,15141000000.0,,,1418000000.0,,9206000000.0,3419000000.0,2229000000.0,,671000000.0,9.88,3298000000.0,1475000000.0,1040000000.0,1823000000.0,0.0,,22.7576,5.5117,9.88,4459000000.0,0.1472161680206063,0.05,0.24212470128177277,0.37138822507060615,0.07669358456707044,0.2258107126345684,0.19802302845970018,0.48435802737345207,0.0,0.8615209988649262,12274000000.0,4387000000.0,6460000000.0,657000000.0,7871000000.0,,19.43,19.43,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2025-12-31,45236000000.0,3198000000.0,3775000000.0,29689000000.0,15547000000.0,,,1530000000.0,,-6122000000.0,-2530000000.0,-1624000000.0,,-565000000.0,-7.16,-1914000000.0,-644000000.0,-685000000.0,-2558000000.0,0.0,0.8472,24.5918,5.8007,-7.16,-3215000000.0,-0.1044574515983791,-0.03590061013352197,0.26527278667102255,0.41326363933355115,-0.05592890618091785,-0.1627323599408246,0.4178373080692584,0.5251551780463901,0.0,0.8471523178807947,12180000000.0,2873000000.0,4356000000.0,869000000.0,5749000000.0,,12.750000000000002,12.750000000000002,0.0,,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
