report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-06-30,11085705000.0,6029989000.0,4119963000.0,1544000.0,804097000.0,462687000.0,378509000.0,,1585000.0,1.14,332412000.0,409988000.0,345555000.0,0.0,,31.6906,8.874,1.14,808242000.0,0.09187194156840729,0.03414388169268441,0.4707255467934839,0.5754119216960143,0.0417372643417807,0.11230367845536476,1.0051548507207464,0.0,1637333000.0,463903000.0,633169000.0,1327251000.0,,1.4000000000000001,1.4000000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2023-09-30,11420062000.0,6361659000.0,4150924000.0,1624000.0,1214228000.0,540759000.0,411367000.0,,2013000.0,1.24,329283000.0,613593000.0,516798000.0,0.0,,25.3515,7.1614,1.24,1057557000.0,0.09910251307901566,0.03602143315859406,0.33878892596777543,0.4453521085002158,0.04735166936922059,0.13027436782750057,0.8709706908422471,0.0,1733831000.0,832876000.0,1012383000.0,1715755000.0,,2.5200000000000005,2.5200000000000005,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2023-12-31,11373242000.0,6420801000.0,3991144000.0,2922000.0,-790373000.0,-434622000.0,-376487000.0,,-1732000.0,-1.1299999999999997,-662012000.0,-358932000.0,-343464000.0,0.0,0.0026,28.3438,7.7386,-1.1299999999999997,-778086000.0,-0.09433059794384768,-0.033102874272788706,0.4763409175161601,0.5498947965074718,-0.03821443349222675,-0.1088965970659039,0.9844541754336243,0.0,1627501000.0,444353000.0,635008000.0,1326846000.0,,1.3400000000000003,1.3400000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2024-03-31,11190488000.0,6333899000.0,3918943000.0,2116000.0,413634000.0,79759000.0,43149000.0,,337000.0,0.13,328954000.0,167599000.0,174174000.0,0.0,,26.4307,7.3506,0.13,253933000.0,0.011010366825952814,0.0038558640159392513,0.10431685983260564,0.19282505790142976,0.007127392478326236,0.02035217149113932,0.613907464086608,0.0,1641586000.0,456538000.0,648583000.0,1341646000.0,,1.3800000000000003,1.3800000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2024-06-30,11117805000.0,6373304000.0,3722384000.0,2770000.0,828954000.0,148425000.0,72032000.0,,723000.0,0.21,329334000.0,406061000.0,349341000.0,0.0,,98.021,8.1791,0.21,497766000.0,0.019351039548848266,0.0064789767404627085,0.08689505087133906,0.1790509485447926,0.013350207167691823,0.039873640118805585,0.6004748152490971,0.0,1666443000.0,150061000.0,334321000.0,1031170000.0,,0.4500000000000005,0.4500000000000005,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2024-09-30,11079764000.0,6466717000.0,3513725000.0,2285000.0,1249114000.0,218281000.0,94629000.0,,567000.0,0.28,329755000.0,636312000.0,523646000.0,0.0,,117.2188,8.9984,0.28,741927000.0,0.026931248176792436,0.008540705379645271,0.07575689648823086,0.17474866185152035,0.01970087088497553,0.06212239147912828,0.5939626006913701,0.0,1701329000.0,-166677000.0,11843000.0,715540000.0,,-0.5099999999999995,-0.5099999999999995,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2024-12-31,10897586000.0,6436691000.0,3443205000.0,1326000.0,-819860000.0,-161896000.0,-120225000.0,,-727000.0,-0.36,-657927000.0,-333124000.0,-351688000.0,0.0,0.0012,159.8881,8.5675,-0.36,-513584000.0,-0.03491659660113179,-0.011032259805061414,0.1466408899080331,0.197467860366404,-0.01485613419338925,-0.04701898376657794,0.6264289024955481,0.0,1671842000.0,89585000.0,284569000.0,980042000.0,,0.26000000000000023,0.26000000000000023,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2025-03-31,10745412000.0,6356559000.0,3331044000.0,1250000.0,421948000.0,122195000.0,76720000.0,,158000.0,0.23,331717000.0,156216000.0,168461000.0,0.0,,121.4651,8.9034,0.23,290656000.0,0.023031818252776007,0.007139791382591938,0.18182335264060975,0.2895972963493132,0.011371830135503413,0.03668369436128733,0.6888431749883872,0.0,1680156000.0,123156000.0,327005000.0,1016765000.0,,0.3600000000000002,0.3600000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2025-06-30,10647085000.0,6363954000.0,3324816000.0,1532000.0,847347000.0,199584000.0,114393000.0,,416000.0,0.34,331717000.0,406545000.0,339039000.0,0.0,,102.5165,8.0028,0.34,538623000.0,0.03440581373525633,0.010744067507679332,0.1350013630779362,0.23553986737428703,0.01874541247674833,0.06002858504049548,0.6356581188108296,0.0,1698549000.0,165517000.0,378164000.0,1057622000.0,,0.4900000000000003,0.4900000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2025-09-30,10601912000.0,6450484000.0,3274966000.0,1194000.0,1279211000.0,275940000.0,154802000.0,,798000.0,0.46,331443000.0,641480000.0,511974000.0,0.0,,82.2951,7.2414,0.46,787914000.0,0.04726827698363891,0.01460132851508294,0.12101365607393932,0.2157110906644799,0.02602738072151514,0.08425736328255011,0.6159374802124122,0.0,1728646000.0,225690000.0,435823000.0,1103609000.0,,0.6700000000000004,0.6700000000000004,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2025-12-31,10605674000.0,6456911000.0,3288462000.0,1222000.0,-836189000.0,-44113000.0,31789000.0,,-572000.0,0.09999999999999987,-663824000.0,-301354000.0,-339439000.0,0.0,0.0011,32.3657,7.1393,0.09999999999999987,-383552000.0,0.009666829052608787,0.0029973578294033927,-0.03801652497222518,0.05275481978356568,-0.004159377329531344,-0.013414477649430037,0.45869055919176166,0.0,1712317000.0,377704000.0,553606000.0,1233641000.0,,1.1300000000000001,1.1300000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
